set_boundary,num_samples,context,trigger,query,neg,log_likelihood,empirical_probability,probability_query_observed
2,100,beach,bikini,sunglasses,0,-23.025850929940457,1,0
2,100,beach,jacket,jeans,1,0.0,1,1
2,100,beach,shorts,sunglasses,0,-23.025850929940457,1,0
2,100,beach,shorts,sunglasses,0,-23.025850929940457,1,0
2,100,beach,shorts,sunglasses,0,-23.025850929940457,1,0
2,100,beach,coat,jacket,0,-23.025850929940457,1,0
2,100,beach,bikini,jacket,0,-23.025850929940457,1,0
2,100,beach,coat,jeans,0,-23.025850929940457,1,0
2,100,beach,shorts,sunglasses,1,0.0,1,1
2,100,beach,sunglasses,shorts,0,-23.025850929940457,1,0
2,100,beach,jacket,jeans,0,-23.025850929940457,1,0
2,100,beach,sunglasses,bikini,1,0.0,1,1
2,100,beach,jacket,shorts,1,0.0,1,1
2,100,beach,jeans,jacket,0,-23.025850929940457,1,0
2,100,beach,jacket,jeans,1,0.0,1,1
2,100,beach,jacket,coat,1,0.0,1,1
2,100,beach,coat,jeans,0,-23.025850929940457,1,0
2,100,beach,bikini,shorts,0,-23.025850929940457,1,0
2,100,beach,jacket,jeans,0,-23.025850929940457,1,0
2,100,beach,bikini,shorts,1,0.0,1,1
2,100,beach,jacket,jeans,0,-23.025850929940457,1,0
2,100,beach,shorts,sunglasses,0,-23.025850929940457,1,0
2,100,beach,jacket,sunglasses,0,-23.025850929940457,1,0
2,100,beach,jeans,sunglasses,0,-23.025850929940457,1,0
2,100,beach,coat,shorts,1,0.0,1,1
2,100,beach,jacket,shorts,0,-23.025850929940457,1,0
2,100,beach,bikini,sunglasses,0,-23.025850929940457,1,0
2,100,beach,bikini,sunglasses,0,-23.025850929940457,1,0
2,100,beach,sunglasses,bikini,1,0.0,1,1
2,100,beach,bikini,shorts,1,0.0,1,1
2,100,beach,sunglasses,coat,0,-23.025850929940457,1,0
2,100,beach,shorts,jeans,1,0.0,1,1
2,100,beach,coat,jeans,1,0.0,1,1
2,100,beach,shorts,coat,1,0.0,1,1
2,100,beach,shorts,jeans,1,0.0,1,1
2,100,beach,bikini,shorts,1,0.0,1,1
2,100,beach,jeans,coat,1,0.0,1,1
2,100,beach,jeans,jacket,0,-23.025850929940457,1,0
2,100,beach,jeans,coat,1,0.0,1,1
2,100,beach,sunglasses,shorts,1,0.0,1,1
2,100,beach,jacket,jeans,0,-23.025850929940457,1,0
2,100,beach,bikini,shorts,1,0.0,1,1
2,100,beach,shorts,jacket,0,-23.025850929940457,1,0
2,100,beach,bikini,sunglasses,0,-23.025850929940457,1,0
2,100,beach,shorts,jacket,1,0.0,1,1
2,100,beach,coat,jacket,1,0.0,1,1
2,100,beach,jeans,shorts,1,0.0,1,1
2,100,beach,coat,shorts,1,0.0,1,1
2,100,beach,shorts,coat,0,-23.025850929940457,1,0
2,100,beach,shorts,jeans,1,0.0,1,1
2,100,beach,coat,jeans,1,0.0,1,1
2,100,beach,bikini,coat,0,-23.025850929940457,1,0
2,100,beach,bikini,shorts,1,0.0,1,1
2,100,beach,shorts,coat,1,0.0,1,1
2,100,beach,shorts,sunglasses,1,0.0,1,1
2,100,beach,bikini,shorts,0,-23.025850929940457,1,0
2,100,beach,jeans,bikini,1,0.0,1,1
2,100,beach,shorts,sunglasses,0,-23.025850929940457,1,0
2,100,beach,sunglasses,jeans,0,-23.025850929940457,1,0
2,100,beach,bikini,sunglasses,1,0.0,1,1
2,100,beach,coat,jacket,0,-23.025850929940457,1,0
2,100,beach,shorts,sunglasses,0,-23.025850929940457,1,0
2,100,beach,sunglasses,jeans,1,0.0,1,1
2,100,beach,jacket,jeans,1,0.0,1,1
2,100,beach,sunglasses,bikini,1,0.0,1,1
2,100,beach,bikini,shorts,0,-23.025850929940457,1,0
2,100,beach,bikini,jeans,1,0.0,1,1
2,100,beach,jeans,coat,1,0.0,1,1
2,100,beach,shorts,sunglasses,0,-23.025850929940457,1,0
2,100,fridge,water,juice,1,0.0,1,1
2,100,fridge,yogurt,meat,0,-23.025850929940457,1,0
2,100,fridge,yogurt,meat,1,0.0,1,1
2,100,fridge,juice,water,1,0.0,1,1
2,100,fridge,water,milk,1,0.0,1,1
2,100,fridge,ketchup,meat,0,-23.025850929940457,1,0
2,100,fridge,water,milk,1,0.0,1,1
2,100,fridge,milk,water,0,-23.025850929940457,1,0
2,100,fridge,water,juice,1,0.0,1,1
2,100,fridge,juice,milk,1,0.0,1,1
2,100,fridge,juice,milk,1,0.0,1,1
2,100,fridge,ketchup,juice,1,0.0,1,1
2,100,fridge,milk,meat,0,-23.025850929940457,1,0
2,100,fridge,ketchup,yogurt,0,-23.025850929940457,1,0
2,100,fridge,meat,yogurt,1,0.0,1,1
2,100,fridge,ketchup,juice,1,0.0,1,1
2,100,fridge,juice,water,1,0.0,1,1
2,100,fridge,yogurt,ketchup,0,-23.025850929940457,1,0
2,100,fridge,meat,ketchup,0,-23.025850929940457,1,0
2,100,fridge,ketchup,yogurt,0,-23.025850929940457,1,0
2,100,fridge,milk,water,1,0.0,1,1
2,100,fridge,water,juice,1,0.0,1,1
2,100,fridge,water,juice,1,0.0,1,1
2,100,fridge,meat,ketchup,0,-23.025850929940457,1,0
2,100,fridge,yogurt,milk,1,0.0,1,1
2,100,fridge,meat,ketchup,0,-23.025850929940457,1,0
2,100,fridge,yogurt,juice,1,0.0,1,1
2,100,fridge,water,juice,1,0.0,1,1
2,100,fridge,juice,yogurt,0,-23.025850929940457,1,0
2,100,fridge,meat,ketchup,0,-23.025850929940457,1,0
2,100,fridge,water,milk,1,0.0,1,1
2,100,fridge,yogurt,juice,1,0.0,1,1
2,100,fridge,meat,juice,1,0.0,1,1
2,100,fridge,water,milk,1,0.0,1,1
2,100,fridge,juice,milk,1,0.0,1,1
2,100,fridge,water,milk,1,0.0,1,1
2,100,fridge,water,milk,1,0.0,1,1
2,100,fridge,ketchup,yogurt,0,-23.025850929940457,1,0
2,100,fridge,juice,meat,0,-23.025850929940457,1,0
2,100,fridge,milk,ketchup,0,-23.025850929940457,1,0
2,100,fridge,yogurt,milk,1,0.0,1,1
2,100,fridge,milk,juice,1,0.0,1,1
2,100,fridge,ketchup,yogurt,0,-23.025850929940457,1,0
2,100,fridge,milk,ketchup,0,-23.025850929940457,1,0
2,100,fridge,water,ketchup,0,-23.025850929940457,1,0
2,100,fridge,water,juice,1,0.0,1,1
2,100,fridge,juice,milk,1,0.0,1,1
2,100,fridge,juice,milk,1,0.0,1,1
2,100,fridge,ketchup,yogurt,0,-23.025850929940457,1,0
2,100,fridge,juice,ketchup,0,-23.025850929940457,1,0
2,100,fridge,ketchup,yogurt,1,0.0,1,1
2,100,fridge,ketchup,yogurt,0,-23.025850929940457,1,0
2,100,fridge,ketchup,yogurt,1,0.0,1,1
2,100,fridge,water,yogurt,0,-23.025850929940457,1,0
2,100,fridge,yogurt,meat,0,-23.025850929940457,1,0
2,100,fridge,water,milk,1,0.0,1,1
2,100,fridge,yogurt,meat,0,-23.025850929940457,1,0
2,100,fridge,water,juice,1,0.0,1,1
2,100,fridge,meat,ketchup,0,-23.025850929940457,1,0
2,100,fridge,water,meat,0,-23.025850929940457,1,0
2,100,fridge,milk,juice,1,0.0,1,1
2,100,fridge,water,juice,1,0.0,1,1
2,100,fridge,juice,milk,1,0.0,1,1
2,100,fridge,juice,milk,1,0.0,1,1
2,100,fridge,yogurt,juice,1,0.0,1,1
2,100,fridge,meat,yogurt,1,0.0,1,1
2,100,fridge,meat,juice,1,0.0,1,1
2,100,fridge,milk,meat,0,-23.025850929940457,1,0
2,100,fridge,milk,yogurt,0,-23.025850929940457,1,0
2,100,fridge,milk,juice,1,0.0,1,1
2,100,fridge,juice,yogurt,0,-23.025850929940457,1,0
2,100,fridge,ketchup,water,1,0.0,1,1
2,100,fridge,juice,milk,1,0.0,1,1
2,100,fridge,ketchup,milk,1,0.0,1,1
2,100,fridge,meat,ketchup,0,-23.025850929940457,1,0
2,100,fridge,water,juice,1,0.0,1,1
2,100,fridge,meat,milk,1,0.0,1,1
2,100,fridge,meat,juice,1,0.0,1,1
2,100,fridge,milk,ketchup,0,-23.025850929940457,1,0
2,100,fridge,water,ketchup,0,-23.025850929940457,1,0
2,100,fridge,meat,milk,1,0.0,1,1
2,100,fridge,juice,yogurt,0,-23.025850929940457,1,0
2,100,fridge,meat,ketchup,0,-23.025850929940457,1,0
2,100,fridge,water,milk,1,0.0,1,1
2,100,fridge,juice,water,1,0.0,1,1
2,100,fridge,yogurt,water,1,0.0,1,1
2,100,fridge,juice,milk,1,0.0,1,1
2,100,fridge,water,juice,1,0.0,1,1
2,100,fridge,meat,yogurt,1,0.0,1,1
2,100,fridge,water,yogurt,0,-23.025850929940457,1,0
2,100,fridge,juice,ketchup,1,0.0,1,1
2,100,fridge,yogurt,ketchup,0,-23.025850929940457,1,0
2,100,fridge,juice,milk,1,0.0,1,1
2,100,fridge,ketchup,yogurt,0,-23.025850929940457,1,0
2,100,fridge,milk,water,1,0.0,1,1
2,100,fridge,water,ketchup,0,-23.025850929940457,1,0
2,100,fridge,ketchup,juice,1,0.0,1,1
2,100,fridge,water,juice,1,0.0,1,1
2,100,fridge,ketchup,milk,1,0.0,1,1
2,100,fridge,meat,yogurt,0,-23.025850929940457,1,0
2,100,fridge,meat,ketchup,0,-23.025850929940457,1,0
2,100,fridge,meat,ketchup,0,-23.025850929940457,1,0
2,100,fridge,juice,milk,1,0.0,1,1
2,100,fridge,meat,yogurt,0,-23.025850929940457,1,0
2,100,fridge,milk,yogurt,0,-23.025850929940457,1,0
2,100,fridge,milk,meat,0,-23.025850929940457,1,0
2,100,fridge,meat,yogurt,1,0.0,1,1
2,100,fridge,ketchup,meat,0,-23.025850929940457,1,0
2,100,fridge,water,ketchup,0,-23.025850929940457,1,0
2,100,fridge,juice,meat,0,-23.025850929940457,1,0
2,100,fridge,milk,ketchup,0,-23.025850929940457,1,0
2,100,fridge,juice,ketchup,1,0.0,1,1
2,100,fridge,ketchup,milk,1,0.0,1,1
2,100,fridge,water,juice,1,0.0,1,1
2,100,fridge,ketchup,yogurt,1,0.0,1,1
2,100,fridge,water,milk,1,0.0,1,1
2,100,fridge,yogurt,ketchup,0,-23.025850929940457,1,0
2,100,fridge,juice,meat,0,-23.025850929940457,1,0
2,100,fridge,juice,ketchup,0,-23.025850929940457,1,0
2,100,fridge,water,milk,1,0.0,1,1
2,100,fridge,water,juice,1,0.0,1,1
2,100,fridge,ketchup,yogurt,0,-23.025850929940457,1,0
2,100,fridge,yogurt,juice,1,0.0,1,1
2,100,fridge,ketchup,yogurt,0,-23.025850929940457,1,0
2,100,fridge,juice,yogurt,0,-23.025850929940457,1,0
2,100,fridge,water,juice,1,0.0,1,1
2,100,fridge,meat,yogurt,1,0.0,1,1
2,100,fridge,ketchup,yogurt,0,-23.025850929940457,1,0
2,100,fridge,meat,juice,1,0.0,1,1
2,100,fridge,ketchup,water,1,0.0,1,1
2,100,fridge,meat,water,1,0.0,1,1
2,100,fridge,meat,yogurt,0,-23.025850929940457,1,0
2,100,fridge,water,meat,0,-23.025850929940457,1,0
2,100,fridge,meat,ketchup,0,-23.025850929940457,1,0
2,100,fridge,water,juice,1,0.0,1,1
2,100,fridge,milk,meat,0,-23.025850929940457,1,0
2,100,fridge,juice,milk,1,0.0,1,1
2,100,fridge,water,milk,0,-23.025850929940457,1,0
2,100,fridge,water,juice,1,0.0,1,1
2,100,fridge,meat,ketchup,0,-23.025850929940457,1,0
2,100,fridge,ketchup,yogurt,0,-23.025850929940457,1,0
2,100,fridge,water,milk,1,0.0,1,1
2,100,fridge,water,milk,1,0.0,1,1
2,100,fridge,water,juice,1,0.0,1,1
2,100,fridge,meat,ketchup,1,0.0,1,1
2,100,fridge,water,juice,1,0.0,1,1
2,100,fridge,water,juice,1,0.0,1,1
2,100,fridge,juice,water,1,0.0,1,1
2,100,fridge,milk,yogurt,0,-23.025850929940457,1,0
2,100,fridge,water,milk,1,0.0,1,1
2,100,fridge,meat,water,1,0.0,1,1
2,100,fridge,ketchup,yogurt,1,0.0,1,1
2,100,fridge,meat,ketchup,0,-23.025850929940457,1,0
2,100,fridge,water,milk,1,0.0,1,1
2,100,fridge,ketchup,yogurt,0,-23.025850929940457,1,0
2,100,fridge,water,meat,0,-23.025850929940457,1,0
2,100,fridge,juice,water,1,0.0,1,1
2,100,fridge,water,milk,1,0.0,1,1
2,100,fridge,juice,ketchup,0,-23.025850929940457,1,0
2,100,fridge,meat,yogurt,1,0.0,1,1
2,100,fridge,meat,yogurt,1,0.0,1,1
2,100,fridge,water,juice,1,0.0,1,1
2,100,fridge,juice,water,1,0.0,1,1
2,100,fridge,meat,ketchup,0,-23.025850929940457,1,0
2,100,fridge,ketchup,meat,0,-23.025850929940457,1,0
2,100,fridge,yogurt,juice,1,0.0,1,1
2,100,fridge,yogurt,ketchup,1,0.0,1,1
2,100,fridge,water,milk,1,0.0,1,1
2,100,fridge,milk,yogurt,0,-23.025850929940457,1,0
2,100,fridge,juice,yogurt,0,-23.025850929940457,1,0
2,100,fridge,meat,ketchup,0,-23.025850929940457,1,0
2,100,fridge,ketchup,juice,1,0.0,1,1
2,100,fridge,milk,water,1,0.0,1,1
2,100,fridge,ketchup,juice,1,0.0,1,1
2,100,fridge,yogurt,milk,0,-23.025850929940457,1,0
2,100,fridge,juice,milk,1,0.0,1,1
2,100,fridge,milk,juice,1,0.0,1,1
2,100,fridge,ketchup,yogurt,0,-23.025850929940457,1,0
2,100,fridge,milk,water,1,0.0,1,1
2,100,fridge,milk,water,1,0.0,1,1
2,100,fridge,meat,milk,0,-23.025850929940457,1,0
2,100,fridge,meat,yogurt,0,-23.025850929940457,1,0
2,100,fridge,water,yogurt,0,-23.025850929940457,1,0
2,100,fridge,meat,yogurt,1,0.0,1,1
2,100,fridge,water,milk,1,0.0,1,1
2,100,fridge,water,yogurt,0,-23.025850929940457,1,0
2,100,fridge,meat,juice,1,0.0,1,1
2,100,fridge,yogurt,milk,1,0.0,1,1
2,100,fridge,milk,meat,0,-23.025850929940457,1,0
2,100,fridge,meat,ketchup,0,-23.025850929940457,1,0
2,100,fridge,milk,yogurt,1,0.0,1,1
2,100,fridge,ketchup,milk,1,0.0,1,1
2,100,fridge,yogurt,meat,1,0.0,1,1
2,100,fridge,ketchup,milk,1,0.0,1,1
2,100,fridge,meat,ketchup,1,0.0,1,1
2,100,fridge,yogurt,ketchup,0,-23.025850929940457,1,0
2,100,fridge,meat,yogurt,1,0.0,1,1
2,100,fridge,milk,ketchup,0,-23.025850929940457,1,0
2,100,fridge,milk,meat,0,-23.025850929940457,1,0
2,100,fridge,water,juice,1,0.0,1,1
2,100,fridge,ketchup,meat,0,-23.025850929940457,1,0
2,100,fridge,juice,milk,1,0.0,1,1
2,100,fridge,meat,yogurt,1,0.0,1,1
2,100,fridge,milk,juice,1,0.0,1,1
2,100,fridge,water,juice,1,0.0,1,1
2,100,fridge,juice,milk,1,0.0,1,1
2,100,fridge,ketchup,yogurt,0,-23.025850929940457,1,0
2,100,fridge,meat,yogurt,0,-23.025850929940457,1,0
2,100,fridge,meat,ketchup,1,0.0,1,1
2,100,fridge,yogurt,water,1,0.0,1,1
2,100,fridge,water,yogurt,0,-23.025850929940457,1,0
2,100,fridge,meat,yogurt,0,-23.025850929940457,1,0
2,100,fridge,juice,ketchup,0,-23.025850929940457,1,0
2,100,gym,swimming,basketball,1,0.0,1,1
2,100,gym,meditation,weightlifting,0,-23.025850929940457,1,0
2,100,gym,basketball,softball,1,0.0,1,1
2,100,gym,basketball,softball,1,0.0,1,1
2,100,gym,weightlifting,basketball,1,0.0,1,1
2,100,gym,meditation,swimming,1,0.0,1,1
2,100,gym,weightlifting,swimming,1,0.0,1,1
2,100,gym,swimming,basketball,1,0.0,1,1
2,100,gym,meditation,swimming,1,0.0,1,1
2,100,gym,meditation,swimming,1,0.0,1,1
2,100,gym,basketball,lacrosse,1,0.0,1,1
2,100,gym,meditation,lacrosse,1,0.0,1,1
2,100,gym,softball,lacrosse,1,0.0,1,1
2,100,gym,basketball,lacrosse,1,0.0,1,1
2,100,gym,softball,swimming,1,0.0,1,1
2,100,gym,basketball,softball,1,0.0,1,1
2,100,gym,softball,meditation,0,-23.025850929940457,1,0
2,100,gym,softball,weightlifting,0,-23.025850929940457,1,0
2,100,gym,swimming,softball,1,0.0,1,1
2,100,gym,softball,lacrosse,1,0.0,1,1
2,100,gym,meditation,swimming,1,0.0,1,1
2,100,gym,basketball,softball,1,0.0,1,1
2,100,gym,weightlifting,swimming,1,0.0,1,1
2,100,gym,lacrosse,swimming,0,-23.025850929940457,1,0
2,100,gym,weightlifting,swimming,1,0.0,1,1
2,100,gym,meditation,weightlifting,0,-23.025850929940457,1,0
2,100,gym,meditation,weightlifting,1,0.0,1,1
2,100,gym,weightlifting,swimming,1,0.0,1,1
2,100,gym,swimming,softball,0,-23.025850929940457,1,0
2,100,gym,swimming,basketball,1,0.0,1,1
2,100,gym,softball,lacrosse,0,-23.025850929940457,1,0
2,100,gym,basketball,softball,1,0.0,1,1
2,100,gym,meditation,softball,1,0.0,1,1
2,100,gym,meditation,basketball,1,0.0,1,1
2,100,gym,weightlifting,lacrosse,1,0.0,1,1
2,100,gym,basketball,swimming,0,-23.025850929940457,1,0
2,100,gym,meditation,weightlifting,1,0.0,1,1
2,100,gym,softball,lacrosse,1,0.0,1,1
2,100,gym,lacrosse,basketball,1,0.0,1,1
2,100,gym,softball,lacrosse,1,0.0,1,1
2,100,gym,lacrosse,basketball,1,0.0,1,1
2,100,gym,basketball,lacrosse,1,0.0,1,1
2,100,gym,swimming,meditation,0,-23.025850929940457,1,0
2,100,gym,softball,lacrosse,1,0.0,1,1
2,100,gym,softball,meditation,1,0.0,1,1
2,100,gym,swimming,lacrosse,1,0.0,1,1
2,100,gym,meditation,weightlifting,0,-23.025850929940457,1,0
2,100,gym,meditation,swimming,1,0.0,1,1
2,100,gym,meditation,basketball,1,0.0,1,1
2,100,gym,lacrosse,weightlifting,1,0.0,1,1
2,100,gym,meditation,swimming,0,-23.025850929940457,1,0
2,100,gym,softball,lacrosse,1,0.0,1,1
2,100,gym,lacrosse,softball,1,0.0,1,1
2,100,gym,basketball,lacrosse,1,0.0,1,1
2,100,gym,weightlifting,swimming,1,0.0,1,1
2,100,gym,meditation,softball,1,0.0,1,1
2,100,gym,weightlifting,lacrosse,1,0.0,1,1
2,100,gym,lacrosse,swimming,1,0.0,1,1
2,100,gym,basketball,softball,1,0.0,1,1
2,100,gym,meditation,weightlifting,1,0.0,1,1
2,100,gym,swimming,basketball,1,0.0,1,1
2,100,gym,softball,swimming,1,0.0,1,1
2,100,gym,swimming,lacrosse,1,0.0,1,1
2,100,gym,basketball,weightlifting,1,0.0,1,1
2,100,gym,basketball,meditation,0,-23.025850929940457,1,0
2,100,gym,meditation,weightlifting,0,-23.025850929940457,1,0
2,100,gym,softball,basketball,1,0.0,1,1
2,100,gym,lacrosse,softball,1,0.0,1,1
2,100,gym,meditation,weightlifting,0,-23.025850929940457,1,0
2,100,gym,softball,lacrosse,1,0.0,1,1
2,100,gym,basketball,softball,0,-23.025850929940457,1,0
2,100,gym,swimming,softball,1,0.0,1,1
2,100,gym,meditation,basketball,1,0.0,1,1
2,100,gym,softball,lacrosse,1,0.0,1,1
2,100,gym,swimming,meditation,0,-23.025850929940457,1,0
2,100,gym,swimming,weightlifting,0,-23.025850929940457,1,0
2,100,gym,meditation,swimming,0,-23.025850929940457,1,0
2,100,gym,meditation,weightlifting,0,-23.025850929940457,1,0
2,100,gym,weightlifting,softball,1,0.0,1,1
2,100,gym,weightlifting,meditation,1,0.0,1,1
2,100,gym,basketball,lacrosse,1,0.0,1,1
2,100,gym,softball,weightlifting,0,-23.025850929940457,1,0
2,100,gym,softball,basketball,1,0.0,1,1
2,100,gym,meditation,swimming,1,0.0,1,1
2,100,gym,softball,lacrosse,1,0.0,1,1
2,100,gym,softball,basketball,1,0.0,1,1
2,100,gym,weightlifting,softball,1,0.0,1,1
2,100,gym,lacrosse,softball,1,0.0,1,1
2,100,gym,softball,lacrosse,1,0.0,1,1
2,100,gym,weightlifting,swimming,0,-23.025850929940457,1,0
2,100,gym,swimming,meditation,0,-23.025850929940457,1,0
2,100,gym,meditation,swimming,1,0.0,1,1
2,100,gym,weightlifting,swimming,1,0.0,1,1
2,100,gym,basketball,softball,1,0.0,1,1
2,100,gym,meditation,swimming,1,0.0,1,1
2,100,gym,softball,meditation,1,0.0,1,1
2,100,gym,meditation,swimming,1,0.0,1,1
2,100,gym,basketball,softball,1,0.0,1,1
2,100,gym,basketball,lacrosse,1,0.0,1,1
2,100,gym,swimming,weightlifting,0,-23.025850929940457,1,0
2,100,gym,basketball,softball,1,0.0,1,1
2,100,gym,meditation,swimming,1,0.0,1,1
2,100,gym,weightlifting,swimming,0,-23.025850929940457,1,0
2,100,gym,softball,lacrosse,1,0.0,1,1
2,100,gym,basketball,lacrosse,1,0.0,1,1
2,100,gym,weightlifting,swimming,1,0.0,1,1
2,100,gym,weightlifting,basketball,1,0.0,1,1
2,100,gym,softball,swimming,0,-23.025850929940457,1,0
2,100,gym,basketball,weightlifting,0,-23.025850929940457,1,0
2,100,gym,meditation,swimming,1,0.0,1,1
2,100,gym,swimming,meditation,0,-23.025850929940457,1,0
2,100,gym,meditation,weightlifting,1,0.0,1,1
2,100,gym,basketball,weightlifting,1,0.0,1,1
2,100,gym,swimming,lacrosse,1,0.0,1,1
2,100,gym,lacrosse,weightlifting,1,0.0,1,1
2,100,gym,meditation,weightlifting,1,0.0,1,1
2,100,gym,softball,basketball,1,0.0,1,1
2,100,gym,basketball,softball,1,0.0,1,1
2,100,gym,swimming,weightlifting,1,0.0,1,1
2,100,gym,softball,weightlifting,1,0.0,1,1
2,100,gym,weightlifting,basketball,1,0.0,1,1
2,100,gym,basketball,lacrosse,1,0.0,1,1
2,100,gym,meditation,weightlifting,1,0.0,1,1
2,100,gym,basketball,lacrosse,0,-23.025850929940457,1,0
2,100,gym,weightlifting,swimming,1,0.0,1,1
2,100,gym,lacrosse,meditation,0,-23.025850929940457,1,0
2,100,gym,meditation,weightlifting,1,0.0,1,1
2,100,gym,swimming,softball,1,0.0,1,1
2,100,gym,meditation,swimming,0,-23.025850929940457,1,0
2,100,gym,basketball,softball,0,-23.025850929940457,1,0
2,100,gym,meditation,swimming,1,0.0,1,1
2,100,gym,weightlifting,lacrosse,1,0.0,1,1
2,100,gym,weightlifting,basketball,1,0.0,1,1
2,100,gym,meditation,weightlifting,0,-23.025850929940457,1,0
2,100,gym,meditation,weightlifting,1,0.0,1,1
2,100,gym,basketball,softball,1,0.0,1,1
2,100,gym,weightlifting,swimming,0,-23.025850929940457,1,0
2,100,gym,basketball,softball,1,0.0,1,1
2,100,gym,basketball,softball,1,0.0,1,1
2,100,gym,basketball,lacrosse,1,0.0,1,1
2,100,gym,weightlifting,swimming,1,0.0,1,1
2,100,gym,weightlifting,swimming,1,0.0,1,1
2,100,gym,meditation,weightlifting,1,0.0,1,1
2,100,gym,meditation,lacrosse,1,0.0,1,1
2,100,gym,basketball,swimming,0,-23.025850929940457,1,0
2,100,gym,meditation,weightlifting,0,-23.025850929940457,1,0
2,100,gym,basketball,lacrosse,1,0.0,1,1
2,100,gym,swimming,basketball,1,0.0,1,1
2,100,gym,lacrosse,meditation,0,-23.025850929940457,1,0
2,100,gym,weightlifting,softball,0,-23.025850929940457,1,0
2,100,gym,basketball,meditation,0,-23.025850929940457,1,0
2,100,gym,meditation,weightlifting,0,-23.025850929940457,1,0
2,100,gym,basketball,lacrosse,1,0.0,1,1
2,100,gym,weightlifting,lacrosse,1,0.0,1,1
2,100,gym,softball,lacrosse,1,0.0,1,1
2,100,gym,basketball,softball,1,0.0,1,1
2,100,gym,weightlifting,swimming,1,0.0,1,1
2,100,gym,swimming,weightlifting,0,-23.025850929940457,1,0
2,100,gym,meditation,swimming,1,0.0,1,1
2,100,gym,meditation,basketball,0,-23.025850929940457,1,0
2,100,gym,weightlifting,softball,1,0.0,1,1
2,100,gym,basketball,lacrosse,1,0.0,1,1
2,100,gym,softball,lacrosse,1,0.0,1,1
2,100,gym,basketball,swimming,1,0.0,1,1
2,100,gym,lacrosse,basketball,1,0.0,1,1
2,100,gym,weightlifting,softball,1,0.0,1,1
2,100,gym,basketball,swimming,1,0.0,1,1
2,100,gym,weightlifting,lacrosse,1,0.0,1,1
2,100,gym,softball,basketball,1,0.0,1,1
2,100,gym,weightlifting,swimming,1,0.0,1,1
2,100,gym,softball,lacrosse,1,0.0,1,1
2,100,gym,weightlifting,swimming,1,0.0,1,1
2,100,gym,basketball,weightlifting,1,0.0,1,1
2,100,gym,lacrosse,swimming,0,-23.025850929940457,1,0
2,100,gym,weightlifting,meditation,1,0.0,1,1
2,100,gym,swimming,meditation,0,-23.025850929940457,1,0
2,100,gym,weightlifting,swimming,1,0.0,1,1
2,100,gym,meditation,lacrosse,1,0.0,1,1
2,100,gym,softball,meditation,1,0.0,1,1
2,100,gym,lacrosse,basketball,1,0.0,1,1
2,100,gym,lacrosse,weightlifting,0,-23.025850929940457,1,0
2,100,gym,weightlifting,basketball,1,0.0,1,1
2,100,gym,meditation,weightlifting,1,0.0,1,1
2,100,gym,weightlifting,swimming,1,0.0,1,1
2,100,gym,swimming,lacrosse,1,0.0,1,1
2,100,gym,basketball,softball,1,0.0,1,1
2,100,gym,softball,swimming,1,0.0,1,1
2,100,gym,basketball,lacrosse,1,0.0,1,1
2,100,gym,basketball,lacrosse,1,0.0,1,1
2,100,gym,basketball,softball,1,0.0,1,1
2,100,gym,swimming,weightlifting,1,0.0,1,1
2,100,gym,weightlifting,lacrosse,1,0.0,1,1
2,100,gym,basketball,softball,1,0.0,1,1
2,100,gym,basketball,softball,1,0.0,1,1
2,100,gym,meditation,lacrosse,1,0.0,1,1
2,100,gym,weightlifting,swimming,1,0.0,1,1
2,100,gym,meditation,swimming,1,0.0,1,1
2,100,gym,basketball,swimming,0,-23.025850929940457,1,0
2,100,gym,softball,lacrosse,1,0.0,1,1
2,100,gym,weightlifting,softball,1,0.0,1,1
2,100,gym,meditation,swimming,1,0.0,1,1
2,100,gym,softball,lacrosse,1,0.0,1,1
2,100,gym,softball,basketball,1,0.0,1,1
2,100,gym,meditation,weightlifting,1,0.0,1,1
2,100,gym,meditation,softball,1,0.0,1,1
2,100,gym,weightlifting,swimming,1,0.0,1,1
2,100,gym,softball,lacrosse,1,0.0,1,1
2,100,gym,basketball,weightlifting,1,0.0,1,1
2,100,gym,softball,swimming,1,0.0,1,1
2,100,gym,meditation,swimming,0,-23.025850929940457,1,0
2,100,gym,softball,lacrosse,1,0.0,1,1
2,100,gym,softball,meditation,0,-23.025850929940457,1,0
2,100,gym,meditation,softball,1,0.0,1,1
2,100,restaurant,soup,cake,0,-23.025850929940457,1,0
2,100,restaurant,cocktails,soda,1,0.0,1,1
2,100,restaurant,soup,cake,0,-23.025850929940457,1,0
2,100,restaurant,soup,cake,1,0.0,1,1
2,100,restaurant,vodka,soda,1,0.0,1,1
2,100,restaurant,cake,salad,1,0.0,1,1
2,100,restaurant,salad,soup,0,-23.025850929940457,1,0
2,100,restaurant,salad,vodka,1,0.0,1,1
2,100,restaurant,cocktails,soup,0,-23.025850929940457,1,0
2,100,restaurant,cake,salad,1,0.0,1,1
2,100,restaurant,soup,vodka,1,0.0,1,1
2,100,restaurant,cake,soup,0,-23.025850929940457,1,0
2,100,restaurant,cocktails,soda,1,0.0,1,1
2,100,restaurant,cake,soup,1,0.0,1,1
2,100,restaurant,salad,cocktails,1,0.0,1,1
2,100,restaurant,cocktails,vodka,1,0.0,1,1
2,100,restaurant,cocktails,vodka,0,-23.025850929940457,1,0
