context,word,cloze_probability
cut,pan,0.019886363635409
cut,pant,0.019886363635409
cut,paperwork,0.019886363635409
cut,pencil shapener,0.019886363635409
cut,penni,0.019886363635409
cut,pens,0.019886363635409
cut,phone book,0.019886363635409
cut,pin,0.019886363635409
cut,plastic bag,0.019886363635409
cut,plat,0.019886363635409
cut,post it not,0.019886363635409
cut,pot holder,0.019886363635409
cut,pot of coffe,0.019886363635409
cut,printer paper,0.019886363635409
cut,push pin,0.019886363635409
cut,remote control,0.019886363635409
cut,rolling pin,0.019886363635409
cut,screw driver,0.019886363635409
cut,serving platter,0.019886363635409
cut,sewing kit,0.019886363635409
cut,sewing needl,0.019886363635409
cut,sex toy,0.019886363635409
cut,sharpi,0.019886363635409
cut,skirt,0.019886363635409
cut,snack,0.019886363635409
cut,soccer ball,0.019886363635409
cut,sock,0.019886363635409
cut,soy sauce packet,0.019886363635409
cut,sprit,0.019886363635409
cut,stamp,0.019886363635409
cut,stationary,0.019886363635409
cut,straw,0.019886363635409
cut,t-shirt,0.019886363635409
cut,tack,0.019886363635409
cut,tape measur,0.019886363635409
cut,thermometer,0.019886363635409
cut,tissu,0.019886363635409
cut,twin,0.019886363635409
cut,twist ti,0.019886363635409
cut,variou pen,0.019886363635409
cut,vas,0.019886363635409
cut,vitamin,0.019886363635409
cut,wallet,0.019886363635409
cut,water bottl,0.019886363635409
cut,white out,0.019886363635409
cut,window cleaner,0.019886363635409
cut,wine screw,0.019886363635409
cut,wool sock,0.019886363635409
cut,aluminum foil,0.0189393939384848
cut,birthday candl,0.0189393939384848
cut,coupon,0.0189393939384848
cut,cup,0.0189393939384848
cut,eraser,0.0189393939384848
cut,flashlight,0.0189393939384848
cut,hat,0.0189393939384848
cut,ladl,0.0189393939384848
cut,makeup,0.0189393939384848
cut,measuring tap,0.0189393939384848
cut,phon,0.0189393939384848
cut,phone charger,0.0189393939384848
cut,post it,0.0189393939384848
cut,receipt,0.0189393939384848
cut,shirt,0.0189393939384848
cut,short,0.0189393939384848
cut,sweater,0.0189393939384848
cut,tool,0.0189393939384848
cut,toothpast,0.0189393939384848
cut,towel,0.0189393939384848
cut,glu,0.0179924242415606
cut,measuring cup,0.0179924242415606
cut,rubber band,0.0179924242415606
cut,silverwar,0.0179924242415606
cut,pictur,0.0170454545446363
cut,stapler,0.0170454545446363
cut,underwear,0.0170454545446363
cut,book,0.0160984848477121
cut,fork,0.0160984848477121
cut,marker,0.0160984848477121
cut,ruler,0.0160984848477121
cut,batteri,0.0142045454538636
cut,spoon,0.0104166666661666
cut,tap,0.0104166666661666
cut,paper,0.0085227272723181
fridge,water,0.9230769230769232
fridge,juice,0.8269230769230769
fridge,soda,0.8269230769230769
fridge,milk,0.5576923076923077
fridge,beer,0.4807692307692308
fridge,tea,0.3846153846153846
fridge,lemonade,0.25
fridge,wine,0.2115384615384615
fridge,coffee,0.1538461538461538
fridge,sports drink,0.1346153846153845
fridge,seltzer,0.1153846153846153
fridge,kool aid,0.0576923076923076
fridge,energy drink,0.0384615384615384
fridge,ice cream,0.0384615384615384
fridge,hot dogs,0.0372960372940978
fridge,left overs,0.0308857808841747
fridge,fruit,0.026806526805132798
fridge,vegetable,0.0262237762234125
fridge,cake,0.0192307692307692
fridge,cheese,0.0192307692307692
fridge,coke,0.0192307692307692
fridge,cool drinks,0.0192307692307692
fridge,flavored water,0.0192307692307692
fridge,gatorade,0.0192307692307692
fridge,iced tea,0.0192307692307692
fridge,limeade,0.0192307692307692
fridge,mint water,0.0192307692307692
fridge,punch,0.0192307692307692
fridge,redbull,0.0192307692307692
fridge,rootbeer,0.0192307692307692
fridge,slurpee,0.0192307692307692
fridge,smoothie,0.0192307692307692
fridge,sporade,0.0192307692307692
fridge,whiskey,0.0192307692307692
fridge,apples,0.0186480186470489
fridge,beef,0.0186480186470489
fridge,biscuits,0.0186480186470489
fridge,chicken,0.0186480186470489
fridge,fish,0.0186480186470489
fridge,ice,0.0186480186470489
fridge,ketchup,0.0186480186470489
fridge,overnight oats,0.0186480186470489
fridge,salsa,0.0186480186470489
fridge,soup,0.0186480186470489
fridge,soy sauce,0.0186480186470489
fridge,syrup,0.0186480186470489
fridge,pie,0.0180652680643286
fridge,rice,0.0180652680643286
fridge,sour cream,0.0180652680643286
fridge,steak,0.0180652680643286
fridge,jelly,0.0174825174816083
fridge,pasta,0.0168997668988881
fridge,pizza,0.0168997668988881
fridge,salad dressing,0.0168997668988881
fridge,pickles,0.0157342657334475
fridge,yogurt,0.0139860139852867
fridge,bread,0.0134032634025664
fridge,butter,0.0122377622371258
fridge,salad,0.0116550116544055
fridge,eggs,0.006410256409923
fridge,condiments,0.0052447552444825
fridge,meat,0.0
gym,football,0.6923076923076923
gym,soccer,0.6923076923076923
gym,baseball,0.6346153846153846
gym,basketball,0.6153846153846154
gym,volley ball,0.3846153846153845
gym,tennis,0.3269230769230769
gym,hockey,0.2115384615384615
gym,lacrosse,0.1923076923076923
gym,rugby,0.1538461538461538
gym,softball,0.1346153846153846
gym,track,0.1346153846153846
gym,racquet ball,0.13403263403166418
gym,swimming,0.1153846153846153
gym,badminton,0.0961538461538461
gym,dodgeball,0.0961538461538461
gym,weights,0.0961538461538461
gym,polo,0.0769230769230769
gym,frisbee,0.0576923076923076
gym,golf,0.0576923076923076
gym,pickle ball,0.0576923076923076
gym,running,0.0576923076923076
gym,wrestling,0.0576923076923076
gym,yoga,0.0576923076923076
gym,aerobics,0.0384615384615384
gym,bowling,0.0384615384615384
gym,boxing,0.0384615384615384
gym,hand ball,0.0384615384615384
gym,spin,0.0384615384615384
gym,boot camp,0.0378787878778181
gym,stair climber,0.0372960372940978
gym,treadmills,0.035547785545937
gym,adventuring,0.0192307692307692
gym,american nk,0.0192307692307692
gym,aquatics sports,0.0192307692307692
gym,backgammon,0.0192307692307692
gym,ball sports,0.0192307692307692
gym,biking,0.0192307692307692
gym,body building,0.0192307692307692
gym,buffalo biki,0.0192307692307692
gym,cross-country,0.0192307692307692
gym,dancing,0.0192307692307692
gym,field hockey,0.0192307692307692
gym,hiit,0.0192307692307692
gym,hiking,0.0192307692307692
gym,jai alai,0.0192307692307692
gym,kickball,0.0192307692307692
gym,lacrose,0.0192307692307692
gym,lacross,0.0192307692307692
gym,lakers,0.0192307692307692
gym,massage,0.0192307692307692
gym,meditation,0.0192307692307692
gym,motorsports,0.0192307692307692
gym,relay racing,0.0192307692307692
gym,rowing,0.0192307692307692
gym,table tennis,0.0192307692307692
gym,tagging,0.0192307692307692
gym,texas rangers,0.0192307692307692
gym,tug of war,0.0192307692307692
gym,water polo,0.0192307692307692
gym,yankees,0.0192307692307692
gym,zumba,0.0192307692307692
gym,acting class,0.0186480186470489
gym,aqua aerobics,0.0186480186470489
gym,archery,0.0186480186470489
gym,art class,0.0186480186470489
gym,ballet class,0.0186480186470489
gym,business,0.0186480186470489
gym,cardio dance,0.0186480186470489
gym,circuit,0.0186480186470489
gym,circuit training,0.0186480186470489
gym,core work,0.0186480186470489
gym,dance aerobics,0.0186480186470489
gym,dance class,0.0186480186470489
gym,dance workout,0.0186480186470489
gym,day care,0.0186480186470489
gym,diving,0.0186480186470489
gym,economic,0.0186480186470489
gym,endurance training,0.0186480186470489
gym,english,0.0186480186470489
gym,exercise,0.0186480186470489
gym,exercise balls,0.0186480186470489
gym,exercise equipment,0.0186480186470489
gym,fishing,0.0186480186470489
gym,fitness,0.0186480186470489
gym,foreign language,0.0186480186470489
gym,gym,0.0186480186470489
gym,hunting,0.0186480186470489
gym,ice skating,0.0186480186470489
gym,individual sports,0.0186480186470489
gym,javelin toss,0.0186480186470489
gym,jiu-jitsu,0.0186480186470489
gym,jumping jacks,0.0186480186470489
gym,karate class,0.0186480186470489
gym,line dancing,0.0186480186470489
gym,math,0.0186480186470489
gym,muay thai,0.0186480186470489
gym,personal trainer,0.0186480186470489
gym,personal training sessions,0.0186480186470489
gym,power training,0.0186480186470489
gym,push ups,0.0186480186470489
gym,rock climbing,0.0186480186470489
gym,rowing machine,0.0186480186470489
gym,sauna,0.0186480186470489
gym,science,0.0186480186470489
gym,singles tennis,0.0186480186470489
gym,skateboarding,0.0186480186470489
gym,sleeping,0.0186480186470489
gym,sports shooting,0.0186480186470489
gym,squash,0.0186480186470489
gym,step aerobics,0.0186480186470489
gym,strength,0.0186480186470489
gym,tai chi,0.0186480186470489
gym,tanning,0.0186480186470489
gym,toning,0.0186480186470489
gym,trampoline,0.0186480186470489
gym,using exercise equipment,0.0186480186470489
gym,video game sessions,0.0186480186470489
gym,wall climbing,0.0186480186470489
gym,calisthenics,0.0180652680643286
gym,gymnastics,0.0180652680643286
gym,jazzercize,0.0180652680643286
gym,martial arts,0.0180652680643286
gym,skiing,0.0180652680643286
gym,walking,0.0180652680643286
gym,cardio,0.0174825174816083
gym,fencing,0.0174825174816083
gym,jogging,0.0174825174816083
gym,nutrition,0.0174825174816083
gym,strength training,0.0174825174816083
gym,stretching,0.0174825174816083
gym,exercise classes,0.0168997668988881
gym,personal training,0.0163170163161678
gym,dance,0.0157342657334475
gym,karate,0.0157342657334475
gym,pilates,0.0151515151507272
hot,ac,0.5208333333333333
hot,fan,0.5
hot,ic,0.2291666666666666
hot,water,0.2291666666666666
hot,ice cream,0.1875
hot,cold drink,0.1458333333333333
hot,cold water,0.1458333333333333
hot,pool,0.125
hot,beer,0.1041666666666666
hot,cool towel,0.0833333333333333
hot,window,0.0833333333333333
hot,window we can open,0.0833333333333333
hot,ceiling fan,0.0833333333333332
hot,cold shower,0.0625
hot,ice pack,0.0625
hot,ice water,0.0625
hot,shower,0.0625
hot,soda,0.0625
hot,thermostat,0.0625
hot,window to open,0.0625
hot,lemonade,0.0624999999999999
hot,air condition,0.0416666666666666
hot,bath tub,0.0416666666666666
hot,box fan,0.0416666666666666
hot,cold beer,0.0416666666666666
hot,cold water in the fridg,0.0416666666666666
hot,cool shower,0.0416666666666666
hot,door we can open,0.0416666666666666
hot,drink,0.0416666666666666
hot,ice cub,0.0416666666666666
hot,ice tea,0.0416666666666666
hot,open window,0.0416666666666666
hot,popsicle,0.0416666666666666
hot,table fan,0.0416666666666666
hot,gatorade,0.0406746031736507
hot,ac in here if i turn it on,0.0208333333333333
hot,ac in the bedroom,0.0208333333333333
hot,ac in the den,0.0208333333333333
hot,ac in the living room,0.0208333333333333
hot,ac unit in her,0.0208333333333333
hot,apple juic,0.0208333333333333
hot,attic fan,0.0208333333333333
hot,bathing suit,0.0208333333333333
hot,breeze if we open the window,0.0208333333333333
hot,breeze; ill open a window,0.0208333333333333
hot,ceiling fan we can turn on,0.0208333333333333
hot,central ac,0.0208333333333333
hot,clouds it might rain soon,0.0208333333333333
hot,cold beer in the fridg,0.0208333333333333
hot,cold drink in the fridge to cool you down,0.0208333333333333
hot,cold juic,0.0208333333333333
hot,cool breeze her,0.0208333333333333
hot,cool drink in the fridg,0.0208333333333333
hot,cool room,0.0208333333333333
hot,cooler,0.0208333333333333
hot,cooler day ahead tommorow,0.0208333333333333
hot,cooling pad,0.0208333333333333
hot,dehumidifier,0.0208333333333333
hot,electric fan,0.0208333333333333
hot,fan and well open up the windows,0.0208333333333333
hot,fan her,0.0208333333333333
hot,fan in the next room,0.0208333333333333
hot,fan sitting on the counter,0.0208333333333333
hot,fans ill turn them on,0.0208333333333333
hot,fire roaring,0.0208333333333333
hot,ga fireplace turned on,0.0208333333333333
hot,hand fan,0.0208333333333333
hot,heater turned up,0.0208333333333333
hot,heater we can turn off,0.0208333333333333
hot,ice cold beer,0.0208333333333333
hot,ice cream in the freezer,0.0208333333333333
hot,ice in the freezer,0.0208333333333333
hot,ice in the freezer you can have to cool off,0.0208333333333333
hot,ice in the fridg,0.0208333333333333
hot,ice machine in the basement,0.0208333333333333
hot,ice pack in the freezer,0.0208333333333333
hot,iced tea,0.0208333333333333
hot,iced tea to cool you off,0.0208333333333333
hot,ill get a of fans,0.0208333333333333
hot,inflatable pool,0.0208333333333333
hot,juic,0.0208333333333333
hot,kool-aid,0.0208333333333333
hot,lak,0.0208333333333333
hot,lake outsid,0.0208333333333333
hot,lemonade in the fridg,0.0208333333333333
hot,let open the windows,0.0208333333333333
hot,many cold drink,0.0208333333333333
hot,no a/c,0.0208333333333333
hot,no ac plenty of shade outsid,0.0208333333333333
hot,no open windows,0.0208333333333333
hot,orange juic,0.0208333333333333
hot,oscillating fan,0.0208333333333333
hot,otter pop,0.0208333333333333
hot,paper fan i found in the closet,0.0208333333333333
hot,personal fan,0.0208333333333333
hot,pond,0.0208333333333333
hot,portable ac,0.0208333333333333
hot,problem,0.0208333333333333
hot,reason youre still wearing your coat,0.0208333333333333
hot,remote for the a/c,0.0208333333333333
hot,rotary fan,0.0208333333333333
hot,short,0.0208333333333333
hot,shower in the bathroom down the hall,0.0208333333333333
hot,shower to cool off,0.0208333333333333
hot,slushy,0.0208333333333333
hot,small fan,0.0208333333333333
hot,some lemonad,0.0208333333333333
hot,somewhere else we can go that cooler,0.0208333333333333
hot,spare swimsuit if you want to jump into the lak,0.0208333333333333
hot,sprinkler,0.0208333333333333
hot,stuck thermostat,0.0208333333333333
hot,swimming pool,0.0208333333333333
hot,t-shirt,0.0208333333333333
hot,thermostat but it brok,0.0208333333333333
hot,thermostat ill turn on the ac,0.0208333333333333
hot,thermostat to adjust the tempatur,0.0208333333333333
hot,water if you think thatd help,0.0208333333333333
hot,water in the fridg,0.0208333333333333
hot,water mister,0.0208333333333333
hot,wet towel,0.0208333333333333
hot,win,0.0208333333333333
hot,wind going through,0.0208333333333333
hot,window ac,0.0208333333333333
hot,window ac unit,0.0208333333333333
hot,window open it,0.0208333333333333
hot,window that can be opened,0.0208333333333333
hot,window you could crack open,0.0208333333333333
hot,armchair,0.0198412698403174
hot,art,0.0198412698403174
hot,artwork,0.0198412698403174
hot,banana,0.0198412698403174
hot,bar stool,0.0198412698403174
hot,book,0.0198412698403174
hot,boot,0.0198412698403174
hot,camp crystal lake brochur,0.0198412698403174
hot,cat,0.0198412698403174
hot,cat tre,0.0198412698403174
hot,ceiling,0.0198412698403174
hot,cleaning suppli,0.0198412698403174
hot,cloth,0.0198412698403174
hot,coach,0.0198412698403174
hot,computer,0.0198412698403174
hot,cool food to eat,0.0198412698403174
hot,cupboard,0.0198412698403174
hot,dining tabl,0.0198412698403174
hot,dish,0.0198412698403174
hot,dog,0.0198412698403174
hot,dryer,0.0198412698403174
hot,duvet,0.0198412698403174
hot,egg,0.0198412698403174
hot,entertainment center,0.0198412698403174
hot,firewood,0.0198412698403174
hot,fishing rod,0.0198412698403174
hot,floor,0.0198412698403174
hot,freezer,0.0198412698403174
hot,furnace,0.0198412698403174
hot,glov,0.0198412698403174
hot,guitar,0.0198412698403174
hot,gun,0.0198412698403174
hot,hat,0.0198412698403174
hot,hiking boot,0.0198412698403174
hot,hockey mask,0.0198412698403174
hot,ice bath,0.0198412698403174
hot,kettl,0.0198412698403174
hot,lantern,0.0198412698403174
hot,love seat,0.0198412698403174
hot,machet,0.0198412698403174
hot,nightgown,0.0198412698403174
hot,phon,0.0198412698403174
hot,photo,0.0198412698403174
hot,piano,0.0198412698403174
hot,plant,0.0198412698403174
hot,plat,0.0198412698403174
hot,powerad,0.0198412698403174
hot,quilt,0.0198412698403174
hot,radio,0.0198412698403174
hot,raft,0.0198412698403174
hot,router,0.0198412698403174
hot,running water,0.0198412698403174
hot,shower/bathtub,0.0198412698403174
hot,sleeping bag,0.0198412698403174
hot,smartphon,0.0198412698403174
hot,stair,0.0198412698403174
hot,sweatshirt,0.0198412698403174
hot,tanning bed,0.0198412698403174
hot,tea kettl,0.0198412698403174
hot,towel,0.0198412698403174
hot,vacuum cleaner,0.0198412698403174
hot,vas,0.0198412698403174
hot,wall,0.0198412698403174
hot,wall decor,0.0198412698403174
hot,washer,0.0198412698403174
hot,wood,0.0198412698403174
hot,wool blanket,0.0198412698403174
hot,coat,0.0188492063483015
hot,cup,0.0188492063483015
hot,desk,0.0188492063483015
hot,dresser,0.0188492063483015
hot,fork,0.0188492063483015
hot,furnac,0.0188492063483015
hot,glas,0.0188492063483015
hot,mitten,0.0188492063483015
hot,oven,0.0188492063483015
hot,recliner,0.0188492063483015
hot,sho,0.0188492063483015
hot,curtain,0.0178571428562857
hot,jacket,0.0178571428562857
hot,sweater,0.0178571428562857
hot,carpet,0.0168650793642698
hot,fridg,0.0168650793642698
hot,microwav,0.0168650793642698
hot,pillow,0.0168650793642698
hot,sink,0.0168650793642698
hot,space heater,0.0168650793642698
hot,food,0.0158730158722539
hot,rug,0.0158730158722539
hot,fireplac,0.0138888888882222
hot,heater,0.0138888888882222
hot,lamp,0.0128968253962063
hot,sofa,0.0128968253962063
hot,stov,0.0109126984121746
hot,bed,0.0069444444441111
hot,tv,0.0069444444441111
hot,chair,0.0029761904760476
hot,tabl,0.0019841269840317
hot,blanket,0.0009920634920158
hot,couch,0.0
mall,burgers,0.7115384615384615
mall,pizza,0.5576923076923077
mall,chinese,0.5192307692307693
mall,mexican,0.3269230769230768
mall,subway,0.2307692307692307
mall,hot dogs,0.2115384615384614
mall,sandwiches,0.2115384615384614
mall,chicken,0.1153846153846153
mall,italian,0.1153846153846153
mall,cafe,0.0961538461538461
mall,sushi,0.0961538461538461
mall,chick fil a,0.0769230769230769
mall,pretzels,0.0769230769230769
mall,wendy's,0.0769230769230768
mall,arby's,0.0576923076923076
mall,auntie anne's,0.0576923076923076
mall,chicken sandwich,0.0576923076923076
mall,french fries,0.0576923076923076
mall,indian,0.0576923076923076
mall,pasta,0.0576923076923076
mall,asian,0.0384615384615384
mall,burger king,0.0384615384615384
mall,cheeseburger,0.0384615384615384
mall,court,0.0384615384615384
mall,dairy queen,0.0384615384615384
mall,dunkin donuts,0.0384615384615384
mall,fish,0.0384615384615384
mall,gyros,0.0384615384615384
mall,hot dog on a stick,0.0384615384615384
mall,ice cream,0.0384615384615384
mall,japanese,0.0384615384615384
mall,panera bread,0.0384615384615384
mall,salad,0.0384615384615384
mall,soup,0.0384615384615384
mall,spaghetti,0.0384615384615384
mall,subs,0.0384615384615384
mall,bench,0.0374220374200914
mall,arts,0.0369022869003679
mall,fountains,0.0369022869003679
mall,pets,0.0369022869003679
mall,escalator,0.0363825363806444
mall,book,0.0348232848214739
mall,toy,0.03274428274258
mall,video game,0.0322245322228565
mall,shoe,0.0270270270256215
mall,american,0.0192307692307692
mall,au bon pain,0.0192307692307692
mall,avocado sandwich,0.0192307692307692
mall,bbq,0.0192307692307692
mall,beef steak,0.0192307692307692
mall,beer,0.0192307692307692
mall,california pizza,0.0192307692307692
mall,carls jr,0.0192307692307692
mall,charley's grilled subs,0.0192307692307692
mall,cheesburgers,0.0192307692307692
mall,cheese cake factory,0.0192307692307692
mall,chic fa la,0.0192307692307692
mall,chicken and rice,0.0192307692307692
mall,chicken strips,0.0192307692307692
mall,chilli fries,0.0192307692307692
mall,chipotle,0.0192307692307692
mall,corn dog 7,0.0192307692307692
mall,deli,0.0192307692307692
mall,diner,0.0192307692307692
mall,domino's,0.0192307692307692
mall,doughnut,0.0192307692307692
mall,egg sandwich,0.0192307692307692
mall,eggs,0.0192307692307692
mall,fast,0.0192307692307692
mall,fast restaurant,0.0192307692307692
mall,fish sticks,0.0192307692307692
mall,food court,0.0192307692307692
mall,french bistro,0.0192307692307692
mall,fries,0.0192307692307692
mall,fruits,0.0192307692307692
mall,german,0.0192307692307692
mall,grinders,0.0192307692307692
mall,hot dog cart,0.0192307692307692
mall,italian cuisine,0.0192307692307692
mall,jack in the box,0.0192307692307692
mall,kfc,0.0192307692307692
mall,korean,0.0192307692307692
mall,ktp,0.0192307692307692
mall,lasagna,0.0192307692307692
mall,meat loaf,0.0192307692307692
mall,milkshakes,0.0192307692307692
mall,orange julius,0.0192307692307692
mall,p.f. chang's,0.0192307692307692
mall,papa gino's,0.0192307692307692
mall,pasta carbonara,0.0192307692307692
mall,popeye's,0.0192307692307692
mall,pork,0.0192307692307692
mall,pretzel stand,0.0192307692307692
mall,pretzil,0.0192307692307692
mall,pulled pork,0.0192307692307692
mall,quinoa salad,0.0192307692307692
mall,quiznos,0.0192307692307692
mall,rally's,0.0192307692307692
mall,red robin,0.0192307692307692
mall,renzio's,0.0192307692307692
mall,restaraunts,0.0192307692307692
mall,restaurant,0.0192307692307692
mall,rice,0.0192307692307692
mall,rice bowls,0.0192307692307692
mall,rissotto,0.0192307692307692
mall,s-barro pizza,0.0192307692307692
mall,sabarro,0.0192307692307692
mall,sakura,0.0192307692307692
mall,salad bar,0.0192307692307692
mall,salad chicken,0.0192307692307692
mall,sandwizz,0.0192307692307692
mall,seafood,0.0192307692307692
mall,shrimp,0.0192307692307692
mall,skillet banana,0.0192307692307692
mall,soft pretzels,0.0192307692307692
mall,steak,0.0192307692307692
mall,stir fry,0.0192307692307692
mall,stuffed sweet potato,0.0192307692307692
mall,sub sandwiches,0.0192307692307692
mall,tai,0.0192307692307692
mall,thai,0.0192307692307692
mall,thai cuisine,0.0192307692307692
mall,tomatoes,0.0192307692307692
mall,tortillas,0.0192307692307692
mall,vegetable grits,0.0192307692307692
mall,vending machines,0.0192307692307692
mall,wine,0.0192307692307692
mall,accessories,0.0187110187100457
mall,bed,0.0187110187100457
mall,calendars,0.0187110187100457
mall,candle,0.0187110187100457
mall,car,0.0187110187100457
mall,card,0.0187110187100457
mall,carousel,0.0187110187100457
mall,carpet,0.0187110187100457
mall,clothes,0.0187110187100457
mall,clothings,0.0187110187100457
mall,coat,0.0187110187100457
mall,concierge desk,0.0187110187100457
mall,couch,0.0187110187100457
mall,deparment,0.0187110187100457
mall,disney,0.0187110187100457
mall,elevators,0.0187110187100457
mall,fashion,0.0187110187100457
mall,gag gift,0.0187110187100457
mall,grocery,0.0187110187100457
mall,guest services,0.0187110187100457
mall,hair brush,0.0187110187100457
mall,hat store,0.0187110187100457
mall,health goods store,0.0187110187100457
mall,internet,0.0187110187100457
mall,jewelry store,0.0187110187100457
mall,junk,0.0187110187100457
mall,kiosk,0.0187110187100457
mall,knick knack,0.0187110187100457
mall,mall map,0.0187110187100457
mall,massage parlor,0.0187110187100457
mall,meat,0.0187110187100457
mall,movie rentals,0.0187110187100457
mall,outdoors,0.0187110187100457
mall,phones,0.0187110187100457
mall,photo booth,0.0187110187100457
mall,play area,0.0187110187100457
mall,playground,0.0187110187100457
mall,purses,0.0187110187100457
mall,retail,0.0187110187100457
mall,shoe store,0.0187110187100457
mall,sitting area,0.0187110187100457
mall,skateboard,0.0187110187100457
mall,skating rink,0.0187110187100457
mall,sports gear,0.0187110187100457
mall,t-shirt booth,0.0187110187100457
mall,tools,0.0187110187100457
mall,toy store,0.0187110187100457
mall,utensils,0.0187110187100457
mall,watch store,0.0187110187100457
mall,watches,0.0187110187100457
mall,water fountain,0.0187110187100457
mall,windows,0.0187110187100457
mall,arcade,0.0181912681903222
mall,candy,0.0181912681903222
mall,gifts,0.0181912681903222
mall,hardware,0.0181912681903222
mall,hats,0.0181912681903222
mall,luggage,0.0181912681903222
mall,repair,0.0181912681903222
mall,glasses,0.0176715176705987
mall,appliances,0.0171517671508752
mall,bathroom,0.0171517671508752
mall,furniture,0.0171517671508752
mall,makeup,0.0171517671508752
mall,stuffed animals,0.0171517671508752
mall,music,0.0166320166311517
mall,salon,0.0166320166311517
mall,perfume,0.0161122661114282
mall,theater,0.0161122661114282
mall,sports,0.0150727650719812
mall,department,0.0135135135128108
mall,jewls,0.0088357588352993
mall,electronics,0.0072765072761288
mask,bandana,0.4999999999999999
mask,mask,0.2916666666666667
mask,extra mask,0.2708333333333333
mask,scarf,0.2708333333333333
mask,handkerchief,0.1874999999999999
mask,cloth,0.1666666666666666
mask,extra,0.1458333333333333
mask,spar,0.1458333333333333
mask,napkin,0.1041666666666666
mask,gaiter,0.0833333333333333
mask,on,0.0833333333333333
mask,extra on,0.0625
mask,shirt,0.0625
mask,towel,0.0625
mask,hand sanitizer,0.058210784310931296
mask,back up,0.0416666666666666
mask,clean on,0.0416666666666666
mask,disposabl,0.0416666666666666
mask,disposable mask,0.0416666666666666
mask,extra shirt,0.0416666666666666
mask,face covering,0.0416666666666666
mask,face shield,0.0416666666666666
mask,jacket,0.0416666666666666
mask,one you can us,0.0416666666666666
mask,plenty,0.0416666666666666
mask,respirator,0.0416666666666666
mask,several,0.0416666666666666
mask,spare mask,0.0416666666666666
mask,spare on,0.0416666666666666
mask,t shirt,0.0416666666666666
mask,tissu,0.0416666666666666
mask,sun glas,0.0398284313706372
mask,flash light,0.0392156862726274
mask,coins,0.0379901960766078
mask,chap stick,0.0361519607825784
mask,keys,0.0214460784303431
mask,another,0.0208333333333333
mask,another mask somewher,0.0208333333333333
mask,balaclava,0.0208333333333333
mask,banada,0.0208333333333333
mask,bandana in here i gues that might work,0.0208333333333333
mask,bandana in here you can try to us,0.0208333333333333
mask,bandana you can us,0.0208333333333333
mask,better one for you,0.0208333333333333
mask,black on,0.0208333333333333
mask,blanket,0.0208333333333333
mask,blue mask,0.0208333333333333
mask,blue on,0.0208333333333333
mask,bra,0.0208333333333333
mask,brand new mask,0.0208333333333333
mask,buff,0.0208333333333333
mask,cash to buy you on,0.0208333333333333
mask,clean bandanna,0.0208333333333333
mask,clear mask,0.0208333333333333
mask,cloth on,0.0208333333333333
mask,coffee filter,0.0208333333333333
mask,covering,0.0208333333333333
mask,dirty one if you really want it,0.0208333333333333
mask,enough to buy on,0.0208333333333333
mask,extra cloth mask,0.0208333333333333
mask,extra disposable mask,0.0208333333333333
mask,extra handmade mask,0.0208333333333333
mask,extra her,0.0208333333333333
mask,extra one you can us,0.0208333333333333
mask,extra unused on,0.0208333333333333
mask,extra you can us,0.0208333333333333
mask,face protector,0.0208333333333333
mask,face wrap,0.0208333333333333
mask,few disposabl with m,0.0208333333333333
mask,few of different colors but what kind would you lik,0.0208333333333333
mask,for fabric,0.0208333333333333
mask,full face mask from work,0.0208333333333333
mask,gaiter you can us,0.0208333333333333
mask,gaitor,0.0208333333333333
mask,glov,0.0208333333333333
mask,green mask,0.0208333333333333
mask,hair ti,0.0208333333333333
mask,handkerchief you can us,0.0208333333333333
mask,handkey,0.0208333333333333
mask,headband,0.0208333333333333
mask,key here so go wait in the car,0.0208333333333333
mask,key to my car,0.0208333333333333
mask,leg warmer,0.0208333333333333
mask,lot of mask,0.0208333333333333
mask,mask at hom,0.0208333333333333
mask,mask i alway carry,0.0208333333333333
mask,mask in here somewher,0.0208333333333333
mask,mask shield,0.0208333333333333
mask,mine you go ahead i will wait outsid,0.0208333333333333
mask,money to buy on,0.0208333333333333
mask,mor,0.0208333333333333
mask,more than i need,0.0208333333333333
mask,n95,0.0208333333333333
mask,n95 mask from work,0.0208333333333333
mask,neck gaiter,0.0208333333333333
mask,neck gator,0.0208333333333333
mask,new gaiter,0.0208333333333333
mask,old mask,0.0208333333333333
mask,old one that you can us,0.0208333333333333
mask,one extra,0.0208333333333333
mask,one for you,0.0208333333333333
mask,one her,0.0208333333333333
mask,one in the car,0.0208333333333333
mask,one that you can us,0.0208333333333333
mask,one you can borrow,0.0208333333333333
mask,paper filter,0.0208333333333333
mask,paper mask that you could hav,0.0208333333333333
mask,piece of cloth,0.0208333333333333
mask,pink mask,0.0208333333333333
mask,plastic shield,0.0208333333333333
mask,plenty of mask,0.0208333333333333
mask,promotional mask i got for fre,0.0208333333333333
mask,remnant of cloth you can us,0.0208333333333333
mask,reusabl,0.0208333333333333
mask,sanitizer,0.0208333333333333
mask,scarf use this,0.0208333333333333
mask,scarf you can us,0.0208333333333333
mask,several in here you can pick from,0.0208333333333333
mask,shield,0.0208333333333333
mask,sleev,0.0208333333333333
mask,something,0.0208333333333333
mask,something you can use i bet,0.0208333333333333
mask,spare cloth on,0.0208333333333333
mask,spare in her,0.0208333333333333
