set_boundary,num_reps,context,trigger,query,neg,log_likelihood
8,500,science,art,philosophy,1,-1.1973282616072674
8,500,science,philosophy,math,1,-1.995100393246085
8,500,science,philosophy,art,1,-0.9728610833625494
8,500,science,math,zoology,1,-0.4462871026284195
8,500,science,geology,philosophy,1,-0.13696585507315742
8,500,science,art,zoology,1,-0.0020020026706730793
8,500,science,physics,geology,1,-0.2156715364755087
8,500,science,art,math,1,-0.040821994520255166
8,500,science,physics,geology,1,-0.2156715364755087
8,500,science,math,physics,0,-6.2146080984221905
8,500,science,physics,geology,1,-0.2156715364755087
8,500,science,philosophy,math,0,-0.14618251017808145
8,500,science,philosophy,geology,1,-0.8029620465671519
8,500,science,art,math,1,-0.040821994520255166
8,500,science,physics,math,1,-0.2206466711156225
8,500,science,art,math,1,-0.040821994520255166
8,500,science,geology,physics,1,-0.2770718933397654
8,500,science,art,math,0,-3.2188758248681997
8,500,science,geology,art,1,-0.0020020026706730793
8,500,science,philosophy,zoology,1,-0.5447271754416722
8,500,science,philosophy,physics,1,-0.3092462503676215
8,500,science,math,philosophy,0,-0.41855034765682
8,500,science,art,physics,1,-0.1232982163444936
8,500,science,physics,geology,1,-0.2156715364755087
8,500,science,geology,zoology,1,-0.1839228381609285
8,500,science,geology,art,1,-0.0020020026706730793
8,500,science,physics,zoology,1,-0.1672359193759138
8,500,science,art,geology,1,-0.11878353598996698
8,500,science,physics,geology,1,-0.2156715364755087
8,500,science,philosophy,math,1,-1.995100393246085
8,500,science,physics,geology,0,-1.6398971199188093
8,500,science,geology,zoology,1,-0.1839228381609285
8,500,science,art,math,1,-0.040821994520255166
8,500,science,philosophy,physics,1,-0.3092462503676215
8,500,science,physics,art,1,-0.028399474521698
8,500,science,physics,zoology,0,-1.8708026765685077
8,500,science,zoology,geology,1,-0.8029620465671519
8,500,science,art,zoology,1,-0.0020020026706730793
8,500,science,philosophy,geology,1,-0.8029620465671519
8,500,science,zoology,physics,1,-0.709276562489829
8,500,science,art,math,1,-0.040821994520255166
8,500,science,geology,philosophy,0,-2.05572501506252
8,500,science,physics,zoology,1,-0.1672359193759138
8,500,science,zoology,math,1,-0.2231435513142097
8,500,science,math,zoology,1,-0.4462871026284195
8,500,science,zoology,philosophy,1,-0.780886094867952
8,500,science,zoology,physics,1,-0.709276562489829
8,500,science,geology,art,1,-0.0020020026706730793
8,500,science,physics,geology,1,-0.2156715364755087
8,500,science,zoology,philosophy,0,-0.6124892775424908
8,500,science,physics,zoology,0,-1.8708026765685077
8,500,science,art,philosophy,1,-1.1973282616072674
8,500,science,art,physics,1,-0.1232982163444936
8,500,science,physics,art,0,-3.575550768806932
8,500,science,geology,math,1,-0.022245608947319737
8,500,science,zoology,geology,0,-0.5942072327050416
8,500,science,philosophy,physics,1,-0.3092462503676215
8,500,science,zoology,philosophy,1,-0.780886094867952
8,500,science,geology,zoology,1,-0.1839228381609285
8,500,science,math,art,1,-0.39452516806982996
8,500,science,philosophy,art,1,-0.9728610833625494
8,500,science,physics,geology,1,-0.2156715364755087
8,500,science,art,math,1,-0.040821994520255166
8,500,science,math,zoology,0,-1.0216512475319814
8,500,science,art,math,0,-3.2188758248681997
8,500,science,art,philosophy,0,-0.35953617621976464
8,500,science,physics,geology,1,-0.2156715364755087
8,500,science,geology,art,0,-6.2146080984221905
8,500,science,physics,math,0,-1.619488248287602
8,500,science,physics,philosophy,1,-1.1270117631898076
8,500,science,art,philosophy,1,-1.1973282616072674
8,500,science,philosophy,math,1,-1.995100393246085
8,500,science,math,physics,0,-6.2146080984221905
8,500,science,physics,zoology,1,-0.1672359193759138
8,500,science,philosophy,zoology,1,-0.5447271754416722
8,500,science,math,geology,0,-1.8201589437497527
8,500,science,geology,zoology,1,-0.1839228381609285
8,500,science,math,philosophy,0,-0.41855034765682
8,500,science,physics,geology,1,-0.2156715364755087
8,500,science,art,zoology,1,-0.0020020026706730793
8,500,science,physics,geology,1,-0.2156715364755087
8,500,science,art,philosophy,1,-1.1973282616072674
8,500,science,physics,zoology,1,-0.1672359193759138
8,500,science,geology,zoology,1,-0.1839228381609285
8,500,science,geology,zoology,1,-0.1839228381609285
8,500,science,philosophy,math,1,-1.995100393246085
8,500,science,physics,geology,0,-1.6398971199188093
8,500,science,zoology,geology,1,-0.8029620465671519
8,500,science,physics,zoology,1,-0.1672359193759138
8,500,science,physics,geology,1,-0.2156715364755087
8,500,science,philosophy,math,1,-1.995100393246085
8,500,science,math,philosophy,0,-0.41855034765682
8,500,science,art,philosophy,1,-1.1973282616072674
8,500,science,art,math,1,-0.040821994520255166
8,500,science,physics,zoology,1,-0.1672359193759138
8,500,science,philosophy,zoology,0,-0.867500567704723
8,500,science,art,physics,1,-0.1232982163444936
8,500,science,philosophy,art,1,-0.9728610833625494
8,500,science,art,math,0,-3.2188758248681997
8,500,science,art,philosophy,1,-1.1973282616072674
8,500,science,math,zoology,1,-0.4462871026284195
8,500,science,geology,art,0,-6.2146080984221905
8,500,science,art,philosophy,1,-1.1973282616072674
8,500,science,philosophy,math,1,-1.995100393246085
8,500,science,physics,zoology,1,-0.1672359193759138
8,500,science,physics,philosophy,0,-0.39156220293917304
8,500,science,zoology,math,1,-0.2231435513142097
8,500,science,geology,math,1,-0.022245608947319737
8,500,science,geology,zoology,1,-0.1839228381609285
8,500,science,zoology,philosophy,0,-0.6124892775424908
8,500,science,art,philosophy,1,-1.1973282616072674
8,500,science,physics,geology,0,-1.6398971199188093
8,500,science,physics,art,0,-3.575550768806932
8,500,science,art,philosophy,1,-1.1973282616072674
8,500,science,math,physics,1,-0.0020020026706730793
8,500,science,geology,math,1,-0.022245608947319737
8,500,science,art,philosophy,0,-0.35953617621976464
8,500,science,zoology,geology,1,-0.8029620465671519
8,500,science,physics,zoology,1,-0.1672359193759138
8,500,science,physics,geology,1,-0.2156715364755087
8,500,science,physics,geology,1,-0.2156715364755087
8,500,science,zoology,philosophy,1,-0.780886094867952
8,500,science,art,philosophy,0,-0.35953617621976464
8,500,science,art,geology,1,-0.11878353598996698
8,500,science,zoology,math,0,-1.6094379124341005
8,500,science,art,physics,1,-0.1232982163444936
8,500,science,math,geology,1,-0.17673717850005405
8,500,science,art,math,1,-0.040821994520255166
8,500,science,physics,zoology,0,-1.8708026765685077
8,500,science,art,math,1,-0.040821994520255166
8,500,science,zoology,art,1,-0.004008021397538822
8,500,science,geology,zoology,1,-0.1839228381609285
8,500,science,philosophy,math,0,-0.14618251017808145
8,500,science,physics,zoology,0,-1.8708026765685077
8,500,science,geology,math,1,-0.022245608947319737
8,500,science,philosophy,geology,1,-0.8029620465671519
8,500,science,physics,geology,1,-0.2156715364755087
8,500,science,zoology,physics,1,-0.709276562489829
8,500,science,math,geology,1,-0.17673717850005405
8,500,science,geology,math,1,-0.022245608947319737
8,500,science,geology,zoology,1,-0.1839228381609285
8,500,science,zoology,art,0,-5.521460917862245
8,500,science,physics,zoology,0,-1.8708026765685077
8,500,science,art,math,1,-0.040821994520255166
8,500,science,philosophy,geology,0,-0.5942072327050416
8,500,science,art,geology,1,-0.11878353598996698
8,500,science,math,physics,1,-0.0020020026706730793
8,500,science,philosophy,art,1,-0.9728610833625494
8,500,science,geology,philosophy,1,-0.13696585507315742
8,500,science,physics,geology,1,-0.2156715364755087
8,500,science,math,philosophy,1,-1.0729445419195318
8,500,science,geology,zoology,1,-0.1839228381609285
8,500,science,art,philosophy,1,-1.1973282616072674
8,500,science,philosophy,math,0,-0.14618251017808145
8,500,science,physics,zoology,1,-0.1672359193759138
8,500,science,philosophy,math,0,-0.14618251017808145
8,500,science,philosophy,zoology,1,-0.5447271754416722
8,500,science,physics,math,0,-1.619488248287602
8,500,science,math,zoology,1,-0.4462871026284195
8,500,science,zoology,math,0,-1.6094379124341005
8,500,science,physics,geology,1,-0.2156715364755087
8,500,science,math,philosophy,1,-1.0729445419195318
8,500,science,art,physics,1,-0.1232982163444936
8,500,science,art,zoology,1,-0.0020020026706730793
8,500,science,philosophy,math,1,-1.995100393246085
8,500,science,art,math,0,-3.2188758248681997
8,500,science,art,math,1,-0.040821994520255166
8,500,science,physics,geology,1,-0.2156715364755087
8,500,science,philosophy,math,1,-1.995100393246085
8,500,science,physics,geology,1,-0.2156715364755087
8,500,science,zoology,physics,1,-0.709276562489829
8,500,science,philosophy,math,0,-0.14618251017808145
8,500,science,geology,zoology,1,-0.1839228381609285
8,500,science,philosophy,geology,1,-0.8029620465671519
8,500,science,zoology,art,1,-0.004008021397538822
8,500,science,physics,zoology,1,-0.1672359193759138
8,500,science,zoology,philosophy,1,-0.780886094867952
8,500,science,geology,zoology,1,-0.1839228381609285
8,500,science,art,philosophy,1,-1.1973282616072674
8,500,throw,a shovel,tires,0,-23.025850929940457
8,500,throw,a football,tires,0,-23.025850929940457
8,500,throw,a shovel,tires,0,-23.025850929940457
8,500,throw,a football,shovel,0,-1.7259717286900516
8,500,throw,tires,shovel,1,-0.03459144476961909
8,500,throw,a shovel,tires,0,-23.025850929940457
8,500,throw,a shovel,football,1,0.0
8,500,throw,a shovel,tires,0,-23.025850929940457
8,500,throw,tires,shovel,0,-3.381394754365975
8,500,throw,a shovel,tires,1,0.0
8,500,throw,a shovel,tires,0,-23.025850929940457
8,500,throw,tires,football,1,-0.008032171697264267
8,500,throw,tires,football,1,-0.008032171697264267
8,500,throw,a shovel,football,1,0.0
8,500,throw,a shovel,tires,0,-23.025850929940457
8,500,throw,a shovel,tires,0,-23.025850929940457
8,500,throw,tires,shovel,0,-3.381394754365975
8,500,throw,a shovel,tires,1,0.0
8,500,throw,a shovel,tires,0,-23.025850929940457
8,500,throw,a shovel,tires,0,-23.025850929940457
8,500,throw,tires,shovel,1,-0.03459144476961909
8,500,throw,a football,shovel,0,-1.7259717286900516
8,500,throw,a shovel,tires,0,-23.025850929940457
8,500,throw,a shovel,tires,0,-23.025850929940457
8,500,throw,a shovel,tires,0,-23.025850929940457
8,500,throw,tires,shovel,0,-3.381394754365975
8,500,throw,a football,shovel,0,-1.7259717286900516
8,500,throw,a shovel,tires,0,-23.025850929940457
8,500,throw,a football,tires,0,-23.025850929940457
8,500,throw,a shovel,tires,0,-23.025850929940457
8,500,throw,a shovel,football,1,0.0
8,500,throw,a shovel,football,1,0.0
8,500,throw,tires,shovel,0,-3.381394754365975
8,500,throw,a football,shovel,0,-1.7259717286900516
8,500,throw,tires,football,1,-0.008032171697264267
8,500,throw,tires,football,1,-0.008032171697264267
8,500,throw,tires,football,0,-4.828313737302301
8,500,throw,a football,tires,0,-23.025850929940457
8,500,transport,a motorcycle,hammer,0,-6.2146080984221905
8,500,transport,a hammer,motorcycle,0,-5.521460917862245
8,500,transport,a car,motorcycle,1,-0.9467499393588635
8,500,transport,a hammer,chairs,0,-4.828313737302301
8,500,transport,a hammer,chairs,1,-0.008032171697264267
8,500,transport,a motorcycle,car,1,-0.11653381625595151
8,500,transport,chairs,motorcycle,0,-6.2146080984221905
8,500,transport,a car,motorcycle,1,-0.9467499393588635
8,500,transport,a motorcycle,hammer,0,-6.2146080984221905
8,500,transport,a car,motorcycle,1,-0.9467499393588635
8,500,transport,a car,motorcycle,1,-0.9467499393588635
8,500,transport,a motorcycle,hammer,0,-6.2146080984221905
8,500,transport,a car,chairs,0,-2.282782465697866
8,500,transport,a car,motorcycle,1,-0.9467499393588635
8,500,transport,chairs,motorcycle,0,-6.2146080984221905
8,500,transport,a car,hammer,0,-4.828313737302301
8,500,transport,chairs,hammer,0,-23.025850929940457
8,500,transport,a hammer,chairs,0,-4.828313737302301
8,500,transport,a car,motorcycle,1,-0.9467499393588635
8,500,transport,a motorcycle,hammer,0,-6.2146080984221905
8,500,transport,a motorcycle,chairs,0,-2.7806208939370447
8,500,transport,a motorcycle,chairs,0,-2.7806208939370447
8,500,transport,a car,motorcycle,1,-0.9467499393588635
8,500,transport,a car,chairs,0,-2.282782465697866
8,500,transport,a car,motorcycle,1,-0.9467499393588635
8,500,transport,a car,motorcycle,1,-0.9467499393588635
8,500,transport,a hammer,motorcycle,1,-0.004008021397538822
8,500,transport,chairs,car,1,-0.0020020026706730793
8,500,transport,a hammer,chairs,0,-4.828313737302301
8,500,transport,a car,chairs,0,-2.282782465697866
8,500,transport,a motorcycle,car,1,-0.11653381625595151
8,500,transport,a hammer,car,1,-0.5727010274840783
8,500,transport,a car,chairs,0,-2.282782465697866
8,500,transport,chairs,motorcycle,1,-0.0020020026706730793
8,500,transport,a car,motorcycle,1,-0.9467499393588635
8,500,transport,a hammer,chairs,0,-4.828313737302301
8,500,transport,chairs,hammer,0,-23.025850929940457
8,500,transport,a car,motorcycle,1,-0.9467499393588635
8,500,transport,a motorcycle,chairs,0,-2.7806208939370447
8,500,transport,a car,hammer,1,-0.008032171697264267
8,500,transport,a hammer,chairs,0,-4.828313737302301
8,500,transport,a hammer,chairs,0,-4.828313737302301
8,500,transport,a car,hammer,0,-4.828313737302301
8,500,transport,a motorcycle,car,1,-0.11653381625595151
8,500,transport,a hammer,chairs,0,-4.828313737302301
8,500,transport,a hammer,motorcycle,0,-5.521460917862245
8,500,transport,a car,hammer,0,-4.828313737302301
8,500,transport,a hammer,car,1,-0.5727010274840783
8,500,transport,a car,chairs,0,-2.282782465697866
8,500,transport,a hammer,chairs,0,-4.828313737302301
8,500,transport,a car,motorcycle,1,-0.9467499393588635
8,500,transport,a car,motorcycle,1,-0.9467499393588635
8,500,transport,a hammer,motorcycle,1,-0.004008021397538822
8,500,transport,a hammer,car,0,-0.8301130356331026
8,500,transport,a motorcycle,car,1,-0.11653381625595151
8,500,transport,a car,motorcycle,1,-0.9467499393588635
8,500,transport,a hammer,chairs,0,-4.828313737302301
8,500,transport,a hammer,car,1,-0.5727010274840783
8,500,transport,a hammer,chairs,0,-4.828313737302301
8,500,transport,a car,motorcycle,1,-0.9467499393588635
8,500,transport,a car,motorcycle,1,-0.9467499393588635
8,500,transport,chairs,hammer,0,-23.025850929940457
8,500,transport,a car,hammer,0,-4.828313737302301
8,500,transport,a car,motorcycle,1,-0.9467499393588635
8,500,transport,a hammer,chairs,0,-4.828313737302301
8,500,transport,a car,motorcycle,0,-0.491022996469811
8,500,transport,chairs,car,1,-0.0020020026706730793
8,500,transport,a car,motorcycle,1,-0.9467499393588635
8,500,transport,a hammer,car,0,-0.8301130356331026
8,500,transport,chairs,motorcycle,1,-0.0020020026706730793
8,500,transport,a motorcycle,car,0,-2.207274913189721
8,500,transport,chairs,motorcycle,1,-0.0020020026706730793
8,500,transport,chairs,hammer,0,-23.025850929940457
8,500,transport,a car,motorcycle,0,-0.491022996469811
8,500,transport,a hammer,chairs,0,-4.828313737302301
8,500,transport,a hammer,chairs,0,-4.828313737302301
8,500,transport,a motorcycle,hammer,0,-6.2146080984221905
8,500,transport,a motorcycle,chairs,0,-2.7806208939370447
8,500,transport,a car,motorcycle,1,-0.9467499393588635
8,500,transport,a hammer,chairs,0,-4.828313737302301
8,500,transport,chairs,car,1,-0.0020020026706730793
13,500,bag,chalk,pen,1,0.0
13,500,bag,cash,makeup,0,-1.8451602459551701
13,500,bag,chalk,makeup,0,-23.025850929940457
13,500,bag,a pen,chalk,1,-0.34531118528841737
13,500,bag,cash,makeup,0,-1.8451602459551701
13,500,bag,cash,makeup,1,-0.17197526473981037
13,500,bag,chalk,pen,1,0.0
13,500,bag,cash,makeup,0,-1.8451602459551701
13,500,bag,a pen,chalk,1,-0.34531118528841737
13,500,bag,a pen,makeup,0,-23.025850929940457
13,500,bag,cash,pen,1,-0.2691874898156165
13,500,bag,cash,pen,1,-0.2691874898156165
13,500,bag,cash,chalk,1,-0.27971390280260405
13,500,bag,makeup,cash,0,-3.0791138824930413
13,500,bag,cash,makeup,0,-1.8451602459551701
13,500,bag,a pen,cash,0,-4.605170185988091
13,500,bag,cash,makeup,0,-1.8451602459551701
13,500,bag,a pen,makeup,0,-23.025850929940457
13,500,bag,makeup,chalk,1,-0.05551270993025883
13,500,bag,a pen,chalk,1,-0.34531118528841737
13,500,bag,chalk,pen,1,0.0
13,500,bag,makeup,cash,0,-3.0791138824930413
13,500,bag,a pen,chalk,1,-0.34531118528841737
13,500,bag,makeup,chalk,1,-0.05551270993025883
13,500,bag,a pen,chalk,1,-0.34531118528841737
13,500,bag,cash,pen,1,-0.2691874898156165
13,500,bag,a pen,cash,0,-4.605170185988091
13,500,bag,a pen,chalk,0,-1.231001476713855
13,500,bag,chalk,pen,1,0.0
13,500,bag,chalk,makeup,0,-23.025850929940457
13,500,bag,a pen,chalk,1,-0.34531118528841737
13,500,bag,a pen,cash,0,-4.605170185988091
13,500,bag,chalk,cash,0,-23.025850929940457
13,500,bag,makeup,pen,1,-0.43695577519953516
13,500,bag,chalk,makeup,0,-23.025850929940457
13,500,bag,cash,makeup,0,-1.8451602459551701
13,500,bag,cash,makeup,0,-1.8451602459551701
13,500,bag,a pen,chalk,1,-0.34531118528841737
13,500,bag,a pen,chalk,1,-0.34531118528841737
13,500,bag,chalk,cash,0,-23.025850929940457
13,500,bag,cash,chalk,1,-0.27971390280260405
13,500,bag,a pen,chalk,1,-0.34531118528841737
13,500,bag,cash,makeup,0,-1.8451602459551701
13,500,bag,a pen,cash,0,-4.605170185988091
13,500,bag,cash,makeup,0,-1.8451602459551701
13,500,bag,a pen,chalk,1,-0.34531118528841737
13,500,bag,a pen,makeup,0,-23.025850929940457
13,500,bag,a pen,chalk,1,-0.34531118528841737
13,500,bag,cash,makeup,0,-1.8451602459551701
13,500,bag,cash,makeup,0,-1.8451602459551701
13,500,bag,makeup,pen,1,-0.43695577519953516
13,500,bag,chalk,cash,0,-23.025850929940457
13,500,bag,a pen,chalk,0,-1.231001476713855
13,500,bag,cash,pen,1,-0.2691874898156165
13,500,bag,a pen,chalk,1,-0.34531118528841737
13,500,bag,makeup,cash,1,-0.04709160753385057
13,500,bag,a pen,makeup,1,0.0
13,500,bag,cash,makeup,1,-0.17197526473981037
13,500,bag,cash,chalk,1,-0.27971390280260405
13,500,bag,a pen,chalk,0,-1.231001476713855
13,500,bag,cash,makeup,0,-1.8451602459551701
13,500,bag,chalk,cash,0,-23.025850929940457
13,500,bag,a pen,makeup,0,-23.025850929940457
13,500,bag,cash,makeup,0,-1.8451602459551701
13,500,bag,cash,chalk,1,-0.27971390280260405
13,500,bag,a pen,chalk,1,-0.34531118528841737
13,500,bag,chalk,cash,0,-23.025850929940457
13,500,bag,chalk,pen,1,0.0
13,500,bag,cash,chalk,1,-0.27971390280260405
13,500,bag,chalk,makeup,0,-23.025850929940457
13,500,bag,a pen,makeup,0,-23.025850929940457
13,500,bag,makeup,cash,0,-3.0791138824930413
13,500,bag,a pen,cash,0,-4.605170185988091
13,500,bag,a pen,chalk,1,-0.34531118528841737
13,500,bag,a pen,chalk,1,-0.34531118528841737
13,500,bag,cash,makeup,0,-1.8451602459551701
13,500,bag,a pen,chalk,1,-0.34531118528841737
13,500,bag,chalk,cash,0,-23.025850929940457
13,500,bag,cash,pen,1,-0.2691874898156165
13,500,bag,a pen,chalk,1,-0.34531118528841737
13,500,bag,a pen,chalk,1,-0.34531118528841737
13,500,bag,chalk,makeup,1,0.0
13,500,bag,makeup,cash,0,-3.0791138824930413
13,500,bag,cash,makeup,0,-1.8451602459551701
13,500,bag,cash,makeup,0,-1.8451602459551701
13,500,bag,cash,makeup,0,-1.8451602459551701
13,500,bag,makeup,pen,1,-0.43695577519953516
13,500,bakery,water,sandwiches,0,-0.3011050927839216
13,500,bakery,water,sandwiches,0,-0.3011050927839216
13,500,bakery,water,sandwiches,0,-0.3011050927839216
13,500,bakery,sandwiches,water,0,-2.7806208939370447
13,500,bakery,water,sandwiches,1,-1.3470736479666092
13,500,bakery,cakes,sandwiches,0,-2.120263536200091
13,500,bakery,water,sandwiches,0,-0.3011050927839216
13,500,bakery,cakes,water,0,-23.025850929940457
13,500,bakery,cakes,water,0,-23.025850929940457
13,500,bakery,cakes,sandwiches,1,-0.12783337150988489
13,500,bakery,water,sandwiches,0,-0.3011050927839216
13,500,bakery,water,cakes,1,-1.3318061758358208
13,500,bakery,water,sandwiches,1,-1.3470736479666092
13,500,bakery,water,sandwiches,1,-1.3470736479666092
13,500,bakery,cakes,sandwiches,0,-2.120263536200091
13,500,bakery,water,sandwiches,0,-0.3011050927839216
13,500,bakery,water,sandwiches,0,-0.3011050927839216
13,500,bakery,sandwiches,cakes,1,-0.03666398437159147
13,500,bakery,sandwiches,cakes,1,-0.03666398437159147
13,500,bakery,sandwiches,water,0,-2.7806208939370447
13,500,bakery,cakes,water,0,-23.025850929940457
13,500,bakery,water,cakes,1,-1.3318061758358208
13,500,bakery,water,sandwiches,0,-0.3011050927839216
13,500,bakery,water,sandwiches,0,-0.3011050927839216
13,500,bakery,sandwiches,water,0,-2.7806208939370447
13,500,bakery,water,sandwiches,0,-0.3011050927839216
13,500,bakery,sandwiches,water,0,-2.7806208939370447
13,500,bakery,water,sandwiches,1,-1.3470736479666092
13,500,bakery,cakes,water,0,-23.025850929940457
13,500,bakery,water,sandwiches,1,-1.3470736479666092
13,500,bakery,water,sandwiches,1,-1.3470736479666092
13,500,bakery,water,sandwiches,1,-1.3470736479666092
13,500,bakery,water,cakes,0,-0.3065251602532608
13,500,bakery,water,sandwiches,0,-0.3011050927839216
13,500,bakery,water,sandwiches,1,-1.3470736479666092
13,500,bakery,cakes,sandwiches,1,-0.12783337150988489
13,500,bakery,sandwiches,water,0,-2.7806208939370447
13,500,bakery,cakes,water,0,-23.025850929940457
13,500,bakery,cakes,sandwiches,0,-2.120263536200091
13,500,bakery,sandwiches,cakes,1,-0.03666398437159147
13,500,bakery,water,sandwiches,1,-1.3470736479666092
13,500,bakery,water,sandwiches,0,-0.3011050927839216
13,500,beach,a bikini,shorts,0,-23.025850929940457
13,500,beach,jeans,sunglasses,1,-0.05975000440577405
13,500,beach,a coat,jeans,1,-0.057629112836636416
13,500,beach,a coat,jeans,0,-2.8824035882469867
13,500,beach,shorts,jacket,0,-3.2701691192557503
13,500,beach,shorts,coat,1,-0.004008021397538822
13,500,beach,sunglasses,jacket,1,-0.49758039701597007
13,500,beach,a bikini,shorts,0,-23.025850929940457
13,500,beach,a bikini,sunglasses,0,-0.6311117896404926
13,500,beach,a jacket,jeans,1,0.0
13,500,beach,shorts,sunglasses,0,-4.422848629194136
13,500,beach,shorts,sunglasses,0,-4.422848629194136
13,500,beach,shorts,sunglasses,0,-4.422848629194136
13,500,beach,a coat,jacket,0,-0.20334092401802997
13,500,beach,a bikini,jacket,0,-0.353821874956326
13,500,beach,a coat,jeans,0,-2.8824035882469867
13,500,beach,shorts,sunglasses,1,-0.012072581234269249
13,500,beach,sunglasses,shorts,0,-2.1892564076870427
13,500,beach,a jacket,jeans,0,-23.025850929940457
13,500,beach,sunglasses,bikini,1,-0.08773891430800675
13,500,beach,a jacket,shorts,1,-0.008032171697264267
13,500,beach,jeans,jacket,0,-2.748872195622466
13,500,beach,shorts,jeans,0,-1.4696759700589417
13,500,beach,a jacket,jeans,1,0.0
13,500,beach,a jacket,jeans,0,-23.025850929940457
13,500,beach,sunglasses,jeans,0,-0.8074363269620731
13,500,beach,a coat,jeans,0,-2.8824035882469867
13,500,beach,a bikini,sunglasses,0,-0.6311117896404926
13,500,beach,a coat,sunglasses,0,-0.21815600980317063
13,500,beach,shorts,sunglasses,0,-4.422848629194136
13,500,beach,a coat,jeans,0,-2.8824035882469867
13,500,beach,a bikini,sunglasses,1,-0.7592869830644903
13,500,beach,a jacket,jeans,1,0.0
13,500,beach,jeans,jacket,0,-2.748872195622466
13,500,beach,shorts,bikini,1,-0.11653381625595151
13,500,beach,a jacket,jeans,0,-23.025850929940457
13,500,beach,a coat,bikini,1,-1.4354846053106625
13,500,beach,a bikini,coat,0,-2.3644604967121334
13,500,beach,a jacket,sunglasses,1,-1.324258970200438
13,500,beach,a jacket,coat,1,-0.3624056186477175
13,500,beach,a bikini,jeans,0,-0.6851790109107684
13,500,beach,shorts,sunglasses,0,-4.422848629194136
13,500,beach,a bikini,shorts,1,0.0
13,500,beach,a jacket,jeans,0,-23.025850929940457
13,500,beach,a bikini,sunglasses,0,-0.6311117896404926
13,500,beach,shorts,sunglasses,0,-4.422848629194136
13,500,beach,sunglasses,jacket,1,-0.49758039701597007
13,500,beach,a coat,jacket,0,-0.20334092401802997
13,500,beach,a coat,jeans,1,-0.057629112836636416
13,500,beach,shorts,sunglasses,1,-0.012072581234269249
13,500,beach,shorts,sunglasses,0,-4.422848629194136
13,500,beach,a jacket,coat,1,-0.3624056186477175
13,500,beach,a jacket,jeans,0,-23.025850929940457
13,500,beach,a bikini,shorts,0,-23.025850929940457
13,500,beach,shorts,sunglasses,0,-4.422848629194136
13,500,beach,jeans,shorts,1,-0.5762534290884459
13,500,beach,a coat,shorts,1,-0.7940730991499059
13,500,beach,shorts,coat,0,-5.521460917862245
13,500,beach,shorts,jeans,1,-0.2613647641344075
13,500,beach,a coat,jeans,1,-0.057629112836636416
13,500,beach,a bikini,coat,0,-2.3644604967121334
13,500,beach,a bikini,shorts,1,0.0
13,500,beach,shorts,coat,1,-0.004008021397538822
13,500,beach,shorts,sunglasses,1,-0.012072581234269249
13,500,beach,a bikini,shorts,0,-23.025850929940457
13,500,beach,jeans,bikini,1,-0.044997365930735805
13,500,beach,shorts,sunglasses,0,-4.422848629194136
13,500,beach,sunglasses,jeans,0,-0.8074363269620731
13,500,beach,a bikini,sunglasses,1,-0.7592869830644903
13,500,beach,a coat,jacket,0,-0.20334092401802997
13,500,beach,shorts,sunglasses,0,-4.422848629194136
13,500,beach,sunglasses,jeans,1,-0.5905905922348531
13,500,beach,a jacket,jeans,1,0.0
13,500,beach,sunglasses,bikini,1,-0.08773891430800675
13,500,beach,a bikini,shorts,0,-23.025850929940457
13,500,beach,a bikini,jeans,1,-0.7011793522572096
13,500,beach,jeans,coat,1,-0.0020020026706730793
13,500,beach,shorts,jacket,1,-0.038740828316430595
13,500,beach,a coat,jacket,1,-1.6928195213731514
13,500,beach,shorts,jacket,0,-3.2701691192557503
13,500,beach,a bikini,shorts,1,0.0
13,500,beach,a jacket,jeans,0,-23.025850929940457
13,500,beach,a bikini,shorts,1,0.0
13,500,beach,a jacket,jeans,0,-23.025850929940457
13,500,beach,shorts,sunglasses,0,-4.422848629194136
13,500,beach,a jacket,sunglasses,0,-0.3092462503676215
13,500,beach,jeans,sunglasses,0,-2.847312268435717
13,500,beach,a coat,shorts,1,-0.7940730991499059
13,500,beach,a jacket,shorts,0,-4.828313737302301
13,500,beach,a bikini,sunglasses,0,-0.6311117896404926
13,500,beach,a bikini,sunglasses,0,-0.6311117896404926
13,500,beach,sunglasses,bikini,1,-0.08773891430800675
13,500,beach,a bikini,shorts,1,0.0
13,500,beach,sunglasses,coat,0,-2.476938480138824
13,500,beach,shorts,jeans,1,-0.2613647641344075
13,500,beach,a coat,jeans,1,-0.057629112836636416
13,500,beach,shorts,coat,1,-0.004008021397538822
13,500,beach,shorts,jeans,1,-0.2613647641344075
13,500,beach,a bikini,shorts,1,0.0
13,500,beach,jeans,coat,1,-0.0020020026706730793
13,500,beach,jeans,jacket,0,-2.748872195622466
13,500,beach,jeans,coat,1,-0.0020020026706730793
13,500,beach,sunglasses,shorts,1,-0.11878353598996698
13,500,beach,a bikini,sunglasses,0,-0.6311117896404926
13,500,beach,jeans,bikini,1,-0.044997365930735805
13,500,beach,jeans,shorts,1,-0.5762534290884459
13,500,beach,a bikini,sunglasses,0,-0.6311117896404926
13,500,beach,a jacket,sunglasses,0,-0.3092462503676215
13,500,beach,jeans,shorts,1,-0.5762534290884459
13,500,beach,sunglasses,shorts,1,-0.11878353598996698
13,500,beach,a coat,jacket,1,-1.6928195213731514
13,500,beach,sunglasses,coat,0,-2.476938480138824
13,500,beach,a jacket,jeans,1,0.0
