set_boundary,num_reps,context,trigger,query,log_likelihood
3003,500,meat,turkey,rice,-23.025850929940457
3003,500,meat,crab,mushrooms,-23.025850929940457
3003,500,meat,chicken,crab,-23.025850929940457
3003,500,meat,mushrooms,rice,-23.025850929940457
3003,500,meat,chicken,crab,0.0
3003,500,meat,turkey,rice,-23.025850929940457
3003,500,meat,chicken,rice,-23.025850929940457
3003,500,meat,crab,chicken,0.0
3003,500,meat,rice,mushrooms,-23.025850929940457
3003,500,meat,chicken,turkey,0.0
3003,500,meat,chicken,turkey,0.0
3003,500,meat,rice,mushrooms,0.0
3003,500,meat,chicken,mushrooms,-23.025850929940457
3003,500,meat,mushrooms,chicken,0.0
3003,500,meat,mushrooms,turkey,0.0
3003,500,meat,rice,mushrooms,-23.025850929940457
3003,500,meat,chicken,mushrooms,-23.025850929940457
3003,500,meat,chicken,turkey,0.0
3003,500,meat,chicken,crab,0.0
3003,500,meat,rice,mushrooms,-23.025850929940457
3003,500,meat,turkey,mushrooms,-23.025850929940457
3003,500,meat,chicken,turkey,0.0
3003,500,meat,chicken,turkey,0.0
3003,500,meat,mushrooms,chicken,0.0
3003,500,meat,rice,mushrooms,-23.025850929940457
3003,500,meat,mushrooms,turkey,0.0
3003,500,meat,mushrooms,turkey,0.0
3003,500,meat,turkey,crab,0.0
3003,500,meat,rice,mushrooms,0.0
3003,500,meat,turkey,crab,0.0
3003,500,meat,rice,chicken,0.0
3003,500,meat,chicken,turkey,0.0
3003,500,meat,crab,chicken,0.0
3003,500,meat,rice,turkey,0.0
3003,500,meat,rice,mushrooms,-23.025850929940457
3003,500,meat,crab,rice,-23.025850929940457
3003,500,meat,turkey,mushrooms,-23.025850929940457
3003,500,meat,rice,mushrooms,-23.025850929940457
3003,500,meat,turkey,chicken,0.0
3003,500,meat,chicken,turkey,0.0
3003,500,meat,mushrooms,chicken,0.0
3003,500,meat,mushrooms,crab,0.0
3003,500,meat,chicken,turkey,-23.025850929940457
3003,500,meat,chicken,turkey,0.0
3003,500,meat,crab,chicken,0.0
3003,500,meat,mushrooms,rice,-23.025850929940457
3003,500,meat,rice,mushrooms,-23.025850929940457
3003,500,meat,chicken,turkey,0.0
3003,500,meat,rice,turkey,0.0
3003,500,meat,turkey,crab,0.0
3003,500,meat,turkey,rice,-23.025850929940457
3003,500,meat,crab,turkey,0.0
3003,500,meat,turkey,crab,0.0
3003,500,meat,rice,chicken,0.0
3003,500,meat,chicken,crab,0.0
3003,500,meat,mushrooms,rice,-23.025850929940457
3003,500,meat,turkey,crab,0.0
3003,500,meat,chicken,turkey,0.0
3003,500,meat,turkey,chicken,0.0
3003,500,meat,rice,mushrooms,-23.025850929940457
3003,500,meat,chicken,crab,-23.025850929940457
3003,500,meat,turkey,crab,-23.025850929940457
3003,500,meat,turkey,chicken,0.0
3003,500,meat,chicken,crab,0.0
3003,500,meat,crab,rice,-23.025850929940457
3003,500,meat,turkey,crab,0.0
3003,500,meat,crab,rice,-23.025850929940457
3003,500,meat,crab,chicken,0.0
3003,500,meat,chicken,crab,0.0
3003,500,meat,crab,turkey,0.0
3003,500,meat,rice,mushrooms,-23.025850929940457
3003,500,meat,mushrooms,crab,0.0
3003,500,meat,rice,mushrooms,0.0
3003,500,meat,turkey,mushrooms,-23.025850929940457
3003,500,meat,crab,turkey,0.0
3003,500,meat,crab,rice,-23.025850929940457
3003,500,meat,rice,turkey,0.0
3003,500,meat,chicken,crab,-23.025850929940457
3003,500,meat,mushrooms,rice,-23.025850929940457
3003,500,meat,mushrooms,chicken,0.0
3003,500,meat,crab,rice,-23.025850929940457
3003,500,meat,chicken,mushrooms,-23.025850929940457
3003,500,restaurant,salad,soup,0.0
3003,500,restaurant,salad,vodka,0.0
3003,500,restaurant,salad,cake,-23.025850929940457
3003,500,restaurant,cake,soup,0.0
3003,500,restaurant,cake,soda,0.0
3003,500,restaurant,vodka,soup,-23.025850929940457
3003,500,restaurant,soup,salad,0.0
3003,500,restaurant,salad,cake,-23.025850929940457
3003,500,restaurant,soup,soda,0.0
3003,500,restaurant,soup,soda,0.0
3003,500,restaurant,salad,soup,0.0
3003,500,restaurant,soup,salad,0.0
3003,500,restaurant,salad,soup,-23.025850929940457
3003,500,restaurant,salad,soup,-23.025850929940457
3003,500,restaurant,salad,cake,0.0
3003,500,restaurant,salad,soup,0.0
3003,500,restaurant,cake,salad,-23.025850929940457
3003,500,restaurant,vodka,soda,-23.025850929940457
3003,500,restaurant,soda,salad,-23.025850929940457
3003,500,restaurant,cake,soup,-23.025850929940457
3003,500,restaurant,salad,cake,0.0
3003,500,restaurant,soup,vodka,0.0
3003,500,restaurant,soup,salad,0.0
3003,500,restaurant,soup,salad,-23.025850929940457
3003,500,restaurant,salad,soup,0.0
3003,500,restaurant,cake,vodka,0.0
3003,500,restaurant,soup,vodka,0.0
3003,500,restaurant,vodka,soda,-23.025850929940457
3003,500,restaurant,salad,cake,0.0
3003,500,restaurant,salad,cake,0.0
3003,500,restaurant,cake,soup,-23.025850929940457
3003,500,restaurant,cake,vodka,0.0
3003,500,restaurant,vodka,soup,-23.025850929940457
3003,500,restaurant,soup,soda,0.0
3003,500,restaurant,vodka,cake,-23.025850929940457
3003,500,restaurant,soup,salad,-23.025850929940457
3003,500,restaurant,soda,vodka,0.0
3003,500,restaurant,cake,vodka,0.0
3003,500,restaurant,salad,soup,0.0
3003,500,restaurant,salad,vodka,0.0
3003,500,restaurant,soda,salad,-23.025850929940457
3003,500,restaurant,soda,cake,-23.025850929940457
3003,500,restaurant,cake,vodka,0.0
3003,500,restaurant,soda,salad,-23.025850929940457
3003,500,restaurant,salad,cake,-23.025850929940457
3003,500,restaurant,salad,soda,-23.025850929940457
3003,500,restaurant,vodka,soda,-23.025850929940457
3003,500,restaurant,soda,vodka,0.0
3003,500,restaurant,salad,cake,-23.025850929940457
3003,500,restaurant,vodka,soda,-23.025850929940457
3003,500,restaurant,salad,cake,-23.025850929940457
3003,500,restaurant,vodka,soda,-23.025850929940457
3003,500,restaurant,salad,soup,0.0
3003,500,restaurant,vodka,cake,-23.025850929940457
3003,500,restaurant,cake,soup,-23.025850929940457
3003,500,restaurant,salad,soup,0.0
3003,500,restaurant,vodka,soup,-23.025850929940457
3003,500,restaurant,vodka,soda,-23.025850929940457
3003,500,restaurant,cake,soup,0.0
3003,500,restaurant,soda,vodka,0.0
3003,500,restaurant,cake,soda,0.0
3003,500,restaurant,cake,soup,-23.025850929940457
3003,500,restaurant,cake,salad,0.0
3003,500,restaurant,vodka,soda,-23.025850929940457
3003,500,restaurant,vodka,cake,-23.025850929940457
3003,500,restaurant,salad,cake,0.0
3003,500,restaurant,vodka,soda,0.0
3003,500,restaurant,vodka,soda,-23.025850929940457
3003,500,restaurant,salad,soup,0.0
3003,500,restaurant,salad,soup,0.0
3003,500,restaurant,cake,soup,-23.025850929940457
3003,500,restaurant,cake,soda,0.0
3003,500,restaurant,vodka,soda,-23.025850929940457
3003,500,restaurant,soup,soda,0.0
3003,500,restaurant,salad,cake,0.0
3003,500,restaurant,soda,soup,-23.025850929940457
3003,500,restaurant,salad,cake,-23.025850929940457
3003,500,restaurant,soda,salad,-23.025850929940457
3003,500,restaurant,salad,cake,0.0
3003,500,restaurant,cake,soup,-23.025850929940457
3003,500,restaurant,soda,vodka,0.0
3003,500,restaurant,cake,soup,-23.025850929940457
3003,500,restaurant,vodka,soup,-23.025850929940457
3003,500,restaurant,salad,soup,0.0
3003,500,restaurant,vodka,cake,-23.025850929940457
3003,500,restaurant,salad,vodka,0.0
3003,500,restaurant,cake,soda,0.0
3003,500,restaurant,vodka,soda,-23.025850929940457
3003,500,restaurant,cake,soup,0.0
3003,500,restaurant,soda,cake,-23.025850929940457
3003,500,restaurant,salad,vodka,0.0
3003,500,restaurant,salad,soda,0.0
3003,500,restaurant,soup,cake,-23.025850929940457
3003,500,restaurant,soup,cake,0.0
3003,500,restaurant,vodka,soda,0.0
3003,500,restaurant,cake,salad,0.0
3003,500,restaurant,salad,soup,-23.025850929940457
3003,500,restaurant,salad,vodka,0.0
3003,500,restaurant,cake,salad,0.0
3003,500,restaurant,soup,cake,-23.025850929940457
3003,500,restaurant,soup,vodka,0.0
3003,500,restaurant,cake,vodka,0.0
3003,500,restaurant,cake,soup,0.0
3003,500,restaurant,salad,soup,-23.025850929940457
3003,500,restaurant,salad,cake,0.0
3003,500,restaurant,salad,soup,0.0
3003,500,restaurant,salad,cake,0.0
3003,500,restaurant,cake,soup,-23.025850929940457
3003,500,restaurant,salad,cake,0.0
3003,500,restaurant,salad,soup,0.0
3003,500,restaurant,cake,vodka,0.0
3003,500,restaurant,salad,soup,-23.025850929940457
3003,500,restaurant,salad,cake,0.0
3003,500,restaurant,salad,soda,0.0
3003,500,restaurant,cake,soup,0.0
3003,500,restaurant,vodka,salad,-23.025850929940457
3003,500,restaurant,cake,soup,-23.025850929940457
3003,500,restaurant,salad,soup,0.0
3003,500,restaurant,salad,cake,-23.025850929940457
3003,500,restaurant,soda,soup,-23.025850929940457
3003,500,restaurant,vodka,soda,0.0
3003,500,restaurant,vodka,soda,-23.025850929940457
3003,500,restaurant,salad,soda,-23.025850929940457
3003,500,restaurant,cake,soup,-23.025850929940457
3003,500,restaurant,soup,salad,-23.025850929940457
3003,500,restaurant,vodka,soda,-23.025850929940457
3003,500,restaurant,vodka,soda,-23.025850929940457
3003,500,restaurant,soda,cake,-23.025850929940457
3003,500,restaurant,vodka,soda,0.0
3003,500,restaurant,soup,soda,-23.025850929940457
3003,500,restaurant,cake,soup,-23.025850929940457
3003,500,restaurant,vodka,cake,-23.025850929940457
3003,500,restaurant,soup,soda,0.0
3003,500,restaurant,cake,salad,-23.025850929940457
3003,500,restaurant,salad,soda,0.0
3003,500,restaurant,vodka,soda,0.0
3003,500,restaurant,salad,cake,-23.025850929940457
3003,500,restaurant,vodka,salad,-23.025850929940457
3003,500,restaurant,salad,cake,-23.025850929940457
3003,500,restaurant,salad,soup,0.0
3003,500,restaurant,soda,salad,-23.025850929940457
3003,500,restaurant,vodka,soup,-23.025850929940457
3003,500,restaurant,salad,soup,-23.025850929940457
3003,500,restaurant,cake,soup,0.0
3003,500,restaurant,soup,vodka,0.0
3003,500,restaurant,vodka,soda,0.0
3003,500,restaurant,soda,vodka,0.0
3003,500,restaurant,cake,soup,0.0
3003,500,restaurant,cake,soda,-23.025850929940457
3003,500,salad,cigarettes,meat,-23.025850929940457
3003,500,salad,cigarettes,chips,0.0
3003,500,salad,cigarettes,meat,0.0
3003,500,salad,chips,dressing,-23.025850929940457
3003,500,salad,cigarettes,dressing,0.0
3003,500,salad,tuna,dressing,0.0
3003,500,salad,meat,dressing,-23.025850929940457
3003,500,salad,tuna,meat,0.0
3003,500,salad,tuna,cigarettes,-23.025850929940457
3003,500,salad,meat,chips,-23.025850929940457
3003,500,salad,cigarettes,dressing,0.0
3003,500,salad,chips,meat,-23.025850929940457
3003,500,salad,dressing,tuna,-23.025850929940457
3003,500,salad,chips,meat,0.0
3003,500,salad,dressing,cigarettes,-23.025850929940457
3003,500,salad,dressing,tuna,-23.025850929940457
3003,500,salad,chips,meat,-23.025850929940457
3003,500,salad,tuna,meat,0.0
3003,500,salad,chips,cigarettes,-23.025850929940457
3003,500,salad,meat,tuna,0.0
3003,500,salad,cigarettes,tuna,-23.025850929940457
3003,500,salad,dressing,tuna,0.0
3003,500,salad,meat,dressing,-23.025850929940457
3003,500,salad,dressing,chips,-23.025850929940457
3003,500,salad,dressing,tuna,0.0
3003,500,salad,tuna,cigarettes,-23.025850929940457
3003,500,salad,chips,cigarettes,-23.025850929940457
3003,500,salad,tuna,meat,0.0
3003,500,salad,chips,meat,-23.025850929940457
3003,500,salad,tuna,chips,-23.025850929940457
3003,500,salad,tuna,cigarettes,-23.025850929940457
3003,500,salad,cigarettes,chips,-23.025850929940457
3003,500,salad,tuna,meat,-23.025850929940457
3003,500,salad,dressing,tuna,0.0
3003,500,salad,chips,tuna,-23.025850929940457
3003,500,salad,cigarettes,chips,0.0
3003,500,salad,cigarettes,meat,-23.025850929940457
3003,500,salad,cigarettes,meat,0.0
3003,500,salad,dressing,tuna,-23.025850929940457
3003,500,salad,meat,cigarettes,-23.025850929940457
3003,500,salad,tuna,dressing,-23.025850929940457
3003,500,salad,cigarettes,meat,0.0
3003,500,salad,cigarettes,meat,-23.025850929940457
3003,500,salad,cigarettes,tuna,-23.025850929940457
3003,500,salad,dressing,meat,0.0
3003,500,salad,dressing,meat,-23.025850929940457
3003,500,salad,dressing,cigarettes,-23.025850929940457
3003,500,salad,meat,cigarettes,-23.025850929940457
3003,500,salad,tuna,dressing,-23.025850929940457
3003,500,salad,chips,meat,0.0
3003,500,salad,cigarettes,meat,-23.025850929940457
3003,500,salad,cigarettes,meat,-23.025850929940457
3003,500,salad,cigarettes,chips,0.0
3003,500,salad,cigarettes,dressing,0.0
3003,500,salad,dressing,meat,-23.025850929940457
3003,500,salad,cigarettes,tuna,-23.025850929940457
3003,500,salad,chips,meat,-23.025850929940457
3003,500,salad,meat,cigarettes,-23.025850929940457
3003,500,salad,cigarettes,chips,-23.025850929940457
3003,500,salad,cigarettes,chips,-23.025850929940457
3003,500,salad,chips,meat,0.0
3003,500,salad,chips,dressing,-23.025850929940457
3003,500,salad,dressing,tuna,0.0
3003,500,salad,cigarettes,tuna,0.0
3003,500,salad,dressing,cigarettes,-23.025850929940457
3003,500,salad,chips,tuna,-23.025850929940457
3003,500,salad,cigarettes,chips,-23.025850929940457
3003,500,salad,dressing,tuna,-23.025850929940457
3003,500,salad,meat,chips,-23.025850929940457
3003,500,salad,meat,dressing,-23.025850929940457
3003,500,salad,dressing,tuna,0.0
3003,500,salad,chips,tuna,0.0
3003,500,salad,cigarettes,chips,0.0
3003,500,salad,chips,tuna,-23.025850929940457
3003,500,salad,chips,meat,0.0
3003,500,salad,dressing,tuna,-23.025850929940457
3003,500,salad,chips,meat,-23.025850929940457
3003,500,salad,cigarettes,meat,0.0
3003,500,salad,cigarettes,chips,0.0
3003,500,salad,tuna,chips,-23.025850929940457
3003,500,salad,tuna,dressing,0.0
3003,500,salad,dressing,cigarettes,-23.025850929940457
3003,500,salad,dressing,cigarettes,-23.025850929940457
3003,500,salad,chips,dressing,0.0
3003,500,salad,cigarettes,meat,0.0
3003,500,salad,chips,cigarettes,-23.025850929940457
3003,500,salad,chips,meat,-23.025850929940457
3003,500,salad,chips,meat,-23.025850929940457
3003,500,salad,cigarettes,chips,0.0
3003,500,salad,cigarettes,dressing,0.0
3003,500,salad,cigarettes,meat,0.0
3003,500,salad,meat,cigarettes,-23.025850929940457
3003,500,salad,cigarettes,meat,0.0
3003,500,salad,chips,dressing,0.0
3003,500,salad,cigarettes,meat,-23.025850929940457
3003,500,salad,chips,cigarettes,0.0
3003,500,salad,chips,meat,-23.025850929940457
3003,500,salad,cigarettes,chips,-23.025850929940457
3003,500,salad,cigarettes,meat,0.0
3003,500,salad,tuna,cigarettes,-23.025850929940457
3003,500,salad,chips,meat,-23.025850929940457
3003,500,salad,chips,meat,-23.025850929940457
3003,500,salad,cigarettes,chips,-23.025850929940457
3003,500,salad,tuna,chips,-23.025850929940457
3003,500,salad,dressing,tuna,0.0
3003,500,salad,meat,tuna,-23.025850929940457
3003,500,salad,chips,cigarettes,-23.025850929940457
3003,500,salad,cigarettes,tuna,0.0
3003,500,salad,cigarettes,chips,-23.025850929940457
3003,500,salad,chips,meat,-23.025850929940457
3003,500,salad,cigarettes,chips,-23.025850929940457
3003,500,salad,chips,meat,0.0
3003,500,salad,tuna,meat,0.0
3003,500,salad,dressing,tuna,0.0
3003,500,salad,cigarettes,chips,-23.025850929940457
3003,500,salad,dressing,tuna,-23.025850929940457
3003,500,salad,dressing,tuna,-23.025850929940457
3003,500,salad,cigarettes,meat,0.0
3003,500,salad,dressing,tuna,-23.025850929940457
3003,500,salad,tuna,chips,-23.025850929940457
3003,500,salad,cigarettes,meat,-23.025850929940457
3003,500,salad,chips,meat,-23.025850929940457
3003,500,salad,cigarettes,meat,0.0
3003,500,salad,chips,meat,0.0
3003,500,salad,cigarettes,meat,0.0
3003,500,salad,dressing,tuna,-23.025850929940457
3003,500,salad,chips,dressing,-23.025850929940457
3003,500,salad,tuna,chips,-23.025850929940457
3003,500,salad,meat,cigarettes,-23.025850929940457
3003,500,salad,chips,cigarettes,-23.025850929940457
3003,500,salad,cigarettes,meat,-23.025850929940457
3003,500,salad,chips,meat,-23.025850929940457
3003,500,salad,dressing,chips,-23.025850929940457
3003,500,salad,cigarettes,chips,0.0
3003,500,salad,chips,meat,-23.025850929940457
3003,500,salad,meat,tuna,-23.025850929940457
3003,500,salad,tuna,dressing,0.0
3003,500,salad,chips,tuna,-23.025850929940457
3003,500,salad,cigarettes,tuna,-23.025850929940457
3003,500,salad,chips,meat,-23.025850929940457
3003,500,salad,tuna,cigarettes,-23.025850929940457
3003,500,science,philosophy,zoology,0.0
3003,500,science,art,philosophy,-23.025850929940457
3003,500,science,art,math,0.0
3003,500,science,math,art,-23.025850929940457
3003,500,science,philosophy,zoology,0.0
3003,500,science,physics,art,0.0
3003,500,science,geology,physics,0.0
3003,500,science,math,geology,0.0
3003,500,science,art,philosophy,-23.025850929940457
3003,500,science,physics,zoology,0.0
3003,500,science,art,math,-23.025850929940457
3003,500,science,philosophy,art,0.0
3003,500,science,geology,zoology,0.0
3003,500,science,physics,zoology,-23.025850929940457
3003,500,science,physics,zoology,0.0
3003,500,science,philosophy,math,0.0
3003,500,science,art,philosophy,-23.025850929940457
3003,500,science,philosophy,physics,0.0
3003,500,science,art,math,0.0
3003,500,science,philosophy,math,0.0
3003,500,science,geology,physics,0.0
3003,500,science,zoology,math,-23.025850929940457
3003,500,science,art,math,0.0
3003,500,science,physics,zoology,0.0
3003,500,science,art,geology,0.0
3003,500,science,physics,zoology,-23.025850929940457
3003,500,science,art,zoology,-23.025850929940457
3003,500,science,art,math,-23.025850929940457
3003,500,science,art,philosophy,-23.025850929940457
3003,500,science,physics,art,-23.025850929940457
3003,500,science,geology,math,-23.025850929940457
3003,500,science,physics,philosophy,-23.025850929940457
3003,500,science,geology,physics,0.0
3003,500,science,philosophy,math,0.0
3003,500,science,art,philosophy,0.0
3003,500,science,philosophy,math,0.0
3003,500,science,philosophy,art,0.0
3003,500,science,math,zoology,0.0
3003,500,science,geology,philosophy,0.0
3003,500,science,art,zoology,0.0
3003,500,science,physics,geology,0.0
3003,500,science,art,math,0.0
3003,500,science,physics,geology,0.0
3003,500,science,math,physics,-23.025850929940457
3003,500,science,physics,geology,0.0
3003,500,science,philosophy,math,-23.025850929940457
3003,500,science,philosophy,geology,0.0
3003,500,science,art,math,0.0
3003,500,science,physics,math,0.0
3003,500,science,art,math,0.0
3003,500,science,geology,physics,0.0
3003,500,science,art,math,-23.025850929940457
3003,500,science,geology,art,0.0
3003,500,science,philosophy,zoology,0.0
3003,500,science,philosophy,physics,0.0
3003,500,science,math,philosophy,-23.025850929940457
3003,500,science,art,physics,0.0
3003,500,science,physics,geology,0.0
3003,500,science,geology,zoology,0.0
3003,500,science,geology,art,0.0
3003,500,science,physics,zoology,0.0
3003,500,science,art,geology,0.0
3003,500,science,physics,geology,0.0
3003,500,science,philosophy,math,0.0
3003,500,science,physics,geology,-23.025850929940457
3003,500,science,geology,zoology,0.0
3003,500,science,art,math,0.0
3003,500,science,philosophy,physics,0.0
3003,500,science,physics,art,0.0
3003,500,science,physics,zoology,-23.025850929940457
3003,500,science,zoology,geology,0.0
3003,500,science,art,zoology,0.0
3003,500,science,philosophy,geology,0.0
3003,500,science,zoology,physics,0.0
3003,500,science,art,math,0.0
3003,500,science,geology,philosophy,-23.025850929940457
3003,500,science,physics,zoology,0.0
3003,500,science,zoology,math,0.0
3003,500,science,math,zoology,0.0
3003,500,science,zoology,philosophy,0.0
3003,500,science,zoology,physics,0.0
3003,500,science,geology,art,0.0
3003,500,science,physics,geology,0.0
3003,500,science,zoology,philosophy,-23.025850929940457
3003,500,science,physics,zoology,-23.025850929940457
3003,500,science,art,philosophy,0.0
3003,500,science,art,physics,0.0
3003,500,science,physics,art,-23.025850929940457
3003,500,science,geology,math,0.0
3003,500,science,zoology,geology,-23.025850929940457
3003,500,science,philosophy,physics,0.0
3003,500,science,zoology,philosophy,0.0
3003,500,science,geology,zoology,0.0
3003,500,science,math,art,0.0
3003,500,science,philosophy,art,0.0
3003,500,science,physics,geology,0.0
3003,500,science,art,math,0.0
3003,500,science,math,zoology,-23.025850929940457
3003,500,science,art,math,-23.025850929940457
3003,500,science,art,philosophy,-23.025850929940457
3003,500,science,physics,geology,0.0
3003,500,science,geology,art,-23.025850929940457
3003,500,science,physics,math,-23.025850929940457
3003,500,science,physics,philosophy,0.0
3003,500,science,art,philosophy,0.0
3003,500,science,philosophy,math,0.0
3003,500,science,math,physics,-23.025850929940457
3003,500,science,physics,zoology,0.0
3003,500,science,philosophy,zoology,0.0
3003,500,science,math,geology,-23.025850929940457
3003,500,science,geology,zoology,0.0
3003,500,science,math,philosophy,-23.025850929940457
3003,500,science,physics,geology,0.0
3003,500,science,art,zoology,0.0
3003,500,science,physics,geology,0.0
3003,500,science,art,philosophy,0.0
3003,500,science,physics,zoology,0.0
3003,500,science,geology,zoology,0.0
3003,500,science,geology,zoology,0.0
3003,500,science,philosophy,math,0.0
3003,500,science,physics,geology,-23.025850929940457
3003,500,science,zoology,geology,0.0
3003,500,science,physics,zoology,0.0
3003,500,science,physics,geology,0.0
3003,500,science,philosophy,math,0.0
3003,500,science,math,philosophy,-23.025850929940457
3003,500,science,art,philosophy,0.0
3003,500,science,art,math,0.0
3003,500,science,physics,zoology,0.0
3003,500,science,philosophy,zoology,-23.025850929940457
3003,500,science,art,physics,0.0
3003,500,science,philosophy,art,0.0
3003,500,science,art,math,-23.025850929940457
3003,500,science,art,philosophy,0.0
3003,500,science,math,zoology,0.0
3003,500,science,geology,art,-23.025850929940457
3003,500,science,art,philosophy,0.0
3003,500,science,philosophy,math,0.0
3003,500,science,physics,zoology,0.0
3003,500,science,physics,philosophy,-23.025850929940457
3003,500,science,zoology,math,0.0
3003,500,science,geology,math,0.0
3003,500,science,geology,zoology,0.0
3003,500,science,zoology,philosophy,-23.025850929940457
3003,500,science,art,philosophy,0.0
3003,500,science,physics,geology,-23.025850929940457
3003,500,science,physics,art,-23.025850929940457
3003,500,science,art,philosophy,0.0
3003,500,science,math,physics,0.0
3003,500,science,geology,math,0.0
3003,500,science,art,philosophy,-23.025850929940457
3003,500,science,zoology,geology,0.0
3003,500,science,physics,zoology,0.0
3003,500,science,physics,geology,0.0
3003,500,science,physics,geology,0.0
3003,500,science,zoology,philosophy,0.0
3003,500,science,art,philosophy,-23.025850929940457
3003,500,science,art,geology,0.0
3003,500,science,zoology,math,-23.025850929940457
3003,500,science,art,physics,0.0
3003,500,science,math,geology,0.0
3003,500,science,art,math,0.0
3003,500,science,physics,zoology,-23.025850929940457
3003,500,science,art,math,0.0
3003,500,science,zoology,art,0.0
3003,500,science,geology,zoology,0.0
3003,500,science,philosophy,math,-23.025850929940457
3003,500,science,physics,zoology,-23.025850929940457
3003,500,science,geology,math,0.0
3003,500,science,philosophy,geology,0.0
3003,500,science,physics,geology,0.0
3003,500,science,zoology,physics,0.0
3003,500,science,math,geology,0.0
3003,500,science,geology,math,0.0
3003,500,science,geology,zoology,0.0
3003,500,science,zoology,art,-23.025850929940457
3003,500,science,physics,zoology,-23.025850929940457
3003,500,science,art,math,0.0
3003,500,science,philosophy,geology,-23.025850929940457
3003,500,science,art,geology,0.0
3003,500,science,math,physics,0.0
3003,500,science,philosophy,art,0.0
3003,500,science,geology,philosophy,0.0
3003,500,science,physics,geology,0.0
3003,500,science,math,philosophy,0.0
3003,500,science,geology,zoology,0.0
3003,500,science,art,philosophy,0.0
3003,500,science,philosophy,math,-23.025850929940457
3003,500,science,physics,zoology,0.0
3003,500,science,philosophy,math,-23.025850929940457
3003,500,science,philosophy,zoology,0.0
3003,500,science,physics,math,-23.025850929940457
3003,500,science,math,zoology,0.0
3003,500,science,zoology,math,-23.025850929940457
3003,500,science,physics,geology,0.0
3003,500,science,math,philosophy,0.0
3003,500,science,art,physics,0.0
3003,500,science,art,zoology,0.0
3003,500,science,philosophy,math,0.0
3003,500,science,art,math,-23.025850929940457
3003,500,science,art,math,0.0
3003,500,science,physics,geology,0.0
3003,500,science,philosophy,math,0.0
3003,500,science,physics,geology,0.0
3003,500,science,zoology,physics,0.0
3003,500,science,philosophy,math,-23.025850929940457
3003,500,science,geology,zoology,0.0
3003,500,science,philosophy,geology,0.0
3003,500,science,zoology,art,0.0
3003,500,science,physics,zoology,0.0
3003,500,science,zoology,philosophy,0.0
3003,500,science,geology,zoology,0.0
3003,500,science,art,philosophy,0.0
3003,500,throw,shovel,tires,-23.025850929940457
3003,500,throw,football,tires,-23.025850929940457
3003,500,throw,shovel,tires,-23.025850929940457
3003,500,throw,football,shovel,-23.025850929940457
3003,500,throw,tires,shovel,0.0
3003,500,throw,shovel,tires,-23.025850929940457
3003,500,throw,shovel,football,0.0
3003,500,throw,shovel,tires,-23.025850929940457
3003,500,throw,tires,shovel,-23.025850929940457
3003,500,throw,shovel,tires,0.0
3003,500,throw,shovel,tires,-23.025850929940457
3003,500,throw,tires,football,0.0
3003,500,throw,tires,football,0.0
3003,500,throw,shovel,football,0.0
3003,500,throw,shovel,tires,-23.025850929940457
3003,500,throw,shovel,tires,-23.025850929940457
3003,500,throw,tires,shovel,-23.025850929940457
3003,500,throw,shovel,tires,0.0
3003,500,throw,shovel,tires,-23.025850929940457
3003,500,throw,shovel,tires,-23.025850929940457
3003,500,throw,tires,shovel,0.0
3003,500,throw,football,shovel,-23.025850929940457
3003,500,throw,shovel,tires,-23.025850929940457
3003,500,throw,shovel,tires,-23.025850929940457
3003,500,throw,shovel,tires,-23.025850929940457
3003,500,throw,tires,shovel,-23.025850929940457
3003,500,throw,football,shovel,-23.025850929940457
3003,500,throw,shovel,tires,-23.025850929940457
3003,500,throw,football,tires,-23.025850929940457
3003,500,throw,shovel,tires,-23.025850929940457
3003,500,throw,shovel,football,0.0
3003,500,throw,shovel,football,0.0
3003,500,throw,tires,shovel,-23.025850929940457
3003,500,throw,football,shovel,-23.025850929940457
3003,500,throw,tires,football,0.0
3003,500,throw,tires,football,0.0
3003,500,throw,tires,football,-23.025850929940457
3003,500,throw,football,tires,-23.025850929940457
3003,500,transport,motorcycle,hammer,-1.9379419794061363
3003,500,transport,hammer,motorcycle,-23.025850929940457
3003,500,transport,car,motorcycle,0.0
3003,500,transport,hammer,chairs,-23.025850929940457
3003,500,transport,hammer,chairs,0.0
3003,500,transport,motorcycle,car,0.0
3003,500,transport,chairs,motorcycle,-23.025850929940457
3003,500,transport,car,motorcycle,0.0
3003,500,transport,motorcycle,hammer,-1.9379419794061363
3003,500,transport,car,motorcycle,0.0
3003,500,transport,car,motorcycle,0.0
3003,500,transport,motorcycle,hammer,-1.9379419794061363
3003,500,transport,car,chairs,-23.025850929940457
3003,500,transport,car,motorcycle,0.0
3003,500,transport,chairs,motorcycle,-23.025850929940457
3003,500,transport,car,hammer,-1.9379419794061363
3003,500,transport,chairs,hammer,-1.9379419794061363
3003,500,transport,hammer,chairs,-23.025850929940457
3003,500,transport,car,motorcycle,0.0
3003,500,transport,motorcycle,hammer,-1.9379419794061363
3003,500,transport,motorcycle,chairs,-23.025850929940457
3003,500,transport,motorcycle,chairs,-23.025850929940457
3003,500,transport,car,motorcycle,0.0
3003,500,transport,car,chairs,-23.025850929940457
3003,500,transport,car,motorcycle,0.0
3003,500,transport,car,motorcycle,0.0
3003,500,transport,hammer,motorcycle,0.0
3003,500,transport,chairs,car,0.0
3003,500,transport,hammer,chairs,-23.025850929940457
