set_boundary,num_reps,context,trigger,query,neg,log_likelihood
8,500,science,philosophy,zoology,1,-0.8580218237501793
8,500,science,physics,art,1,-3.575550768806933
8,500,science,geology,physics,1,-0.5108256237659907
8,500,science,math,geology,1,-1.8078888511579385
8,500,science,art,philosophy,0,-1.995100393246085
8,500,science,physics,zoology,1,-1.8078888511579385
8,500,science,art,math,0,-0.04290750101127655
8,500,science,philosophy,art,1,-0.4588658848352796
8,500,science,geology,zoology,1,-1.152013065395225
8,500,science,physics,zoology,0,-0.17912666589743548
8,500,science,physics,zoology,1,-1.8078888511579385
8,500,science,philosophy,math,1,-0.09651090038084373
8,500,science,art,philosophy,0,-1.995100393246085
8,500,science,philosophy,physics,1,-0.006018072325563021
8,500,science,art,math,1,-3.170085660698769
8,500,science,philosophy,math,1,-0.09651090038084373
8,500,science,geology,physics,1,-0.5108256237659907
8,500,science,zoology,math,0,-0.2382571891242579
8,500,science,art,math,1,-3.170085660698769
8,500,science,physics,zoology,1,-1.8078888511579385
8,500,science,art,geology,1,-2.1892564076870427
8,500,science,physics,zoology,0,-0.17912666589743548
8,500,science,art,zoology,0,-0.0020020026706730793
8,500,science,art,math,0,-0.04290750101127655
8,500,science,art,philosophy,0,-1.995100393246085
8,500,science,physics,art,0,-0.028399474521698
8,500,science,geology,math,0,-0.03252319170556006
8,500,science,physics,philosophy,0,-1.4696759700589417
8,500,science,geology,physics,1,-0.5108256237659907
8,500,science,philosophy,math,1,-0.09651090038084373
8,500,science,art,philosophy,1,-0.14618251017808145
8,500,science,philosophy,math,1,-0.09651090038084373
8,500,science,philosophy,art,1,-0.4588658848352796
8,500,science,math,zoology,1,-1.016111067156366
8,500,science,geology,philosophy,1,-1.6398971199188088
8,500,science,art,zoology,1,-6.214608098422191
8,500,science,physics,geology,1,-1.6194882482876019
8,500,science,art,math,1,-3.170085660698769
8,500,science,physics,geology,1,-1.6194882482876019
8,500,science,math,physics,0,-23.025850929940457
8,500,science,physics,geology,1,-1.6194882482876019
8,500,science,philosophy,math,0,-2.3859667019330972
8,500,science,philosophy,geology,1,-0.5691612007789542
8,500,science,art,math,1,-3.170085660698769
8,500,science,physics,math,1,-0.024292692569044587
8,500,science,art,math,1,-3.170085660698769
8,500,science,geology,physics,1,-0.5108256237659907
8,500,science,art,math,0,-0.04290750101127655
8,500,science,geology,art,1,-6.214608098422191
8,500,science,philosophy,zoology,1,-0.8580218237501793
8,500,science,philosophy,physics,1,-0.006018072325563021
8,500,science,math,philosophy,0,-3.8167128256238203
8,500,science,art,physics,1,-2.120263536200091
8,500,science,physics,geology,1,-1.6194882482876019
8,500,science,geology,zoology,1,-1.152013065395225
8,500,science,geology,art,1,-6.214608098422191
8,500,science,physics,zoology,1,-1.8078888511579385
8,500,science,art,geology,1,-2.1892564076870427
8,500,science,physics,geology,1,-1.6194882482876019
8,500,science,philosophy,math,1,-0.09651090038084373
8,500,science,physics,geology,0,-0.2206466711156225
8,500,science,geology,zoology,1,-1.152013065395225
8,500,science,art,math,1,-3.170085660698769
8,500,science,philosophy,physics,1,-0.006018072325563021
8,500,science,physics,art,1,-3.575550768806933
8,500,science,physics,zoology,0,-0.17912666589743548
8,500,science,zoology,geology,1,-0.19116050546115904
8,500,science,art,zoology,1,-6.214608098422191
8,500,science,philosophy,geology,1,-0.5691612007789542
8,500,science,zoology,physics,1,-0.16016875215282134
8,500,science,art,math,1,-3.170085660698769
8,500,science,geology,philosophy,0,-0.2156715364755087
8,500,science,physics,zoology,1,-1.8078888511579385
8,500,science,zoology,math,1,-1.5511690043101247
8,500,science,math,zoology,1,-1.016111067156366
8,500,science,zoology,philosophy,1,-0.4588658848352796
8,500,science,zoology,physics,1,-0.16016875215282134
8,500,science,geology,art,1,-6.214608098422191
8,500,science,physics,geology,1,-1.6194882482876019
8,500,science,zoology,philosophy,0,-0.9996723408132061
8,500,science,physics,zoology,0,-0.17912666589743548
8,500,science,art,philosophy,1,-0.14618251017808145
8,500,science,art,physics,1,-2.120263536200091
8,500,science,physics,art,0,-0.028399474521698
8,500,science,geology,math,1,-3.4420193761824103
8,500,science,zoology,geology,0,-1.7486999797676077
8,500,science,philosophy,physics,1,-0.006018072325563021
8,500,science,zoology,philosophy,1,-0.4588658848352796
8,500,science,geology,zoology,1,-1.152013065395225
8,500,science,math,art,1,-1.1026203100656484
8,500,science,philosophy,art,1,-0.4588658848352796
8,500,science,physics,geology,1,-1.6194882482876019
8,500,science,art,math,1,-3.170085660698769
8,500,science,math,zoology,0,-0.44941699563734716
8,500,science,art,math,0,-0.04290750101127655
8,500,science,art,philosophy,0,-1.995100393246085
8,500,science,physics,geology,1,-1.6194882482876019
8,500,science,geology,art,0,-0.0020020026706730793
8,500,science,physics,math,0,-3.7297014486341906
8,500,science,physics,philosophy,1,-0.2613647641344075
8,500,science,art,philosophy,1,-0.14618251017808145
8,500,science,philosophy,math,1,-0.09651090038084373
8,500,science,math,physics,0,-23.025850929940457
8,500,science,physics,zoology,1,-1.8078888511579385
8,500,science,philosophy,zoology,1,-0.8580218237501793
8,500,science,math,geology,0,-0.17912666589743548
8,500,science,geology,zoology,1,-1.152013065395225
8,500,science,math,philosophy,0,-3.8167128256238203
8,500,science,physics,geology,1,-1.6194882482876019
8,500,science,art,zoology,1,-6.214608098422191
8,500,science,physics,geology,1,-1.6194882482876019
8,500,science,art,philosophy,1,-0.14618251017808145
8,500,science,physics,zoology,1,-1.8078888511579385
8,500,science,geology,zoology,1,-1.152013065395225
8,500,science,geology,zoology,1,-1.152013065395225
8,500,science,philosophy,math,1,-0.09651090038084373
8,500,science,physics,geology,0,-0.2206466711156225
8,500,science,zoology,geology,1,-0.19116050546115904
8,500,science,physics,zoology,1,-1.8078888511579385
8,500,science,physics,geology,1,-1.6194882482876019
8,500,science,philosophy,math,1,-0.09651090038084373
8,500,science,math,philosophy,0,-3.8167128256238203
8,500,science,art,philosophy,1,-0.14618251017808145
8,500,science,art,math,1,-3.170085660698769
8,500,science,physics,zoology,1,-1.8078888511579385
8,500,science,philosophy,zoology,0,-0.5516476182862456
8,500,science,art,physics,1,-2.120263536200091
8,500,science,philosophy,art,1,-0.4588658848352796
8,500,science,art,math,0,-0.04290750101127655
8,500,science,art,philosophy,1,-0.14618251017808145
8,500,science,math,zoology,1,-1.016111067156366
8,500,science,geology,art,0,-0.0020020026706730793
8,500,science,art,philosophy,1,-0.14618251017808145
8,500,science,philosophy,math,1,-0.09651090038084373
8,500,science,physics,zoology,1,-1.8078888511579385
8,500,science,physics,philosophy,0,-1.4696759700589417
8,500,science,zoology,math,1,-1.5511690043101247
8,500,science,geology,math,1,-3.4420193761824103
8,500,science,geology,zoology,1,-1.152013065395225
8,500,science,zoology,philosophy,0,-0.9996723408132061
8,500,science,art,philosophy,1,-0.14618251017808145
8,500,science,physics,geology,0,-0.2206466711156225
8,500,science,physics,art,0,-0.028399474521698
8,500,science,art,philosophy,1,-0.14618251017808145
8,500,science,math,physics,1,0.0
8,500,science,geology,math,1,-3.4420193761824103
8,500,science,art,philosophy,0,-1.995100393246085
8,500,science,zoology,geology,1,-0.19116050546115904
8,500,science,physics,zoology,1,-1.8078888511579385
8,500,science,physics,geology,1,-1.6194882482876019
8,500,science,physics,geology,1,-1.6194882482876019
8,500,science,zoology,philosophy,1,-0.4588658848352796
8,500,science,art,philosophy,0,-1.995100393246085
8,500,science,art,geology,1,-2.1892564076870427
8,500,science,zoology,math,0,-0.2382571891242579
8,500,science,art,physics,1,-2.120263536200091
8,500,science,math,geology,1,-1.8078888511579385
8,500,science,art,math,1,-3.170085660698769
8,500,science,physics,zoology,0,-0.17912666589743548
8,500,science,art,math,1,-3.170085660698769
8,500,science,zoology,art,1,-5.521460917862246
8,500,science,geology,zoology,1,-1.152013065395225
8,500,science,philosophy,math,0,-2.3859667019330972
8,500,science,physics,zoology,0,-0.17912666589743548
8,500,science,geology,math,1,-3.4420193761824103
8,500,science,philosophy,geology,1,-0.5691612007789542
8,500,science,physics,geology,1,-1.6194882482876019
8,500,science,zoology,physics,1,-0.16016875215282134
8,500,science,math,geology,1,-1.8078888511579385
8,500,science,geology,math,1,-3.4420193761824103
8,500,science,geology,zoology,1,-1.152013065395225
8,500,science,zoology,art,0,-0.004008021397538822
8,500,science,physics,zoology,0,-0.17912666589743548
8,500,science,art,math,1,-3.170085660698769
8,500,science,philosophy,geology,0,-0.834710744881732
8,500,science,art,geology,1,-2.1892564076870427
8,500,science,math,physics,1,0.0
8,500,science,philosophy,art,1,-0.4588658848352796
8,500,science,geology,philosophy,1,-1.6398971199188088
8,500,science,physics,geology,1,-1.6194882482876019
8,500,science,math,philosophy,1,-0.022245608947319737
8,500,science,geology,zoology,1,-1.152013065395225
8,500,science,art,philosophy,1,-0.14618251017808145
8,500,science,philosophy,math,0,-2.3859667019330972
8,500,science,physics,zoology,1,-1.8078888511579385
8,500,science,philosophy,math,0,-2.3859667019330972
8,500,science,philosophy,zoology,1,-0.8580218237501793
8,500,science,physics,math,0,-3.7297014486341906
8,500,science,math,zoology,1,-1.016111067156366
8,500,science,zoology,math,0,-0.2382571891242579
8,500,science,physics,geology,1,-1.6194882482876019
8,500,science,math,philosophy,1,-0.022245608947319737
8,500,science,art,physics,1,-2.120263536200091
8,500,science,art,zoology,1,-6.214608098422191
8,500,science,philosophy,math,1,-0.09651090038084373
8,500,science,art,math,0,-0.04290750101127655
8,500,science,art,math,1,-3.170085660698769
8,500,science,physics,geology,1,-1.6194882482876019
8,500,science,philosophy,math,1,-0.09651090038084373
8,500,science,physics,geology,1,-1.6194882482876019
8,500,science,zoology,physics,1,-0.16016875215282134
8,500,science,philosophy,math,0,-2.3859667019330972
8,500,science,geology,zoology,1,-1.152013065395225
8,500,science,philosophy,geology,1,-0.5691612007789542
8,500,science,zoology,art,1,-5.521460917862246
8,500,science,physics,zoology,1,-1.8078888511579385
8,500,science,zoology,philosophy,1,-0.4588658848352796
8,500,science,geology,zoology,1,-1.152013065395225
8,500,science,art,philosophy,1,-0.14618251017808145
8,500,throw,a shovel,tires,0,-0.0020020026706730793
8,500,throw,a football,tires,0,0.0
8,500,throw,a shovel,tires,0,-0.0020020026706730793
8,500,throw,a football,shovel,0,-0.20089294237938993
8,500,throw,tires,shovel,1,-3.3813947543659757
8,500,throw,a shovel,tires,0,-0.0020020026706730793
8,500,throw,a shovel,football,1,-6.214608098422191
8,500,throw,a shovel,tires,0,-0.0020020026706730793
8,500,throw,tires,shovel,0,-0.03459144476961909
8,500,throw,a shovel,tires,1,-6.214608098422191
8,500,throw,a shovel,tires,0,-0.0020020026706730793
8,500,throw,tires,football,1,-4.8283137373023015
8,500,throw,tires,football,1,-4.8283137373023015
8,500,throw,a shovel,football,1,-6.214608098422191
8,500,throw,a shovel,tires,0,-0.0020020026706730793
8,500,throw,a shovel,tires,0,-0.0020020026706730793
8,500,throw,tires,shovel,0,-0.03459144476961909
8,500,throw,a shovel,tires,1,-6.214608098422191
8,500,throw,a shovel,tires,0,-0.0020020026706730793
8,500,throw,a shovel,tires,0,-0.0020020026706730793
8,500,throw,tires,shovel,1,-3.3813947543659757
8,500,throw,a football,shovel,0,-0.20089294237938993
8,500,throw,a shovel,tires,0,-0.0020020026706730793
8,500,throw,a shovel,tires,0,-0.0020020026706730793
8,500,throw,a shovel,tires,0,-0.0020020026706730793
8,500,throw,tires,shovel,0,-0.03459144476961909
8,500,throw,a football,shovel,0,-0.20089294237938993
8,500,throw,a shovel,tires,0,-0.0020020026706730793
8,500,throw,a football,tires,0,0.0
8,500,throw,a shovel,tires,0,-0.0020020026706730793
8,500,throw,a shovel,football,1,-6.214608098422191
8,500,throw,a shovel,football,1,-6.214608098422191
8,500,throw,tires,shovel,0,-0.03459144476961909
8,500,throw,a football,shovel,0,-0.20089294237938993
8,500,throw,tires,football,1,-4.8283137373023015
8,500,throw,tires,football,1,-4.8283137373023015
8,500,throw,tires,football,0,-0.008032171697264267
8,500,throw,a football,tires,0,0.0
8,500,transport,a motorcycle,hammer,0,-0.0020020026706730793
8,500,transport,a hammer,motorcycle,0,-0.004008021397538822
8,500,transport,a car,motorcycle,1,-0.030459207484708574
8,500,transport,a hammer,chairs,0,-0.008032171697264267
8,500,transport,a hammer,chairs,1,-4.8283137373023015
8,500,transport,a motorcycle,car,1,-0.01005033585350145
8,500,transport,chairs,motorcycle,0,-0.0020020026706730793
8,500,transport,a car,motorcycle,1,-0.030459207484708574
8,500,transport,a motorcycle,hammer,0,-0.0020020026706730793
8,500,transport,a car,motorcycle,1,-0.030459207484708574
8,500,transport,a car,motorcycle,1,-0.030459207484708574
8,500,transport,a motorcycle,hammer,0,-0.0020020026706730793
8,500,transport,a car,chairs,0,-0.11204950380862289
8,500,transport,a car,motorcycle,1,-0.030459207484708574
8,500,transport,chairs,motorcycle,0,-0.0020020026706730793
8,500,transport,a car,hammer,0,-0.008032171697264267
8,500,transport,chairs,hammer,0,0.0
8,500,transport,a hammer,chairs,0,-0.008032171697264267
8,500,transport,a car,motorcycle,1,-0.030459207484708574
8,500,transport,a motorcycle,hammer,0,-0.0020020026706730793
8,500,transport,a motorcycle,chairs,0,-0.06613980250454507
8,500,transport,a motorcycle,chairs,0,-0.06613980250454507
8,500,transport,a car,motorcycle,1,-0.030459207484708574
8,500,transport,a car,chairs,0,-0.11204950380862289
8,500,transport,a car,motorcycle,1,-0.030459207484708574
8,500,transport,a car,motorcycle,1,-0.030459207484708574
8,500,transport,a hammer,motorcycle,1,-5.521460917862246
8,500,transport,chairs,car,1,-6.214608098422191
8,500,transport,a hammer,chairs,0,-0.008032171697264267
8,500,transport,a car,chairs,0,-0.11204950380862289
8,500,transport,a motorcycle,car,1,-0.01005033585350145
8,500,transport,a hammer,car,1,-0.8029620465671519
8,500,transport,a car,chairs,0,-0.11204950380862289
8,500,transport,chairs,motorcycle,1,-6.214608098422191
8,500,transport,a car,motorcycle,1,-0.030459207484708574
8,500,transport,a hammer,chairs,0,-0.008032171697264267
8,500,transport,chairs,hammer,0,0.0
8,500,transport,a car,motorcycle,1,-0.030459207484708574
8,500,transport,a motorcycle,chairs,0,-0.06613980250454507
8,500,transport,a car,hammer,1,-4.8283137373023015
8,500,transport,a hammer,chairs,0,-0.008032171697264267
8,500,transport,a hammer,chairs,0,-0.008032171697264267
8,500,transport,a car,hammer,0,-0.008032171697264267
8,500,transport,a motorcycle,car,1,-0.01005033585350145
8,500,transport,a hammer,chairs,0,-0.008032171697264267
8,500,transport,a hammer,motorcycle,0,-0.004008021397538822
8,500,transport,a car,hammer,0,-0.008032171697264267
8,500,transport,a hammer,car,1,-0.8029620465671519
8,500,transport,a car,chairs,0,-0.11204950380862289
8,500,transport,a hammer,chairs,0,-0.008032171697264267
8,500,transport,a car,motorcycle,1,-0.030459207484708574
8,500,transport,a car,motorcycle,1,-0.030459207484708574
8,500,transport,a hammer,motorcycle,1,-5.521460917862246
8,500,transport,a hammer,car,0,-0.5942072327050416
8,500,transport,a motorcycle,car,1,-0.01005033585350145
8,500,transport,a car,motorcycle,1,-0.030459207484708574
8,500,transport,a hammer,chairs,0,-0.008032171697264267
8,500,transport,a hammer,car,1,-0.8029620465671519
8,500,transport,a hammer,chairs,0,-0.008032171697264267
8,500,transport,a car,motorcycle,1,-0.030459207484708574
8,500,transport,a car,motorcycle,1,-0.030459207484708574
8,500,transport,chairs,hammer,0,0.0
8,500,transport,a car,hammer,0,-0.008032171697264267
8,500,transport,a car,motorcycle,1,-0.030459207484708574
8,500,transport,a hammer,chairs,0,-0.008032171697264267
8,500,transport,a car,motorcycle,0,-3.506557897319981
8,500,transport,chairs,car,1,-6.214608098422191
8,500,transport,a car,motorcycle,1,-0.030459207484708574
8,500,transport,a hammer,car,0,-0.5942072327050416
8,500,transport,chairs,motorcycle,1,-6.214608098422191
8,500,transport,a motorcycle,car,0,-4.605170185988091
8,500,transport,chairs,motorcycle,1,-6.214608098422191
8,500,transport,chairs,hammer,0,0.0
8,500,transport,a car,motorcycle,0,-3.506557897319981
8,500,transport,a hammer,chairs,0,-0.008032171697264267
8,500,transport,a hammer,chairs,0,-0.008032171697264267
8,500,transport,a motorcycle,hammer,0,-0.0020020026706730793
8,500,transport,a motorcycle,chairs,0,-0.06613980250454507
8,500,transport,a car,motorcycle,1,-0.030459207484708574
8,500,transport,a hammer,chairs,0,-0.008032171697264267
8,500,transport,chairs,car,1,-6.214608098422191
13,500,bag,chalk,pen,1,-0.020202707317519466
13,500,bag,cash,makeup,0,-0.17912666589743548
13,500,bag,chalk,makeup,0,0.0
13,500,bag,a pen,chalk,1,-0.8627499649461253
13,500,bag,cash,makeup,0,-0.17912666589743548
13,500,bag,cash,makeup,1,-1.8078888511579385
13,500,bag,chalk,pen,1,-0.020202707317519466
13,500,bag,cash,makeup,0,-0.17912666589743548
13,500,bag,a pen,chalk,1,-0.8627499649461253
13,500,bag,a pen,makeup,0,0.0
13,500,bag,cash,pen,1,-0.020202707317519466
13,500,bag,cash,pen,1,-0.020202707317519466
13,500,bag,cash,chalk,1,-1.3943265328171548
13,500,bag,makeup,cash,0,-0.06187540371808753
13,500,bag,cash,makeup,0,-0.17912666589743548
13,500,bag,a pen,cash,0,-0.014098924379501648
13,500,bag,cash,makeup,0,-0.17912666589743548
13,500,bag,a pen,makeup,0,0.0
13,500,bag,makeup,chalk,1,-2.7806208939370456
13,500,bag,a pen,chalk,1,-0.8627499649461253
13,500,bag,chalk,pen,1,-0.020202707317519466
13,500,bag,makeup,cash,0,-0.06187540371808753
13,500,bag,a pen,chalk,1,-0.8627499649461253
13,500,bag,makeup,chalk,1,-2.7806208939370456
13,500,bag,a pen,chalk,1,-0.8627499649461253
13,500,bag,cash,pen,1,-0.020202707317519466
13,500,bag,a pen,cash,0,-0.014098924379501648
13,500,bag,a pen,chalk,0,-0.5481814103097594
13,500,bag,chalk,pen,1,-0.020202707317519466
13,500,bag,chalk,makeup,0,0.0
13,500,bag,a pen,chalk,1,-0.8627499649461253
13,500,bag,a pen,cash,0,-0.014098924379501648
13,500,bag,chalk,cash,0,-0.0020020026706730793
13,500,bag,makeup,pen,1,-0.2930296787783762
13,500,bag,chalk,makeup,0,0.0
13,500,bag,cash,makeup,0,-0.17912666589743548
13,500,bag,cash,makeup,0,-0.17912666589743548
13,500,bag,a pen,chalk,1,-0.8627499649461253
13,500,bag,a pen,chalk,1,-0.8627499649461253
13,500,bag,chalk,cash,0,-0.0020020026706730793
13,500,bag,cash,chalk,1,-1.3943265328171548
13,500,bag,a pen,chalk,1,-0.8627499649461253
13,500,bag,cash,makeup,0,-0.17912666589743548
13,500,bag,a pen,cash,0,-0.014098924379501648
13,500,bag,cash,makeup,0,-0.17912666589743548
13,500,bag,a pen,chalk,1,-0.8627499649461253
13,500,bag,a pen,makeup,0,0.0
13,500,bag,a pen,chalk,1,-0.8627499649461253
13,500,bag,cash,makeup,0,-0.17912666589743548
13,500,bag,cash,makeup,0,-0.17912666589743548
13,500,bag,makeup,pen,1,-0.2930296787783762
13,500,bag,chalk,cash,0,-0.0020020026706730793
13,500,bag,a pen,chalk,0,-0.5481814103097594
13,500,bag,cash,pen,1,-0.020202707317519466
13,500,bag,a pen,chalk,1,-0.8627499649461253
13,500,bag,makeup,cash,1,-2.8134107167600364
13,500,bag,a pen,makeup,1,-23.025850929940457
13,500,bag,cash,makeup,1,-1.8078888511579385
13,500,bag,cash,chalk,1,-1.3943265328171548
13,500,bag,a pen,chalk,0,-0.5481814103097594
13,500,bag,cash,makeup,0,-0.17912666589743548
13,500,bag,chalk,cash,0,-0.0020020026706730793
13,500,bag,a pen,makeup,0,0.0
13,500,bag,cash,makeup,0,-0.17912666589743548
13,500,bag,cash,chalk,1,-1.3943265328171548
13,500,bag,a pen,chalk,1,-0.8627499649461253
13,500,bag,chalk,cash,0,-0.0020020026706730793
13,500,bag,chalk,pen,1,-0.020202707317519466
13,500,bag,cash,chalk,1,-1.3943265328171548
13,500,bag,chalk,makeup,0,0.0
13,500,bag,a pen,makeup,0,0.0
13,500,bag,makeup,cash,0,-0.06187540371808753
13,500,bag,a pen,cash,0,-0.014098924379501648
13,500,bag,a pen,chalk,1,-0.8627499649461253
13,500,bag,a pen,chalk,1,-0.8627499649461253
13,500,bag,cash,makeup,0,-0.17912666589743548
13,500,bag,a pen,chalk,1,-0.8627499649461253
13,500,bag,chalk,cash,0,-0.0020020026706730793
13,500,bag,cash,pen,1,-0.020202707317519466
13,500,bag,a pen,chalk,1,-0.8627499649461253
13,500,bag,a pen,chalk,1,-0.8627499649461253
13,500,bag,chalk,makeup,1,-23.025850929940457
13,500,bag,makeup,cash,0,-0.06187540371808753
13,500,bag,cash,makeup,0,-0.17912666589743548
13,500,bag,cash,makeup,0,-0.17912666589743548
13,500,bag,cash,makeup,0,-0.17912666589743548
13,500,bag,makeup,pen,1,-0.2930296787783762
13,500,bakery,water,sandwiches,0,-1.4271163556401458
13,500,bakery,water,sandwiches,0,-1.4271163556401458
13,500,bakery,water,sandwiches,0,-1.4271163556401458
13,500,bakery,sandwiches,water,0,-0.06400532997591243
13,500,bakery,water,sandwiches,1,-0.2744368457017603
13,500,bakery,cakes,sandwiches,0,-0.33687231664255274
13,500,bakery,water,sandwiches,0,-1.4271163556401458
13,500,bakery,cakes,water,0,0.0
13,500,bakery,cakes,water,0,0.0
13,500,bakery,cakes,sandwiches,1,-1.2517634681622845
13,500,bakery,water,sandwiches,0,-1.4271163556401458
13,500,bakery,water,cakes,1,-0.024292692569044587
13,500,bakery,water,sandwiches,1,-0.2744368457017603
13,500,bakery,water,sandwiches,1,-0.2744368457017603
13,500,bakery,cakes,sandwiches,0,-0.33687231664255274
13,500,bakery,water,sandwiches,0,-1.4271163556401458
13,500,bakery,water,sandwiches,0,-1.4271163556401458
13,500,bakery,sandwiches,cakes,1,0.0
13,500,bakery,sandwiches,cakes,1,0.0
13,500,bakery,sandwiches,water,0,-0.06400532997591243
13,500,bakery,cakes,water,0,0.0
13,500,bakery,water,cakes,1,-0.024292692569044587
13,500,bakery,water,sandwiches,0,-1.4271163556401458
13,500,bakery,water,sandwiches,0,-1.4271163556401458
13,500,bakery,sandwiches,water,0,-0.06400532997591243
13,500,bakery,water,sandwiches,0,-1.4271163556401458
13,500,bakery,sandwiches,water,0,-0.06400532997591243
13,500,bakery,water,sandwiches,1,-0.2744368457017603
13,500,bakery,cakes,water,0,0.0
13,500,bakery,water,sandwiches,1,-0.2744368457017603
13,500,bakery,water,sandwiches,1,-0.2744368457017603
13,500,bakery,water,sandwiches,1,-0.2744368457017603
13,500,bakery,water,cakes,0,-3.7297014486341906
13,500,bakery,water,sandwiches,0,-1.4271163556401458
13,500,bakery,water,sandwiches,1,-0.2744368457017603
13,500,bakery,cakes,sandwiches,1,-1.2517634681622845
13,500,bakery,sandwiches,water,0,-0.06400532997591243
13,500,bakery,cakes,water,0,0.0
13,500,bakery,cakes,sandwiches,0,-0.33687231664255274
13,500,bakery,sandwiches,cakes,1,0.0
13,500,bakery,water,sandwiches,1,-0.2744368457017603
13,500,bakery,water,sandwiches,0,-1.4271163556401458
13,500,beach,a bikini,shorts,0,-23.025850929940457
13,500,beach,jeans,sunglasses,1,-2.6882475738060303
13,500,beach,a coat,jeans,1,-0.008032171697264267
13,500,beach,a coat,jeans,0,-4.828313737302301
13,500,beach,shorts,jacket,0,-0.05129329438755058
13,500,beach,shorts,coat,1,-5.521460917862246
13,500,beach,sunglasses,jacket,1,-0.816445396904439
13,500,beach,a bikini,shorts,0,-23.025850929940457
13,500,beach,a bikini,sunglasses,0,-0.785262469467751
13,500,beach,a jacket,jeans,1,-0.012072581234269249
13,500,beach,shorts,sunglasses,0,-0.01816397062767118
13,500,beach,shorts,sunglasses,0,-0.01816397062767118
13,500,beach,shorts,sunglasses,0,-0.01816397062767118
13,500,beach,a coat,jacket,0,-2.4079456086518722
13,500,beach,a bikini,jacket,0,-2.748872195622466
13,500,beach,a coat,jeans,0,-4.828313737302301
13,500,beach,shorts,sunglasses,1,-4.017383521085972
13,500,beach,sunglasses,shorts,0,-4.268697949366878
13,500,beach,a jacket,jeans,0,-4.422848629194136
13,500,beach,sunglasses,bikini,1,-2.4079456086518722
13,500,beach,a jacket,shorts,1,-0.006018072325563021
13,500,beach,jeans,jacket,0,-0.06827884075329449
13,500,beach,shorts,jeans,0,-0.507497833673316
13,500,beach,a jacket,jeans,1,-0.012072581234269249
13,500,beach,a jacket,jeans,0,-4.422848629194136
13,500,beach,sunglasses,jeans,0,-2.99573227355399
13,500,beach,a coat,jeans,0,-4.828313737302301
13,500,beach,a bikini,sunglasses,0,-0.785262469467751
13,500,beach,a coat,sunglasses,0,-2.2256240518579173
13,500,beach,shorts,sunglasses,0,-0.01816397062767118
13,500,beach,a coat,jeans,0,-4.828313737302301
13,500,beach,a bikini,sunglasses,1,-0.6088060321261943
13,500,beach,a jacket,jeans,1,-0.012072581234269249
13,500,beach,jeans,jacket,0,-0.06827884075329449
13,500,beach,shorts,bikini,1,-1.8325814637483102
13,500,beach,a jacket,jeans,0,-4.422848629194136
13,500,beach,a coat,bikini,1,-0.057629112836636416
13,500,beach,a bikini,coat,0,-0.0987159729391577
13,500,beach,a jacket,sunglasses,1,-0.1743533871447778
13,500,beach,a jacket,coat,1,-1.1457038962019601
13,500,beach,a bikini,jeans,0,-3.912023005428145
13,500,beach,shorts,sunglasses,0,-0.01816397062767118
13,500,beach,a bikini,shorts,1,0.0
13,500,beach,a jacket,jeans,0,-4.422848629194136
13,500,beach,a bikini,sunglasses,0,-0.785262469467751
13,500,beach,shorts,sunglasses,0,-0.01816397062767118
13,500,beach,sunglasses,jacket,1,-0.816445396904439
13,500,beach,a coat,jacket,0,-2.4079456086518722
13,500,beach,a coat,jeans,1,-0.008032171697264267
13,500,beach,shorts,sunglasses,1,-4.017383521085972
13,500,beach,shorts,sunglasses,0,-0.01816397062767118
13,500,beach,a jacket,coat,1,-1.1457038962019601
13,500,beach,a jacket,jeans,0,-4.422848629194136
13,500,beach,a bikini,shorts,0,-23.025850929940457
13,500,beach,shorts,sunglasses,0,-0.01816397062767118
13,500,beach,jeans,shorts,1,-0.31471074483970024
13,500,beach,a coat,shorts,1,-0.01816397062767118
13,500,beach,shorts,coat,0,-0.004008021397538822
13,500,beach,shorts,jeans,1,-0.9213032736976993
13,500,beach,a coat,jeans,1,-0.008032171697264267
13,500,beach,a bikini,coat,0,-0.0987159729391577
13,500,beach,a bikini,shorts,1,0.0
13,500,beach,shorts,coat,1,-5.521460917862246
13,500,beach,shorts,sunglasses,1,-4.017383521085972
13,500,beach,a bikini,shorts,0,-23.025850929940457
13,500,beach,jeans,bikini,1,-2.8824035882469876
13,500,beach,shorts,sunglasses,0,-0.01816397062767118
13,500,beach,sunglasses,jeans,0,-2.99573227355399
13,500,beach,a bikini,sunglasses,1,-0.6088060321261943
13,500,beach,a coat,jacket,0,-2.4079456086518722
13,500,beach,shorts,sunglasses,0,-0.01816397062767118
13,500,beach,sunglasses,jeans,1,-0.05129329438755058
13,500,beach,a jacket,jeans,1,-0.012072581234269249
13,500,beach,sunglasses,bikini,1,-2.4079456086518722
13,500,beach,a bikini,shorts,0,-23.025850929940457
13,500,beach,a bikini,jeans,1,-0.020202707317519466
13,500,beach,jeans,coat,1,-6.214608098422191
13,500,beach,shorts,jacket,1,-2.995732273553991
13,500,beach,a coat,jacket,1,-0.09431067947124129
13,500,beach,shorts,jacket,0,-0.05129329438755058
13,500,beach,a bikini,shorts,1,0.0
13,500,beach,a jacket,jeans,0,-4.422848629194136
13,500,beach,a bikini,shorts,1,0.0
13,500,beach,a jacket,jeans,0,-4.422848629194136
13,500,beach,shorts,sunglasses,0,-0.01816397062767118
13,500,beach,a jacket,sunglasses,0,-1.83258146374831
