context,query,trigger,empirical_probability,log_likelihoods,excluded_items,alternative_structure
cut,keys,nail clippers,,,"{'thumb tacks', 'nail clippers'}",ordering
cut,batteries,thumb tacks,,,"{'thumb tacks', 'nail clippers'}",ordering
cut,thumb tacks,batteries,,,"{'thumb tacks', 'nail clippers'}",ordering
cut,stapler,batteries,,,"{'thumb tacks', 'nail clippers', 'stapler'}",ordering
cut,thumb tacks,stapler,,,"{'thumb tacks', 'nail clippers', 'stapler'}",ordering
cut,stapler,scissors,,,"{'thumb tacks', 'nail clippers', 'stapler'}",ordering
cut,thumb tacks,batteries,,,"{'thumb tacks', 'nail clippers', 'stapler'}",ordering
cut,keys,scissors,0.471,-0.7528971849657193,"{'thumb tacks', 'nail clippers', 'stapler'}",ordering
cut,stapler,keys,,,{'stapler'},ordering
cut,keys,scissors,0.471,-0.6367668471238376,{'stapler'},ordering
cut,thumb tacks,stapler,,,{'thumb tacks'},ordering
cut,scissors,keys,0.529,-0.6367668471238376,{'thumb tacks'},ordering
cut,thumb tacks,keys,,,{'thumb tacks'},ordering
cut,batteries,keys,0.578,-0.8627499649461251,{'thumb tacks'},ordering
cut,keys,nail clippers,,,{'nail clippers'},ordering
cut,thumb tacks,stapler,,,"{'nail clippers', 'thumb tacks'}",ordering
cut,keys,nail clippers,,,"{'nail clippers', 'thumb tacks'}",ordering
cut,keys,scissors,0.471,-0.6367668471238376,"{'nail clippers', 'thumb tacks'}",ordering
cut,thumb tacks,scissors,,,{'thumb tacks'},ordering
cut,thumb tacks,stapler,,,{'thumb tacks'},ordering
cut,nail clippers,keys,,,"{'thumb tacks', 'nail clippers'}",ordering
cut,nail clippers,scissors,,,"{'thumb tacks', 'nail clippers'}",ordering
cut,batteries,thumb tacks,,,"{'thumb tacks', 'nail clippers'}",ordering
cut,nail clippers,batteries,,,"{'thumb tacks', 'nail clippers'}",ordering
cut,thumb tacks,batteries,,,"{'thumb tacks', 'nail clippers'}",ordering
cut,thumb tacks,batteries,,,"{'thumb tacks', 'nail clippers'}",ordering
cut,batteries,keys,0.578,-0.8627499649461251,"{'thumb tacks', 'nail clippers'}",ordering
cut,keys,thumb tacks,,,{'thumb tacks'},ordering
cut,thumb tacks,nail clippers,,,{'thumb tacks'},ordering
cut,thumb tacks,nail clippers,,,{'thumb tacks'},ordering
cut,batteries,nail clippers,,,"{'thumb tacks', 'nail clippers'}",ordering
cut,stapler,thumb tacks,,,"{'thumb tacks', 'nail clippers', 'stapler'}",ordering
cut,nail clippers,stapler,,,"{'thumb tacks', 'nail clippers', 'stapler'}",ordering
cut,thumb tacks,stapler,,,"{'thumb tacks', 'nail clippers', 'stapler'}",ordering
cut,stapler,scissors,,,"{'thumb tacks', 'nail clippers', 'stapler'}",ordering
cut,nail clippers,scissors,,,"{'thumb tacks', 'nail clippers', 'stapler'}",ordering
cut,stapler,batteries,,,"{'thumb tacks', 'nail clippers', 'stapler'}",ordering
cut,batteries,nail clippers,,,"{'thumb tacks', 'nail clippers', 'stapler'}",ordering
cut,thumb tacks,keys,,,"{'thumb tacks', 'nail clippers', 'stapler'}",ordering
cut,keys,batteries,0.422,-0.5481814103097594,"{'thumb tacks', 'nail clippers', 'stapler'}",ordering
cut,thumb tacks,batteries,,,{'thumb tacks'},ordering
cut,nail clippers,scissors,,,"{'thumb tacks', 'nail clippers'}",ordering
cut,keys,scissors,0.471,-0.6367668471238376,"{'thumb tacks', 'nail clippers'}",ordering
cut,nail clippers,scissors,,,{'nail clippers'},ordering
cut,thumb tacks,batteries,,,"{'nail clippers', 'thumb tacks'}",ordering
cut,keys,nail clippers,,,"{'nail clippers', 'thumb tacks'}",ordering
cut,keys,batteries,0.422,-0.5481814103097594,"{'nail clippers', 'thumb tacks'}",ordering
cut,nail clippers,scissors,,,{'nail clippers'},ordering
cut,keys,nail clippers,,,{'nail clippers'},ordering
cut,keys,nail clippers,,,{'nail clippers'},ordering
cut,stapler,scissors,,,"{'nail clippers', 'stapler'}",ordering
cut,thumb tacks,stapler,,,"{'nail clippers', 'thumb tacks', 'stapler'}",ordering
cut,batteries,scissors,0.533,-0.7614260213132398,"{'nail clippers', 'thumb tacks', 'stapler'}",ordering
cut,stapler,batteries,,,{'stapler'},ordering
cut,thumb tacks,stapler,,,"{'stapler', 'thumb tacks'}",ordering
cut,scissors,keys,0.529,-0.6367668471238376,"{'stapler', 'thumb tacks'}",ordering
cut,keys,stapler,,,{'stapler'},ordering
cut,scissors,nail clippers,,,"{'stapler', 'nail clippers'}",ordering
cut,batteries,stapler,,,"{'stapler', 'nail clippers'}",ordering
cut,thumb tacks,batteries,,,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,thumb tacks,stapler,,,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,nail clippers,scissors,,,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,thumb tacks,stapler,,,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,stapler,scissors,,,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,stapler,keys,,,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,thumb tacks,batteries,,,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,scissors,thumb tacks,,,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,batteries,thumb tacks,,,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,scissors,thumb tacks,,,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,scissors,nail clippers,,,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,keys,nail clippers,,,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,stapler,nail clippers,,,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,keys,nail clippers,,,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,scissors,batteries,0.467,-0.7614260213132397,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,stapler,keys,,,{'stapler'},ordering
cut,nail clippers,keys,,,"{'stapler', 'nail clippers'}",ordering
cut,keys,scissors,0.471,-0.6367668471238376,"{'stapler', 'nail clippers'}",ordering
cut,thumb tacks,batteries,,,{'thumb tacks'},ordering
cut,nail clippers,scissors,,,"{'thumb tacks', 'nail clippers'}",ordering
cut,stapler,batteries,,,"{'thumb tacks', 'nail clippers', 'stapler'}",ordering
cut,keys,nail clippers,,,"{'thumb tacks', 'nail clippers', 'stapler'}",ordering
cut,keys,scissors,0.471,-0.6367668471238376,"{'thumb tacks', 'nail clippers', 'stapler'}",ordering
cut,keys,stapler,,,{'stapler'},ordering
cut,batteries,stapler,,,{'stapler'},ordering
cut,stapler,batteries,,,{'stapler'},ordering
cut,batteries,scissors,0.533,-0.7614260213132398,{'stapler'},ordering
cut,thumb tacks,batteries,,,{'thumb tacks'},ordering
cut,keys,nail clippers,,,"{'thumb tacks', 'nail clippers'}",ordering
cut,batteries,nail clippers,,,"{'thumb tacks', 'nail clippers'}",ordering
cut,thumb tacks,stapler,,,"{'thumb tacks', 'nail clippers'}",ordering
cut,thumb tacks,stapler,,,"{'thumb tacks', 'nail clippers'}",ordering
cut,thumb tacks,keys,,,"{'thumb tacks', 'nail clippers'}",ordering
cut,scissors,batteries,0.467,-0.7614260213132397,"{'thumb tacks', 'nail clippers'}",ordering
cut,keys,batteries,0.422,-0.8627499649461253,,ordering
cut,stapler,scissors,,,{'stapler'},ordering
cut,stapler,keys,,,{'stapler'},ordering
cut,scissors,thumb tacks,,,"{'stapler', 'thumb tacks'}",ordering
cut,scissors,stapler,,,"{'stapler', 'thumb tacks'}",ordering
cut,thumb tacks,scissors,,,"{'stapler', 'thumb tacks'}",ordering
cut,keys,scissors,0.471,-0.6367668471238376,"{'stapler', 'thumb tacks'}",ordering
cut,stapler,batteries,,,{'stapler'},ordering
cut,scissors,stapler,,,{'stapler'},ordering
cut,nail clippers,stapler,,,"{'stapler', 'nail clippers'}",ordering
cut,keys,batteries,0.422,-0.5481814103097594,"{'stapler', 'nail clippers'}",ordering
cut,thumb tacks,stapler,,,{'thumb tacks'},ordering
cut,keys,scissors,0.471,-0.6367668471238376,{'thumb tacks'},ordering
cut,thumb tacks,stapler,,,{'thumb tacks'},ordering
cut,keys,stapler,,,"{'thumb tacks', 'stapler'}",ordering
cut,batteries,stapler,,,"{'thumb tacks', 'stapler'}",ordering
cut,keys,nail clippers,,,"{'thumb tacks', 'stapler', 'nail clippers'}",ordering
cut,scissors,thumb tacks,,,"{'thumb tacks', 'stapler', 'nail clippers'}",ordering
cut,scissors,batteries,0.467,-0.6292338548162927,"{'thumb tacks', 'stapler', 'nail clippers'}",ordering
cut,nail clippers,scissors,,,{'nail clippers'},ordering
cut,keys,scissors,0.471,-0.6367668471238376,{'nail clippers'},ordering
cut,stapler,thumb tacks,,,{'stapler'},ordering
cut,stapler,thumb tacks,,,{'stapler'},ordering
cut,batteries,nail clippers,,,"{'stapler', 'nail clippers'}",ordering
cut,nail clippers,stapler,,,"{'stapler', 'nail clippers'}",ordering
cut,nail clippers,batteries,,,"{'stapler', 'nail clippers'}",ordering
cut,stapler,batteries,,,"{'stapler', 'nail clippers'}",ordering
cut,keys,nail clippers,,,"{'stapler', 'nail clippers'}",ordering
cut,nail clippers,stapler,,,"{'stapler', 'nail clippers'}",ordering
cut,scissors,thumb tacks,,,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,keys,batteries,0.422,-0.5481814103097594,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,stapler,batteries,,,{'stapler'},ordering
cut,keys,scissors,0.471,-0.7528971849657193,{'stapler'},ordering
cut,scissors,nail clippers,,,{'nail clippers'},ordering
cut,stapler,batteries,,,"{'nail clippers', 'stapler'}",ordering
cut,batteries,thumb tacks,,,"{'nail clippers', 'thumb tacks', 'stapler'}",ordering
cut,keys,thumb tacks,,,"{'nail clippers', 'thumb tacks', 'stapler'}",ordering
cut,thumb tacks,scissors,,,"{'nail clippers', 'thumb tacks', 'stapler'}",ordering
cut,thumb tacks,batteries,,,"{'nail clippers', 'thumb tacks', 'stapler'}",ordering
cut,nail clippers,stapler,,,"{'nail clippers', 'thumb tacks', 'stapler'}",ordering
cut,thumb tacks,batteries,,,"{'nail clippers', 'thumb tacks', 'stapler'}",ordering
cut,thumb tacks,batteries,,,"{'nail clippers', 'thumb tacks', 'stapler'}",ordering
cut,batteries,scissors,0.533,-0.7614260213132398,"{'nail clippers', 'thumb tacks', 'stapler'}",ordering
cut,batteries,stapler,,,{'stapler'},ordering
cut,nail clippers,batteries,,,"{'stapler', 'nail clippers'}",ordering
cut,stapler,batteries,,,"{'stapler', 'nail clippers'}",ordering
cut,stapler,thumb tacks,,,"{'stapler', 'nail clippers'}",ordering
cut,keys,nail clippers,,,"{'stapler', 'nail clippers'}",ordering
cut,nail clippers,thumb tacks,,,"{'stapler', 'nail clippers'}",ordering
cut,stapler,batteries,,,"{'stapler', 'nail clippers'}",ordering
cut,nail clippers,thumb tacks,,,"{'stapler', 'nail clippers'}",ordering
cut,stapler,batteries,,,"{'stapler', 'nail clippers'}",ordering
cut,keys,nail clippers,,,"{'stapler', 'nail clippers'}",ordering
cut,keys,batteries,0.422,-0.5481814103097594,"{'stapler', 'nail clippers'}",ordering
cut,keys,scissors,0.471,-0.6367668471238376,,ordering
cut,scissors,nail clippers,,,{'nail clippers'},ordering
cut,nail clippers,batteries,,,{'nail clippers'},ordering
cut,nail clippers,thumb tacks,,,{'nail clippers'},ordering
cut,nail clippers,keys,,,{'nail clippers'},ordering
cut,keys,nail clippers,,,{'nail clippers'},ordering
cut,nail clippers,stapler,,,{'nail clippers'},ordering
cut,keys,stapler,,,"{'nail clippers', 'stapler'}",ordering
cut,scissors,batteries,0.467,-0.7614260213132397,"{'nail clippers', 'stapler'}",ordering
cut,stapler,keys,,,{'stapler'},ordering
cut,batteries,nail clippers,,,"{'stapler', 'nail clippers'}",ordering
cut,thumb tacks,batteries,,,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,thumb tacks,keys,,,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,stapler,batteries,,,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,keys,scissors,0.471,-0.6367668471238376,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,scissors,stapler,,,{'stapler'},ordering
cut,thumb tacks,batteries,,,"{'stapler', 'thumb tacks'}",ordering
cut,stapler,scissors,,,"{'stapler', 'thumb tacks'}",ordering
cut,keys,thumb tacks,,,"{'stapler', 'thumb tacks'}",ordering
cut,thumb tacks,keys,,,"{'stapler', 'thumb tacks'}",ordering
cut,nail clippers,scissors,,,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,thumb tacks,stapler,,,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,nail clippers,thumb tacks,,,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,batteries,keys,0.578,-0.8627499649461251,"{'stapler', 'thumb tacks', 'nail clippers'}",ordering
cut,scissors,stapler,,,{'stapler'},ordering
cut,scissors,keys,0.529,-0.6367668471238376,{'stapler'},ordering
cut,thumb tacks,batteries,,,{'thumb tacks'},ordering
cut,stapler,batteries,,,"{'thumb tacks', 'stapler'}",ordering
cut,keys,scissors,0.471,-0.6367668471238376,"{'thumb tacks', 'stapler'}",ordering
cut,stapler,batteries,,,{'stapler'},ordering
cut,stapler,thumb tacks,,,{'stapler'},ordering
cut,keys,scissors,0.471,-0.6367668471238376,{'stapler'},ordering
cut,stapler,batteries,,,{'stapler'},ordering
cut,thumb tacks,batteries,,,"{'stapler', 'thumb tacks'}",ordering
cut,scissors,keys,0.529,-0.6367668471238376,"{'stapler', 'thumb tacks'}",ordering
cut,thumb tacks,stapler,,,{'thumb tacks'},ordering
cut,thumb tacks,batteries,,,{'thumb tacks'},ordering
cut,keys,scissors,0.471,-0.6367668471238376,{'thumb tacks'},ordering
cut,nail clippers,scissors,,,{'nail clippers'},ordering
cut,thumb tacks,batteries,,,"{'nail clippers', 'thumb tacks'}",ordering
cut,keys,scissors,0.471,-0.6367668471238376,"{'nail clippers', 'thumb tacks'}",ordering
cut,nail clippers,batteries,,,{'nail clippers'},ordering
cut,batteries,keys,0.578,-0.5481814103097596,{'nail clippers'},ordering
cut,nail clippers,thumb tacks,,,{'nail clippers'},ordering
cut,keys,scissors,0.471,-0.6367668471238376,{'nail clippers'},ordering
cut,scissors,keys,0.529,-0.6367668471238376,,ordering
cut,batteries,stapler,,,{'stapler'},ordering
cut,stapler,batteries,,,{'stapler'},ordering
cut,batteries,scissors,0.533,-0.7614260213132398,{'stapler'},ordering
cut,keys,scissors,0.471,-0.7528971849657193,,ordering
cut,thumb tacks,batteries,,,{'thumb tacks'},ordering
cut,keys,scissors,0.471,-0.6367668471238376,{'thumb tacks'},ordering
cut,stapler,batteries,,,{'stapler'},ordering
cut,nail clippers,keys,,,"{'stapler', 'nail clippers'}",ordering
fridge,meat,milk,0.0,0.0,"{'stapler', 'nail clippers'}",ordering
fridge,milk,juice,0.377,-0.9755100915341263,,ordering
fridge,milk,water,0.002,-0.0020020026706730793,,ordering
fridge,juice,water,0.004,-5.521460917862246,,ordering
fridge,ketchup,meat,,,{'ketchup'},ordering
fridge,yogurt,ketchup,,,"{'ketchup', 'yogurt'}",ordering
fridge,milk,water,0.002,-6.214608098422191,"{'ketchup', 'yogurt'}",ordering
fridge,milk,water,0.002,-6.214608098422191,,ordering
fridge,juice,water,0.004,-5.521460917862246,,ordering
fridge,ketchup,meat,,,{'ketchup'},ordering
fridge,juice,water,0.004,-5.521460917862246,{'ketchup'},ordering
fridge,juice,water,0.004,-5.521460917862246,,ordering
fridge,water,juice,0.996,-0.004008021397538822,,ordering
fridge,yogurt,milk,,,{'yogurt'},ordering
fridge,milk,water,0.002,-6.214608098422191,{'yogurt'},ordering
fridge,water,meat,1.0,0.0,,ordering
fridge,yogurt,ketchup,,,{'yogurt'},ordering
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",ordering
fridge,milk,water,0.002,-6.214608098422191,"{'ketchup', 'yogurt'}",ordering
fridge,yogurt,ketchup,,,{'yogurt'},ordering
fridge,meat,water,0.0,0.0,{'yogurt'},ordering
fridge,water,juice,0.996,-0.004008021397538822,,ordering
fridge,milk,water,0.002,-6.214608098422191,,ordering
fridge,juice,water,0.004,-5.521460917862246,,ordering
fridge,ketchup,juice,,,{'ketchup'},ordering
fridge,ketchup,meat,,,{'ketchup'},ordering
fridge,yogurt,meat,,,"{'ketchup', 'yogurt'}",ordering
fridge,ketchup,water,,,"{'ketchup', 'yogurt'}",ordering
fridge,meat,juice,0.0,0.0,"{'ketchup', 'yogurt'}",ordering
fridge,ketchup,milk,,,{'ketchup'},ordering
fridge,ketchup,juice,,,{'ketchup'},ordering
fridge,milk,ketchup,,,{'ketchup'},ordering
fridge,juice,water,0.004,-5.521460917862246,{'ketchup'},ordering
fridge,yogurt,ketchup,,,{'yogurt'},ordering
fridge,milk,water,0.002,-6.214608098422191,{'yogurt'},ordering
fridge,ketchup,yogurt,,,{'ketchup'},ordering
fridge,meat,juice,0.0,0.0,{'ketchup'},ordering
fridge,ketchup,juice,,,{'ketchup'},ordering
fridge,milk,water,0.002,-6.214608098422191,{'ketchup'},ordering
fridge,juice,water,0.004,-5.521460917862246,,ordering
fridge,yogurt,ketchup,,,{'yogurt'},ordering
fridge,juice,yogurt,,,{'yogurt'},ordering
fridge,yogurt,ketchup,,,{'yogurt'},ordering
fridge,yogurt,juice,,,{'yogurt'},ordering
fridge,juice,water,0.004,-5.521460917862246,{'yogurt'},ordering
fridge,yogurt,meat,,,{'yogurt'},ordering
fridge,yogurt,ketchup,,,{'yogurt'},ordering
fridge,juice,meat,1.0,0.0,{'yogurt'},ordering
fridge,water,ketchup,,,{'ketchup'},ordering
fridge,water,meat,1.0,0.0,{'ketchup'},ordering
fridge,meat,water,0.0,0.0,,ordering
fridge,yogurt,meat,,,{'yogurt'},ordering
fridge,juice,ketchup,,,"{'ketchup', 'yogurt'}",ordering
fridge,juice,water,0.004,-5.521460917862246,"{'ketchup', 'yogurt'}",ordering
fridge,yogurt,milk,,,{'yogurt'},ordering
fridge,milk,ketchup,,,"{'ketchup', 'yogurt'}",ordering
fridge,meat,yogurt,,,"{'ketchup', 'yogurt'}",ordering
fridge,milk,ketchup,,,"{'ketchup', 'yogurt'}",ordering
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",ordering
fridge,ketchup,yogurt,,,"{'ketchup', 'yogurt'}",ordering
fridge,meat,ketchup,,,"{'ketchup', 'yogurt'}",ordering
fridge,yogurt,meat,,,"{'ketchup', 'yogurt'}",ordering
fridge,ketchup,milk,,,"{'ketchup', 'yogurt'}",ordering
fridge,meat,milk,0.0,0.0,"{'ketchup', 'yogurt'}",ordering
fridge,juice,water,0.004,-5.521460917862246,,ordering
fridge,yogurt,meat,,,{'yogurt'},ordering
fridge,milk,juice,0.377,-0.9755100915341263,{'yogurt'},ordering
fridge,yogurt,meat,,,{'yogurt'},ordering
fridge,yogurt,water,,,{'yogurt'},ordering
fridge,water,yogurt,,,{'yogurt'},ordering
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",ordering
fridge,ketchup,juice,,,"{'ketchup', 'yogurt'}",ordering
fridge,yogurt,ketchup,,,"{'ketchup', 'yogurt'}",ordering
fridge,milk,juice,0.377,-0.9755100915341263,"{'ketchup', 'yogurt'}",ordering
fridge,juice,water,0.004,-5.521460917862246,,ordering
fridge,juice,milk,0.623,-0.4732087601946839,,ordering
fridge,yogurt,meat,,,{'yogurt'},ordering
fridge,meat,milk,0.0,0.0,{'yogurt'},ordering
fridge,ketchup,meat,,,{'ketchup'},ordering
fridge,juice,meat,1.0,0.0,{'ketchup'},ordering
fridge,yogurt,water,,,{'yogurt'},ordering
fridge,water,juice,0.996,-0.004008021397538822,{'yogurt'},ordering
fridge,ketchup,meat,,,{'ketchup'},ordering
fridge,meat,ketchup,,,{'ketchup'},ordering
fridge,juice,yogurt,,,"{'ketchup', 'yogurt'}",ordering
fridge,ketchup,yogurt,,,"{'ketchup', 'yogurt'}",ordering
fridge,milk,water,0.002,-6.214608098422191,"{'ketchup', 'yogurt'}",ordering
fridge,yogurt,milk,,,{'yogurt'},ordering
fridge,yogurt,juice,,,{'yogurt'},ordering
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",ordering
fridge,milk,yogurt,,,"{'ketchup', 'yogurt'}",ordering
fridge,water,milk,0.998,-0.0020020026706730793,"{'ketchup', 'yogurt'}",ordering
fridge,juice,ketchup,,,{'ketchup'},ordering
fridge,milk,yogurt,,,"{'ketchup', 'yogurt'}",ordering
fridge,milk,juice,0.377,-0.9755100915341263,"{'ketchup', 'yogurt'}",ordering
fridge,juice,milk,0.623,-0.4732087601946839,,ordering
fridge,yogurt,ketchup,,,{'yogurt'},ordering
fridge,water,milk,0.998,-0.0020020026706730793,{'yogurt'},ordering
fridge,water,milk,0.998,-0.0020020026706730793,,ordering
fridge,milk,meat,1.0,-23.025850929940457,,ordering
fridge,yogurt,meat,,,{'yogurt'},ordering
fridge,yogurt,water,,,{'yogurt'},ordering
fridge,yogurt,meat,,,{'yogurt'},ordering
fridge,milk,water,0.002,-6.214608098422191,{'yogurt'},ordering
fridge,meat,ketchup,,,{'ketchup'},ordering
fridge,yogurt,meat,,,"{'ketchup', 'yogurt'}",ordering
fridge,yogurt,meat,,,"{'ketchup', 'yogurt'}",ordering
fridge,milk,meat,1.0,0.0,"{'ketchup', 'yogurt'}",ordering
fridge,milk,yogurt,,,{'yogurt'},ordering
fridge,juice,water,0.004,-5.521460917862246,{'yogurt'},ordering
fridge,yogurt,juice,,,{'yogurt'},ordering
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",ordering
fridge,milk,water,0.002,-6.214608098422191,"{'ketchup', 'yogurt'}",ordering
fridge,juice,yogurt,,,{'yogurt'},ordering
fridge,juice,meat,1.0,0.0,{'yogurt'},ordering
fridge,milk,water,0.002,-6.214608098422191,,ordering
fridge,milk,juice,0.377,-0.9755100915341263,,ordering
fridge,milk,water,0.002,-6.214608098422191,,ordering
fridge,milk,water,0.002,-6.214608098422191,,ordering
fridge,meat,juice,0.0,0.0,,ordering
fridge,yogurt,ketchup,,,{'yogurt'},ordering
fridge,ketchup,milk,,,"{'ketchup', 'yogurt'}",ordering
fridge,milk,yogurt,,,"{'ketchup', 'yogurt'}",ordering
fridge,juice,milk,0.623,-0.4732087601946839,"{'ketchup', 'yogurt'}",ordering
fridge,yogurt,ketchup,,,{'yogurt'},ordering
fridge,ketchup,milk,,,"{'ketchup', 'yogurt'}",ordering
fridge,ketchup,water,,,"{'ketchup', 'yogurt'}",ordering
fridge,juice,water,0.004,-5.521460917862246,"{'ketchup', 'yogurt'}",ordering
fridge,milk,juice,0.377,-0.9755100915341263,,ordering
fridge,milk,juice,0.377,-0.9755100915341263,,ordering
fridge,yogurt,ketchup,,,{'yogurt'},ordering
fridge,ketchup,juice,,,"{'ketchup', 'yogurt'}",ordering
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",ordering
fridge,yogurt,ketchup,,,"{'ketchup', 'yogurt'}",ordering
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",ordering
fridge,meat,yogurt,,,"{'ketchup', 'yogurt'}",ordering
fridge,meat,yogurt,,,"{'ketchup', 'yogurt'}",ordering
fridge,water,juice,0.996,-0.004008021397538822,"{'ketchup', 'yogurt'}",ordering
fridge,milk,water,0.002,-6.214608098422191,,ordering
fridge,meat,ketchup,,,{'ketchup'},ordering
fridge,milk,water,0.002,-6.214608098422191,{'ketchup'},ordering
fridge,water,milk,0.998,-6.2146080984221905,,ordering
fridge,juice,water,0.004,-5.521460917862246,,ordering
fridge,milk,juice,0.377,-0.9755100915341263,,ordering
fridge,juice,water,0.004,-5.521460917862246,,ordering
fridge,milk,juice,0.377,-0.9755100915341263,,ordering
fridge,juice,water,0.004,-5.521460917862246,,ordering
fridge,meat,milk,0.0,0.0,,ordering
fridge,yogurt,ketchup,,,{'yogurt'},ordering
fridge,yogurt,meat,,,{'yogurt'},ordering
fridge,juice,ketchup,,,"{'ketchup', 'yogurt'}",ordering
fridge,water,juice,0.996,-0.004008021397538822,"{'ketchup', 'yogurt'}",ordering
fridge,ketchup,yogurt,,,{'ketchup'},ordering
fridge,ketchup,meat,,,{'ketchup'},ordering
fridge,yogurt,ketchup,,,"{'ketchup', 'yogurt'}",ordering
fridge,water,milk,0.998,-0.0020020026706730793,"{'ketchup', 'yogurt'}",ordering
fridge,juice,water,0.004,-5.521460917862246,,ordering
fridge,juice,ketchup,,,{'ketchup'},ordering
fridge,juice,yogurt,,,"{'ketchup', 'yogurt'}",ordering
fridge,yogurt,ketchup,,,"{'ketchup', 'yogurt'}",ordering
fridge,ketchup,milk,,,"{'ketchup', 'yogurt'}",ordering
fridge,yogurt,water,,,"{'ketchup', 'yogurt'}",ordering
fridge,yogurt,juice,,,"{'ketchup', 'yogurt'}",ordering
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",ordering
fridge,milk,water,0.002,-6.214608098422191,"{'ketchup', 'yogurt'}",ordering
fridge,water,juice,0.996,-0.004008021397538822,,ordering
fridge,water,yogurt,,,{'yogurt'},ordering
fridge,milk,juice,0.377,-0.9755100915341263,{'yogurt'},ordering
fridge,juice,water,0.004,-5.521460917862246,,ordering
fridge,yogurt,meat,,,{'yogurt'},ordering
fridge,yogurt,water,,,{'yogurt'},ordering
fridge,ketchup,juice,,,"{'ketchup', 'yogurt'}",ordering
fridge,ketchup,yogurt,,,"{'ketchup', 'yogurt'}",ordering
fridge,milk,juice,0.377,-0.9755100915341263,"{'ketchup', 'yogurt'}",ordering
fridge,yogurt,ketchup,,,{'yogurt'},ordering
fridge,water,milk,0.998,-0.0020020026706730793,{'yogurt'},ordering
fridge,ketchup,water,,,{'ketchup'},ordering
fridge,juice,ketchup,,,{'ketchup'},ordering
fridge,juice,water,0.004,-5.521460917862246,{'ketchup'},ordering
fridge,milk,ketchup,,,{'ketchup'},ordering
fridge,yogurt,meat,,,"{'ketchup', 'yogurt'}",ordering
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",ordering
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",ordering
fridge,milk,juice,0.377,-0.9755100915341263,"{'ketchup', 'yogurt'}",ordering
fridge,yogurt,meat,,,{'yogurt'},ordering
fridge,yogurt,ketchup,,,{'yogurt'},ordering
fridge,milk,meat,1.0,0.0,{'yogurt'},ordering
fridge,yogurt,milk,,,{'yogurt'},ordering
fridge,ketchup,water,,,"{'ketchup', 'yogurt'}",ordering
fridge,juice,meat,1.0,0.0,"{'ketchup', 'yogurt'}",ordering
fridge,meat,yogurt,,,{'yogurt'},ordering
fridge,milk,water,0.002,-6.214608098422191,{'yogurt'},ordering
fridge,meat,yogurt,,,{'yogurt'},ordering
fridge,juice,water,0.004,-5.521460917862246,{'yogurt'},ordering
fridge,ketchup,meat,,,{'ketchup'},ordering
fridge,meat,water,0.0,0.0,{'ketchup'},ordering
fridge,juice,milk,0.623,-0.4732087601946839,,ordering
fridge,juice,water,0.004,-5.521460917862246,,ordering
fridge,milk,juice,0.377,-0.9755100915341263,,ordering
fridge,milk,juice,0.377,-0.9755100915341263,,ordering
fridge,juice,yogurt,,,{'yogurt'},ordering
fridge,yogurt,meat,,,{'yogurt'},ordering
fridge,juice,meat,1.0,0.0,{'yogurt'},ordering
fridge,meat,milk,0.0,0.0,,ordering
fridge,yogurt,milk,,,{'yogurt'},ordering
fridge,juice,milk,0.623,-0.4732087601946839,{'yogurt'},ordering
fridge,yogurt,juice,,,{'yogurt'},ordering
