context,query,trigger,empirical_probability,log_likelihoods,excluded_items,alternative_structure
cut,thumb tacks,stapler,,,{'thumb tacks'},conjunction
cut,keys,scissors,0.46831199999999995,-0.6316984278444542,{'thumb tacks'},conjunction
cut,thumb tacks,stapler,,,{'thumb tacks'},conjunction
cut,keys,stapler,,,"{'thumb tacks', 'stapler'}",conjunction
cut,batteries,stapler,,,"{'thumb tacks', 'stapler'}",conjunction
cut,keys,nail clippers,,,"{'thumb tacks', 'nail clippers', 'stapler'}",conjunction
cut,scissors,thumb tacks,,,"{'thumb tacks', 'nail clippers', 'stapler'}",conjunction
cut,scissors,batteries,0.40292999999999995,-0.5157209195317993,"{'thumb tacks', 'nail clippers', 'stapler'}",conjunction
cut,nail clippers,scissors,,,{'nail clippers'},conjunction
cut,keys,scissors,0.46831199999999995,-0.6316984278444542,{'nail clippers'},conjunction
cut,stapler,thumb tacks,,,{'stapler'},conjunction
cut,stapler,thumb tacks,,,{'stapler'},conjunction
cut,batteries,nail clippers,,,"{'stapler', 'nail clippers'}",conjunction
cut,nail clippers,stapler,,,"{'stapler', 'nail clippers'}",conjunction
cut,nail clippers,batteries,,,"{'stapler', 'nail clippers'}",conjunction
cut,stapler,batteries,,,"{'stapler', 'nail clippers'}",conjunction
cut,keys,nail clippers,,,"{'stapler', 'nail clippers'}",conjunction
cut,nail clippers,stapler,,,"{'stapler', 'nail clippers'}",conjunction
cut,scissors,thumb tacks,,,"{'stapler', 'thumb tacks', 'nail clippers'}",conjunction
cut,keys,batteries,0.393224,-0.4995955840368197,"{'stapler', 'thumb tacks', 'nail clippers'}",conjunction
cut,stapler,batteries,,,{'stapler'},conjunction
cut,keys,scissors,0.46831199999999995,-0.7586205385213299,{'stapler'},conjunction
cut,scissors,nail clippers,,,{'nail clippers'},conjunction
cut,stapler,batteries,,,"{'stapler', 'nail clippers'}",conjunction
cut,batteries,thumb tacks,,,"{'stapler', 'thumb tacks', 'nail clippers'}",conjunction
cut,keys,thumb tacks,,,"{'stapler', 'thumb tacks', 'nail clippers'}",conjunction
cut,thumb tacks,scissors,,,"{'stapler', 'thumb tacks', 'nail clippers'}",conjunction
cut,thumb tacks,batteries,,,"{'stapler', 'thumb tacks', 'nail clippers'}",conjunction
cut,nail clippers,stapler,,,"{'stapler', 'thumb tacks', 'nail clippers'}",conjunction
cut,thumb tacks,batteries,,,"{'stapler', 'thumb tacks', 'nail clippers'}",conjunction
cut,thumb tacks,batteries,,,"{'stapler', 'thumb tacks', 'nail clippers'}",conjunction
cut,batteries,scissors,0.588256,-0.8873534819795574,"{'stapler', 'thumb tacks', 'nail clippers'}",conjunction
cut,batteries,stapler,,,{'stapler'},conjunction
cut,nail clippers,batteries,,,"{'stapler', 'nail clippers'}",conjunction
cut,stapler,batteries,,,"{'stapler', 'nail clippers'}",conjunction
cut,stapler,thumb tacks,,,"{'stapler', 'nail clippers'}",conjunction
cut,keys,nail clippers,,,"{'stapler', 'nail clippers'}",conjunction
cut,nail clippers,thumb tacks,,,"{'stapler', 'nail clippers'}",conjunction
cut,stapler,batteries,,,"{'stapler', 'nail clippers'}",conjunction
cut,nail clippers,thumb tacks,,,"{'stapler', 'nail clippers'}",conjunction
cut,stapler,batteries,,,"{'stapler', 'nail clippers'}",conjunction
cut,keys,nail clippers,,,"{'stapler', 'nail clippers'}",conjunction
cut,keys,batteries,0.393224,-0.4995955840368197,"{'stapler', 'nail clippers'}",conjunction
cut,keys,scissors,0.46831199999999995,-0.6316984278444542,,conjunction
cut,scissors,nail clippers,,,{'nail clippers'},conjunction
cut,nail clippers,batteries,,,{'nail clippers'},conjunction
cut,nail clippers,thumb tacks,,,{'nail clippers'},conjunction
cut,nail clippers,keys,,,{'nail clippers'},conjunction
cut,keys,nail clippers,,,{'nail clippers'},conjunction
cut,nail clippers,stapler,,,{'nail clippers'},conjunction
cut,keys,stapler,,,"{'stapler', 'nail clippers'}",conjunction
cut,scissors,batteries,0.40292999999999995,-0.9089924293930436,"{'stapler', 'nail clippers'}",conjunction
cut,stapler,keys,,,{'stapler'},conjunction
cut,batteries,nail clippers,,,"{'stapler', 'nail clippers'}",conjunction
cut,thumb tacks,batteries,,,"{'stapler', 'thumb tacks', 'nail clippers'}",conjunction
cut,thumb tacks,keys,,,"{'stapler', 'thumb tacks', 'nail clippers'}",conjunction
cut,stapler,batteries,,,"{'stapler', 'thumb tacks', 'nail clippers'}",conjunction
cut,keys,scissors,0.46831199999999995,-0.6316984278444542,"{'stapler', 'thumb tacks', 'nail clippers'}",conjunction
cut,scissors,stapler,,,{'stapler'},conjunction
cut,thumb tacks,batteries,,,"{'stapler', 'thumb tacks'}",conjunction
cut,stapler,scissors,,,"{'stapler', 'thumb tacks'}",conjunction
cut,keys,thumb tacks,,,"{'stapler', 'thumb tacks'}",conjunction
cut,thumb tacks,keys,,,"{'stapler', 'thumb tacks'}",conjunction
cut,nail clippers,scissors,,,"{'stapler', 'thumb tacks', 'nail clippers'}",conjunction
cut,thumb tacks,stapler,,,"{'stapler', 'thumb tacks', 'nail clippers'}",conjunction
cut,nail clippers,thumb tacks,,,"{'stapler', 'thumb tacks', 'nail clippers'}",conjunction
cut,batteries,keys,0.5971839999999999,-0.90927539698025,"{'stapler', 'thumb tacks', 'nail clippers'}",conjunction
cut,scissors,stapler,,,{'stapler'},conjunction
cut,scissors,keys,0.52074,-0.6525044020979287,{'stapler'},conjunction
cut,thumb tacks,batteries,,,{'thumb tacks'},conjunction
cut,stapler,batteries,,,"{'thumb tacks', 'stapler'}",conjunction
cut,keys,scissors,0.46831199999999995,-0.6316984278444542,"{'thumb tacks', 'stapler'}",conjunction
cut,stapler,batteries,,,{'stapler'},conjunction
cut,stapler,thumb tacks,,,{'stapler'},conjunction
cut,keys,scissors,0.46831199999999995,-0.6316984278444542,{'stapler'},conjunction
cut,stapler,batteries,,,{'stapler'},conjunction
cut,thumb tacks,batteries,,,"{'stapler', 'thumb tacks'}",conjunction
cut,scissors,keys,0.52074,-0.6525044020979287,"{'stapler', 'thumb tacks'}",conjunction
cut,thumb tacks,stapler,,,{'thumb tacks'},conjunction
cut,thumb tacks,batteries,,,{'thumb tacks'},conjunction
cut,keys,scissors,0.46831199999999995,-0.6316984278444542,{'thumb tacks'},conjunction
cut,nail clippers,scissors,,,{'nail clippers'},conjunction
cut,thumb tacks,batteries,,,"{'thumb tacks', 'nail clippers'}",conjunction
cut,keys,scissors,0.46831199999999995,-0.6316984278444542,"{'thumb tacks', 'nail clippers'}",conjunction
cut,nail clippers,batteries,,,{'nail clippers'},conjunction
cut,batteries,keys,0.5971839999999999,-0.5155300053705804,{'nail clippers'},conjunction
cut,nail clippers,thumb tacks,,,{'nail clippers'},conjunction
cut,keys,scissors,0.46831199999999995,-0.6316984278444542,{'nail clippers'},conjunction
cut,scissors,keys,0.52074,-0.6525044020979287,,conjunction
cut,batteries,stapler,,,{'stapler'},conjunction
cut,stapler,batteries,,,{'stapler'},conjunction
cut,batteries,scissors,0.588256,-0.8873534819795574,{'stapler'},conjunction
cut,keys,scissors,0.46831199999999995,-0.7586205385213299,,conjunction
cut,thumb tacks,batteries,,,{'thumb tacks'},conjunction
cut,keys,scissors,0.46831199999999995,-0.6316984278444542,{'thumb tacks'},conjunction
cut,stapler,batteries,,,{'stapler'},conjunction
cut,nail clippers,keys,,,"{'stapler', 'nail clippers'}",conjunction
fridge,meat,milk,0.003972,-0.003979909342887108,"{'stapler', 'nail clippers'}",conjunction
fridge,milk,juice,0.382,-0.9623346703755619,,conjunction
fridge,milk,water,0.005,-0.005012541823544286,,conjunction
fridge,juice,water,0.004,-5.521460917862246,,conjunction
fridge,ketchup,meat,,,{'ketchup'},conjunction
fridge,yogurt,ketchup,,,"{'ketchup', 'yogurt'}",conjunction
fridge,milk,water,0.005,-5.298317366548036,"{'ketchup', 'yogurt'}",conjunction
fridge,milk,water,0.005,-5.298317366548036,,conjunction
fridge,juice,water,0.004,-5.521460917862246,,conjunction
fridge,ketchup,meat,,,{'ketchup'},conjunction
fridge,juice,water,0.004,-5.521460917862246,{'ketchup'},conjunction
fridge,juice,water,0.004,-5.521460917862246,,conjunction
fridge,water,juice,0.996,-0.004008021397538822,,conjunction
fridge,yogurt,milk,,,{'yogurt'},conjunction
fridge,milk,water,0.005,-5.298317366548036,{'yogurt'},conjunction
fridge,water,meat,1.0,0.0,,conjunction
fridge,yogurt,ketchup,,,{'yogurt'},conjunction
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",conjunction
fridge,milk,water,0.005,-5.298317366548036,"{'ketchup', 'yogurt'}",conjunction
fridge,yogurt,ketchup,,,{'yogurt'},conjunction
fridge,meat,water,0.0,0.0,{'yogurt'},conjunction
fridge,water,juice,0.996,-0.004008021397538822,,conjunction
fridge,milk,water,0.005,-5.298317366548036,,conjunction
fridge,juice,water,0.004,-5.521460917862246,,conjunction
fridge,ketchup,juice,,,{'ketchup'},conjunction
fridge,ketchup,meat,,,{'ketchup'},conjunction
fridge,yogurt,meat,,,"{'ketchup', 'yogurt'}",conjunction
fridge,ketchup,water,,,"{'ketchup', 'yogurt'}",conjunction
fridge,meat,juice,0.003972,-0.003979909342887108,"{'ketchup', 'yogurt'}",conjunction
fridge,ketchup,milk,,,{'ketchup'},conjunction
fridge,ketchup,juice,,,{'ketchup'},conjunction
fridge,milk,ketchup,,,{'ketchup'},conjunction
fridge,juice,water,0.004,-5.521460917862246,{'ketchup'},conjunction
fridge,yogurt,ketchup,,,{'yogurt'},conjunction
fridge,milk,water,0.005,-5.298317366548036,{'yogurt'},conjunction
fridge,ketchup,yogurt,,,{'ketchup'},conjunction
fridge,meat,juice,0.003972,-0.003979909342887108,{'ketchup'},conjunction
fridge,ketchup,juice,,,{'ketchup'},conjunction
fridge,milk,water,0.005,-5.298317366548036,{'ketchup'},conjunction
fridge,juice,water,0.004,-5.521460917862246,,conjunction
fridge,yogurt,ketchup,,,{'yogurt'},conjunction
fridge,juice,yogurt,,,{'yogurt'},conjunction
fridge,yogurt,ketchup,,,{'yogurt'},conjunction
fridge,yogurt,juice,,,{'yogurt'},conjunction
fridge,juice,water,0.004,-5.521460917862246,{'yogurt'},conjunction
fridge,yogurt,meat,,,{'yogurt'},conjunction
fridge,yogurt,ketchup,,,{'yogurt'},conjunction
fridge,juice,meat,0.996,-0.004008021397538822,{'yogurt'},conjunction
fridge,water,ketchup,,,{'ketchup'},conjunction
fridge,water,meat,1.0,0.0,{'ketchup'},conjunction
fridge,meat,water,0.0,0.0,,conjunction
fridge,yogurt,meat,,,{'yogurt'},conjunction
fridge,juice,ketchup,,,"{'ketchup', 'yogurt'}",conjunction
fridge,juice,water,0.004,-5.521460917862246,"{'ketchup', 'yogurt'}",conjunction
fridge,yogurt,milk,,,{'yogurt'},conjunction
fridge,milk,ketchup,,,"{'ketchup', 'yogurt'}",conjunction
fridge,meat,yogurt,,,"{'ketchup', 'yogurt'}",conjunction
fridge,milk,ketchup,,,"{'ketchup', 'yogurt'}",conjunction
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",conjunction
fridge,ketchup,yogurt,,,"{'ketchup', 'yogurt'}",conjunction
fridge,meat,ketchup,,,"{'ketchup', 'yogurt'}",conjunction
fridge,yogurt,meat,,,"{'ketchup', 'yogurt'}",conjunction
fridge,ketchup,milk,,,"{'ketchup', 'yogurt'}",conjunction
fridge,meat,milk,0.003972,-0.003979909342887108,"{'ketchup', 'yogurt'}",conjunction
fridge,juice,water,0.004,-5.521460917862246,,conjunction
fridge,yogurt,meat,,,{'yogurt'},conjunction
fridge,milk,juice,0.382,-0.9623346703755619,{'yogurt'},conjunction
fridge,yogurt,meat,,,{'yogurt'},conjunction
fridge,yogurt,water,,,{'yogurt'},conjunction
fridge,water,yogurt,,,{'yogurt'},conjunction
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",conjunction
fridge,ketchup,juice,,,"{'ketchup', 'yogurt'}",conjunction
fridge,yogurt,ketchup,,,"{'ketchup', 'yogurt'}",conjunction
fridge,milk,juice,0.382,-0.9623346703755619,"{'ketchup', 'yogurt'}",conjunction
fridge,juice,water,0.004,-5.521460917862246,,conjunction
fridge,juice,milk,0.618,-0.4812668215244463,,conjunction
fridge,yogurt,meat,,,{'yogurt'},conjunction
fridge,meat,milk,0.003972,-0.003979909342887108,{'yogurt'},conjunction
fridge,ketchup,meat,,,{'ketchup'},conjunction
fridge,juice,meat,0.996,-0.004008021397538822,{'ketchup'},conjunction
fridge,yogurt,water,,,{'yogurt'},conjunction
fridge,water,juice,0.996,-0.004008021397538822,{'yogurt'},conjunction
fridge,ketchup,meat,,,{'ketchup'},conjunction
fridge,meat,ketchup,,,{'ketchup'},conjunction
fridge,juice,yogurt,,,"{'ketchup', 'yogurt'}",conjunction
fridge,ketchup,yogurt,,,"{'ketchup', 'yogurt'}",conjunction
fridge,milk,water,0.005,-5.298317366548036,"{'ketchup', 'yogurt'}",conjunction
fridge,yogurt,milk,,,{'yogurt'},conjunction
fridge,yogurt,juice,,,{'yogurt'},conjunction
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",conjunction
fridge,milk,yogurt,,,"{'ketchup', 'yogurt'}",conjunction
fridge,water,milk,0.995,-0.005012541823544286,"{'ketchup', 'yogurt'}",conjunction
fridge,juice,ketchup,,,{'ketchup'},conjunction
fridge,milk,yogurt,,,"{'ketchup', 'yogurt'}",conjunction
fridge,milk,juice,0.382,-0.9623346703755619,"{'ketchup', 'yogurt'}",conjunction
fridge,juice,milk,0.618,-0.4812668215244463,,conjunction
fridge,yogurt,ketchup,,,{'yogurt'},conjunction
fridge,water,milk,0.995,-0.005012541823544286,{'yogurt'},conjunction
fridge,water,milk,0.995,-0.005012541823544286,,conjunction
fridge,milk,meat,0.996,-5.521460917862245,,conjunction
fridge,yogurt,meat,,,{'yogurt'},conjunction
fridge,yogurt,water,,,{'yogurt'},conjunction
fridge,yogurt,meat,,,{'yogurt'},conjunction
fridge,milk,water,0.005,-5.298317366548036,{'yogurt'},conjunction
fridge,meat,ketchup,,,{'ketchup'},conjunction
fridge,yogurt,meat,,,"{'ketchup', 'yogurt'}",conjunction
fridge,yogurt,meat,,,"{'ketchup', 'yogurt'}",conjunction
fridge,milk,meat,0.996,-0.004008021397538822,"{'ketchup', 'yogurt'}",conjunction
fridge,milk,yogurt,,,{'yogurt'},conjunction
fridge,juice,water,0.004,-5.521460917862246,{'yogurt'},conjunction
fridge,yogurt,juice,,,{'yogurt'},conjunction
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",conjunction
fridge,milk,water,0.005,-5.298317366548036,"{'ketchup', 'yogurt'}",conjunction
fridge,juice,yogurt,,,{'yogurt'},conjunction
fridge,juice,meat,0.996,-0.004008021397538822,{'yogurt'},conjunction
fridge,milk,water,0.005,-5.298317366548036,,conjunction
fridge,milk,juice,0.382,-0.9623346703755619,,conjunction
fridge,milk,water,0.005,-5.298317366548036,,conjunction
fridge,milk,water,0.005,-5.298317366548036,,conjunction
fridge,meat,juice,0.003972,-0.003979909342887108,,conjunction
fridge,yogurt,ketchup,,,{'yogurt'},conjunction
fridge,ketchup,milk,,,"{'ketchup', 'yogurt'}",conjunction
fridge,milk,yogurt,,,"{'ketchup', 'yogurt'}",conjunction
fridge,juice,milk,0.618,-0.4812668215244463,"{'ketchup', 'yogurt'}",conjunction
fridge,yogurt,ketchup,,,{'yogurt'},conjunction
fridge,ketchup,milk,,,"{'ketchup', 'yogurt'}",conjunction
fridge,ketchup,water,,,"{'ketchup', 'yogurt'}",conjunction
fridge,juice,water,0.004,-5.521460917862246,"{'ketchup', 'yogurt'}",conjunction
fridge,milk,juice,0.382,-0.9623346703755619,,conjunction
fridge,milk,juice,0.382,-0.9623346703755619,,conjunction
fridge,yogurt,ketchup,,,{'yogurt'},conjunction
fridge,ketchup,juice,,,"{'ketchup', 'yogurt'}",conjunction
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",conjunction
fridge,yogurt,ketchup,,,"{'ketchup', 'yogurt'}",conjunction
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",conjunction
fridge,meat,yogurt,,,"{'ketchup', 'yogurt'}",conjunction
fridge,meat,yogurt,,,"{'ketchup', 'yogurt'}",conjunction
fridge,water,juice,0.996,-0.004008021397538822,"{'ketchup', 'yogurt'}",conjunction
fridge,milk,water,0.005,-5.298317366548036,,conjunction
fridge,meat,ketchup,,,{'ketchup'},conjunction
fridge,milk,water,0.005,-5.298317366548036,{'ketchup'},conjunction
fridge,water,milk,0.995,-5.298317366548035,,conjunction
fridge,juice,water,0.004,-5.521460917862246,,conjunction
fridge,milk,juice,0.382,-0.9623346703755619,,conjunction
fridge,juice,water,0.004,-5.521460917862246,,conjunction
fridge,milk,juice,0.382,-0.9623346703755619,,conjunction
fridge,juice,water,0.004,-5.521460917862246,,conjunction
fridge,meat,milk,0.003972,-0.003979909342887108,,conjunction
fridge,yogurt,ketchup,,,{'yogurt'},conjunction
fridge,yogurt,meat,,,{'yogurt'},conjunction
fridge,juice,ketchup,,,"{'ketchup', 'yogurt'}",conjunction
fridge,water,juice,0.996,-0.004008021397538822,"{'ketchup', 'yogurt'}",conjunction
fridge,ketchup,yogurt,,,{'ketchup'},conjunction
fridge,ketchup,meat,,,{'ketchup'},conjunction
fridge,yogurt,ketchup,,,"{'ketchup', 'yogurt'}",conjunction
fridge,water,milk,0.995,-0.005012541823544286,"{'ketchup', 'yogurt'}",conjunction
fridge,juice,water,0.004,-5.521460917862246,,conjunction
fridge,juice,ketchup,,,{'ketchup'},conjunction
fridge,juice,yogurt,,,"{'ketchup', 'yogurt'}",conjunction
fridge,yogurt,ketchup,,,"{'ketchup', 'yogurt'}",conjunction
fridge,ketchup,milk,,,"{'ketchup', 'yogurt'}",conjunction
fridge,yogurt,water,,,"{'ketchup', 'yogurt'}",conjunction
fridge,yogurt,juice,,,"{'ketchup', 'yogurt'}",conjunction
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",conjunction
fridge,milk,water,0.005,-5.298317366548036,"{'ketchup', 'yogurt'}",conjunction
fridge,water,juice,0.996,-0.004008021397538822,,conjunction
fridge,water,yogurt,,,{'yogurt'},conjunction
fridge,milk,juice,0.382,-0.9623346703755619,{'yogurt'},conjunction
fridge,juice,water,0.004,-5.521460917862246,,conjunction
fridge,yogurt,meat,,,{'yogurt'},conjunction
fridge,yogurt,water,,,{'yogurt'},conjunction
fridge,ketchup,juice,,,"{'ketchup', 'yogurt'}",conjunction
fridge,ketchup,yogurt,,,"{'ketchup', 'yogurt'}",conjunction
fridge,milk,juice,0.382,-0.9623346703755619,"{'ketchup', 'yogurt'}",conjunction
fridge,yogurt,ketchup,,,{'yogurt'},conjunction
fridge,water,milk,0.995,-0.005012541823544286,{'yogurt'},conjunction
fridge,ketchup,water,,,{'ketchup'},conjunction
fridge,juice,ketchup,,,{'ketchup'},conjunction
fridge,juice,water,0.004,-5.521460917862246,{'ketchup'},conjunction
fridge,milk,ketchup,,,{'ketchup'},conjunction
fridge,yogurt,meat,,,"{'ketchup', 'yogurt'}",conjunction
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",conjunction
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",conjunction
fridge,milk,juice,0.382,-0.9623346703755619,"{'ketchup', 'yogurt'}",conjunction
fridge,yogurt,meat,,,{'yogurt'},conjunction
fridge,yogurt,ketchup,,,{'yogurt'},conjunction
fridge,milk,meat,0.996,-0.004008021397538822,{'yogurt'},conjunction
fridge,yogurt,milk,,,{'yogurt'},conjunction
fridge,ketchup,water,,,"{'ketchup', 'yogurt'}",conjunction
fridge,juice,meat,0.996,-0.004008021397538822,"{'ketchup', 'yogurt'}",conjunction
fridge,meat,yogurt,,,{'yogurt'},conjunction
fridge,milk,water,0.005,-5.298317366548036,{'yogurt'},conjunction
fridge,meat,yogurt,,,{'yogurt'},conjunction
fridge,juice,water,0.004,-5.521460917862246,{'yogurt'},conjunction
fridge,ketchup,meat,,,{'ketchup'},conjunction
fridge,meat,water,0.0,0.0,{'ketchup'},conjunction
fridge,juice,milk,0.618,-0.4812668215244463,,conjunction
fridge,juice,water,0.004,-5.521460917862246,,conjunction
fridge,milk,juice,0.382,-0.9623346703755619,,conjunction
fridge,milk,juice,0.382,-0.9623346703755619,,conjunction
fridge,juice,yogurt,,,{'yogurt'},conjunction
fridge,yogurt,meat,,,{'yogurt'},conjunction
fridge,juice,meat,0.996,-0.004008021397538822,{'yogurt'},conjunction
fridge,meat,milk,0.003972,-0.003979909342887108,,conjunction
fridge,yogurt,milk,,,{'yogurt'},conjunction
fridge,juice,milk,0.618,-0.4812668215244463,{'yogurt'},conjunction
fridge,yogurt,juice,,,{'yogurt'},conjunction
fridge,water,ketchup,,,"{'ketchup', 'yogurt'}",conjunction
fridge,milk,juice,0.382,-0.9623346703755619,"{'ketchup', 'yogurt'}",conjunction
fridge,milk,ketchup,,,{'ketchup'},conjunction
fridge,ketchup,meat,,,{'ketchup'},conjunction
fridge,juice,water,0.004,-5.521460917862246,{'ketchup'},conjunction
fridge,meat,milk,0.003972,-0.003979909342887108,,conjunction
gym,swimming,weightlifting,0.919,-2.5133061243096986,,conjunction
gym,softball,basketball,0.074775,-2.5932716744661253,,conjunction
gym,softball,basketball,0.074775,-2.5932716744661253,,conjunction
gym,lacrosse,basketball,0.058764,-2.8342258564739566,,conjunction
gym,swimming,weightlifting,0.919,-0.08446915662644996,,conjunction
gym,swimming,weightlifting,0.919,-0.08446915662644996,,conjunction
gym,weightlifting,meditation,0.856959,-0.15436520283567354,,conjunction
gym,lacrosse,meditation,0.9442079999999999,-0.05740879812465413,,conjunction
gym,swimming,basketball,0.199,-0.22189433191377791,,conjunction
gym,weightlifting,meditation,0.856959,-1.9446239765299165,,conjunction
gym,lacrosse,basketball,0.058764,-2.8342258564739566,,conjunction
gym,basketball,swimming,0.801,-0.22189433191377778,,conjunction
gym,meditation,lacrosse,0.051168,-0.05252352449459601,,conjunction
gym,softball,weightlifting,0.786633,-1.544741591247612,,conjunction
gym,meditation,basketball,0.003936,-0.0039437664338208165,,conjunction
gym,weightlifting,meditation,0.856959,-1.9446239765299165,,conjunction
gym,lacrosse,basketball,0.058764,-2.8342258564739566,,conjunction
gym,lacrosse,weightlifting,0.747,-0.29169009384931976,,conjunction
gym,lacrosse,softball,0.454176,-0.7892704908652898,,conjunction
gym,softball,basketball,0.074775,-2.5932716744661253,,conjunction
gym,swimming,weightlifting,0.919,-0.08446915662644996,,conjunction
gym,weightlifting,swimming,0.080433,-0.08385237190446268,,conjunction
gym,weightlifting,meditation,0.856959,-0.15436520283567354,,conjunction
gym,swimming,meditation,0.985,-0.015113637810048184,,conjunction
gym,weightlifting,meditation,0.856959,-1.9446239765299165,,conjunction
gym,lacrosse,weightlifting,0.747,-0.29169009384931976,,conjunction
gym,softball,weightlifting,0.786633,-0.2399934671565615,,conjunction
gym,weightlifting,basketball,0.021845999999999997,-0.022088157130828664,,conjunction
gym,swimming,meditation,0.985,-0.015113637810048184,,conjunction
gym,meditation,swimming,0.014759999999999999,-0.014870012666728506,,conjunction
gym,weightlifting,meditation,0.856959,-0.15436520283567354,,conjunction
gym,weightlifting,basketball,0.021845999999999997,-3.8237374405607856,,conjunction
gym,lacrosse,swimming,0.196212,-1.6285595716416874,,conjunction
gym,weightlifting,lacrosse,0.24825,-1.3933189760568552,,conjunction
gym,weightlifting,meditation,0.856959,-0.15436520283567354,,conjunction
gym,basketball,softball,0.925,-0.0779615414697118,,conjunction
gym,softball,basketball,0.074775,-2.5932716744661253,,conjunction
gym,weightlifting,swimming,0.080433,-2.5203307392466625,,conjunction
gym,weightlifting,softball,0.209523,-1.562921760443035,,conjunction
gym,basketball,weightlifting,0.978,-0.022245608947319737,,conjunction
gym,lacrosse,basketball,0.058764,-2.8342258564739566,,conjunction
gym,weightlifting,meditation,0.856959,-0.15436520283567354,,conjunction
gym,lacrosse,basketball,0.058764,-0.06056137381663179,,conjunction
gym,swimming,weightlifting,0.919,-0.08446915662644996,,conjunction
gym,meditation,lacrosse,0.051168,-0.05252352449459601,,conjunction
gym,weightlifting,meditation,0.856959,-0.15436520283567354,,conjunction
gym,softball,swimming,0.238283,-1.434296236070925,,conjunction
gym,swimming,meditation,0.985,-4.199705077879926,,conjunction
gym,softball,basketball,0.074775,-0.07771832780530988,,conjunction
gym,swimming,meditation,0.985,-0.015113637810048184,,conjunction
gym,basketball,weightlifting,0.978,-0.022245608947319737,,conjunction
gym,basketball,meditation,0.996,-5.521460917862245,,conjunction
gym,lacrosse,swimming,0.196212,-1.6285595716416874,,conjunction
gym,lacrosse,basketball,0.058764,-2.8342258564739566,,conjunction
gym,lacrosse,softball,0.454176,-0.7892704908652898,,conjunction
gym,weightlifting,swimming,0.080433,-2.5203307392466625,,conjunction
gym,lacrosse,weightlifting,0.747,-0.29169009384931976,,conjunction
gym,softball,basketball,0.074775,-2.5932716744661253,,conjunction
gym,softball,basketball,0.074775,-2.5932716744661253,,conjunction
gym,lacrosse,meditation,0.9442079999999999,-0.05740879812465413,,conjunction
gym,swimming,weightlifting,0.919,-0.08446915662644996,,conjunction
gym,swimming,meditation,0.985,-0.015113637810048184,,conjunction
gym,swimming,basketball,0.199,-0.22189433191377791,,conjunction
gym,lacrosse,softball,0.454176,-0.7892704908652898,,conjunction
gym,softball,weightlifting,0.786633,-0.2399934671565615,,conjunction
gym,swimming,meditation,0.985,-0.015113637810048184,,conjunction
gym,softball,meditation,0.956123,-0.04486871311899761,,conjunction
gym,basketball,softball,0.925,-0.0779615414697118,,conjunction
gym,weightlifting,meditation,0.856959,-0.15436520283567354,,conjunction
gym,softball,meditation,0.956123,-0.04486871311899761,,conjunction
gym,swimming,weightlifting,0.919,-0.08446915662644996,,conjunction
gym,lacrosse,softball,0.454176,-0.7892704908652898,,conjunction
gym,weightlifting,basketball,0.021845999999999997,-3.8237374405607856,,conjunction
gym,swimming,softball,0.761,-0.2731219211204512,,conjunction
gym,swimming,meditation,0.985,-4.199705077879926,,conjunction
gym,lacrosse,softball,0.454176,-0.7892704908652898,,conjunction
gym,meditation,softball,0.040344,-0.041180392070318525,,conjunction
gym,lacrosse,basketball,0.058764,-2.8342258564739566,,conjunction
gym,softball,basketball,0.074775,-2.5932716744661253,,conjunction
gym,swimming,softball,0.761,-0.2731219211204512,,conjunction
gym,softball,basketball,0.074775,-2.5932716744661253,,conjunction
gym,lacrosse,softball,0.454176,-0.7892704908652898,,conjunction
gym,swimming,basketball,0.199,-1.6144504542576446,,conjunction
gym,basketball,lacrosse,0.941,-0.060812139396757475,,conjunction
gym,softball,weightlifting,0.786633,-0.2399934671565615,,conjunction
gym,swimming,basketball,0.199,-1.6144504542576446,,conjunction
gym,lacrosse,weightlifting,0.747,-0.29169009384931976,,conjunction
gym,basketball,softball,0.925,-0.0779615414697118,,conjunction
gym,swimming,weightlifting,0.919,-0.08446915662644996,,conjunction
gym,lacrosse,softball,0.454176,-0.7892704908652898,,conjunction
gym,swimming,weightlifting,0.919,-0.08446915662644996,,conjunction
gym,weightlifting,basketball,0.021845999999999997,-3.8237374405607856,,conjunction
gym,swimming,lacrosse,0.803,-1.6245515502441488,,conjunction
gym,meditation,weightlifting,0.134808,-2.0039037350838957,,conjunction
gym,meditation,swimming,0.014759999999999999,-0.014870012666728506,,conjunction
gym,swimming,weightlifting,0.919,-0.08446915662644996,,conjunction
gym,lacrosse,meditation,0.9442079999999999,-0.05740879812465413,,conjunction
gym,meditation,softball,0.040344,-3.210312594207713,,conjunction
gym,basketball,lacrosse,0.941,-0.060812139396757475,,conjunction
gym,weightlifting,lacrosse,0.24825,-0.2853514571134986,,conjunction
gym,basketball,weightlifting,0.978,-0.022245608947319737,,conjunction
