context,query,trigger,empirical_probability,log_likelihoods,excluded_items,alternative_structure
cut,nail clippers,scissors,,,{'nail clippers'},set
cut,thumb tacks,batteries,,,"{'thumb tacks', 'nail clippers'}",set
cut,keys,nail clippers,0.986,-4.268697949366878,"{'thumb tacks', 'nail clippers'}",set
cut,keys,batteries,0.986,-4.268697949366878,,set
cut,nail clippers,scissors,,,{'nail clippers'},set
cut,keys,nail clippers,0.986,-0.014098924379501648,{'nail clippers'},set
cut,keys,nail clippers,0.986,-4.268697949366878,,set
cut,stapler,scissors,,,{'stapler'},set
cut,thumb tacks,stapler,,,"{'stapler', 'thumb tacks'}",set
cut,batteries,scissors,0.988,-4.422848629194136,"{'stapler', 'thumb tacks'}",set
cut,stapler,batteries,,,{'stapler'},set
cut,thumb tacks,stapler,,,"{'stapler', 'thumb tacks'}",set
cut,scissors,keys,0.987,-0.01308523954865548,"{'stapler', 'thumb tacks'}",set
cut,keys,stapler,0.986,-4.268697949366878,,set
cut,scissors,nail clippers,0.987,-0.01308523954865548,,set
cut,batteries,stapler,0.988,-4.422848629194136,,set
cut,thumb tacks,batteries,,,{'thumb tacks'},set
cut,thumb tacks,stapler,,,{'thumb tacks'},set
cut,nail clippers,scissors,,,"{'thumb tacks', 'nail clippers'}",set
cut,thumb tacks,stapler,,,"{'thumb tacks', 'nail clippers'}",set
cut,stapler,scissors,,,"{'thumb tacks', 'nail clippers', 'stapler'}",set
cut,stapler,keys,,,"{'thumb tacks', 'nail clippers', 'stapler'}",set
cut,thumb tacks,batteries,,,"{'thumb tacks', 'nail clippers', 'stapler'}",set
cut,scissors,thumb tacks,0.987,-4.3428059215206,"{'thumb tacks', 'nail clippers', 'stapler'}",set
cut,batteries,thumb tacks,0.988,-4.422848629194136,,set
cut,scissors,thumb tacks,0.987,-0.01308523954865548,,set
cut,scissors,nail clippers,0.987,-0.01308523954865548,,set
cut,keys,nail clippers,0.986,-0.014098924379501648,,set
cut,stapler,nail clippers,,,{'stapler'},set
cut,keys,nail clippers,0.986,-0.014098924379501648,{'stapler'},set
cut,scissors,batteries,0.987,-0.01308523954865548,,set
cut,stapler,keys,,,{'stapler'},set
cut,nail clippers,keys,,,"{'stapler', 'nail clippers'}",set
cut,keys,scissors,0.986,-4.268697949366878,"{'stapler', 'nail clippers'}",set
cut,thumb tacks,batteries,,,{'thumb tacks'},set
cut,nail clippers,scissors,,,"{'thumb tacks', 'nail clippers'}",set
cut,stapler,batteries,,,"{'thumb tacks', 'nail clippers', 'stapler'}",set
cut,keys,nail clippers,0.986,-4.268697949366878,"{'thumb tacks', 'nail clippers', 'stapler'}",set
cut,keys,scissors,0.986,-4.268697949366878,,set
cut,keys,stapler,0.986,-0.014098924379501648,,set
cut,batteries,stapler,0.988,-4.422848629194136,,set
cut,stapler,batteries,,,{'stapler'},set
cut,batteries,scissors,0.988,-4.422848629194136,{'stapler'},set
cut,thumb tacks,batteries,,,{'thumb tacks'},set
cut,keys,nail clippers,0.986,-4.268697949366878,{'thumb tacks'},set
cut,batteries,nail clippers,0.988,-4.422848629194136,,set
cut,thumb tacks,stapler,,,{'thumb tacks'},set
cut,thumb tacks,stapler,,,{'thumb tacks'},set
cut,thumb tacks,keys,,,{'thumb tacks'},set
cut,scissors,batteries,0.987,-0.01308523954865548,{'thumb tacks'},set
cut,keys,batteries,0.986,-0.014098924379501648,,set
cut,stapler,scissors,,,{'stapler'},set
cut,stapler,keys,,,{'stapler'},set
cut,scissors,thumb tacks,0.987,-0.01308523954865548,{'stapler'},set
cut,scissors,stapler,0.987,-0.01308523954865548,,set
cut,thumb tacks,scissors,,,{'thumb tacks'},set
cut,keys,scissors,0.986,-4.268697949366878,{'thumb tacks'},set
cut,stapler,batteries,,,{'stapler'},set
cut,scissors,stapler,0.987,-0.01308523954865548,{'stapler'},set
cut,nail clippers,stapler,,,{'nail clippers'},set
cut,keys,batteries,0.986,-4.268697949366878,{'nail clippers'},set
cut,thumb tacks,stapler,,,{'thumb tacks'},set
cut,keys,scissors,0.986,-4.268697949366878,{'thumb tacks'},set
cut,thumb tacks,stapler,,,{'thumb tacks'},set
cut,keys,stapler,0.986,-4.268697949366878,{'thumb tacks'},set
cut,batteries,stapler,0.988,-4.422848629194136,,set
cut,keys,nail clippers,0.986,-4.268697949366878,,set
cut,scissors,thumb tacks,0.987,-0.01308523954865548,,set
cut,scissors,batteries,0.987,-4.3428059215206,,set
cut,nail clippers,scissors,,,{'nail clippers'},set
cut,keys,scissors,0.986,-4.268697949366878,{'nail clippers'},set
cut,stapler,thumb tacks,,,{'stapler'},set
cut,stapler,thumb tacks,,,{'stapler'},set
cut,batteries,nail clippers,0.988,-4.422848629194136,{'stapler'},set
cut,nail clippers,stapler,,,{'nail clippers'},set
cut,nail clippers,batteries,,,{'nail clippers'},set
cut,stapler,batteries,,,"{'stapler', 'nail clippers'}",set
cut,keys,nail clippers,0.986,-0.014098924379501648,"{'stapler', 'nail clippers'}",set
cut,nail clippers,stapler,,,{'nail clippers'},set
cut,scissors,thumb tacks,0.987,-0.01308523954865548,{'nail clippers'},set
cut,keys,batteries,0.986,-4.268697949366878,,set
cut,stapler,batteries,,,{'stapler'},set
cut,keys,scissors,0.986,-0.014098924379501648,{'stapler'},set
cut,scissors,nail clippers,0.987,-0.01308523954865548,,set
cut,stapler,batteries,,,{'stapler'},set
cut,batteries,thumb tacks,0.988,-4.422848629194136,{'stapler'},set
cut,keys,thumb tacks,0.986,-4.268697949366878,,set
cut,thumb tacks,scissors,,,{'thumb tacks'},set
cut,thumb tacks,batteries,,,{'thumb tacks'},set
cut,nail clippers,stapler,,,"{'thumb tacks', 'nail clippers'}",set
cut,thumb tacks,batteries,,,"{'thumb tacks', 'nail clippers'}",set
cut,thumb tacks,batteries,,,"{'thumb tacks', 'nail clippers'}",set
cut,batteries,scissors,0.988,-4.422848629194136,"{'thumb tacks', 'nail clippers'}",set
cut,batteries,stapler,0.988,-4.422848629194136,,set
cut,nail clippers,batteries,,,{'nail clippers'},set
cut,stapler,batteries,,,"{'stapler', 'nail clippers'}",set
cut,stapler,thumb tacks,,,"{'stapler', 'nail clippers'}",set
cut,keys,nail clippers,0.986,-4.268697949366878,"{'stapler', 'nail clippers'}",set
cut,nail clippers,thumb tacks,,,{'nail clippers'},set
cut,stapler,batteries,,,"{'stapler', 'nail clippers'}",set
cut,nail clippers,thumb tacks,,,"{'stapler', 'nail clippers'}",set
cut,stapler,batteries,,,"{'stapler', 'nail clippers'}",set
cut,keys,nail clippers,0.986,-0.014098924379501648,"{'stapler', 'nail clippers'}",set
cut,keys,batteries,0.986,-4.268697949366878,,set
cut,keys,scissors,0.986,-4.268697949366878,,set
cut,scissors,nail clippers,0.987,-0.01308523954865548,,set
cut,nail clippers,batteries,,,{'nail clippers'},set
cut,nail clippers,thumb tacks,,,{'nail clippers'},set
cut,nail clippers,keys,,,{'nail clippers'},set
cut,keys,nail clippers,0.986,-4.268697949366878,{'nail clippers'},set
cut,nail clippers,stapler,,,{'nail clippers'},set
cut,keys,stapler,0.986,-4.268697949366878,{'nail clippers'},set
cut,scissors,batteries,0.987,-0.01308523954865548,,set
cut,stapler,keys,,,{'stapler'},set
cut,batteries,nail clippers,0.988,-4.422848629194136,{'stapler'},set
cut,thumb tacks,batteries,,,{'thumb tacks'},set
cut,thumb tacks,keys,,,{'thumb tacks'},set
cut,stapler,batteries,,,"{'thumb tacks', 'stapler'}",set
cut,keys,scissors,0.986,-4.268697949366878,"{'thumb tacks', 'stapler'}",set
cut,scissors,stapler,0.987,-0.01308523954865548,,set
cut,thumb tacks,batteries,,,{'thumb tacks'},set
cut,stapler,scissors,,,"{'thumb tacks', 'stapler'}",set
cut,keys,thumb tacks,0.986,-4.268697949366878,"{'thumb tacks', 'stapler'}",set
cut,thumb tacks,keys,,,{'thumb tacks'},set
cut,nail clippers,scissors,,,"{'thumb tacks', 'nail clippers'}",set
cut,thumb tacks,stapler,,,"{'thumb tacks', 'nail clippers'}",set
cut,nail clippers,thumb tacks,,,"{'thumb tacks', 'nail clippers'}",set
cut,batteries,keys,0.988,-4.422848629194136,"{'thumb tacks', 'nail clippers'}",set
cut,scissors,stapler,0.987,-0.01308523954865548,,set
cut,scissors,keys,0.987,-0.01308523954865548,,set
cut,thumb tacks,batteries,,,{'thumb tacks'},set
cut,stapler,batteries,,,"{'thumb tacks', 'stapler'}",set
cut,keys,scissors,0.986,-4.268697949366878,"{'thumb tacks', 'stapler'}",set
cut,stapler,batteries,,,{'stapler'},set
cut,stapler,thumb tacks,,,{'stapler'},set
cut,keys,scissors,0.986,-4.268697949366878,{'stapler'},set
cut,stapler,batteries,,,{'stapler'},set
cut,thumb tacks,batteries,,,"{'stapler', 'thumb tacks'}",set
cut,scissors,keys,0.987,-0.01308523954865548,"{'stapler', 'thumb tacks'}",set
cut,thumb tacks,stapler,,,{'thumb tacks'},set
cut,thumb tacks,batteries,,,{'thumb tacks'},set
cut,keys,scissors,0.986,-4.268697949366878,{'thumb tacks'},set
cut,nail clippers,scissors,,,{'nail clippers'},set
cut,thumb tacks,batteries,,,"{'thumb tacks', 'nail clippers'}",set
cut,keys,scissors,0.986,-4.268697949366878,"{'thumb tacks', 'nail clippers'}",set
cut,nail clippers,batteries,,,{'nail clippers'},set
cut,batteries,keys,0.988,-0.012072581234269249,{'nail clippers'},set
cut,nail clippers,thumb tacks,,,{'nail clippers'},set
cut,keys,scissors,0.986,-4.268697949366878,{'nail clippers'},set
cut,scissors,keys,0.987,-0.01308523954865548,,set
cut,batteries,stapler,0.988,-4.422848629194136,,set
cut,stapler,batteries,,,{'stapler'},set
cut,batteries,scissors,0.988,-4.422848629194136,{'stapler'},set
cut,keys,scissors,0.986,-0.014098924379501648,,set
cut,thumb tacks,batteries,,,{'thumb tacks'},set
cut,keys,scissors,0.986,-4.268697949366878,{'thumb tacks'},set
cut,stapler,batteries,,,{'stapler'},set
cut,nail clippers,keys,,,"{'stapler', 'nail clippers'}",set
fridge,meat,milk,0.991,-4.710530701645917,"{'stapler', 'nail clippers'}",set
fridge,milk,juice,1.0,0.0,,set
fridge,milk,water,1.0,-23.025850929940457,,set
fridge,juice,water,1.0,0.0,,set
fridge,ketchup,meat,,,{'ketchup'},set
fridge,yogurt,ketchup,,,"{'yogurt', 'ketchup'}",set
fridge,milk,water,1.0,0.0,"{'yogurt', 'ketchup'}",set
fridge,milk,water,1.0,0.0,,set
fridge,juice,water,1.0,0.0,,set
fridge,ketchup,meat,,,{'ketchup'},set
fridge,juice,water,1.0,0.0,{'ketchup'},set
fridge,juice,water,1.0,0.0,,set
fridge,water,juice,1.0,0.0,,set
fridge,yogurt,milk,,,{'yogurt'},set
fridge,milk,water,1.0,0.0,{'yogurt'},set
fridge,water,meat,1.0,0.0,,set
fridge,yogurt,ketchup,,,{'yogurt'},set
fridge,ketchup,meat,,,"{'yogurt', 'ketchup'}",set
fridge,milk,water,1.0,0.0,"{'yogurt', 'ketchup'}",set
fridge,yogurt,ketchup,,,{'yogurt'},set
fridge,meat,water,0.991,-4.710530701645917,{'yogurt'},set
fridge,water,juice,1.0,0.0,,set
fridge,milk,water,1.0,0.0,,set
fridge,juice,water,1.0,0.0,,set
fridge,ketchup,juice,,,{'ketchup'},set
fridge,ketchup,meat,,,{'ketchup'},set
fridge,yogurt,meat,,,"{'yogurt', 'ketchup'}",set
fridge,ketchup,water,,,"{'yogurt', 'ketchup'}",set
fridge,meat,juice,0.991,-4.710530701645917,"{'yogurt', 'ketchup'}",set
fridge,ketchup,milk,,,{'ketchup'},set
fridge,ketchup,juice,,,{'ketchup'},set
fridge,milk,ketchup,1.0,0.0,{'ketchup'},set
fridge,juice,water,1.0,0.0,,set
fridge,yogurt,ketchup,,,{'yogurt'},set
fridge,milk,water,1.0,0.0,{'yogurt'},set
fridge,ketchup,yogurt,,,{'ketchup'},set
fridge,meat,juice,0.991,-4.710530701645917,{'ketchup'},set
fridge,ketchup,juice,,,{'ketchup'},set
fridge,milk,water,1.0,0.0,{'ketchup'},set
fridge,juice,water,1.0,0.0,,set
fridge,yogurt,ketchup,,,{'yogurt'},set
fridge,juice,yogurt,1.0,0.0,{'yogurt'},set
fridge,yogurt,ketchup,,,{'yogurt'},set
fridge,yogurt,juice,,,{'yogurt'},set
fridge,juice,water,1.0,0.0,{'yogurt'},set
fridge,yogurt,meat,,,{'yogurt'},set
fridge,yogurt,ketchup,,,{'yogurt'},set
fridge,juice,meat,1.0,0.0,{'yogurt'},set
fridge,water,ketchup,1.0,0.0,,set
fridge,water,meat,1.0,0.0,,set
fridge,meat,water,0.991,-4.710530701645917,,set
fridge,yogurt,meat,,,{'yogurt'},set
fridge,juice,ketchup,1.0,0.0,{'yogurt'},set
fridge,juice,water,1.0,0.0,,set
fridge,yogurt,milk,,,{'yogurt'},set
fridge,milk,ketchup,1.0,0.0,{'yogurt'},set
fridge,meat,yogurt,0.991,-0.00904074465214907,,set
fridge,milk,ketchup,1.0,0.0,,set
fridge,ketchup,meat,,,{'ketchup'},set
fridge,ketchup,yogurt,,,{'ketchup'},set
fridge,meat,ketchup,0.991,-4.710530701645917,{'ketchup'},set
fridge,yogurt,meat,,,{'yogurt'},set
fridge,ketchup,milk,,,"{'yogurt', 'ketchup'}",set
fridge,meat,milk,0.991,-4.710530701645917,"{'yogurt', 'ketchup'}",set
fridge,juice,water,1.0,0.0,,set
fridge,yogurt,meat,,,{'yogurt'},set
fridge,milk,juice,1.0,0.0,{'yogurt'},set
fridge,yogurt,meat,,,{'yogurt'},set
fridge,yogurt,water,,,{'yogurt'},set
fridge,water,yogurt,1.0,0.0,{'yogurt'},set
fridge,ketchup,meat,,,{'ketchup'},set
fridge,ketchup,juice,,,{'ketchup'},set
fridge,yogurt,ketchup,,,"{'yogurt', 'ketchup'}",set
fridge,milk,juice,1.0,0.0,"{'yogurt', 'ketchup'}",set
fridge,juice,water,1.0,0.0,,set
fridge,juice,milk,1.0,0.0,,set
fridge,yogurt,meat,,,{'yogurt'},set
fridge,meat,milk,0.991,-4.710530701645917,{'yogurt'},set
fridge,ketchup,meat,,,{'ketchup'},set
fridge,juice,meat,1.0,0.0,{'ketchup'},set
fridge,yogurt,water,,,{'yogurt'},set
fridge,water,juice,1.0,0.0,{'yogurt'},set
fridge,ketchup,meat,,,{'ketchup'},set
fridge,meat,ketchup,0.991,-4.710530701645917,{'ketchup'},set
fridge,juice,yogurt,1.0,0.0,,set
fridge,ketchup,yogurt,,,{'ketchup'},set
fridge,milk,water,1.0,0.0,{'ketchup'},set
fridge,yogurt,milk,,,{'yogurt'},set
fridge,yogurt,juice,,,{'yogurt'},set
fridge,ketchup,meat,,,"{'yogurt', 'ketchup'}",set
fridge,milk,yogurt,1.0,0.0,"{'yogurt', 'ketchup'}",set
fridge,water,milk,1.0,0.0,,set
fridge,juice,ketchup,1.0,0.0,,set
fridge,milk,yogurt,1.0,-23.025850929940457,,set
fridge,milk,juice,1.0,0.0,,set
fridge,juice,milk,1.0,0.0,,set
fridge,yogurt,ketchup,,,{'yogurt'},set
fridge,water,milk,1.0,0.0,{'yogurt'},set
fridge,water,milk,1.0,0.0,,set
fridge,milk,meat,1.0,-23.025850929940457,,set
fridge,yogurt,meat,,,{'yogurt'},set
fridge,yogurt,water,,,{'yogurt'},set
fridge,yogurt,meat,,,{'yogurt'},set
fridge,milk,water,1.0,0.0,{'yogurt'},set
fridge,meat,ketchup,0.991,-4.710530701645917,,set
fridge,yogurt,meat,,,{'yogurt'},set
fridge,yogurt,meat,,,{'yogurt'},set
fridge,milk,meat,1.0,0.0,{'yogurt'},set
fridge,milk,yogurt,1.0,0.0,,set
fridge,juice,water,1.0,0.0,,set
fridge,yogurt,juice,,,{'yogurt'},set
fridge,ketchup,meat,,,"{'yogurt', 'ketchup'}",set
fridge,milk,water,1.0,0.0,"{'yogurt', 'ketchup'}",set
fridge,juice,yogurt,1.0,0.0,,set
fridge,juice,meat,1.0,0.0,,set
fridge,milk,water,1.0,0.0,,set
fridge,milk,juice,1.0,0.0,,set
fridge,milk,water,1.0,0.0,,set
fridge,milk,water,1.0,0.0,,set
fridge,meat,juice,0.991,-4.710530701645917,,set
fridge,yogurt,ketchup,,,{'yogurt'},set
fridge,ketchup,milk,,,"{'yogurt', 'ketchup'}",set
fridge,milk,yogurt,1.0,0.0,"{'yogurt', 'ketchup'}",set
fridge,juice,milk,1.0,0.0,,set
fridge,yogurt,ketchup,,,{'yogurt'},set
fridge,ketchup,milk,,,"{'yogurt', 'ketchup'}",set
fridge,ketchup,water,,,"{'yogurt', 'ketchup'}",set
fridge,juice,water,1.0,0.0,"{'yogurt', 'ketchup'}",set
fridge,milk,juice,1.0,0.0,,set
fridge,milk,juice,1.0,0.0,,set
fridge,yogurt,ketchup,,,{'yogurt'},set
fridge,ketchup,juice,,,"{'yogurt', 'ketchup'}",set
fridge,ketchup,meat,,,"{'yogurt', 'ketchup'}",set
fridge,yogurt,ketchup,,,"{'yogurt', 'ketchup'}",set
fridge,ketchup,meat,,,"{'yogurt', 'ketchup'}",set
fridge,meat,yogurt,0.991,-4.710530701645917,"{'yogurt', 'ketchup'}",set
fridge,meat,yogurt,0.991,-0.00904074465214907,,set
fridge,water,juice,1.0,0.0,,set
fridge,milk,water,1.0,0.0,,set
fridge,meat,ketchup,0.991,-4.710530701645917,,set
fridge,milk,water,1.0,0.0,,set
fridge,water,milk,1.0,-23.025850929940457,,set
fridge,juice,water,1.0,0.0,,set
fridge,milk,juice,1.0,0.0,,set
fridge,juice,water,1.0,0.0,,set
fridge,milk,juice,1.0,0.0,,set
fridge,juice,water,1.0,0.0,,set
fridge,meat,milk,0.991,-4.710530701645917,,set
fridge,yogurt,ketchup,,,{'yogurt'},set
fridge,yogurt,meat,,,{'yogurt'},set
fridge,juice,ketchup,1.0,0.0,{'yogurt'},set
fridge,water,juice,1.0,0.0,,set
fridge,ketchup,yogurt,,,{'ketchup'},set
fridge,ketchup,meat,,,{'ketchup'},set
fridge,yogurt,ketchup,,,"{'yogurt', 'ketchup'}",set
fridge,water,milk,1.0,0.0,"{'yogurt', 'ketchup'}",set
fridge,juice,water,1.0,0.0,,set
fridge,juice,ketchup,1.0,0.0,,set
fridge,juice,yogurt,1.0,0.0,,set
fridge,yogurt,ketchup,,,{'yogurt'},set
fridge,ketchup,milk,,,"{'yogurt', 'ketchup'}",set
fridge,yogurt,water,,,"{'yogurt', 'ketchup'}",set
fridge,yogurt,juice,,,"{'yogurt', 'ketchup'}",set
fridge,ketchup,meat,,,"{'yogurt', 'ketchup'}",set
fridge,milk,water,1.0,0.0,"{'yogurt', 'ketchup'}",set
fridge,water,juice,1.0,0.0,,set
fridge,water,yogurt,1.0,0.0,,set
fridge,milk,juice,1.0,0.0,,set
fridge,juice,water,1.0,0.0,,set
fridge,yogurt,meat,,,{'yogurt'},set
fridge,yogurt,water,,,{'yogurt'},set
fridge,ketchup,juice,,,"{'yogurt', 'ketchup'}",set
fridge,ketchup,yogurt,,,"{'yogurt', 'ketchup'}",set
fridge,milk,juice,1.0,0.0,"{'yogurt', 'ketchup'}",set
fridge,yogurt,ketchup,,,{'yogurt'},set
fridge,water,milk,1.0,0.0,{'yogurt'},set
fridge,ketchup,water,,,{'ketchup'},set
fridge,juice,ketchup,1.0,0.0,{'ketchup'},set
fridge,juice,water,1.0,0.0,,set
fridge,milk,ketchup,1.0,0.0,,set
fridge,yogurt,meat,,,{'yogurt'},set
fridge,ketchup,meat,,,"{'yogurt', 'ketchup'}",set
fridge,ketchup,meat,,,"{'yogurt', 'ketchup'}",set
fridge,milk,juice,1.0,0.0,"{'yogurt', 'ketchup'}",set
fridge,yogurt,meat,,,{'yogurt'},set
fridge,yogurt,ketchup,,,{'yogurt'},set
fridge,milk,meat,1.0,0.0,{'yogurt'},set
fridge,yogurt,milk,,,{'yogurt'},set
fridge,ketchup,water,,,"{'yogurt', 'ketchup'}",set
fridge,juice,meat,1.0,0.0,"{'yogurt', 'ketchup'}",set
fridge,meat,yogurt,0.991,-4.710530701645917,,set
fridge,milk,water,1.0,0.0,,set
fridge,meat,yogurt,0.991,-4.710530701645917,,set
fridge,juice,water,1.0,0.0,,set
fridge,ketchup,meat,,,{'ketchup'},set
fridge,meat,water,0.991,-4.710530701645917,{'ketchup'},set
fridge,juice,milk,1.0,0.0,,set
fridge,juice,water,1.0,0.0,,set
fridge,milk,juice,1.0,0.0,,set
fridge,milk,juice,1.0,0.0,,set
fridge,juice,yogurt,1.0,0.0,,set
fridge,yogurt,meat,,,{'yogurt'},set
fridge,juice,meat,1.0,0.0,{'yogurt'},set
fridge,meat,milk,0.991,-4.710530701645917,,set
fridge,yogurt,milk,,,{'yogurt'},set
fridge,juice,milk,1.0,0.0,{'yogurt'},set
fridge,yogurt,juice,,,{'yogurt'},set
fridge,water,ketchup,1.0,0.0,{'yogurt'},set
fridge,milk,juice,1.0,0.0,,set
fridge,milk,ketchup,1.0,0.0,,set
fridge,ketchup,meat,,,{'ketchup'},set
fridge,juice,water,1.0,0.0,{'ketchup'},set
fridge,meat,milk,0.991,-4.710530701645917,,set
gym,swimming,weightlifting,1.0,-23.025850929940457,,set
gym,softball,basketball,1.0,0.0,,set
gym,softball,basketball,1.0,0.0,,set
gym,lacrosse,basketball,0.998,-0.0020020026706730793,,set
gym,swimming,weightlifting,1.0,0.0,,set
gym,swimming,weightlifting,1.0,0.0,,set
gym,weightlifting,meditation,0.997,-0.0030045090202987243,,set
gym,lacrosse,meditation,0.998,-0.0020020026706730793,,set
gym,swimming,basketball,1.0,-23.025850929940457,,set
gym,weightlifting,meditation,0.997,-5.809142990314027,,set
gym,lacrosse,basketball,0.998,-0.0020020026706730793,,set
gym,basketball,swimming,1.0,0.0,,set
gym,meditation,lacrosse,0.984,-4.135166556742355,,set
gym,softball,weightlifting,1.0,-23.025850929940457,,set
gym,meditation,basketball,0.984,-4.135166556742355,,set
gym,weightlifting,meditation,0.997,-5.809142990314027,,set
gym,lacrosse,basketball,0.998,-0.0020020026706730793,,set
gym,lacrosse,weightlifting,0.998,-0.0020020026706730793,,set
gym,lacrosse,softball,0.998,-0.0020020026706730793,,set
gym,softball,basketball,1.0,0.0,,set
gym,swimming,weightlifting,1.0,0.0,,set
gym,weightlifting,swimming,0.997,-5.809142990314027,,set
gym,weightlifting,meditation,0.997,-0.0030045090202987243,,set
gym,swimming,meditation,1.0,0.0,,set
gym,weightlifting,meditation,0.997,-5.809142990314027,,set
gym,lacrosse,weightlifting,0.998,-0.0020020026706730793,,set
gym,softball,weightlifting,1.0,0.0,,set
gym,weightlifting,basketball,0.997,-5.809142990314027,,set
gym,swimming,meditation,1.0,0.0,,set
gym,meditation,swimming,0.984,-4.135166556742355,,set
gym,weightlifting,meditation,0.997,-0.0030045090202987243,,set
gym,weightlifting,basketball,0.997,-0.0030045090202987243,,set
gym,lacrosse,swimming,0.998,-0.0020020026706730793,,set
gym,weightlifting,lacrosse,0.997,-0.0030045090202987243,,set
gym,weightlifting,meditation,0.997,-0.0030045090202987243,,set
gym,basketball,softball,1.0,0.0,,set
gym,softball,basketball,1.0,0.0,,set
gym,weightlifting,swimming,0.997,-0.0030045090202987243,,set
gym,weightlifting,softball,0.997,-0.0030045090202987243,,set
gym,basketball,weightlifting,1.0,0.0,,set
gym,lacrosse,basketball,0.998,-0.0020020026706730793,,set
gym,weightlifting,meditation,0.997,-0.0030045090202987243,,set
gym,lacrosse,basketball,0.998,-6.2146080984221905,,set
gym,swimming,weightlifting,1.0,0.0,,set
gym,meditation,lacrosse,0.984,-4.135166556742355,,set
gym,weightlifting,meditation,0.997,-0.0030045090202987243,,set
gym,softball,swimming,1.0,0.0,,set
gym,swimming,meditation,1.0,-23.025850929940457,,set
gym,softball,basketball,1.0,-23.025850929940457,,set
gym,swimming,meditation,1.0,0.0,,set
gym,basketball,weightlifting,1.0,0.0,,set
gym,basketball,meditation,1.0,-23.025850929940457,,set
gym,lacrosse,swimming,0.998,-0.0020020026706730793,,set
gym,lacrosse,basketball,0.998,-0.0020020026706730793,,set
gym,lacrosse,softball,0.998,-0.0020020026706730793,,set
gym,weightlifting,swimming,0.997,-0.0030045090202987243,,set
gym,lacrosse,weightlifting,0.998,-0.0020020026706730793,,set
gym,softball,basketball,1.0,0.0,,set
gym,softball,basketball,1.0,0.0,,set
gym,lacrosse,meditation,0.998,-0.0020020026706730793,,set
gym,swimming,weightlifting,1.0,0.0,,set
gym,swimming,meditation,1.0,0.0,,set
gym,swimming,basketball,1.0,-23.025850929940457,,set
gym,lacrosse,softball,0.998,-0.0020020026706730793,,set
gym,softball,weightlifting,1.0,0.0,,set
gym,swimming,meditation,1.0,0.0,,set
gym,softball,meditation,1.0,0.0,,set
gym,basketball,softball,1.0,0.0,,set
gym,weightlifting,meditation,0.997,-0.0030045090202987243,,set
gym,softball,meditation,1.0,0.0,,set
gym,swimming,weightlifting,1.0,0.0,,set
gym,lacrosse,softball,0.998,-0.0020020026706730793,,set
gym,weightlifting,basketball,0.997,-0.0030045090202987243,,set
gym,swimming,softball,1.0,0.0,,set
gym,swimming,meditation,1.0,-23.025850929940457,,set
gym,lacrosse,softball,0.998,-0.0020020026706730793,,set
gym,meditation,softball,0.984,-4.135166556742355,,set
gym,lacrosse,basketball,0.998,-0.0020020026706730793,,set
gym,softball,basketball,1.0,0.0,,set
gym,swimming,softball,1.0,0.0,,set
gym,softball,basketball,1.0,0.0,,set
gym,lacrosse,softball,0.998,-0.0020020026706730793,,set
gym,swimming,basketball,1.0,0.0,,set
gym,basketball,lacrosse,1.0,0.0,,set
gym,softball,weightlifting,1.0,0.0,,set
gym,swimming,basketball,1.0,0.0,,set
gym,lacrosse,weightlifting,0.998,-0.0020020026706730793,,set
gym,basketball,softball,1.0,0.0,,set
gym,swimming,weightlifting,1.0,0.0,,set
gym,lacrosse,softball,0.998,-0.0020020026706730793,,set
gym,swimming,weightlifting,1.0,0.0,,set
gym,weightlifting,basketball,0.997,-0.0030045090202987243,,set
gym,swimming,lacrosse,1.0,-23.025850929940457,,set
gym,meditation,weightlifting,0.984,-0.016129381929883644,,set
gym,meditation,swimming,0.984,-4.135166556742355,,set
gym,swimming,weightlifting,1.0,0.0,,set
gym,lacrosse,meditation,0.998,-0.0020020026706730793,,set
gym,meditation,softball,0.984,-0.016129381929883644,,set
gym,basketball,lacrosse,1.0,0.0,,set
gym,weightlifting,lacrosse,0.997,-5.809142990314027,,set
gym,basketball,weightlifting,1.0,0.0,,set
gym,weightlifting,meditation,0.997,-0.0030045090202987243,,set
gym,swimming,weightlifting,1.0,0.0,,set
gym,lacrosse,basketball,0.998,-0.0020020026706730793,,set
gym,swimming,softball,1.0,-23.025850929940457,,set
gym,softball,basketball,1.0,0.0,,set
gym,basketball,weightlifting,1.0,0.0,,set
gym,swimming,meditation,1.0,-23.025850929940457,,set
gym,swimming,weightlifting,1.0,0.0,,set
gym,swimming,weightlifting,1.0,0.0,,set
gym,softball,swimming,1.0,-23.025850929940457,,set
gym,basketball,swimming,1.0,0.0,,set
gym,lacrosse,softball,0.998,-6.2146080984221905,,set
gym,softball,basketball,1.0,0.0,,set
gym,softball,meditation,1.0,0.0,,set
gym,basketball,meditation,1.0,0.0,,set
gym,lacrosse,weightlifting,0.998,-0.0020020026706730793,,set
gym,swimming,basketball,1.0,-23.025850929940457,,set
gym,weightlifting,meditation,0.997,-0.0030045090202987243,,set
gym,basketball,lacrosse,1.0,0.0,,set
gym,swimming,meditation,1.0,-23.025850929940457,,set
gym,lacrosse,softball,0.998,-0.0020020026706730793,,set
gym,basketball,lacrosse,1.0,0.0,,set
gym,lacrosse,basketball,0.998,-0.0020020026706730793,,set
gym,meditation,swimming,0.984,-4.135166556742355,,set
