context,query,trigger,empirical_probability,log_likelihoods,excluded_items,alternative_structure
cut,stapler,keys,,,{'stapler'},disjunction
cut,nail clippers,keys,,,"{'nail clippers', 'stapler'}",disjunction
cut,keys,scissors,0.99492,-5.282444017391752,"{'nail clippers', 'stapler'}",disjunction
cut,thumb tacks,batteries,,,{'thumb tacks'},disjunction
cut,nail clippers,scissors,,,"{'nail clippers', 'thumb tacks'}",disjunction
cut,stapler,batteries,,,"{'nail clippers', 'stapler', 'thumb tacks'}",disjunction
cut,keys,nail clippers,,,"{'nail clippers', 'stapler', 'thumb tacks'}",disjunction
cut,keys,scissors,0.99492,-5.282444017391752,"{'nail clippers', 'stapler', 'thumb tacks'}",disjunction
cut,keys,stapler,,,{'stapler'},disjunction
cut,batteries,stapler,,,{'stapler'},disjunction
cut,stapler,batteries,,,{'stapler'},disjunction
cut,batteries,scissors,0.9965120000000001,-5.658426772935423,{'stapler'},disjunction
cut,thumb tacks,batteries,,,{'thumb tacks'},disjunction
cut,keys,nail clippers,,,"{'nail clippers', 'thumb tacks'}",disjunction
cut,batteries,nail clippers,,,"{'nail clippers', 'thumb tacks'}",disjunction
cut,thumb tacks,stapler,,,"{'nail clippers', 'thumb tacks'}",disjunction
cut,thumb tacks,stapler,,,"{'nail clippers', 'thumb tacks'}",disjunction
cut,thumb tacks,keys,,,"{'nail clippers', 'thumb tacks'}",disjunction
cut,scissors,batteries,0.9937960000000001,-0.006223324776736137,"{'nail clippers', 'thumb tacks'}",disjunction
cut,keys,batteries,0.9941599999999999,-0.005857119484397976,,disjunction
cut,stapler,scissors,,,{'stapler'},disjunction
cut,stapler,keys,,,{'stapler'},disjunction
cut,scissors,thumb tacks,,,"{'stapler', 'thumb tacks'}",disjunction
cut,scissors,stapler,,,"{'stapler', 'thumb tacks'}",disjunction
cut,thumb tacks,scissors,,,"{'stapler', 'thumb tacks'}",disjunction
cut,keys,scissors,0.99492,-5.282444017391752,"{'stapler', 'thumb tacks'}",disjunction
cut,stapler,batteries,,,{'stapler'},disjunction
cut,scissors,stapler,,,{'stapler'},disjunction
cut,nail clippers,stapler,,,"{'nail clippers', 'stapler'}",disjunction
cut,keys,batteries,0.9941599999999999,-5.14302448214199,"{'nail clippers', 'stapler'}",disjunction
cut,thumb tacks,stapler,,,{'thumb tacks'},disjunction
cut,keys,scissors,0.99492,-5.282444017391752,{'thumb tacks'},disjunction
cut,thumb tacks,stapler,,,{'thumb tacks'},disjunction
cut,keys,stapler,,,"{'stapler', 'thumb tacks'}",disjunction
cut,batteries,stapler,,,"{'stapler', 'thumb tacks'}",disjunction
cut,keys,nail clippers,,,"{'nail clippers', 'stapler', 'thumb tacks'}",disjunction
cut,scissors,thumb tacks,,,"{'nail clippers', 'stapler', 'thumb tacks'}",disjunction
cut,scissors,batteries,0.9937960000000001,-5.082561033667865,"{'nail clippers', 'stapler', 'thumb tacks'}",disjunction
cut,nail clippers,scissors,,,{'nail clippers'},disjunction
cut,keys,scissors,0.99492,-5.282444017391752,{'nail clippers'},disjunction
cut,stapler,thumb tacks,,,{'stapler'},disjunction
cut,stapler,thumb tacks,,,{'stapler'},disjunction
cut,batteries,nail clippers,,,"{'nail clippers', 'stapler'}",disjunction
cut,nail clippers,stapler,,,"{'nail clippers', 'stapler'}",disjunction
cut,nail clippers,batteries,,,"{'nail clippers', 'stapler'}",disjunction
cut,stapler,batteries,,,"{'nail clippers', 'stapler'}",disjunction
cut,keys,nail clippers,,,"{'nail clippers', 'stapler'}",disjunction
cut,nail clippers,stapler,,,"{'nail clippers', 'stapler'}",disjunction
cut,scissors,thumb tacks,,,"{'nail clippers', 'stapler', 'thumb tacks'}",disjunction
cut,keys,batteries,0.9941599999999999,-5.14302448214199,"{'nail clippers', 'stapler', 'thumb tacks'}",disjunction
cut,stapler,batteries,,,{'stapler'},disjunction
cut,keys,scissors,0.99492,-0.00509294706600938,{'stapler'},disjunction
cut,scissors,nail clippers,,,{'nail clippers'},disjunction
cut,stapler,batteries,,,"{'nail clippers', 'stapler'}",disjunction
cut,batteries,thumb tacks,,,"{'nail clippers', 'stapler', 'thumb tacks'}",disjunction
cut,keys,thumb tacks,,,"{'nail clippers', 'stapler', 'thumb tacks'}",disjunction
cut,thumb tacks,scissors,,,"{'nail clippers', 'stapler', 'thumb tacks'}",disjunction
cut,thumb tacks,batteries,,,"{'nail clippers', 'stapler', 'thumb tacks'}",disjunction
cut,nail clippers,stapler,,,"{'nail clippers', 'stapler', 'thumb tacks'}",disjunction
cut,thumb tacks,batteries,,,"{'nail clippers', 'stapler', 'thumb tacks'}",disjunction
cut,thumb tacks,batteries,,,"{'nail clippers', 'stapler', 'thumb tacks'}",disjunction
cut,batteries,scissors,0.9965120000000001,-5.658426772935423,"{'nail clippers', 'stapler', 'thumb tacks'}",disjunction
cut,batteries,stapler,,,{'stapler'},disjunction
cut,nail clippers,batteries,,,"{'nail clippers', 'stapler'}",disjunction
cut,stapler,batteries,,,"{'nail clippers', 'stapler'}",disjunction
cut,stapler,thumb tacks,,,"{'nail clippers', 'stapler'}",disjunction
cut,keys,nail clippers,,,"{'nail clippers', 'stapler'}",disjunction
cut,nail clippers,thumb tacks,,,"{'nail clippers', 'stapler'}",disjunction
cut,stapler,batteries,,,"{'nail clippers', 'stapler'}",disjunction
cut,nail clippers,thumb tacks,,,"{'nail clippers', 'stapler'}",disjunction
cut,stapler,batteries,,,"{'nail clippers', 'stapler'}",disjunction
cut,keys,nail clippers,,,"{'nail clippers', 'stapler'}",disjunction
cut,keys,batteries,0.9941599999999999,-5.14302448214199,"{'nail clippers', 'stapler'}",disjunction
cut,keys,scissors,0.99492,-5.282444017391752,,disjunction
cut,scissors,nail clippers,,,{'nail clippers'},disjunction
cut,nail clippers,batteries,,,{'nail clippers'},disjunction
cut,nail clippers,thumb tacks,,,{'nail clippers'},disjunction
cut,nail clippers,keys,,,{'nail clippers'},disjunction
cut,keys,nail clippers,,,{'nail clippers'},disjunction
cut,nail clippers,stapler,,,{'nail clippers'},disjunction
cut,keys,stapler,,,"{'nail clippers', 'stapler'}",disjunction
cut,scissors,batteries,0.9937960000000001,-0.006223324776736137,"{'nail clippers', 'stapler'}",disjunction
cut,stapler,keys,,,{'stapler'},disjunction
cut,batteries,nail clippers,,,"{'nail clippers', 'stapler'}",disjunction
cut,thumb tacks,batteries,,,"{'nail clippers', 'stapler', 'thumb tacks'}",disjunction
cut,thumb tacks,keys,,,"{'nail clippers', 'stapler', 'thumb tacks'}",disjunction
cut,stapler,batteries,,,"{'nail clippers', 'stapler', 'thumb tacks'}",disjunction
cut,keys,scissors,0.99492,-5.282444017391752,"{'nail clippers', 'stapler', 'thumb tacks'}",disjunction
cut,scissors,stapler,,,{'stapler'},disjunction
cut,thumb tacks,batteries,,,"{'stapler', 'thumb tacks'}",disjunction
cut,stapler,scissors,,,"{'stapler', 'thumb tacks'}",disjunction
cut,keys,thumb tacks,,,"{'stapler', 'thumb tacks'}",disjunction
cut,thumb tacks,keys,,,"{'stapler', 'thumb tacks'}",disjunction
cut,nail clippers,scissors,,,"{'nail clippers', 'stapler', 'thumb tacks'}",disjunction
cut,thumb tacks,stapler,,,"{'nail clippers', 'stapler', 'thumb tacks'}",disjunction
cut,nail clippers,thumb tacks,,,"{'nail clippers', 'stapler', 'thumb tacks'}",disjunction
cut,batteries,keys,0.9966720000000001,-5.705383756023209,"{'nail clippers', 'stapler', 'thumb tacks'}",disjunction
cut,scissors,stapler,,,{'stapler'},disjunction
cut,scissors,keys,0.9945879999999999,-0.005426697926103322,{'stapler'},disjunction
cut,thumb tacks,batteries,,,{'thumb tacks'},disjunction
cut,stapler,batteries,,,"{'stapler', 'thumb tacks'}",disjunction
cut,keys,scissors,0.99492,-5.282444017391752,"{'stapler', 'thumb tacks'}",disjunction
cut,stapler,batteries,,,{'stapler'},disjunction
cut,stapler,thumb tacks,,,{'stapler'},disjunction
cut,keys,scissors,0.99492,-5.282444017391752,{'stapler'},disjunction
cut,stapler,batteries,,,{'stapler'},disjunction
cut,thumb tacks,batteries,,,"{'stapler', 'thumb tacks'}",disjunction
cut,scissors,keys,0.9945879999999999,-0.005426697926103322,"{'stapler', 'thumb tacks'}",disjunction
cut,thumb tacks,stapler,,,{'thumb tacks'},disjunction
cut,thumb tacks,batteries,,,{'thumb tacks'},disjunction
cut,keys,scissors,0.99492,-5.282444017391752,{'thumb tacks'},disjunction
cut,nail clippers,scissors,,,{'nail clippers'},disjunction
cut,thumb tacks,batteries,,,"{'nail clippers', 'thumb tacks'}",disjunction
cut,keys,scissors,0.99492,-5.282444017391752,"{'nail clippers', 'thumb tacks'}",disjunction
cut,nail clippers,batteries,,,{'nail clippers'},disjunction
cut,batteries,keys,0.9966720000000001,-0.0033335501092634193,{'nail clippers'},disjunction
cut,nail clippers,thumb tacks,,,{'nail clippers'},disjunction
cut,keys,scissors,0.99492,-5.282444017391752,{'nail clippers'},disjunction
cut,scissors,keys,0.9945879999999999,-0.005426697926103322,,disjunction
cut,batteries,stapler,,,{'stapler'},disjunction
cut,stapler,batteries,,,{'stapler'},disjunction
cut,batteries,scissors,0.9965120000000001,-5.658426772935423,{'stapler'},disjunction
cut,keys,scissors,0.99492,-0.00509294706600938,,disjunction
cut,thumb tacks,batteries,,,{'thumb tacks'},disjunction
cut,keys,scissors,0.99492,-5.282444017391752,{'thumb tacks'},disjunction
cut,stapler,batteries,,,{'stapler'},disjunction
cut,nail clippers,keys,,,"{'nail clippers', 'stapler'}",disjunction
fridge,meat,milk,0.99001,-4.606170686321669,"{'nail clippers', 'stapler'}",disjunction
fridge,milk,juice,1.0,0.0,,disjunction
fridge,milk,water,1.0,-23.025850929940457,,disjunction
fridge,juice,water,1.0,0.0,,disjunction
fridge,ketchup,meat,,,{'ketchup'},disjunction
fridge,yogurt,ketchup,,,"{'ketchup', 'yogurt'}",disjunction
fridge,milk,water,1.0,0.0,"{'ketchup', 'yogurt'}",disjunction
fridge,milk,water,1.0,0.0,,disjunction
fridge,juice,water,1.0,0.0,,disjunction
fridge,ketchup,meat,,,{'ketchup'},disjunction
fridge,juice,water,1.0,0.0,{'ketchup'},disjunction
fridge,juice,water,1.0,0.0,,disjunction
fridge,water,juice,1.0,0.0,,disjunction
fridge,yogurt,milk,,,{'yogurt'},disjunction
fridge,milk,water,1.0,0.0,{'yogurt'},disjunction
fridge,water,meat,1.0,0.0,,disjunction
fridge,yogurt,ketchup,,,{'yogurt'},disjunction
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",disjunction
fridge,milk,water,1.0,0.0,"{'ketchup', 'yogurt'}",disjunction
fridge,yogurt,ketchup,,,{'yogurt'},disjunction
fridge,meat,water,0.99,-4.605170185988091,{'yogurt'},disjunction
fridge,water,juice,1.0,0.0,,disjunction
fridge,milk,water,1.0,0.0,,disjunction
fridge,juice,water,1.0,0.0,,disjunction
fridge,ketchup,juice,,,{'ketchup'},disjunction
fridge,ketchup,meat,,,{'ketchup'},disjunction
fridge,yogurt,meat,,,"{'ketchup', 'yogurt'}",disjunction
fridge,ketchup,water,,,"{'ketchup', 'yogurt'}",disjunction
fridge,meat,juice,0.99,-4.605170185988091,"{'ketchup', 'yogurt'}",disjunction
fridge,ketchup,milk,,,{'ketchup'},disjunction
fridge,ketchup,juice,,,{'ketchup'},disjunction
fridge,milk,ketchup,,,{'ketchup'},disjunction
fridge,juice,water,1.0,0.0,{'ketchup'},disjunction
fridge,yogurt,ketchup,,,{'yogurt'},disjunction
fridge,milk,water,1.0,0.0,{'yogurt'},disjunction
fridge,ketchup,yogurt,,,{'ketchup'},disjunction
fridge,meat,juice,0.99,-4.605170185988091,{'ketchup'},disjunction
fridge,ketchup,juice,,,{'ketchup'},disjunction
fridge,milk,water,1.0,0.0,{'ketchup'},disjunction
fridge,juice,water,1.0,0.0,,disjunction
fridge,yogurt,ketchup,,,{'yogurt'},disjunction
fridge,juice,yogurt,,,{'yogurt'},disjunction
fridge,yogurt,ketchup,,,{'yogurt'},disjunction
fridge,yogurt,juice,,,{'yogurt'},disjunction
fridge,juice,water,1.0,0.0,{'yogurt'},disjunction
fridge,yogurt,meat,,,{'yogurt'},disjunction
fridge,yogurt,ketchup,,,{'yogurt'},disjunction
fridge,juice,meat,1.0,0.0,{'yogurt'},disjunction
fridge,water,ketchup,,,{'ketchup'},disjunction
fridge,water,meat,1.0,0.0,{'ketchup'},disjunction
fridge,meat,water,0.99,-4.605170185988091,,disjunction
fridge,yogurt,meat,,,{'yogurt'},disjunction
fridge,juice,ketchup,,,"{'ketchup', 'yogurt'}",disjunction
fridge,juice,water,1.0,0.0,"{'ketchup', 'yogurt'}",disjunction
fridge,yogurt,milk,,,{'yogurt'},disjunction
fridge,milk,ketchup,,,"{'ketchup', 'yogurt'}",disjunction
fridge,meat,yogurt,,,"{'ketchup', 'yogurt'}",disjunction
fridge,milk,ketchup,,,"{'ketchup', 'yogurt'}",disjunction
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",disjunction
fridge,ketchup,yogurt,,,"{'ketchup', 'yogurt'}",disjunction
fridge,meat,ketchup,,,"{'ketchup', 'yogurt'}",disjunction
fridge,yogurt,meat,,,"{'ketchup', 'yogurt'}",disjunction
fridge,ketchup,milk,,,"{'ketchup', 'yogurt'}",disjunction
fridge,meat,milk,0.99001,-4.606170686321669,"{'ketchup', 'yogurt'}",disjunction
fridge,juice,water,1.0,0.0,,disjunction
fridge,yogurt,meat,,,{'yogurt'},disjunction
fridge,milk,juice,1.0,0.0,{'yogurt'},disjunction
fridge,yogurt,meat,,,{'yogurt'},disjunction
fridge,yogurt,water,,,{'yogurt'},disjunction
fridge,water,yogurt,,,{'yogurt'},disjunction
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",disjunction
fridge,ketchup,juice,,,"{'ketchup', 'yogurt'}",disjunction
fridge,yogurt,ketchup,,,"{'ketchup', 'yogurt'}",disjunction
fridge,milk,juice,1.0,0.0,"{'ketchup', 'yogurt'}",disjunction
fridge,juice,water,1.0,0.0,,disjunction
fridge,juice,milk,1.0,0.0,,disjunction
fridge,yogurt,meat,,,{'yogurt'},disjunction
fridge,meat,milk,0.99001,-4.606170686321669,{'yogurt'},disjunction
fridge,ketchup,meat,,,{'ketchup'},disjunction
fridge,juice,meat,1.0,0.0,{'ketchup'},disjunction
fridge,yogurt,water,,,{'yogurt'},disjunction
fridge,water,juice,1.0,0.0,{'yogurt'},disjunction
fridge,ketchup,meat,,,{'ketchup'},disjunction
fridge,meat,ketchup,,,{'ketchup'},disjunction
fridge,juice,yogurt,,,"{'ketchup', 'yogurt'}",disjunction
fridge,ketchup,yogurt,,,"{'ketchup', 'yogurt'}",disjunction
fridge,milk,water,1.0,0.0,"{'ketchup', 'yogurt'}",disjunction
fridge,yogurt,milk,,,{'yogurt'},disjunction
fridge,yogurt,juice,,,{'yogurt'},disjunction
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",disjunction
fridge,milk,yogurt,,,"{'ketchup', 'yogurt'}",disjunction
fridge,water,milk,1.0,0.0,"{'ketchup', 'yogurt'}",disjunction
fridge,juice,ketchup,,,{'ketchup'},disjunction
fridge,milk,yogurt,,,"{'ketchup', 'yogurt'}",disjunction
fridge,milk,juice,1.0,0.0,"{'ketchup', 'yogurt'}",disjunction
fridge,juice,milk,1.0,0.0,,disjunction
fridge,yogurt,ketchup,,,{'yogurt'},disjunction
fridge,water,milk,1.0,0.0,{'yogurt'},disjunction
fridge,water,milk,1.0,0.0,,disjunction
fridge,milk,meat,1.0,-23.025850929940457,,disjunction
fridge,yogurt,meat,,,{'yogurt'},disjunction
fridge,yogurt,water,,,{'yogurt'},disjunction
fridge,yogurt,meat,,,{'yogurt'},disjunction
fridge,milk,water,1.0,0.0,{'yogurt'},disjunction
fridge,meat,ketchup,,,{'ketchup'},disjunction
fridge,yogurt,meat,,,"{'ketchup', 'yogurt'}",disjunction
fridge,yogurt,meat,,,"{'ketchup', 'yogurt'}",disjunction
fridge,milk,meat,1.0,0.0,"{'ketchup', 'yogurt'}",disjunction
fridge,milk,yogurt,,,{'yogurt'},disjunction
fridge,juice,water,1.0,0.0,{'yogurt'},disjunction
fridge,yogurt,juice,,,{'yogurt'},disjunction
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",disjunction
fridge,milk,water,1.0,0.0,"{'ketchup', 'yogurt'}",disjunction
fridge,juice,yogurt,,,{'yogurt'},disjunction
fridge,juice,meat,1.0,0.0,{'yogurt'},disjunction
fridge,milk,water,1.0,0.0,,disjunction
fridge,milk,juice,1.0,0.0,,disjunction
fridge,milk,water,1.0,0.0,,disjunction
fridge,milk,water,1.0,0.0,,disjunction
fridge,meat,juice,0.99,-4.605170185988091,,disjunction
fridge,yogurt,ketchup,,,{'yogurt'},disjunction
fridge,ketchup,milk,,,"{'ketchup', 'yogurt'}",disjunction
fridge,milk,yogurt,,,"{'ketchup', 'yogurt'}",disjunction
fridge,juice,milk,1.0,0.0,"{'ketchup', 'yogurt'}",disjunction
fridge,yogurt,ketchup,,,{'yogurt'},disjunction
fridge,ketchup,milk,,,"{'ketchup', 'yogurt'}",disjunction
fridge,ketchup,water,,,"{'ketchup', 'yogurt'}",disjunction
fridge,juice,water,1.0,0.0,"{'ketchup', 'yogurt'}",disjunction
fridge,milk,juice,1.0,0.0,,disjunction
fridge,milk,juice,1.0,0.0,,disjunction
fridge,yogurt,ketchup,,,{'yogurt'},disjunction
fridge,ketchup,juice,,,"{'ketchup', 'yogurt'}",disjunction
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",disjunction
fridge,yogurt,ketchup,,,"{'ketchup', 'yogurt'}",disjunction
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",disjunction
fridge,meat,yogurt,,,"{'ketchup', 'yogurt'}",disjunction
fridge,meat,yogurt,,,"{'ketchup', 'yogurt'}",disjunction
fridge,water,juice,1.0,0.0,"{'ketchup', 'yogurt'}",disjunction
fridge,milk,water,1.0,0.0,,disjunction
fridge,meat,ketchup,,,{'ketchup'},disjunction
fridge,milk,water,1.0,0.0,{'ketchup'},disjunction
fridge,water,milk,1.0,-23.025850929940457,,disjunction
fridge,juice,water,1.0,0.0,,disjunction
fridge,milk,juice,1.0,0.0,,disjunction
fridge,juice,water,1.0,0.0,,disjunction
fridge,milk,juice,1.0,0.0,,disjunction
fridge,juice,water,1.0,0.0,,disjunction
fridge,meat,milk,0.99001,-4.606170686321669,,disjunction
fridge,yogurt,ketchup,,,{'yogurt'},disjunction
fridge,yogurt,meat,,,{'yogurt'},disjunction
fridge,juice,ketchup,,,"{'ketchup', 'yogurt'}",disjunction
fridge,water,juice,1.0,0.0,"{'ketchup', 'yogurt'}",disjunction
fridge,ketchup,yogurt,,,{'ketchup'},disjunction
fridge,ketchup,meat,,,{'ketchup'},disjunction
fridge,yogurt,ketchup,,,"{'ketchup', 'yogurt'}",disjunction
fridge,water,milk,1.0,0.0,"{'ketchup', 'yogurt'}",disjunction
fridge,juice,water,1.0,0.0,,disjunction
fridge,juice,ketchup,,,{'ketchup'},disjunction
fridge,juice,yogurt,,,"{'ketchup', 'yogurt'}",disjunction
fridge,yogurt,ketchup,,,"{'ketchup', 'yogurt'}",disjunction
fridge,ketchup,milk,,,"{'ketchup', 'yogurt'}",disjunction
fridge,yogurt,water,,,"{'ketchup', 'yogurt'}",disjunction
fridge,yogurt,juice,,,"{'ketchup', 'yogurt'}",disjunction
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",disjunction
fridge,milk,water,1.0,0.0,"{'ketchup', 'yogurt'}",disjunction
fridge,water,juice,1.0,0.0,,disjunction
fridge,water,yogurt,,,{'yogurt'},disjunction
fridge,milk,juice,1.0,0.0,{'yogurt'},disjunction
fridge,juice,water,1.0,0.0,,disjunction
fridge,yogurt,meat,,,{'yogurt'},disjunction
fridge,yogurt,water,,,{'yogurt'},disjunction
fridge,ketchup,juice,,,"{'ketchup', 'yogurt'}",disjunction
fridge,ketchup,yogurt,,,"{'ketchup', 'yogurt'}",disjunction
fridge,milk,juice,1.0,0.0,"{'ketchup', 'yogurt'}",disjunction
fridge,yogurt,ketchup,,,{'yogurt'},disjunction
fridge,water,milk,1.0,0.0,{'yogurt'},disjunction
fridge,ketchup,water,,,{'ketchup'},disjunction
fridge,juice,ketchup,,,{'ketchup'},disjunction
fridge,juice,water,1.0,0.0,{'ketchup'},disjunction
fridge,milk,ketchup,,,{'ketchup'},disjunction
fridge,yogurt,meat,,,"{'ketchup', 'yogurt'}",disjunction
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",disjunction
fridge,ketchup,meat,,,"{'ketchup', 'yogurt'}",disjunction
fridge,milk,juice,1.0,0.0,"{'ketchup', 'yogurt'}",disjunction
fridge,yogurt,meat,,,{'yogurt'},disjunction
fridge,yogurt,ketchup,,,{'yogurt'},disjunction
fridge,milk,meat,1.0,0.0,{'yogurt'},disjunction
fridge,yogurt,milk,,,{'yogurt'},disjunction
fridge,ketchup,water,,,"{'ketchup', 'yogurt'}",disjunction
fridge,juice,meat,1.0,0.0,"{'ketchup', 'yogurt'}",disjunction
fridge,meat,yogurt,,,{'yogurt'},disjunction
fridge,milk,water,1.0,0.0,{'yogurt'},disjunction
fridge,meat,yogurt,,,{'yogurt'},disjunction
fridge,juice,water,1.0,0.0,{'yogurt'},disjunction
fridge,ketchup,meat,,,{'ketchup'},disjunction
fridge,meat,water,0.99,-4.605170185988091,{'ketchup'},disjunction
fridge,juice,milk,1.0,0.0,,disjunction
fridge,juice,water,1.0,0.0,,disjunction
fridge,milk,juice,1.0,0.0,,disjunction
fridge,milk,juice,1.0,0.0,,disjunction
fridge,juice,yogurt,,,{'yogurt'},disjunction
fridge,yogurt,meat,,,{'yogurt'},disjunction
fridge,juice,meat,1.0,0.0,{'yogurt'},disjunction
fridge,meat,milk,0.99001,-4.606170686321669,,disjunction
fridge,yogurt,milk,,,{'yogurt'},disjunction
fridge,juice,milk,1.0,0.0,{'yogurt'},disjunction
fridge,yogurt,juice,,,{'yogurt'},disjunction
fridge,water,ketchup,,,"{'ketchup', 'yogurt'}",disjunction
fridge,milk,juice,1.0,0.0,"{'ketchup', 'yogurt'}",disjunction
fridge,milk,ketchup,,,{'ketchup'},disjunction
fridge,ketchup,meat,,,{'ketchup'},disjunction
fridge,juice,water,1.0,0.0,{'ketchup'},disjunction
fridge,meat,milk,0.99001,-4.606170686321669,,disjunction
gym,swimming,weightlifting,0.9999190000000001,-9.421061403293233,,disjunction
gym,softball,basketball,0.998152,-0.0018497096586240758,,disjunction
gym,softball,basketball,0.998152,-0.0018497096586240758,,disjunction
gym,lacrosse,basketball,0.998116,-0.001885776960212779,,disjunction
gym,swimming,weightlifting,0.9999190000000001,-8.100328067704447e-05,,disjunction
gym,swimming,weightlifting,0.9999190000000001,-8.100328067704447e-05,,disjunction
gym,weightlifting,meditation,0.999496,-0.0005041270506907744,,disjunction
gym,lacrosse,meditation,0.9998859999999999,-0.00011400649849394874,,disjunction
gym,swimming,basketball,0.9991829999999999,-7.109871463104189,,disjunction
gym,weightlifting,meditation,0.999496,-7.592934289893007,,disjunction
gym,lacrosse,basketball,0.998116,-0.001885776960212779,,disjunction
gym,basketball,swimming,1.0,0.0,,disjunction
gym,meditation,lacrosse,0.99057,-4.663859182336766,,disjunction
gym,softball,weightlifting,0.999584,-7.784825297703078,,disjunction
gym,meditation,basketball,0.99005,-4.610182727811634,,disjunction
gym,weightlifting,meditation,0.999496,-7.592934289893007,,disjunction
gym,lacrosse,basketball,0.998116,-0.001885776960212779,,disjunction
gym,lacrosse,weightlifting,0.9995379999999999,-0.0004621067548818433,,disjunction
gym,lacrosse,softball,0.998874,-0.0011266344142783255,,disjunction
gym,softball,basketball,0.998152,-0.0018497096586240758,,disjunction
gym,swimming,weightlifting,0.9999190000000001,-8.100328067704447e-05,,disjunction
gym,weightlifting,swimming,0.9972430000000001,-5.893612146940514,,disjunction
gym,weightlifting,meditation,0.999496,-0.0005041270506907744,,disjunction
gym,swimming,meditation,0.9999819999999999,-1.800016200201754e-05,,disjunction
gym,weightlifting,meditation,0.999496,-7.592934289893007,,disjunction
gym,lacrosse,weightlifting,0.9995379999999999,-0.0004621067548818433,,disjunction
gym,softball,weightlifting,0.999584,-0.0004160865520045602,,disjunction
gym,weightlifting,basketball,0.9970539999999999,-5.82730696094166,,disjunction
gym,swimming,meditation,0.9999819999999999,-1.800016200201754e-05,,disjunction
gym,meditation,swimming,0.9901800000000001,-4.623334156615769,,disjunction
gym,weightlifting,meditation,0.999496,-0.0005041270506907744,,disjunction
gym,weightlifting,basketball,0.9970539999999999,-0.002950347999571013,,disjunction
gym,lacrosse,swimming,0.998404,-0.0015972749647431052,,disjunction
gym,weightlifting,lacrosse,0.9976929999999999,-0.0023096652244042185,,disjunction
gym,weightlifting,meditation,0.999496,-0.0005041270506907744,,disjunction
gym,basketball,softball,0.9999999999999999,-1.1102230246251565e-16,,disjunction
gym,softball,basketball,0.998152,-0.0018497096586240758,,disjunction
gym,weightlifting,swimming,0.9972430000000001,-0.002760807524339847,,disjunction
gym,weightlifting,softball,0.9976240000000001,-0.002378827167120468,,disjunction
gym,basketball,weightlifting,1.0,0.0,,disjunction
gym,lacrosse,basketball,0.998116,-0.001885776960212779,,disjunction
gym,weightlifting,meditation,0.999496,-0.0005041270506907744,,disjunction
gym,lacrosse,basketball,0.998116,-6.274358102827968,,disjunction
gym,swimming,weightlifting,0.9999190000000001,-8.100328067704447e-05,,disjunction
gym,meditation,lacrosse,0.99057,-4.663859182336766,,disjunction
gym,weightlifting,meditation,0.999496,-0.0005041270506907744,,disjunction
gym,softball,swimming,0.998496,-0.0015051321433046912,,disjunction
gym,swimming,meditation,0.9999819999999999,-10.925138800064026,,disjunction
gym,softball,basketball,0.998152,-6.2936513057626655,,disjunction
gym,swimming,meditation,0.9999819999999999,-1.800016200201754e-05,,disjunction
gym,basketball,weightlifting,1.0,0.0,,disjunction
gym,basketball,meditation,1.0,-23.025850929940457,,disjunction
gym,lacrosse,swimming,0.998404,-0.0015972749647431052,,disjunction
gym,lacrosse,basketball,0.998116,-0.001885776960212779,,disjunction
gym,lacrosse,softball,0.998874,-0.0011266344142783255,,disjunction
gym,weightlifting,swimming,0.9972430000000001,-0.002760807524339847,,disjunction
gym,lacrosse,weightlifting,0.9995379999999999,-0.0004621067548818433,,disjunction
gym,softball,basketball,0.998152,-0.0018497096586240758,,disjunction
gym,softball,basketball,0.998152,-0.0018497096586240758,,disjunction
gym,lacrosse,meditation,0.9998859999999999,-0.00011400649849394874,,disjunction
gym,swimming,weightlifting,0.9999190000000001,-8.100328067704447e-05,,disjunction
gym,swimming,meditation,0.9999819999999999,-1.800016200201754e-05,,disjunction
gym,swimming,basketball,0.9991829999999999,-7.109871463104189,,disjunction
gym,lacrosse,softball,0.998874,-0.0011266344142783255,,disjunction
gym,softball,weightlifting,0.999584,-0.0004160865520045602,,disjunction
gym,swimming,meditation,0.9999819999999999,-1.800016200201754e-05,,disjunction
gym,softball,meditation,0.9998980000000001,-0.00010200520235369853,,disjunction
gym,basketball,softball,0.9999999999999999,-1.1102230246251565e-16,,disjunction
gym,weightlifting,meditation,0.999496,-0.0005041270506907744,,disjunction
gym,softball,meditation,0.9998980000000001,-0.00010200520235369853,,disjunction
gym,swimming,weightlifting,0.9999190000000001,-8.100328067704447e-05,,disjunction
gym,lacrosse,softball,0.998874,-0.0011266344142783255,,disjunction
gym,weightlifting,basketball,0.9970539999999999,-0.002950347999571013,,disjunction
gym,swimming,softball,0.9997519999999999,-0.00024803075708541356,,disjunction
gym,swimming,meditation,0.9999819999999999,-10.925138800064026,,disjunction
gym,lacrosse,softball,0.998874,-0.0011266344142783255,,disjunction
