context,trigger,word,cosine_similarity
cold,sink,1610,0.5009389
cold,sink,1778,0.5009259
cold,sink,drain,0.50088215
cold,sink,1683,0.500876
cold,sink,1618,0.50079507
cold,fridge,fridge,0.99999994
cold,fridge,refrigerator,0.81694627
cold,fridge,cupboard,0.70259714
cold,fridge,[unused616],0.6610872
cold,fridge,[unused9],0.66075397
cold,fridge,[unused103],0.6605904
cold,fridge,[unused636],0.66050875
cold,fridge,[unused798],0.6601144
cold,fridge,[unused690],0.66007465
cold,fridge,[unused881],0.659894
cold,fridge,[unused377],0.65986025
cold,fridge,[unused706],0.6597103
cold,fridge,[unused484],0.6596027
cold,fridge,[unused599],0.65946686
cold,fridge,[unused347],0.65940404
cold,fridge,[unused311],0.6593806
cold,fridge,[unused672],0.6592108
cold,fridge,[unused289],0.65919673
cold,fridge,[unused626],0.6591867
cold,fridge,[unused473],0.65909445
cold,fridge,[unused742],0.65894157
cold,fridge,[unused468],0.6588482
cold,fridge,[unused957],0.6587586
cold,fridge,[unused586],0.6587206
cold,fridge,[unused843],0.6587043
cold,fridge,[unused705],0.65867746
cold,fridge,[unused279],0.65867203
cold,fridge,[unused231],0.65861696
cold,fridge,[unused884],0.6585417
cold,fridge,[unused248],0.6585252
cold,fridge,[unused551],0.6584693
cold,fridge,[unused436],0.6584605
cold,fridge,[unused275],0.65839314
cold,fridge,[unused64],0.65835047
cold,fridge,[unused515],0.6583474
cold,fridge,[unused374],0.6582913
cold,fridge,[unused862],0.6582913
cold,fridge,[unused92],0.65827394
cold,fridge,[unused808],0.65824795
cold,fridge,[unused177],0.6582395
cold,fridge,[unused190],0.65814734
cold,fridge,[unused624],0.65805376
cold,fridge,[unused730],0.6580509
cold,fridge,[unused359],0.65801585
cold,fridge,[unused966],0.6579372
cold,fridge,[unused332],0.6579191
cold,fridge,[unused156],0.65791786
cold,fridge,[unused60],0.6579174
cold,fridge,[unused379],0.65788966
cold,fridge,[unused210],0.65786815
cold,fridge,[unused226],0.6578417
cold,fridge,[unused852],0.6578098
cold,fridge,[unused13],0.65778166
cold,fridge,[unused460],0.65775347
cold,fridge,[unused890],0.65775037
cold,fridge,[unused356],0.65769964
cold,fridge,[unused382],0.65767413
cold,fridge,[unused885],0.6576694
cold,fridge,[unused409],0.65766793
cold,fridge,[unused614],0.6576591
cold,fridge,[unused754],0.65764856
cold,fridge,[unused665],0.65763897
cold,fridge,[unused782],0.6576047
cold,fridge,[unused544],0.6575739
cold,fridge,[unused649],0.6575606
cold,fridge,[unused404],0.65754676
cold,fridge,[unused507],0.65754306
cold,fridge,[unused258],0.657539
cold,fridge,[unused209],0.6574627
cold,fridge,[unused465],0.6574591
cold,fridge,[unused528],0.6574277
cold,fridge,[unused227],0.6574174
cold,fridge,[unused532],0.657413
cold,fridge,[unused295],0.6574101
cold,fridge,[unused244],0.65740466
cold,fridge,[unused316],0.65739524
cold,fridge,[unused609],0.65739286
cold,fridge,[unused504],0.6573533
cold,fridge,[unused979],0.6573131
cold,fridge,[unused806],0.65726846
cold,fridge,[unused254],0.65724695
cold,fridge,[unused853],0.65720713
cold,fridge,[unused53],0.65719867
cold,fridge,[unused615],0.65717375
cold,fridge,[unused198],0.6571483
cold,fridge,[unused284],0.657145
cold,fridge,[unused723],0.6571443
cold,fridge,[unused522],0.6571125
cold,fridge,[unused257],0.65702844
cold,fridge,[unused336],0.6570192
cold,fridge,[unused462],0.6570014
cold,fridge,[unused922],0.65699327
cold,fridge,[unused771],0.6569889
cold,fridge,[unused424],0.65696776
cold,fridge,[unused66],0.65691847
cold,fridge,[unused194],0.6569183
cold,fridge,[unused800],0.656904
cold,fridge,[unused790],0.65688705
cold,fridge,[unused100],0.6568056
cold,fridge,[unused797],0.65677273
cold,tea,tea,1.0
cold,tea,coffee,0.59481514
cold,tea,cocoa,0.5136609
cold,tea,1600,0.49975806
cold,tea,drinks,0.48693407
cold,tea,284,0.48201758
cold,tea,1810,0.48183346
cold,tea,133,0.48117495
cold,tea,1760,0.48052356
cold,tea,1770,0.4763514
cold,tea,##49,0.47560614
cold,tea,1820,0.47333762
cold,tea,1400,0.47312674
cold,tea,279,0.47255218
cold,tea,1785,0.4723711
cold,tea,1811,0.47230214
cold,tea,156,0.47192895
cold,tea,1816,0.47185463
cold,tea,294,0.4710756
cold,tea,135,0.47033975
cold,tea,1690,0.46978068
cold,tea,1784,0.46928602
cold,tea,1807,0.46924102
cold,tea,317,0.46910238
cold,tea,185,0.4689403
cold,tea,331,0.4687369
cold,tea,184,0.46852934
cold,tea,1740,0.46805033
cold,tea,1700,0.46799153
cold,tea,139,0.4677902
cold,tea,1823,0.46778357
cold,tea,1762,0.46771416
cold,tea,334,0.46744943
cold,tea,dinner,0.4673462
cold,tea,dinners,0.4670798
cold,tea,1670,0.46694294
cold,tea,291,0.46691945
cold,tea,1653,0.4667428
cold,tea,332,0.4665896
cold,tea,1884,0.46640527
cold,tea,1732,0.4663149
cold,tea,178,0.46630225
cold,tea,142,0.46621603
cold,tea,282,0.4660548
cold,tea,1780,0.4660347
cold,tea,1781,0.46599
cold,tea,197,0.46593958
cold,tea,1712,0.4658737
cold,tea,1786,0.46511674
cold,tea,1680,0.4648239
cold,tea,131,0.4643529
cold,tea,246,0.46420014
cold,tea,1742,0.46396476
cold,tea,341,0.46360677
cold,tea,soup,0.4635332
cold,tea,pudding,0.46337962
cold,tea,1710,0.46332178
cold,tea,158,0.46298814
cold,tea,214,0.4626093
cold,tea,183,0.46254444
cold,tea,1813,0.4623589
cold,tea,1750,0.46233207
cold,tea,1809,0.4622538
cold,tea,1842,0.46218532
cold,tea,1711,0.46216708
cold,tea,1630,0.4620161
cold,tea,##33,0.46193776
cold,tea,141,0.46170792
cold,tea,1646,0.46145326
cold,tea,311,0.46136862
cold,tea,159,0.46107507
cold,tea,supper,0.46100348
cold,tea,193,0.4608693
cold,tea,1612,0.4608543
cold,tea,##85,0.46074855
cold,tea,318,0.4606826
cold,tea,1662,0.46044528
cold,tea,1682,0.4601693
cold,tea,1828,0.46011534
cold,tea,208,0.4599741
cold,tea,1761,0.45991486
cold,tea,186,0.45990437
cold,tea,1705,0.45981792
cold,tea,206,0.45975268
cold,tea,323,0.45972618
cold,tea,326,0.45939285
cold,tea,1872,0.4593519
cold,tea,##52,0.45932448
cold,tea,1782,0.4591939
cold,tea,351,0.45918584
cold,tea,221,0.45912665
cold,tea,1734,0.4589265
cold,tea,218,0.45892328
cold,tea,1882,0.45889738
cold,tea,251,0.45846474
cold,tea,1620,0.45840266
cold,tea,1808,0.45834166
cold,tea,1730,0.45828986
cold,tea,143,0.4582777
cold,tea,211,0.45810303
cut,keys,keys,1.0000001
cut,keys,key,0.5832515
cut,keys,keyboard,0.4988372
cut,keys,bahamas,0.485265
cut,keys,##ᄏ,0.48523846
cut,keys,crucial,0.48263586
cut,keys,1716,0.48137277
cut,keys,1734,0.4810783
cut,keys,1646,0.47930214
cut,keys,pivotal,0.47879303
cut,keys,ᄏ,0.47772604
cut,keys,1649,0.47497284
cut,keys,木,0.4743375
cut,keys,1740,0.47330153
cut,keys,marlins,0.47255483
cut,keys,1738,0.47123185
cut,keys,38th,0.47108763
cut,keys,1736,0.47097647
cut,keys,1655,0.469656
cut,keys,keyboards,0.46965015
cut,keys,41st,0.46899796
cut,keys,55th,0.46891066
cut,keys,1645,0.46859148
cut,keys,facilitating,0.46834296
cut,keys,1656,0.4679943
cut,keys,##key,0.46797746
cut,keys,1643,0.46773198
cut,keys,detrimental,0.46763197
cut,keys,37th,0.46726912
cut,keys,49th,0.46722412
cut,keys,本,0.4665047
cut,keys,47th,0.46639305
cut,keys,1625,0.46611953
cut,keys,1726,0.4660806
cut,keys,securely,0.46526635
cut,keys,1624,0.46453384
cut,keys,1683,0.46431357
cut,keys,36th,0.46347708
cut,keys,1739,0.4631698
cut,keys,29th,0.46315572
cut,keys,1724,0.46259195
cut,keys,56th,0.4623657
cut,keys,##ヘ,0.462155
cut,keys,1744,0.46165913
cut,keys,referencing,0.46097288
cut,keys,公,0.46090847
cut,keys,boroughs,0.46047416
cut,keys,steals,0.46027118
cut,keys,pearls,0.46008497
cut,keys,32nd,0.45979574
cut,keys,31st,0.4596903
cut,keys,pistons,0.459671
cut,keys,1654,0.45961443
cut,keys,1741,0.4596082
cut,keys,switches,0.45944408
cut,keys,1642,0.4593958
cut,keys,1742,0.45918113
cut,keys,azores,0.45877838
cut,keys,550,0.45863688
cut,keys,45th,0.45853388
cut,keys,disturbances,0.45851398
cut,keys,ק,0.45822063
cut,keys,43rd,0.45815372
cut,keys,1746,0.4579383
cut,keys,chained,0.45790914
cut,keys,1704,0.45786768
cut,keys,1652,0.457864
cut,keys,ornaments,0.45778966
cut,keys,flees,0.45755032
cut,keys,1711,0.4568378
cut,keys,1713,0.45661294
cut,keys,34th,0.45635825
cut,keys,1661,0.45611262
cut,keys,1708,0.45608366
cut,keys,国,0.45596117
cut,keys,1743,0.45589375
cut,keys,stormed,0.45584366
cut,keys,39th,0.45554325
cut,keys,primaries,0.45542717
cut,keys,1641,0.4553746
cut,keys,seductive,0.45534676
cut,keys,locking,0.45515737
cut,keys,selecting,0.45515594
cut,keys,1604,0.45513687
cut,keys,ג,0.4551366
cut,keys,512,0.4550563
cut,keys,1723,0.45494458
cut,keys,crabs,0.45475882
cut,keys,1705,0.4546623
cut,keys,unpredictable,0.45447254
cut,keys,asserting,0.45446813
cut,keys,1756,0.45436323
cut,keys,c2,0.45423135
cut,keys,1719,0.45419782
cut,keys,գ,0.45404822
cut,keys,knocks,0.4538407
cut,keys,##ᄇ,0.45380014
cut,keys,1715,0.45333683
cut,keys,46th,0.45333537
cut,keys,1709,0.45333514
cut,scissors,scissors,0.9999999
cut,scissors,[unused176],0.605839
cut,scissors,[unused205],0.6053219
cut,scissors,1638,0.6051401
cut,scissors,[unused377],0.6050842
cut,scissors,[unused515],0.6050525
cut,scissors,[unused754],0.6049924
cut,scissors,[unused613],0.60489666
cut,scissors,[unused162],0.6047952
cut,scissors,[unused473],0.60466325
cut,scissors,[unused175],0.6041956
cut,scissors,[unused211],0.6041281
cut,scissors,[unused449],0.604064
cut,scissors,1737,0.6039672
cut,scissors,[unused220],0.6038984
cut,scissors,[unused921],0.60389066
cut,scissors,[unused91],0.6038523
cut,scissors,[unused490],0.6038259
cut,scissors,thorns,0.6037954
cut,scissors,[unused599],0.6037375
cut,scissors,[unused635],0.6036576
cut,scissors,[unused746],0.60365045
cut,scissors,[unused462],0.60358953
cut,scissors,[unused577],0.6035198
cut,scissors,[unused446],0.6035171
cut,scissors,[unused655],0.6034945
cut,scissors,[unused931],0.603483
cut,scissors,[unused385],0.6034475
cut,scissors,[unused589],0.6033881
cut,scissors,[unused534],0.6033479
cut,scissors,[unused441],0.6033002
cut,scissors,[unused81],0.6032926
cut,scissors,[unused170],0.60324275
cut,scissors,[unused401],0.6031562
cut,scissors,[unused312],0.6031176
cut,scissors,[unused870],0.6030772
cut,scissors,[unused145],0.60303473
cut,scissors,[unused511],0.603006
cut,scissors,[unused428],0.60291064
cut,scissors,[unused801],0.60290176
cut,scissors,[unused360],0.6027954
cut,scissors,[unused11],0.60275424
cut,scissors,[unused343],0.60271305
cut,scissors,[unused557],0.6026113
cut,scissors,[unused342],0.6026013
cut,scissors,[unused758],0.60252917
cut,scissors,[unused383],0.60252094
cut,scissors,[unused591],0.6025026
cut,scissors,[unused543],0.60247993
cut,scissors,[unused836],0.6024793
cut,scissors,[unused584],0.6024451
cut,scissors,[unused268],0.6024138
cut,scissors,[unused839],0.6023505
cut,scissors,[unused189],0.6023083
cut,scissors,[unused663],0.60230726
cut,scissors,[unused177],0.6023015
cut,scissors,[unused789],0.6022918
cut,scissors,[unused71],0.602231
cut,scissors,[unused736],0.60220444
cut,scissors,[unused843],0.6021432
cut,scissors,[unused10],0.60213673
cut,scissors,[unused713],0.6021331
cut,scissors,[unused782],0.60212433
cut,scissors,[unused586],0.6020857
cut,scissors,[unused83],0.60206145
cut,scissors,[unused803],0.6020459
cut,scissors,[unused370],0.6020422
cut,scissors,[unused908],0.60203105
cut,scissors,[unused682],0.6020021
cut,scissors,[unused737],0.60199153
cut,scissors,[unused891],0.6019751
cut,scissors,[unused336],0.60195816
cut,scissors,[unused474],0.6019551
cut,scissors,[unused192],0.6019438
cut,scissors,[unused203],0.601938
cut,scissors,[unused536],0.6019316
cut,scissors,[unused527],0.60189927
cut,scissors,[unused989],0.60188127
cut,scissors,[unused683],0.6018811
cut,scissors,[unused694],0.6018743
cut,scissors,[unused756],0.60184133
cut,scissors,[unused835],0.6018406
cut,scissors,[unused281],0.6018334
cut,scissors,[unused271],0.6018113
cut,scissors,[unused103],0.6017362
cut,scissors,[unused987],0.60173565
cut,scissors,[unused900],0.6017336
cut,scissors,[unused9],0.6017333
cut,scissors,[unused867],0.60172766
cut,scissors,[unused840],0.6017187
cut,scissors,[unused136],0.60169655
cut,scissors,[unused16],0.6016904
cut,scissors,[unused100],0.6016791
cut,scissors,[unused459],0.6016669
cut,scissors,[unused395],0.6016501
cut,scissors,[unused700],0.6016036
cut,scissors,[unused2],0.6016017
cut,scissors,[unused532],0.60159254
cut,scissors,[unused514],0.6015229
cut,scissors,[unused447],0.6014839
cut,batteries,batteries,1.0
cut,batteries,battery,0.77523255
cut,batteries,cartridges,0.5999999
cut,batteries,fortifications,0.5929996
cut,batteries,1747,0.5910085
cut,batteries,1757,0.5874902
cut,batteries,1646,0.5870911
cut,batteries,1628,0.58703685
cut,batteries,1716,0.5839324
cut,batteries,1643,0.5833544
cut,batteries,1705,0.5832964
cut,batteries,1715,0.5828812
cut,batteries,1719,0.5827924
cut,batteries,ᄂ,0.5824255
cut,batteries,1642,0.58228487
cut,batteries,soundtracks,0.5821023
cut,batteries,1718,0.5819292
cut,batteries,1741,0.58137155
cut,batteries,1738,0.5811903
cut,batteries,1778,0.5804367
cut,batteries,1737,0.58038604
cut,batteries,1725,0.58029264
cut,batteries,1731,0.58016545
cut,batteries,bulbs,0.5795455
cut,batteries,1711,0.5789161
cut,batteries,1728,0.5788043
cut,batteries,1727,0.5787172
cut,batteries,turrets,0.5784911
cut,batteries,1692,0.57843316
cut,batteries,1746,0.57817614
cut,batteries,ந,0.5777466
cut,batteries,[unused586],0.57734853
cut,batteries,1714,0.5772706
cut,batteries,1653,0.57705885
cut,batteries,1755,0.57705235
cut,batteries,[unused748],0.57697284
cut,batteries,33rd,0.5768305
cut,batteries,[unused190],0.57676244
cut,batteries,ᄃ,0.5766589
cut,batteries,[unused511],0.57551426
cut,batteries,[unused142],0.57548267
cut,batteries,[unused581],0.5751178
cut,batteries,[unused644],0.57494473
cut,batteries,[unused38],0.5748964
cut,batteries,[unused335],0.57483184
cut,batteries,[unused197],0.57447296
cut,batteries,[unused158],0.57435095
cut,batteries,[unused431],0.574286
cut,batteries,[unused585],0.5741392
cut,batteries,gunners,0.5741113
cut,batteries,[unused548],0.5740403
cut,batteries,[unused635],0.5737542
cut,batteries,[unused893],0.5737402
cut,batteries,[unused682],0.57373106
cut,batteries,[unused651],0.57368124
cut,batteries,1808,0.57365286
cut,batteries,[unused754],0.5736483
cut,batteries,[unused809],0.5736058
cut,batteries,[unused583],0.5734954
cut,batteries,[unused931],0.5734428
cut,batteries,[unused116],0.5733547
cut,batteries,[unused961],0.5733207
cut,batteries,[unused64],0.57329094
cut,batteries,[unused341],0.5732492
cut,batteries,[unused394],0.5732429
cut,batteries,[unused564],0.5732319
cut,batteries,[unused967],0.57317626
cut,batteries,[unused236],0.5731461
cut,batteries,[unused939],0.57313436
cut,batteries,[unused59],0.5730891
cut,batteries,[unused295],0.57308865
cut,batteries,[unused861],0.5730732
cut,batteries,[unused506],0.5730183
cut,batteries,[unused574],0.57301044
cut,batteries,56th,0.5728872
cut,batteries,[unused593],0.57287514
cut,batteries,[unused74],0.57283896
cut,batteries,[unused301],0.57283634
cut,batteries,1736,0.5727845
cut,batteries,[unused880],0.5727475
cut,batteries,[unused852],0.5727147
cut,batteries,[unused93],0.57269645
cut,batteries,[unused780],0.57269263
cut,batteries,[unused683],0.57267386
cut,batteries,[unused673],0.57265973
cut,batteries,[unused924],0.57265234
cut,batteries,1776,0.5726286
cut,batteries,[unused527],0.5726284
cut,batteries,[unused912],0.57261443
cut,batteries,[unused128],0.5726032
cut,batteries,[unused550],0.5725405
cut,batteries,29th,0.57251275
cut,batteries,[unused539],0.57251155
cut,batteries,[unused298],0.5725005
cut,batteries,[unused601],0.5724969
cut,batteries,[unused495],0.57245934
cut,batteries,[unused862],0.5724392
cut,batteries,[unused835],0.57241964
cut,batteries,[unused475],0.5723945
cut,batteries,[unused268],0.5723935
fridge,milk,milk,0.99999976
fridge,milk,dairy,0.54012287
fridge,milk,cows,0.52137005
fridge,milk,herds,0.51392424
fridge,milk,cocoa,0.5034916
fridge,milk,1623,0.50014687
fridge,milk,1823,0.49936068
fridge,milk,butter,0.49615914
fridge,milk,1653,0.4960078
fridge,milk,1611,0.49516633
fridge,milk,1621,0.49464092
fridge,milk,1605,0.49390882
fridge,milk,1705,0.4916139
fridge,milk,juice,0.4891293
fridge,milk,1642,0.48833358
fridge,milk,1717,0.48808378
fridge,milk,1806,0.48805675
fridge,milk,1712,0.48753428
fridge,milk,1707,0.48665413
fridge,milk,1695,0.4853102
fridge,milk,1727,0.48495904
fridge,milk,1622,0.48471436
fridge,milk,כ,0.48443806
fridge,milk,1634,0.4838345
fridge,milk,1625,0.48360294
fridge,milk,44th,0.48355976
fridge,milk,1624,0.4835283
fridge,milk,1646,0.4835037
fridge,milk,1626,0.48319545
fridge,milk,1854,0.48279786
fridge,milk,च,0.48239473
fridge,milk,1635,0.48219648
fridge,milk,1771,0.482095
fridge,milk,1638,0.48137325
fridge,milk,1772,0.48111236
fridge,milk,1672,0.48095417
fridge,milk,1643,0.48076147
fridge,milk,1648,0.48068225
fridge,milk,1723,0.48062992
fridge,milk,1711,0.48055202
fridge,milk,1824,0.47957164
fridge,milk,740,0.47947043
fridge,milk,1645,0.47879776
fridge,milk,1610,0.47865975
fridge,milk,1620,0.47856393
fridge,milk,1873,0.47836858
fridge,milk,1708,0.4783063
fridge,milk,1818,0.4780221
fridge,milk,46th,0.47767746
fridge,milk,1699,0.47757006
fridge,milk,1713,0.47716272
fridge,milk,nectar,0.47694036
fridge,milk,1718,0.4760808
fridge,milk,1604,0.47601902
fridge,milk,1732,0.47531715
fridge,milk,1773,0.47525725
fridge,milk,620,0.47504652
fridge,milk,1809,0.4748924
fridge,milk,1603,0.47487625
fridge,milk,1716,0.47463423
fridge,milk,1658,0.47451836
fridge,milk,1721,0.47448125
fridge,milk,1612,0.4743842
fridge,milk,1810,0.47400427
fridge,milk,1670,0.47388977
fridge,milk,1729,0.4735223
fridge,milk,1662,0.47343618
fridge,milk,nutritional,0.4733938
fridge,milk,1725,0.47333935
fridge,milk,1641,0.47329184
fridge,milk,1803,0.47316277
fridge,milk,1799,0.4731391
fridge,milk,1704,0.47279716
fridge,milk,##ذ,0.47272825
fridge,milk,1709,0.47244394
fridge,milk,1667,0.47185746
fridge,milk,য,0.4718557
fridge,milk,1724,0.47178897
fridge,milk,1722,0.47168896
fridge,milk,226,0.47167182
fridge,milk,1675,0.4713691
fridge,milk,syrup,0.47109726
fridge,milk,1664,0.470973
fridge,milk,1797,0.4709362
fridge,milk,1628,0.4709159
fridge,milk,1738,0.47058582
fridge,milk,1728,0.47057757
fridge,milk,thyroid,0.47055945
fridge,milk,##গ,0.47055763
fridge,milk,1805,0.47050238
fridge,milk,1796,0.47048524
fridge,milk,hirsch,0.47033983
fridge,milk,1757,0.4703357
fridge,milk,186,0.470038
fridge,milk,1661,0.4699755
fridge,milk,1659,0.46966434
fridge,milk,1703,0.46964443
fridge,milk,beverages,0.46954316
fridge,milk,1663,0.46952987
fridge,milk,avila,0.46946678
fridge,juice,juice,1.0000002
fridge,juice,1643,0.5806878
fridge,juice,1653,0.5804633
fridge,juice,1621,0.573908
fridge,juice,1642,0.57201
fridge,juice,1646,0.5714563
fridge,juice,1645,0.56690466
fridge,juice,vinegar,0.56549597
fridge,juice,1660,0.5622772
fridge,juice,1640,0.56143224
fridge,juice,1651,0.55953807
fridge,juice,1762,0.5589005
fridge,juice,1623,0.55871886
fridge,juice,syrup,0.55708617
fridge,juice,1654,0.55704683
fridge,juice,1705,0.5565755
fridge,juice,1806,0.5563898
fridge,juice,1632,0.5553162
fridge,juice,1810,0.5550353
fridge,juice,1620,0.55450904
fridge,juice,1622,0.5539092
fridge,juice,1663,0.5534477
fridge,juice,1661,0.5532763
fridge,juice,1612,0.55325294
fridge,juice,slices,0.55303705
fridge,juice,1797,0.5527662
fridge,juice,beverages,0.5526765
fridge,juice,1680,0.5524325
fridge,juice,1610,0.5519462
fridge,juice,1634,0.5514332
fridge,juice,1665,0.5513778
fridge,juice,1664,0.55077684
fridge,juice,1580,0.5493093
fridge,juice,1703,0.549086
fridge,juice,1605,0.5488231
fridge,juice,1652,0.54870546
fridge,juice,1683,0.54832226
fridge,juice,1624,0.5481316
fridge,juice,grease,0.54803216
fridge,juice,1817,0.5480186
fridge,juice,1695,0.5477217
fridge,juice,1854,0.5475708
fridge,juice,1670,0.54753125
fridge,juice,infused,0.54743487
fridge,juice,1641,0.54732877
fridge,juice,1722,0.54724586
fridge,juice,1711,0.54713106
fridge,juice,beverage,0.54665416
fridge,juice,1629,0.5464654
fridge,juice,1682,0.546432
fridge,juice,1679,0.5461065
fridge,juice,1644,0.54597867
fridge,juice,extracts,0.54565084
fridge,juice,1818,0.5455619
fridge,juice,berries,0.5454885
fridge,juice,आ,0.5450817
fridge,juice,1655,0.5449929
fridge,juice,1658,0.54449046
fridge,juice,1786,0.54431486
fridge,juice,1690,0.5441822
fridge,juice,1628,0.5437385
fridge,juice,ᄃ,0.5436122
fridge,juice,ᄏ,0.5436075
fridge,juice,##ᄑ,0.54257697
fridge,juice,1611,0.5423801
fridge,juice,1638,0.5423162
fridge,juice,ᄑ,0.5422845
fridge,juice,1630,0.54226947
fridge,juice,ᄐ,0.54184526
fridge,juice,1713,0.5416084
fridge,juice,1728,0.5415902
fridge,juice,spearheaded,0.5413562
fridge,juice,1649,0.5413045
fridge,juice,1667,0.54126465
fridge,juice,1662,0.5408133
fridge,juice,1604,0.54073954
fridge,juice,1666,0.5404666
fridge,juice,1757,0.5404426
fridge,juice,1808,0.5403248
fridge,juice,1720,0.5399321
fridge,juice,1827,0.53966546
fridge,juice,1625,0.5394936
fridge,juice,1712,0.5393648
fridge,juice,1626,0.5392736
fridge,juice,1809,0.53925025
fridge,juice,1603,0.5391543
fridge,juice,vodka,0.53914106
fridge,juice,46th,0.5389286
fridge,juice,1781,0.5387994
fridge,juice,জ,0.5384797
fridge,juice,1731,0.538036
fridge,juice,39th,0.5375757
fridge,juice,1784,0.5374876
fridge,juice,1732,0.53714913
fridge,juice,1744,0.5369632
fridge,juice,1718,0.53695595
fridge,juice,gothenburg,0.53674275
fridge,juice,slapping,0.536633
fridge,juice,flavour,0.53645563
fridge,juice,1828,0.53624046
fridge,meat,meat,1.0
fridge,meat,beef,0.6111667
fridge,meat,steak,0.57507527
fridge,meat,pork,0.56020606
fridge,meat,seafood,0.55288666
fridge,meat,sausage,0.55215335
fridge,meat,flesh,0.5420245
fridge,meat,slaughtered,0.53888696
fridge,meat,bread,0.5301496
fridge,meat,1652,0.5263331
fridge,meat,1651,0.5239944
fridge,meat,poultry,0.5228451
fridge,meat,pasta,0.52224386
fridge,meat,vegetarian,0.5220366
fridge,meat,1653,0.5214094
fridge,meat,त,0.5213606
fridge,meat,vegetables,0.5205322
fridge,meat,ט,0.5193937
fridge,meat,slaughter,0.5193321
fridge,meat,1855,0.5192195
fridge,meat,1721,0.519045
fridge,meat,ק,0.5181018
fridge,meat,1699,0.51798326
fridge,meat,foods,0.5177572
fridge,meat,1656,0.51695484
fridge,meat,livestock,0.51576054
fridge,meat,1646,0.51537776
fridge,meat,butcher,0.5153265
fridge,meat,1670,0.5144971
fridge,meat,1799,0.51418126
fridge,meat,corpses,0.5136781
fridge,meat,grasslands,0.5136704
fridge,meat,1626,0.5136522
fridge,meat,nutritional,0.5131078
fridge,meat,1849,0.5130422
fridge,meat,1717,0.51274383
fridge,meat,1679,0.5125953
fridge,meat,##23,0.5125951
fridge,meat,1680,0.5123316
fridge,meat,34th,0.51047873
fridge,meat,1695,0.50990826
fridge,meat,234,0.5094835
fridge,meat,た,0.5094452
fridge,meat,rations,0.50902754
fridge,meat,1853,0.5085995
fridge,meat,ᄊ,0.50823224
fridge,meat,vinegar,0.5077209
fridge,meat,tomato,0.50752634
fridge,meat,1816,0.5067974
fridge,meat,roasted,0.50655246
fridge,meat,1649,0.50647914
fridge,meat,233,0.5060655
fridge,meat,cabbage,0.50601757
fridge,meat,1550,0.50585204
fridge,meat,1734,0.50584644
fridge,meat,46th,0.5056976
fridge,meat,cakes,0.50522506
fridge,meat,1609,0.5051898
fridge,meat,eats,0.50518835
fridge,meat,ط,0.50514126
fridge,meat,1819,0.5050089
fridge,meat,ᄐ,0.504936
fridge,meat,1709,0.50488776
fridge,meat,新,0.5047051
fridge,meat,1612,0.50429356
fridge,meat,1624,0.5038859
fridge,meat,brutality,0.5036601
fridge,meat,1628,0.5035686
fridge,meat,च,0.5034985
fridge,meat,1622,0.503487
fridge,meat,1683,0.50344664
fridge,meat,פ,0.5033989
fridge,meat,47th,0.5033171
fridge,meat,cheese,0.5026469
fridge,meat,1716,0.5022344
fridge,meat,1655,0.5019536
fridge,meat,1724,0.50193214
fridge,meat,vegetable,0.50175357
fridge,meat,1827,0.5012016
fridge,meat,1659,0.5010957
fridge,meat,292,0.5008065
fridge,meat,1842,0.5006488
fridge,meat,351,0.5005609
fridge,meat,1623,0.5003533
fridge,meat,1634,0.50006026
fridge,meat,1732,0.49982122
fridge,meat,1675,0.49977958
fridge,meat,1630,0.4996655
fridge,meat,1735,0.49963304
fridge,meat,1625,0.499447
fridge,meat,1854,0.49939907
fridge,meat,1737,0.49934947
fridge,meat,1540,0.49915034
fridge,meat,32nd,0.49906555
fridge,meat,四,0.49904168
fridge,meat,1718,0.49883875
fridge,meat,1711,0.49875146
fridge,meat,1682,0.49846727
fridge,meat,##ᄏ,0.49813402
fridge,meat,1635,0.49811646
gym,weightlifting,weightlifting,1.0000001
gym,weightlifting,taekwondo,0.70378447
gym,weightlifting,[unused205],0.6996646
gym,weightlifting,[unused31],0.69629747
gym,weightlifting,[unused321],0.69573635
gym,weightlifting,[unused196],0.6954702
gym,weightlifting,[unused316],0.6952939
gym,weightlifting,[unused754],0.6948814
gym,weightlifting,[unused618],0.69475245
gym,weightlifting,[unused170],0.6946912
gym,weightlifting,[unused741],0.6945538
gym,weightlifting,[unused698],0.69445664
gym,weightlifting,[unused773],0.69437134
gym,weightlifting,[unused74],0.6943079
gym,weightlifting,[unused893],0.69425297
gym,weightlifting,[unused845],0.694222
gym,weightlifting,[unused920],0.6941023
gym,weightlifting,[unused624],0.6940621
gym,weightlifting,[unused237],0.69401944
gym,weightlifting,[unused281],0.6940043
gym,weightlifting,[unused136],0.6939013
gym,weightlifting,[unused40],0.6936891
gym,weightlifting,[unused66],0.69364613
gym,weightlifting,[unused433],0.6936449
gym,weightlifting,[unused881],0.6935872
gym,weightlifting,[unused111],0.693552
gym,weightlifting,[unused283],0.69349873
gym,weightlifting,[unused779],0.6934322
gym,weightlifting,[unused574],0.69331545
gym,weightlifting,[unused64],0.6933145
gym,weightlifting,[unused92],0.69331443
gym,weightlifting,[unused880],0.69330144
gym,weightlifting,[unused613],0.6932157
gym,weightlifting,[unused256],0.6931656
gym,weightlifting,[unused519],0.6930878
gym,weightlifting,[unused488],0.6930735
