set_boundary,context,trigger,query,reason
6,transport,roller blades,motorcycle,query_not_in_context
6,transport,motorcycle,roller blades,query_not_in_context
6,transport,roller blades,car,trigger_not_in_context
6,transport,lawnmower,roller blades,query_not_in_context
6,transport,roller blades,hammer,trigger_not_in_context
6,transport,hammer,motorcycle,query_not_in_context
6,transport,roller blades,car,trigger_not_in_context
6,transport,car,roller blades,query_not_in_context
6,transport,motorcycle,roller blades,query_not_in_context
6,transport,roller blades,motorcycle,query_not_in_context
6,transport,car,motorcycle,query_not_in_context
6,transport,roller blades,car,trigger_not_in_context
6,transport,car,motorcycle,query_not_in_context
6,transport,hammer,motorcycle,query_not_in_context
6,transport,car,motorcycle,query_not_in_context
6,transport,car,roller blades,query_not_in_context
6,transport,chairs,roller blades,query_not_in_context
6,transport,car,motorcycle,query_not_in_context
6,transport,motorcycle,roller blades,query_not_in_context
6,transport,roller blades,motorcycle,query_not_in_context
6,transport,motorcycle,hammer,trigger_not_in_context
6,transport,chairs,roller blades,query_not_in_context
6,transport,motorcycle,lawnmower,trigger_not_in_context
6,transport,motorcycle,chairs,trigger_not_in_context
6,transport,car,motorcycle,query_not_in_context
6,transport,car,roller blades,query_not_in_context
6,transport,roller blades,motorcycle,query_not_in_context
6,transport,car,roller blades,query_not_in_context
6,transport,chairs,motorcycle,query_not_in_context
6,transport,motorcycle,roller blades,query_not_in_context
6,transport,car,motorcycle,query_not_in_context
6,transport,car,motorcycle,query_not_in_context
6,transport,car,roller blades,query_not_in_context
6,transport,roller blades,lawnmower,trigger_not_in_context
6,transport,lawnmower,motorcycle,query_not_in_context
6,transport,car,roller blades,query_not_in_context
6,transport,motorcycle,lawnmower,trigger_not_in_context
6,transport,car,roller blades,query_not_in_context
6,transport,motorcycle,lawnmower,trigger_not_in_context
6,transport,motorcycle,roller blades,query_not_in_context
6,transport,lawnmower,motorcycle,query_not_in_context
6,transport,chairs,motorcycle,query_not_in_context
6,transport,roller blades,lawnmower,trigger_not_in_context
6,transport,motorcycle,car,trigger_not_in_context
6,transport,car,roller blades,query_not_in_context
6,transport,motorcycle,roller blades,query_not_in_context
6,transport,lawnmower,roller blades,query_not_in_context
6,transport,roller blades,hammer,trigger_not_in_context
6,transport,car,motorcycle,query_not_in_context
6,transport,chairs,motorcycle,query_not_in_context
6,transport,hammer,roller blades,query_not_in_context
6,transport,car,roller blades,query_not_in_context
6,transport,motorcycle,roller blades,query_not_in_context
6,transport,motorcycle,roller blades,query_not_in_context
6,transport,car,motorcycle,query_not_in_context
6,transport,motorcycle,hammer,trigger_not_in_context
6,transport,motorcycle,roller blades,query_not_in_context
6,transport,motorcycle,chairs,trigger_not_in_context
6,transport,motorcycle,chairs,trigger_not_in_context
6,transport,motorcycle,lawnmower,trigger_not_in_context
6,transport,roller blades,car,trigger_not_in_context
6,transport,car,roller blades,query_not_in_context
6,transport,motorcycle,hammer,trigger_not_in_context
6,transport,hammer,roller blades,query_not_in_context
6,transport,hammer,motorcycle,query_not_in_context
6,transport,hammer,roller blades,query_not_in_context
6,transport,motorcycle,roller blades,query_not_in_context
6,transport,car,motorcycle,query_not_in_context
6,transport,motorcycle,car,trigger_not_in_context
6,transport,roller blades,hammer,trigger_not_in_context
6,transport,chairs,motorcycle,query_not_in_context
6,transport,lawnmower,motorcycle,query_not_in_context
6,transport,car,motorcycle,query_not_in_context
6,transport,motorcycle,hammer,trigger_not_in_context
6,transport,car,motorcycle,query_not_in_context
6,transport,car,motorcycle,query_not_in_context
6,transport,motorcycle,hammer,trigger_not_in_context
6,transport,motorcycle,car,trigger_not_in_context
6,transport,roller blades,hammer,trigger_not_in_context
6,transport,roller blades,chairs,trigger_not_in_context
6,transport,chairs,motorcycle,query_not_in_context
6,transport,roller blades,motorcycle,query_not_in_context
6,transport,car,motorcycle,query_not_in_context
6,transport,lawnmower,motorcycle,query_not_in_context
6,transport,motorcycle,roller blades,query_not_in_context
6,transport,car,motorcycle,query_not_in_context
6,transport,motorcycle,chairs,trigger_not_in_context
6,transport,hammer,roller blades,query_not_in_context
6,transport,roller blades,lawnmower,trigger_not_in_context
6,transport,chairs,roller blades,query_not_in_context
6,transport,motorcycle,roller blades,query_not_in_context
6,transport,car,motorcycle,query_not_in_context
6,transport,car,roller blades,query_not_in_context
6,transport,car,motorcycle,query_not_in_context
6,transport,car,motorcycle,query_not_in_context
6,transport,hammer,motorcycle,query_not_in_context
6,transport,roller blades,motorcycle,query_not_in_context
6,transport,motorcycle,car,trigger_not_in_context
6,transport,lawnmower,roller blades,query_not_in_context
6,transport,lawnmower,roller blades,query_not_in_context
6,transport,roller blades,hammer,trigger_not_in_context
6,transport,roller blades,chairs,trigger_not_in_context
6,transport,hammer,roller blades,query_not_in_context
6,transport,car,roller blades,query_not_in_context
6,transport,car,roller blades,query_not_in_context
6,transport,motorcycle,roller blades,query_not_in_context
6,transport,roller blades,car,trigger_not_in_context
6,transport,car,roller blades,query_not_in_context
6,transport,lawnmower,motorcycle,query_not_in_context
9,bag,cash,headphones,trigger_not_in_context
9,bag,headphones,cash,query_not_in_context
9,bag,cash,headphones,trigger_not_in_context
9,bag,cash,chalk,trigger_not_in_context
9,bag,crayons,cash,query_not_in_context
9,bag,cash,makeup,trigger_not_in_context
9,bag,makeup,cash,query_not_in_context
9,bag,cash,makeup,trigger_not_in_context
9,bag,cash,makeup,trigger_not_in_context
9,bag,headphones,cash,query_not_in_context
9,bag,headphones,cash,query_not_in_context
9,bag,chalk,cash,query_not_in_context
9,bag,cash,pen,trigger_not_in_context
9,bag,headphones,cash,query_not_in_context
9,bag,headphones,cash,query_not_in_context
9,bag,cash,makeup,trigger_not_in_context
9,bag,cash,makeup,trigger_not_in_context
9,bag,headphones,cash,query_not_in_context
9,bag,cash,makeup,trigger_not_in_context
9,bag,chalk,cash,query_not_in_context
9,bag,crayons,cash,query_not_in_context
9,bag,cash,pen,trigger_not_in_context
9,bag,makeup,cash,query_not_in_context
9,bag,cash,makeup,trigger_not_in_context
9,bag,cash,makeup,trigger_not_in_context
9,bag,cash,makeup,trigger_not_in_context
9,bag,cash,chalk,trigger_not_in_context
9,bag,headphones,cash,query_not_in_context
9,bag,chalk,cash,query_not_in_context
9,bag,cash,chalk,trigger_not_in_context
9,bag,headphones,cash,query_not_in_context
9,bag,makeup,cash,query_not_in_context
9,bag,pen,cash,query_not_in_context
9,bag,chalk,cash,query_not_in_context
9,bag,cash,makeup,trigger_not_in_context
9,bag,cash,pen,trigger_not_in_context
9,bag,crayons,cash,query_not_in_context
9,bag,cash,pen,trigger_not_in_context
9,bag,cash,chalk,trigger_not_in_context
9,bag,makeup,cash,query_not_in_context
9,bag,cash,makeup,trigger_not_in_context
9,bag,pen,cash,query_not_in_context
9,bag,cash,makeup,trigger_not_in_context
9,bag,cash,headphones,trigger_not_in_context
9,bag,crayons,cash,query_not_in_context
9,bag,makeup,cash,query_not_in_context
9,bag,crayons,cash,query_not_in_context
9,bag,cash,makeup,trigger_not_in_context
9,bag,headphones,cash,query_not_in_context
9,bag,cash,makeup,trigger_not_in_context
9,bag,cash,makeup,trigger_not_in_context
9,bag,headphones,cash,query_not_in_context
9,bag,cash,makeup,trigger_not_in_context
9,bag,cash,crayons,trigger_not_in_context
9,bag,headphones,cash,query_not_in_context
9,bag,cash,makeup,trigger_not_in_context
9,bag,chalk,cash,query_not_in_context
9,bag,cash,chalk,trigger_not_in_context
9,bag,cash,makeup,trigger_not_in_context
9,bag,pen,cash,query_not_in_context
9,bag,cash,makeup,trigger_not_in_context
9,bag,pen,cash,query_not_in_context
9,bag,cash,pen,trigger_not_in_context
9,bag,headphones,cash,query_not_in_context
9,bag,chalk,cash,query_not_in_context
9,bag,pen,cash,query_not_in_context
9,bag,cash,crayons,trigger_not_in_context
9,bag,headphones,cash,query_not_in_context
9,bag,headphones,cash,query_not_in_context
9,cold,microwave,fridge,query_not_in_context
9,cold,heater,fridge,query_not_in_context
9,cold,fridge,tea,trigger_not_in_context
9,cold,heater,fridge,query_not_in_context
9,cold,fridge,sink,trigger_not_in_context
9,cold,heater,microwave,query_not_in_context
9,cold,fridge,sink,trigger_not_in_context
9,cold,fridge,microwave,query_not_in_context
9,cold,fridge,heater,trigger_not_in_context
9,cold,fridge,microwave,query_not_in_context
9,cold,tea,fridge,query_not_in_context
9,cold,tea,fridge,query_not_in_context
9,cold,fridge,microwave,query_not_in_context
9,cold,sink,microwave,query_not_in_context
9,cold,microwave,tea,trigger_not_in_context
9,cold,sink,microwave,query_not_in_context
9,cold,blankets,fridge,query_not_in_context
9,cold,fridge,sink,trigger_not_in_context
9,cold,tea,microwave,query_not_in_context
9,cold,fridge,sink,trigger_not_in_context
9,cold,fridge,microwave,query_not_in_context
9,cold,fridge,tea,trigger_not_in_context
9,cold,blankets,fridge,query_not_in_context
9,cold,sink,microwave,query_not_in_context
9,cold,tea,fridge,query_not_in_context
9,cold,blankets,microwave,query_not_in_context
9,cold,fridge,tea,trigger_not_in_context
9,cold,microwave,heater,trigger_not_in_context
9,cold,microwave,blankets,trigger_not_in_context
9,cold,sink,microwave,query_not_in_context
9,cold,fridge,sink,trigger_not_in_context
9,cold,fridge,heater,trigger_not_in_context
9,cold,sink,microwave,query_not_in_context
9,cold,fridge,sink,trigger_not_in_context
9,cold,blankets,fridge,query_not_in_context
9,cold,tea,microwave,query_not_in_context
9,cold,fridge,sink,trigger_not_in_context
9,cold,fridge,microwave,query_not_in_context
9,cold,microwave,sink,trigger_not_in_context
9,cold,fridge,sink,trigger_not_in_context
9,cold,sink,fridge,query_not_in_context
9,cold,fridge,microwave,query_not_in_context
9,cold,fridge,sink,trigger_not_in_context
9,cold,fridge,microwave,query_not_in_context
9,cold,tea,microwave,query_not_in_context
9,cold,blankets,fridge,query_not_in_context
9,cold,fridge,sink,trigger_not_in_context
9,cold,fridge,blankets,trigger_not_in_context
9,cold,heater,microwave,query_not_in_context
9,cold,microwave,sink,trigger_not_in_context
9,cold,sink,microwave,query_not_in_context
9,cold,sink,microwave,query_not_in_context
9,cold,fridge,heater,trigger_not_in_context
9,cold,sink,fridge,query_not_in_context
9,cold,microwave,fridge,query_not_in_context
9,cold,heater,microwave,query_not_in_context
9,cold,sink,microwave,query_not_in_context
9,cold,microwave,tea,trigger_not_in_context
9,cold,tea,fridge,query_not_in_context
9,cold,microwave,blankets,trigger_not_in_context
9,cold,fridge,sink,trigger_not_in_context
9,cold,tea,fridge,query_not_in_context
9,cold,sink,microwave,query_not_in_context
9,cold,microwave,blankets,trigger_not_in_context
9,cold,sink,microwave,query_not_in_context
9,cold,heater,microwave,query_not_in_context
9,cold,blankets,microwave,query_not_in_context
9,cold,fridge,tea,trigger_not_in_context
9,cold,microwave,heater,trigger_not_in_context
9,cold,fridge,sink,trigger_not_in_context
9,cold,sink,microwave,query_not_in_context
9,cold,sink,fridge,query_not_in_context
9,cold,fridge,tea,trigger_not_in_context
9,cold,fridge,sink,trigger_not_in_context
9,cold,sink,fridge,query_not_in_context
9,cold,heater,microwave,query_not_in_context
9,cold,sink,microwave,query_not_in_context
9,cold,blankets,microwave,query_not_in_context
9,cold,microwave,tea,trigger_not_in_context
9,cold,microwave,heater,trigger_not_in_context
9,cold,microwave,tea,trigger_not_in_context
9,cold,sink,microwave,query_not_in_context
9,cold,fridge,sink,trigger_not_in_context
9,cold,sink,microwave,query_not_in_context
9,cold,microwave,heater,trigger_not_in_context
9,cold,tea,microwave,query_not_in_context
9,cold,microwave,heater,trigger_not_in_context
9,cold,fridge,sink,trigger_not_in_context
9,cold,fridge,microwave,query_not_in_context
9,cold,fridge,heater,trigger_not_in_context
9,cold,fridge,sink,trigger_not_in_context
9,cold,tea,fridge,query_not_in_context
9,cold,microwave,blankets,trigger_not_in_context
9,cold,fridge,sink,trigger_not_in_context
9,cold,fridge,microwave,query_not_in_context
9,cold,fridge,microwave,query_not_in_context
9,cold,blankets,microwave,query_not_in_context
9,cold,microwave,sink,trigger_not_in_context
9,cold,fridge,tea,trigger_not_in_context
9,cold,heater,fridge,query_not_in_context
9,cold,fridge,microwave,query_not_in_context
9,cold,fridge,blankets,trigger_not_in_context
9,cold,fridge,blankets,trigger_not_in_context
9,cold,microwave,tea,trigger_not_in_context
9,cold,fridge,sink,trigger_not_in_context
9,cold,fridge,sink,trigger_not_in_context
9,cold,blankets,microwave,query_not_in_context
9,cold,tea,microwave,query_not_in_context
9,cold,fridge,sink,trigger_not_in_context
9,cold,microwave,blankets,trigger_not_in_context
9,cold,fridge,heater,trigger_not_in_context
9,cold,sink,microwave,query_not_in_context
9,cold,sink,microwave,query_not_in_context
9,cold,heater,fridge,query_not_in_context
9,cold,fridge,microwave,query_not_in_context
9,cold,fridge,microwave,query_not_in_context
9,cold,microwave,sink,trigger_not_in_context
9,cold,microwave,fridge,query_not_in_context
9,cold,fridge,sink,trigger_not_in_context
9,cold,sink,microwave,query_not_in_context
9,cold,microwave,fridge,query_not_in_context
9,gym,meditation,weightlifting,query_not_in_context
9,gym,weightlifting,basketball,trigger_not_in_context
9,gym,weightlifting,swimming,trigger_not_in_context
9,gym,softball,weightlifting,query_not_in_context
9,gym,weightlifting,swimming,trigger_not_in_context
9,gym,weightlifting,swimming,trigger_not_in_context
9,gym,meditation,weightlifting,query_not_in_context
9,gym,meditation,weightlifting,query_not_in_context
9,gym,weightlifting,swimming,trigger_not_in_context
9,gym,weightlifting,lacrosse,trigger_not_in_context
9,gym,meditation,weightlifting,query_not_in_context
9,gym,meditation,weightlifting,query_not_in_context
9,gym,lacrosse,weightlifting,query_not_in_context
9,gym,weightlifting,swimming,trigger_not_in_context
9,gym,weightlifting,lacrosse,trigger_not_in_context
9,gym,meditation,weightlifting,query_not_in_context
9,gym,basketball,weightlifting,query_not_in_context
9,gym,meditation,weightlifting,query_not_in_context
9,gym,meditation,weightlifting,query_not_in_context
9,gym,swimming,weightlifting,query_not_in_context
9,gym,meditation,weightlifting,query_not_in_context
9,gym,weightlifting,softball,trigger_not_in_context
9,gym,weightlifting,meditation,trigger_not_in_context
9,gym,softball,weightlifting,query_not_in_context
9,gym,weightlifting,softball,trigger_not_in_context
9,gym,weightlifting,swimming,trigger_not_in_context
9,gym,weightlifting,swimming,trigger_not_in_context
9,gym,swimming,weightlifting,query_not_in_context
9,gym,weightlifting,swimming,trigger_not_in_context
9,gym,weightlifting,swimming,trigger_not_in_context
9,gym,weightlifting,basketball,trigger_not_in_context
9,gym,basketball,weightlifting,query_not_in_context
9,gym,meditation,weightlifting,query_not_in_context
9,gym,basketball,weightlifting,query_not_in_context
9,gym,lacrosse,weightlifting,query_not_in_context
9,gym,meditation,weightlifting,query_not_in_context
9,gym,swimming,weightlifting,query_not_in_context
9,gym,softball,weightlifting,query_not_in_context
9,gym,weightlifting,basketball,trigger_not_in_context
9,gym,meditation,weightlifting,query_not_in_context
9,gym,weightlifting,swimming,trigger_not_in_context
9,gym,meditation,weightlifting,query_not_in_context
9,gym,weightlifting,lacrosse,trigger_not_in_context
9,gym,weightlifting,basketball,trigger_not_in_context
9,gym,meditation,weightlifting,query_not_in_context
9,gym,meditation,weightlifting,query_not_in_context
9,gym,weightlifting,swimming,trigger_not_in_context
9,gym,weightlifting,swimming,trigger_not_in_context
9,gym,weightlifting,swimming,trigger_not_in_context
9,gym,meditation,weightlifting,query_not_in_context
9,gym,meditation,weightlifting,query_not_in_context
9,gym,weightlifting,softball,trigger_not_in_context
9,gym,meditation,weightlifting,query_not_in_context
9,gym,weightlifting,lacrosse,trigger_not_in_context
9,gym,weightlifting,swimming,trigger_not_in_context
9,gym,swimming,weightlifting,query_not_in_context
9,gym,weightlifting,softball,trigger_not_in_context
9,gym,weightlifting,softball,trigger_not_in_context
9,gym,weightlifting,lacrosse,trigger_not_in_context
9,gym,weightlifting,swimming,trigger_not_in_context
9,gym,weightlifting,swimming,trigger_not_in_context
9,gym,basketball,weightlifting,query_not_in_context
9,gym,weightlifting,meditation,trigger_not_in_context
9,gym,weightlifting,swimming,trigger_not_in_context
9,gym,lacrosse,weightlifting,query_not_in_context
9,gym,weightlifting,basketball,trigger_not_in_context
9,gym,meditation,weightlifting,query_not_in_context
9,gym,weightlifting,swimming,trigger_not_in_context
9,gym,swimming,weightlifting,query_not_in_context
9,gym,weightlifting,lacrosse,trigger_not_in_context
9,gym,weightlifting,swimming,trigger_not_in_context
9,gym,weightlifting,softball,trigger_not_in_context
9,gym,meditation,weightlifting,query_not_in_context
9,gym,weightlifting,swimming,trigger_not_in_context
9,gym,basketball,weightlifting,query_not_in_context
9,mall,electronics store,pretzel stand,trigger_not_in_context
9,mall,electronics store,grocery store,query_not_in_context
9,mall,coffee shop,grocery store,query_not_in_context
9,mall,pretzel stand,gift shop,query_not_in_context
9,mall,coffee shop,pretzel stand,trigger_not_in_context
9,mall,pretzel stand,electronics store,query_not_in_context
9,mall,gift shop,grocery store,query_not_in_context
9,mall,coffee shop,pretzel stand,trigger_not_in_context
9,mall,gift shop,grocery store,query_not_in_context
9,mall,electronics store,gift shop,query_not_in_context
9,mall,coffee shop,grocery store,query_not_in_context
9,mall,electronics store,gift shop,query_not_in_context
9,mall,grocery store,burger joint,query_not_in_context
9,mall,gift shop,grocery store,query_not_in_context
9,mall,coffee shop,pretzel stand,trigger_not_in_context
9,mall,burger joint,coffee shop,query_not_in_context
9,mall,electronics store,grocery store,query_not_in_context
9,mall,electronics store,gift shop,query_not_in_context
9,mall,pretzel stand,coffee shop,query_not_in_context
9,mall,burger joint,pretzel stand,trigger_not_in_context
9,mall,grocery store,burger joint,query_not_in_context
9,mall,grocery store,coffee shop,query_not_in_context
9,mall,pretzel stand,burger joint,query_not_in_context
9,mall,gift shop,grocery store,query_not_in_context
9,mall,burger joint,pretzel stand,trigger_not_in_context
9,mall,pretzel stand,electronics store,query_not_in_context
9,mall,electronics store,gift shop,query_not_in_context
9,mall,burger joint,coffee shop,query_not_in_context
9,mall,burger joint,pretzel stand,trigger_not_in_context
9,mall,electronics store,grocery store,query_not_in_context
9,mall,gift shop,grocery store,query_not_in_context
9,mall,burger joint,coffee shop,query_not_in_context
9,mall,gift shop,grocery store,query_not_in_context
9,mall,burger joint,coffee shop,query_not_in_context
9,mall,pretzel stand,electronics store,query_not_in_context
9,mall,coffee shop,electronics store,query_not_in_context
9,mall,electronics store,burger joint,query_not_in_context
9,mall,coffee shop,burger joint,query_not_in_context
9,mall,grocery store,coffee shop,query_not_in_context
9,mall,burger joint,coffee shop,query_not_in_context
9,mall,gift shop,grocery store,query_not_in_context
9,mall,grocery store,gift shop,query_not_in_context
9,mall,electronics store,gift shop,query_not_in_context
9,mall,electronics store,gift shop,query_not_in_context
9,mall,grocery store,pretzel stand,trigger_not_in_context
9,mall,grocery store,burger joint,query_not_in_context
9,mall,burger joint,gift shop,query_not_in_context
9,mall,grocery store,burger joint,query_not_in_context
9,mall,pretzel stand,electronics store,query_not_in_context
9,mall,coffee shop,grocery store,query_not_in_context
9,mall,burger joint,coffee shop,query_not_in_context
9,mall,burger joint,pretzel stand,trigger_not_in_context
9,mall,pretzel stand,coffee shop,query_not_in_context
9,mall,pretzel stand,coffee shop,query_not_in_context
9,mall,electronics store,grocery store,query_not_in_context
9,mall,gift shop,electronics store,query_not_in_context
9,mall,electronics store,gift shop,query_not_in_context
9,mall,electronics store,grocery store,query_not_in_context
9,mall,coffee shop,gift shop,query_not_in_context
9,mall,electronics store,burger joint,query_not_in_context
9,mall,burger joint,gift shop,query_not_in_context
9,mall,pretzel stand,coffee shop,query_not_in_context
9,mall,burger joint,electronics store,query_not_in_context
9,mall,burger joint,coffee shop,query_not_in_context
9,mall,pretzel stand,coffee shop,query_not_in_context
9,mall,burger joint,grocery store,query_not_in_context
9,mall,burger joint,grocery store,query_not_in_context
9,mall,pretzel stand,coffee shop,query_not_in_context
9,mall,burger joint,grocery store,query_not_in_context
9,mall,burger joint,grocery store,query_not_in_context
9,mall,gift shop,burger joint,query_not_in_context
9,mall,pretzel stand,coffee shop,query_not_in_context
9,mall,electronics store,gift shop,query_not_in_context
9,mall,grocery store,gift shop,query_not_in_context
9,mall,pretzel stand,grocery store,query_not_in_context
9,mall,electronics store,gift shop,query_not_in_context
9,mall,burger joint,pretzel stand,trigger_not_in_context
9,mall,electronics store,coffee shop,query_not_in_context
9,mall,burger joint,coffee shop,query_not_in_context
9,mall,burger joint,pretzel stand,trigger_not_in_context
9,mall,grocery store,coffee shop,query_not_in_context
9,mall,burger joint,coffee shop,query_not_in_context
9,mall,electronics store,grocery store,query_not_in_context
9,mall,grocery store,gift shop,query_not_in_context
9,mall,electronics store,gift shop,query_not_in_context
9,mall,electronics store,grocery store,query_not_in_context
9,mall,electronics store,gift shop,query_not_in_context
9,mall,burger joint,gift shop,query_not_in_context
9,mall,burger joint,coffee shop,query_not_in_context
9,mall,electronics store,gift shop,query_not_in_context
9,mall,electronics store,grocery store,query_not_in_context
9,mall,electronics store,gift shop,query_not_in_context
9,mall,grocery store,pretzel stand,trigger_not_in_context
9,mall,electronics store,gift shop,query_not_in_context
9,mall,grocery store,electronics store,query_not_in_context
9,mall,pretzel stand,gift shop,query_not_in_context
9,mall,gift shop,grocery store,query_not_in_context
9,mall,electronics store,pretzel stand,trigger_not_in_context
9,mall,gift shop,grocery store,query_not_in_context
9,mall,grocery store,pretzel stand,trigger_not_in_context
9,mall,burger joint,pretzel stand,trigger_not_in_context
9,mall,gift shop,grocery store,query_not_in_context
9,mall,coffee shop,grocery store,query_not_in_context
9,mall,electronics store,grocery store,query_not_in_context
9,mall,gift shop,electronics store,query_not_in_context
9,mall,burger joint,pretzel stand,trigger_not_in_context
9,mall,burger joint,electronics store,query_not_in_context
9,mall,electronics store,coffee shop,query_not_in_context
9,mall,burger joint,coffee shop,query_not_in_context
9,mall,pretzel stand,coffee shop,query_not_in_context
9,mall,gift shop,burger joint,query_not_in_context
9,mall,electronics store,coffee shop,query_not_in_context
9,mall,burger joint,pretzel stand,trigger_not_in_context
9,mall,electronics store,grocery store,query_not_in_context
9,mall,electronics store,gift shop,query_not_in_context
9,mall,electronics store,gift shop,query_not_in_context
9,mall,pretzel stand,grocery store,query_not_in_context
9,mall,electronics store,pretzel stand,trigger_not_in_context
9,mall,coffee shop,grocery store,query_not_in_context
9,mall,burger joint,grocery store,query_not_in_context
9,mall,grocery store,pretzel stand,trigger_not_in_context
9,mall,coffee shop,electronics store,query_not_in_context
9,mall,pretzel stand,coffee shop,query_not_in_context
9,mall,burger joint,pretzel stand,trigger_not_in_context
9,mall,electronics store,grocery store,query_not_in_context
9,mall,coffee shop,gift shop,query_not_in_context
9,mall,coffee shop,pretzel stand,trigger_not_in_context
9,mall,electronics store,gift shop,query_not_in_context
9,mall,grocery store,electronics store,query_not_in_context
9,mall,burger joint,coffee shop,query_not_in_context
9,mall,gift shop,grocery store,query_not_in_context
9,mall,pretzel stand,coffee shop,query_not_in_context
9,mall,electronics store,burger joint,query_not_in_context
9,mall,grocery store,coffee shop,query_not_in_context
9,mall,coffee shop,pretzel stand,trigger_not_in_context
9,mall,coffee shop,electronics store,query_not_in_context
9,mall,coffee shop,gift shop,query_not_in_context
9,mall,electronics store,coffee shop,query_not_in_context
9,mall,burger joint,pretzel stand,trigger_not_in_context
9,mall,pretzel stand,coffee shop,query_not_in_context
9,mall,burger joint,electronics store,query_not_in_context
9,mall,electronics store,grocery store,query_not_in_context
9,mall,gift shop,grocery store,query_not_in_context
9,mall,gift shop,pretzel stand,trigger_not_in_context
9,mall,burger joint,coffee shop,query_not_in_context
9,mall,gift shop,pretzel stand,trigger_not_in_context
9,mall,coffee shop,burger joint,query_not_in_context
9,mall,grocery store,pretzel stand,trigger_not_in_context
9,mall,burger joint,coffee shop,query_not_in_context
9,mall,burger joint,coffee shop,query_not_in_context
9,mall,burger joint,pretzel stand,trigger_not_in_context
9,mall,grocery store,gift shop,query_not_in_context
9,mall,burger joint,pretzel stand,trigger_not_in_context
9,mall,gift shop,grocery store,query_not_in_context
9,mall,pretzel stand,gift shop,query_not_in_context
9,mall,burger joint,gift shop,query_not_in_context
9,mall,burger joint,pretzel stand,trigger_not_in_context
9,mall,burger joint,gift shop,query_not_in_context
9,mall,burger joint,pretzel stand,trigger_not_in_context
9,mall,burger joint,gift shop,query_not_in_context
9,mall,pretzel stand,gift shop,query_not_in_context
9,mall,pretzel stand,coffee shop,query_not_in_context
9,mall,burger joint,pretzel stand,trigger_not_in_context
9,mall,burger joint,pretzel stand,trigger_not_in_context
9,mall,pretzel stand,grocery store,query_not_in_context
9,mall,gift shop,burger joint,query_not_in_context
9,mall,gift shop,grocery store,query_not_in_context
9,mall,electronics store,grocery store,query_not_in_context
9,mall,pretzel stand,grocery store,query_not_in_context
9,mall,pretzel stand,burger joint,query_not_in_context
9,mall,grocery store,gift shop,query_not_in_context
9,mall,pretzel stand,coffee shop,query_not_in_context
9,mall,gift shop,electronics store,query_not_in_context
9,mall,pretzel stand,electronics store,query_not_in_context
9,mall,coffee shop,electronics store,query_not_in_context
9,mall,pretzel stand,grocery store,query_not_in_context
9,mall,pretzel stand,coffee shop,query_not_in_context
9,mall,electronics store,grocery store,query_not_in_context
9,mall,burger joint,electronics store,query_not_in_context
9,mall,pretzel stand,coffee shop,query_not_in_context
9,mall,grocery store,coffee shop,query_not_in_context
9,mall,gift shop,pretzel stand,trigger_not_in_context
9,mall,gift shop,electronics store,query_not_in_context
9,mall,coffee shop,electronics store,query_not_in_context
9,mall,pretzel stand,coffee shop,query_not_in_context
9,mall,pretzel stand,coffee shop,query_not_in_context
9,mall,electronics store,grocery store,query_not_in_context
9,mall,electronics store,gift shop,query_not_in_context
9,mall,electronics store,grocery store,query_not_in_context
9,mall,electronics store,grocery store,query_not_in_context
9,mall,grocery store,electronics store,query_not_in_context
9,mall,electronics store,grocery store,query_not_in_context
9,mall,grocery store,burger joint,query_not_in_context
9,mall,pretzel stand,coffee shop,query_not_in_context
9,mall,burger joint,pretzel stand,trigger_not_in_context
9,mall,electronics store,burger joint,query_not_in_context
9,mall,electronics store,gift shop,query_not_in_context
9,mall,coffee shop,gift shop,query_not_in_context
9,mall,gift shop,coffee shop,query_not_in_context
9,mall,electronics store,burger joint,query_not_in_context
9,mall,pretzel stand,coffee shop,query_not_in_context
9,mall,electronics store,coffee shop,query_not_in_context
9,mall,burger joint,electronics store,query_not_in_context
9,mall,pretzel stand,gift shop,query_not_in_context
9,mall,pretzel stand,coffee shop,query_not_in_context
9,mall,electronics store,grocery store,query_not_in_context
9,mall,gift shop,coffee shop,query_not_in_context
9,mall,pretzel stand,gift shop,query_not_in_context
9,mall,electronics store,gift shop,query_not_in_context
9,mall,burger joint,electronics store,query_not_in_context
9,mall,burger joint,coffee shop,query_not_in_context
9,mall,gift shop,grocery store,query_not_in_context
9,mall,burger joint,pretzel stand,trigger_not_in_context
9,mask,gloves,napkins,trigger_not_in_context
9,mask,bandana,gloves,query_not_in_context
9,mask,candy,gloves,query_not_in_context
9,mask,candy,gloves,query_not_in_context
9,mask,wallet,gloves,query_not_in_context
9,mask,wallet,gloves,query_not_in_context
9,mask,candy,gloves,query_not_in_context
9,mask,handkerchief,gloves,query_not_in_context
9,mask,gloves,bandana,trigger_not_in_context
9,mask,gloves,handkerchief,trigger_not_in_context
9,mask,gloves,candy,trigger_not_in_context
9,mask,gloves,candy,trigger_not_in_context
9,mask,wallet,gloves,query_not_in_context
9,mask,wallet,gloves,query_not_in_context
9,mask,wallet,gloves,query_not_in_context
9,mask,handkerchief,gloves,query_not_in_context
9,mask,handkerchief,gloves,query_not_in_context
9,mask,gloves,bandana,trigger_not_in_context
9,mask,napkins,gloves,query_not_in_context
9,mask,gloves,bandana,trigger_not_in_context
9,mask,wallet,gloves,query_not_in_context
9,mask,wallet,gloves,query_not_in_context
