set_boundary,context,trigger,query,reason
5,throw,tires,football,trigger_not_in_context
5,throw,tires,football,trigger_not_in_context
5,throw,tires,football,trigger_not_in_context
5,throw,shovel,boomerang,trigger_not_in_context
5,throw,lawnmower,shovel,query_not_in_context
5,throw,tires,lawnmower,query_not_in_context
5,throw,boomerang,shovel,query_not_in_context
5,throw,lawnmower,shovel,query_not_in_context
5,throw,lawnmower,tires,query_not_in_context
5,throw,lawnmower,shovel,query_not_in_context
5,throw,lawnmower,tires,query_not_in_context
5,throw,shovel,lawnmower,query_not_in_context
5,throw,football,tires,query_not_in_context
5,throw,tires,boomerang,trigger_not_in_context
5,throw,lawnmower,tires,query_not_in_context
5,throw,football,shovel,query_not_in_context
5,throw,lawnmower,tires,query_not_in_context
5,throw,tires,lawnmower,query_not_in_context
5,throw,shovel,football,trigger_not_in_context
5,throw,lawnmower,shovel,query_not_in_context
5,throw,football,lawnmower,query_not_in_context
5,throw,shovel,football,trigger_not_in_context
5,throw,tires,shovel,query_not_in_context
5,throw,lawnmower,shovel,query_not_in_context
5,throw,boomerang,shovel,query_not_in_context
5,throw,beach ball,tires,query_not_in_context
5,throw,boomerang,shovel,query_not_in_context
5,throw,lawnmower,shovel,query_not_in_context
5,throw,boomerang,lawnmower,query_not_in_context
5,throw,lawnmower,football,trigger_not_in_context
5,throw,beach ball,tires,query_not_in_context
5,throw,shovel,lawnmower,query_not_in_context
5,throw,boomerang,tires,query_not_in_context
5,throw,lawnmower,football,trigger_not_in_context
5,throw,boomerang,lawnmower,query_not_in_context
5,throw,shovel,tires,query_not_in_context
5,throw,lawnmower,tires,query_not_in_context
5,throw,boomerang,lawnmower,query_not_in_context
5,throw,beach ball,tires,query_not_in_context
5,throw,tires,shovel,query_not_in_context
5,throw,tires,boomerang,trigger_not_in_context
5,throw,beach ball,shovel,query_not_in_context
5,throw,lawnmower,shovel,query_not_in_context
5,throw,shovel,beach ball,trigger_not_in_context
5,throw,tires,boomerang,trigger_not_in_context
5,throw,shovel,boomerang,trigger_not_in_context
5,throw,shovel,tires,query_not_in_context
5,throw,lawnmower,tires,query_not_in_context
5,throw,lawnmower,shovel,query_not_in_context
5,throw,beach ball,lawnmower,query_not_in_context
5,throw,shovel,football,trigger_not_in_context
5,throw,shovel,tires,query_not_in_context
5,throw,lawnmower,shovel,query_not_in_context
5,throw,boomerang,tires,query_not_in_context
5,throw,tires,beach ball,trigger_not_in_context
5,throw,tires,shovel,query_not_in_context
5,throw,football,lawnmower,query_not_in_context
5,throw,football,shovel,query_not_in_context
5,throw,lawnmower,tires,query_not_in_context
5,throw,lawnmower,shovel,query_not_in_context
5,throw,beach ball,lawnmower,query_not_in_context
5,throw,lawnmower,boomerang,trigger_not_in_context
5,throw,beach ball,shovel,query_not_in_context
5,throw,shovel,tires,query_not_in_context
5,throw,football,tires,query_not_in_context
5,throw,boomerang,shovel,query_not_in_context
5,throw,tires,lawnmower,query_not_in_context
5,throw,lawnmower,shovel,query_not_in_context
5,throw,shovel,lawnmower,query_not_in_context
5,throw,shovel,tires,query_not_in_context
5,throw,tires,lawnmower,query_not_in_context
5,throw,lawnmower,football,trigger_not_in_context
5,throw,beach ball,tires,query_not_in_context
5,throw,lawnmower,football,trigger_not_in_context
5,throw,shovel,tires,query_not_in_context
5,throw,lawnmower,shovel,query_not_in_context
5,throw,beach ball,shovel,query_not_in_context
5,throw,lawnmower,boomerang,trigger_not_in_context
5,throw,shovel,tires,query_not_in_context
5,throw,boomerang,tires,query_not_in_context
5,throw,lawnmower,shovel,query_not_in_context
5,throw,lawnmower,tires,query_not_in_context
5,throw,football,lawnmower,query_not_in_context
5,throw,shovel,boomerang,trigger_not_in_context
5,throw,tires,shovel,query_not_in_context
5,throw,shovel,tires,query_not_in_context
5,throw,shovel,tires,query_not_in_context
5,throw,shovel,football,trigger_not_in_context
5,throw,tires,beach ball,trigger_not_in_context
5,throw,lawnmower,tires,query_not_in_context
5,throw,lawnmower,shovel,query_not_in_context
5,throw,shovel,tires,query_not_in_context
5,throw,lawnmower,shovel,query_not_in_context
5,throw,shovel,tires,query_not_in_context
5,throw,lawnmower,shovel,query_not_in_context
5,throw,lawnmower,tires,query_not_in_context
5,throw,tires,beach ball,trigger_not_in_context
5,throw,lawnmower,tires,query_not_in_context
5,throw,beach ball,tires,query_not_in_context
5,throw,tires,football,trigger_not_in_context
5,throw,lawnmower,tires,query_not_in_context
5,throw,tires,football,trigger_not_in_context
5,throw,lawnmower,football,trigger_not_in_context
5,throw,beach ball,shovel,query_not_in_context
5,throw,lawnmower,shovel,query_not_in_context
5,transport,car,roller blades,query_not_in_context
5,transport,motorcycle,lawnmower,query_not_in_context
5,transport,motorcycle,car,trigger_not_in_context
5,transport,car,motorcycle,query_not_in_context
5,transport,hammer,chairs,query_not_in_context
5,transport,hammer,chairs,query_not_in_context
5,transport,roller blades,lawnmower,query_not_in_context
5,transport,car,motorcycle,query_not_in_context
5,transport,car,motorcycle,query_not_in_context
5,transport,chairs,hammer,trigger_not_in_context
5,transport,chairs,lawnmower,query_not_in_context
5,transport,lawnmower,car,trigger_not_in_context
5,transport,chairs,lawnmower,query_not_in_context
5,transport,car,roller blades,query_not_in_context
5,transport,roller blades,motorcycle,query_not_in_context
5,transport,hammer,lawnmower,query_not_in_context
5,transport,car,lawnmower,query_not_in_context
5,transport,lawnmower,car,trigger_not_in_context
5,transport,hammer,lawnmower,query_not_in_context
5,transport,motorcycle,roller blades,query_not_in_context
5,transport,roller blades,car,trigger_not_in_context
5,transport,lawnmower,roller blades,query_not_in_context
5,transport,roller blades,hammer,trigger_not_in_context
5,transport,lawnmower,chairs,query_not_in_context
5,transport,hammer,lawnmower,query_not_in_context
5,transport,hammer,chairs,query_not_in_context
5,transport,hammer,motorcycle,query_not_in_context
5,transport,hammer,lawnmower,query_not_in_context
5,transport,chairs,lawnmower,query_not_in_context
5,transport,roller blades,car,trigger_not_in_context
5,transport,car,roller blades,query_not_in_context
5,transport,car,chairs,query_not_in_context
5,transport,chairs,lawnmower,query_not_in_context
5,transport,hammer,lawnmower,query_not_in_context
5,transport,chairs,lawnmower,query_not_in_context
5,transport,hammer,chairs,query_not_in_context
5,transport,motorcycle,roller blades,query_not_in_context
5,transport,roller blades,motorcycle,query_not_in_context
5,transport,car,motorcycle,query_not_in_context
5,transport,roller blades,car,trigger_not_in_context
5,transport,car,lawnmower,query_not_in_context
5,transport,car,motorcycle,query_not_in_context
5,transport,lawnmower,chairs,query_not_in_context
5,transport,hammer,motorcycle,query_not_in_context
5,transport,hammer,lawnmower,query_not_in_context
5,transport,car,motorcycle,query_not_in_context
5,transport,car,roller blades,query_not_in_context
5,transport,hammer,chairs,query_not_in_context
5,transport,chairs,hammer,trigger_not_in_context
5,transport,lawnmower,chairs,query_not_in_context
5,transport,chairs,roller blades,query_not_in_context
5,transport,chairs,lawnmower,query_not_in_context
5,transport,car,motorcycle,query_not_in_context
5,transport,hammer,chairs,query_not_in_context
5,transport,motorcycle,roller blades,query_not_in_context
5,transport,hammer,chairs,query_not_in_context
5,transport,roller blades,motorcycle,query_not_in_context
5,transport,motorcycle,hammer,trigger_not_in_context
5,transport,chairs,roller blades,query_not_in_context
5,transport,motorcycle,lawnmower,query_not_in_context
5,transport,lawnmower,hammer,trigger_not_in_context
5,transport,motorcycle,chairs,query_not_in_context
5,transport,car,motorcycle,query_not_in_context
5,transport,chairs,lawnmower,query_not_in_context
5,transport,car,roller blades,query_not_in_context
5,transport,hammer,chairs,query_not_in_context
5,transport,roller blades,motorcycle,query_not_in_context
5,transport,car,roller blades,query_not_in_context
5,transport,chairs,lawnmower,query_not_in_context
5,transport,chairs,car,trigger_not_in_context
5,transport,chairs,lawnmower,query_not_in_context
5,transport,chairs,motorcycle,query_not_in_context
5,transport,chairs,lawnmower,query_not_in_context
5,transport,chairs,lawnmower,query_not_in_context
5,transport,motorcycle,roller blades,query_not_in_context
5,transport,car,motorcycle,query_not_in_context
5,transport,chairs,car,trigger_not_in_context
5,transport,hammer,lawnmower,query_not_in_context
5,transport,car,motorcycle,query_not_in_context
5,transport,car,roller blades,query_not_in_context
5,transport,chairs,lawnmower,query_not_in_context
5,transport,roller blades,lawnmower,query_not_in_context
5,transport,lawnmower,motorcycle,query_not_in_context
5,transport,hammer,lawnmower,query_not_in_context
5,transport,chairs,lawnmower,query_not_in_context
5,transport,car,roller blades,query_not_in_context
5,transport,motorcycle,lawnmower,query_not_in_context
5,transport,car,roller blades,query_not_in_context
5,transport,motorcycle,lawnmower,query_not_in_context
5,transport,motorcycle,roller blades,query_not_in_context
5,transport,lawnmower,motorcycle,query_not_in_context
5,transport,chairs,motorcycle,query_not_in_context
5,transport,roller blades,lawnmower,query_not_in_context
5,transport,chairs,lawnmower,query_not_in_context
5,transport,motorcycle,car,trigger_not_in_context
5,transport,hammer,lawnmower,query_not_in_context
5,transport,car,roller blades,query_not_in_context
5,transport,lawnmower,hammer,trigger_not_in_context
5,transport,motorcycle,roller blades,query_not_in_context
5,transport,lawnmower,chairs,query_not_in_context
5,transport,hammer,lawnmower,query_not_in_context
5,transport,car,chairs,query_not_in_context
5,transport,lawnmower,roller blades,query_not_in_context
5,transport,roller blades,hammer,trigger_not_in_context
5,transport,car,motorcycle,query_not_in_context
5,transport,chairs,motorcycle,query_not_in_context
5,transport,lawnmower,car,trigger_not_in_context
5,transport,hammer,lawnmower,query_not_in_context
5,transport,chairs,hammer,trigger_not_in_context
5,transport,hammer,chairs,query_not_in_context
5,transport,hammer,roller blades,query_not_in_context
5,transport,lawnmower,hammer,trigger_not_in_context
5,transport,car,roller blades,query_not_in_context
5,transport,motorcycle,roller blades,query_not_in_context
5,transport,motorcycle,roller blades,query_not_in_context
5,transport,car,motorcycle,query_not_in_context
5,transport,motorcycle,hammer,trigger_not_in_context
5,transport,car,lawnmower,query_not_in_context
5,transport,motorcycle,roller blades,query_not_in_context
5,transport,chairs,lawnmower,query_not_in_context
5,transport,motorcycle,chairs,query_not_in_context
5,transport,motorcycle,chairs,query_not_in_context
5,transport,chairs,lawnmower,query_not_in_context
5,transport,lawnmower,car,trigger_not_in_context
5,transport,motorcycle,lawnmower,query_not_in_context
5,transport,lawnmower,car,trigger_not_in_context
5,transport,roller blades,car,trigger_not_in_context
5,transport,car,roller blades,query_not_in_context
5,transport,chairs,lawnmower,query_not_in_context
5,transport,motorcycle,hammer,trigger_not_in_context
5,transport,hammer,roller blades,query_not_in_context
5,transport,hammer,lawnmower,query_not_in_context
5,transport,hammer,motorcycle,query_not_in_context
5,transport,hammer,roller blades,query_not_in_context
5,transport,motorcycle,roller blades,query_not_in_context
5,transport,hammer,lawnmower,query_not_in_context
5,transport,car,motorcycle,query_not_in_context
5,transport,hammer,lawnmower,query_not_in_context
5,transport,hammer,chairs,query_not_in_context
5,transport,hammer,chairs,query_not_in_context
5,transport,motorcycle,car,trigger_not_in_context
5,transport,roller blades,hammer,trigger_not_in_context
5,transport,chairs,motorcycle,query_not_in_context
5,transport,chairs,lawnmower,query_not_in_context
5,transport,lawnmower,motorcycle,query_not_in_context
5,transport,car,motorcycle,query_not_in_context
5,transport,motorcycle,hammer,trigger_not_in_context
5,transport,car,motorcycle,query_not_in_context
5,transport,car,motorcycle,query_not_in_context
5,transport,motorcycle,hammer,trigger_not_in_context
5,transport,motorcycle,car,trigger_not_in_context
5,transport,lawnmower,hammer,trigger_not_in_context
5,transport,chairs,lawnmower,query_not_in_context
5,transport,roller blades,hammer,trigger_not_in_context
5,transport,car,lawnmower,query_not_in_context
5,transport,roller blades,chairs,query_not_in_context
5,transport,chairs,motorcycle,query_not_in_context
5,transport,chairs,lawnmower,query_not_in_context
5,transport,roller blades,motorcycle,query_not_in_context
5,transport,car,motorcycle,query_not_in_context
5,transport,chairs,lawnmower,query_not_in_context
5,transport,lawnmower,motorcycle,query_not_in_context
5,transport,hammer,lawnmower,query_not_in_context
5,transport,motorcycle,roller blades,query_not_in_context
5,transport,hammer,chairs,query_not_in_context
5,transport,chairs,hammer,trigger_not_in_context
5,transport,car,motorcycle,query_not_in_context
5,transport,motorcycle,chairs,query_not_in_context
5,transport,hammer,roller blades,query_not_in_context
5,transport,hammer,lawnmower,query_not_in_context
5,transport,roller blades,lawnmower,query_not_in_context
5,transport,chairs,roller blades,query_not_in_context
5,transport,hammer,chairs,query_not_in_context
5,transport,motorcycle,roller blades,query_not_in_context
5,transport,hammer,chairs,query_not_in_context
5,transport,car,chairs,query_not_in_context
5,transport,car,motorcycle,query_not_in_context
5,transport,car,roller blades,query_not_in_context
5,transport,car,chairs,query_not_in_context
5,transport,car,motorcycle,query_not_in_context
5,transport,car,motorcycle,query_not_in_context
5,transport,hammer,motorcycle,query_not_in_context
5,transport,chairs,car,trigger_not_in_context
5,transport,roller blades,motorcycle,query_not_in_context
5,transport,hammer,chairs,query_not_in_context
5,transport,car,chairs,query_not_in_context
5,transport,motorcycle,car,trigger_not_in_context
5,transport,lawnmower,roller blades,query_not_in_context
5,transport,lawnmower,roller blades,query_not_in_context
5,transport,lawnmower,chairs,query_not_in_context
5,transport,roller blades,hammer,trigger_not_in_context
5,transport,roller blades,chairs,query_not_in_context
5,transport,hammer,roller blades,query_not_in_context
5,transport,car,roller blades,query_not_in_context
5,transport,lawnmower,car,trigger_not_in_context
5,transport,hammer,lawnmower,query_not_in_context
5,transport,hammer,lawnmower,query_not_in_context
5,transport,car,roller blades,query_not_in_context
5,transport,motorcycle,roller blades,query_not_in_context
5,transport,roller blades,car,trigger_not_in_context
5,transport,chairs,lawnmower,query_not_in_context
5,transport,car,roller blades,query_not_in_context
5,transport,lawnmower,motorcycle,query_not_in_context
6,bag,crayons,chalk,trigger_not_in_context
6,bag,cash,headphones,trigger_not_in_context
6,bag,headphones,cash,query_not_in_context
6,bag,chalk,crayons,query_not_in_context
6,bag,crayons,chalk,trigger_not_in_context
6,bag,crayons,chalk,trigger_not_in_context
6,bag,cash,headphones,trigger_not_in_context
6,bag,cash,chalk,trigger_not_in_context
6,bag,crayons,headphones,trigger_not_in_context
6,bag,crayons,makeup,trigger_not_in_context
6,bag,crayons,cash,query_not_in_context
6,bag,crayons,pen,trigger_not_in_context
6,bag,cash,makeup,trigger_not_in_context
6,bag,makeup,cash,query_not_in_context
6,bag,pen,crayons,query_not_in_context
6,bag,cash,makeup,trigger_not_in_context
6,bag,cash,makeup,trigger_not_in_context
6,bag,headphones,cash,query_not_in_context
6,bag,crayons,chalk,trigger_not_in_context
6,bag,crayons,chalk,trigger_not_in_context
6,bag,headphones,cash,query_not_in_context
6,bag,makeup,crayons,query_not_in_context
6,bag,chalk,crayons,query_not_in_context
6,bag,pen,crayons,query_not_in_context
6,bag,chalk,cash,query_not_in_context
6,bag,cash,pen,trigger_not_in_context
6,bag,chalk,crayons,query_not_in_context
6,bag,pen,crayons,query_not_in_context
6,bag,headphones,cash,query_not_in_context
6,bag,headphones,cash,query_not_in_context
6,bag,cash,makeup,trigger_not_in_context
6,bag,cash,makeup,trigger_not_in_context
6,bag,headphones,cash,query_not_in_context
6,bag,cash,makeup,trigger_not_in_context
6,bag,crayons,chalk,trigger_not_in_context
6,bag,chalk,cash,query_not_in_context
6,bag,pen,crayons,query_not_in_context
6,bag,crayons,makeup,trigger_not_in_context
6,bag,crayons,cash,query_not_in_context
6,bag,cash,pen,trigger_not_in_context
6,bag,pen,crayons,query_not_in_context
6,bag,makeup,cash,query_not_in_context
6,bag,headphones,crayons,query_not_in_context
6,bag,cash,makeup,trigger_not_in_context
6,bag,cash,makeup,trigger_not_in_context
6,bag,cash,makeup,trigger_not_in_context
6,bag,pen,crayons,query_not_in_context
6,bag,crayons,headphones,trigger_not_in_context
6,bag,cash,chalk,trigger_not_in_context
6,bag,headphones,cash,query_not_in_context
6,bag,chalk,cash,query_not_in_context
6,bag,makeup,crayons,query_not_in_context
6,bag,crayons,chalk,trigger_not_in_context
6,bag,crayons,chalk,trigger_not_in_context
6,bag,cash,chalk,trigger_not_in_context
6,bag,pen,crayons,query_not_in_context
6,bag,headphones,cash,query_not_in_context
6,bag,headphones,crayons,query_not_in_context
6,bag,pen,crayons,query_not_in_context
6,bag,pen,crayons,query_not_in_context
6,bag,makeup,cash,query_not_in_context
6,bag,pen,cash,query_not_in_context
6,bag,crayons,headphones,trigger_not_in_context
6,bag,crayons,chalk,trigger_not_in_context
6,bag,crayons,chalk,trigger_not_in_context
6,bag,chalk,cash,query_not_in_context
6,bag,cash,makeup,trigger_not_in_context
6,bag,cash,pen,trigger_not_in_context
6,bag,pen,crayons,query_not_in_context
6,bag,crayons,cash,query_not_in_context
6,bag,cash,pen,trigger_not_in_context
6,bag,cash,chalk,trigger_not_in_context
6,bag,pen,crayons,query_not_in_context
6,bag,makeup,cash,query_not_in_context
6,bag,cash,makeup,trigger_not_in_context
6,bag,pen,cash,query_not_in_context
6,bag,cash,makeup,trigger_not_in_context
6,bag,chalk,crayons,query_not_in_context
6,bag,crayons,makeup,trigger_not_in_context
6,bag,cash,headphones,trigger_not_in_context
6,bag,crayons,cash,query_not_in_context
6,bag,makeup,cash,query_not_in_context
6,bag,crayons,cash,query_not_in_context
6,bag,crayons,makeup,trigger_not_in_context
6,bag,cash,makeup,trigger_not_in_context
6,bag,crayons,chalk,trigger_not_in_context
6,bag,crayons,chalk,trigger_not_in_context
6,bag,crayons,chalk,trigger_not_in_context
6,bag,pen,crayons,query_not_in_context
6,bag,headphones,cash,query_not_in_context
6,bag,crayons,chalk,trigger_not_in_context
6,bag,crayons,chalk,trigger_not_in_context
6,bag,cash,makeup,trigger_not_in_context
6,bag,cash,makeup,trigger_not_in_context
6,bag,headphones,cash,query_not_in_context
6,bag,pen,crayons,query_not_in_context
6,bag,pen,crayons,query_not_in_context
6,bag,cash,makeup,trigger_not_in_context
6,bag,crayons,headphones,trigger_not_in_context
6,bag,headphones,crayons,query_not_in_context
6,bag,crayons,pen,trigger_not_in_context
6,bag,cash,crayons,query_not_in_context
6,bag,headphones,cash,query_not_in_context
6,bag,cash,makeup,trigger_not_in_context
6,bag,chalk,crayons,query_not_in_context
6,bag,chalk,crayons,query_not_in_context
6,bag,pen,crayons,query_not_in_context
6,bag,crayons,pen,trigger_not_in_context
6,bag,chalk,cash,query_not_in_context
6,bag,cash,chalk,trigger_not_in_context
6,bag,pen,crayons,query_not_in_context
6,bag,crayons,chalk,trigger_not_in_context
6,bag,cash,makeup,trigger_not_in_context
6,bag,pen,cash,query_not_in_context
6,bag,crayons,makeup,trigger_not_in_context
6,bag,crayons,chalk,trigger_not_in_context
6,bag,cash,makeup,trigger_not_in_context
6,bag,pen,crayons,query_not_in_context
6,bag,crayons,chalk,trigger_not_in_context
6,bag,crayons,pen,trigger_not_in_context
6,bag,pen,cash,query_not_in_context
6,bag,cash,pen,trigger_not_in_context
6,bag,headphones,cash,query_not_in_context
6,bag,chalk,cash,query_not_in_context
6,bag,pen,cash,query_not_in_context
6,bag,cash,crayons,query_not_in_context
6,bag,headphones,cash,query_not_in_context
6,bag,headphones,cash,query_not_in_context
6,bakery,sandwiches,pretzels,trigger_not_in_context
6,bakery,cakes,ice cream,trigger_not_in_context
6,bakery,water,cakes,query_not_in_context
6,bakery,water,sandwiches,query_not_in_context
6,bakery,water,sandwiches,query_not_in_context
6,bakery,sandwiches,pretzels,trigger_not_in_context
6,bakery,pretzels,sandwiches,query_not_in_context
6,bakery,cakes,muffins,trigger_not_in_context
6,bakery,cakes,ice cream,trigger_not_in_context
6,bakery,sandwiches,pretzels,trigger_not_in_context
6,bakery,sandwiches,muffins,trigger_not_in_context
6,bakery,water,sandwiches,query_not_in_context
6,bakery,sandwiches,water,trigger_not_in_context
6,bakery,cakes,ice cream,trigger_not_in_context
6,bakery,cakes,ice cream,trigger_not_in_context
6,bakery,sandwiches,ice cream,trigger_not_in_context
6,bakery,sandwiches,water,trigger_not_in_context
6,bakery,cakes,water,trigger_not_in_context
6,bakery,cakes,sandwiches,query_not_in_context
6,bakery,cakes,pretzels,trigger_not_in_context
6,bakery,muffins,sandwiches,query_not_in_context
6,bakery,pretzels,sandwiches,query_not_in_context
6,bakery,water,sandwiches,query_not_in_context
6,bakery,water,sandwiches,query_not_in_context
6,bakery,sandwiches,pretzels,trigger_not_in_context
6,bakery,muffins,cakes,query_not_in_context
6,bakery,cakes,muffins,trigger_not_in_context
6,bakery,sandwiches,pretzels,trigger_not_in_context
6,bakery,sandwiches,cakes,query_not_in_context
6,bakery,sandwiches,cakes,query_not_in_context
6,bakery,pretzels,cakes,query_not_in_context
6,bakery,sandwiches,water,trigger_not_in_context
6,bakery,cakes,pretzels,trigger_not_in_context
6,bakery,cakes,muffins,trigger_not_in_context
6,bakery,sandwiches,pretzels,trigger_not_in_context
6,bakery,muffins,cakes,query_not_in_context
6,bakery,water,sandwiches,query_not_in_context
6,bakery,cakes,muffins,trigger_not_in_context
6,bakery,sandwiches,ice cream,trigger_not_in_context
6,bakery,cakes,muffins,trigger_not_in_context
6,bakery,cakes,water,trigger_not_in_context
6,bakery,cakes,pretzels,trigger_not_in_context
6,bakery,muffins,cakes,query_not_in_context
6,bakery,cakes,sandwiches,query_not_in_context
6,bakery,sandwiches,cakes,query_not_in_context
6,bakery,cakes,pretzels,trigger_not_in_context
6,bakery,cakes,ice cream,trigger_not_in_context
6,bakery,sandwiches,pretzels,trigger_not_in_context
6,bakery,water,sandwiches,query_not_in_context
6,bakery,water,sandwiches,query_not_in_context
6,bakery,pretzels,sandwiches,query_not_in_context
6,bakery,sandwiches,pretzels,trigger_not_in_context
6,bakery,sandwiches,pretzels,trigger_not_in_context
6,bakery,sandwiches,water,trigger_not_in_context
6,bakery,cakes,water,trigger_not_in_context
6,bakery,muffins,cakes,query_not_in_context
6,bakery,sandwiches,pretzels,trigger_not_in_context
6,bakery,water,sandwiches,query_not_in_context
6,bakery,cakes,pretzels,trigger_not_in_context
6,bakery,water,sandwiches,query_not_in_context
6,bakery,cakes,ice cream,trigger_not_in_context
6,bakery,water,sandwiches,query_not_in_context
6,bakery,water,cakes,query_not_in_context
6,bakery,water,sandwiches,query_not_in_context
6,bakery,cakes,ice cream,trigger_not_in_context
6,bakery,water,sandwiches,query_not_in_context
6,bakery,cakes,sandwiches,query_not_in_context
6,bakery,cakes,ice cream,trigger_not_in_context
6,bakery,sandwiches,muffins,trigger_not_in_context
6,bakery,cakes,muffins,trigger_not_in_context
6,bakery,cakes,ice cream,trigger_not_in_context
6,bakery,cakes,ice cream,trigger_not_in_context
6,bakery,sandwiches,pretzels,trigger_not_in_context
6,bakery,sandwiches,water,trigger_not_in_context
6,bakery,ice cream,sandwiches,query_not_in_context
6,bakery,ice cream,sandwiches,query_not_in_context
6,bakery,ice cream,sandwiches,query_not_in_context
6,bakery,pretzels,sandwiches,query_not_in_context
6,bakery,sandwiches,pretzels,trigger_not_in_context
6,bakery,pretzels,cakes,query_not_in_context
6,bakery,sandwiches,ice cream,trigger_not_in_context
6,bakery,sandwiches,pretzels,trigger_not_in_context
6,bakery,cakes,ice cream,trigger_not_in_context
6,bakery,sandwiches,pretzels,trigger_not_in_context
6,bakery,cakes,muffins,trigger_not_in_context
6,bakery,cakes,muffins,trigger_not_in_context
6,bakery,sandwiches,pretzels,trigger_not_in_context
6,bakery,water,sandwiches,query_not_in_context
6,bakery,ice cream,cakes,query_not_in_context
6,bakery,pretzels,sandwiches,query_not_in_context
6,bakery,sandwiches,pretzels,trigger_not_in_context
6,bakery,cakes,ice cream,trigger_not_in_context
6,bakery,ice cream,cakes,query_not_in_context
6,bakery,cakes,muffins,trigger_not_in_context
6,bakery,cakes,muffins,trigger_not_in_context
6,bakery,muffins,sandwiches,query_not_in_context
6,bakery,water,sandwiches,query_not_in_context
6,bakery,sandwiches,pretzels,trigger_not_in_context
6,bakery,water,sandwiches,query_not_in_context
6,bakery,pretzels,cakes,query_not_in_context
6,bakery,cakes,muffins,trigger_not_in_context
6,bakery,sandwiches,pretzels,trigger_not_in_context
6,bakery,cakes,ice cream,trigger_not_in_context
6,bakery,sandwiches,ice cream,trigger_not_in_context
6,bakery,cakes,ice cream,trigger_not_in_context
6,bakery,cakes,ice cream,trigger_not_in_context
6,bakery,sandwiches,ice cream,trigger_not_in_context
6,bakery,water,sandwiches,query_not_in_context
6,bakery,pretzels,cakes,query_not_in_context
6,bakery,ice cream,cakes,query_not_in_context
6,bakery,ice cream,cakes,query_not_in_context
6,bakery,cakes,muffins,trigger_not_in_context
6,bakery,sandwiches,pretzels,trigger_not_in_context
6,bakery,ice cream,sandwiches,query_not_in_context
6,bakery,cakes,muffins,trigger_not_in_context
6,bakery,water,cakes,query_not_in_context
6,bakery,cakes,muffins,trigger_not_in_context
6,bakery,sandwiches,pretzels,trigger_not_in_context
6,bakery,water,sandwiches,query_not_in_context
6,bakery,cakes,ice cream,trigger_not_in_context
6,bakery,water,sandwiches,query_not_in_context
6,bakery,cakes,muffins,trigger_not_in_context
6,bakery,cakes,muffins,trigger_not_in_context
6,bakery,water,sandwiches,query_not_in_context
6,bakery,cakes,muffins,trigger_not_in_context
6,bakery,cakes,sandwiches,query_not_in_context
6,bakery,sandwiches,muffins,trigger_not_in_context
6,bakery,cakes,ice cream,trigger_not_in_context
6,bakery,cakes,pretzels,trigger_not_in_context
6,bakery,water,sandwiches,query_not_in_context
6,bakery,muffins,cakes,query_not_in_context
6,bakery,cakes,muffins,trigger_not_in_context
6,bakery,cakes,sandwiches,query_not_in_context
6,bakery,cakes,ice cream,trigger_not_in_context
6,bakery,cakes,water,trigger_not_in_context
6,bakery,ice cream,cakes,query_not_in_context
6,bakery,pretzels,cakes,query_not_in_context
6,bakery,cakes,ice cream,trigger_not_in_context
6,bakery,cakes,water,trigger_not_in_context
6,beach,shorts,sunglasses,query_not_in_context
6,beach,sunglasses,bikini,trigger_not_in_context
6,beach,sunglasses,jeans,trigger_not_in_context
6,beach,coat,sunglasses,query_not_in_context
6,beach,jacket,sunglasses,query_not_in_context
6,beach,shorts,sunglasses,query_not_in_context
6,beach,coat,jeans,trigger_not_in_context
6,beach,shorts,sunglasses,query_not_in_context
6,beach,coat,shorts,trigger_not_in_context
6,beach,coat,jacket,trigger_not_in_context
6,beach,jeans,coat,query_not_in_context
6,beach,sunglasses,shorts,trigger_not_in_context
6,beach,bikini,sunglasses,query_not_in_context
6,beach,coat,jeans,trigger_not_in_context
6,beach,coat,jacket,trigger_not_in_context
6,beach,sunglasses,shorts,trigger_not_in_context
6,beach,coat,jacket,trigger_not_in_context
6,beach,sunglasses,coat,query_not_in_context
6,beach,coat,shorts,trigger_not_in_context
6,beach,bikini,sunglasses,query_not_in_context
6,beach,sunglasses,jeans,trigger_not_in_context
6,beach,bikini,sunglasses,query_not_in_context
6,beach,bikini,sunglasses,query_not_in_context
6,beach,coat,bikini,trigger_not_in_context
6,beach,coat,bikini,trigger_not_in_context
6,beach,sunglasses,jacket,trigger_not_in_context
6,beach,sunglasses,jeans,trigger_not_in_context
6,beach,coat,jeans,trigger_not_in_context
6,beach,bikini,sunglasses,query_not_in_context
6,beach,sunglasses,coat,query_not_in_context
6,beach,bikini,coat,query_not_in_context
6,beach,shorts,sunglasses,query_not_in_context
6,beach,coat,bikini,trigger_not_in_context
6,beach,coat,jeans,trigger_not_in_context
6,beach,sunglasses,coat,query_not_in_context
6,beach,bikini,sunglasses,query_not_in_context
6,beach,coat,sunglasses,query_not_in_context
6,beach,coat,jacket,trigger_not_in_context
6,beach,jeans,coat,query_not_in_context
6,beach,coat,jeans,trigger_not_in_context
6,beach,coat,jeans,trigger_not_in_context
6,beach,coat,jacket,trigger_not_in_context
6,beach,jacket,sunglasses,query_not_in_context
6,beach,bikini,sunglasses,query_not_in_context
6,beach,sunglasses,jacket,trigger_not_in_context
