id,story,trigger,trigger_relevance,query,query_relevance,response,neg,set,scale,region,set_model,ordering_model,conjunction_model,disjunction_model,cleaned_trigger,cleaned_query
A1KET5Z038NMWD,cold,a microwave,3,tea,2,0,0,inside,above,B,-1,-1,-1,-1,microwave,tea
A1R0DIJHIE1LOC,cold,a heater,0,blankets,1,-1,1,inside,below,A,-1,0,0,-1,heater,blankets
A2XS49LRNX8PD4,cold,blankets,1,tea,2,0,0,inside,below,A,-1,0,0,-1,blankets,tea
A1S56RBP0Q3BT,cold,a sink,4,tea,2,0,0,inside,above,B,-1,-1,-1,-1,sink,tea
A1ZPIPHM272LO8,cold,tea,2,blankets,1,0,0,inside,above,B,-1,-1,-1,-1,tea,blankets
A2C94QY2JYWLWX,cold,tea,2,a fridge,5,0,0,outside,below,C,0,0,0,0,tea,fridge
A19CB2C4GY4C60,cold,a heater,0,tea,2,0,0,inside,below,A,-1,0,0,-1,heater,tea
A1710X6OIQP62Q,cold,a microwave,3,blankets,1,-1,1,inside,above,B,-1,-1,-1,-1,microwave,blankets
A24M9OW53CLT94,cold,a fridge,5,a sink,4,0,0,outside,above,D,0,-1,0,-1,fridge,sink
A1S5SPI4NQPGSI,cold,blankets,1,tea,2,0,0,inside,below,A,-1,0,0,-1,blankets,tea
A2RRK8SV0VBLTJ,cold,a heater,0,blankets,1,0,0,inside,below,A,-1,0,0,-1,heater,blankets
A1VAL7L9L79IN0,cold,a fridge,5,blankets,1,-1,1,inside,above,B,-1,-1,-1,-1,fridge,blankets
A1DUPOUC9RNU4L,cold,a heater,0,tea,2,0,0,inside,below,A,-1,0,0,-1,heater,tea
A2I4PRZ9IZMKON,cold,a fridge,5,a sink,4,-1,1,outside,above,D,0,-1,0,-1,fridge,sink
A8V0L2YF8U6OX,cold,blankets,1,a fridge,5,0,0,outside,below,C,0,0,0,0,blankets,fridge
AK1GE19RT3PK6,cold,a heater,0,tea,2,-1,1,inside,below,A,-1,0,0,-1,heater,tea
A1W7QLLENVP2AE,cold,tea,2,a microwave,3,0,0,outside,below,C,0,0,0,0,tea,microwave
A32YT7XWI6B81S,cold,a fridge,5,a sink,4,0,0,outside,above,D,0,-1,0,-1,fridge,sink
A31A1PVXLJBISZ,cold,a fridge,5,a microwave,3,-1,1,outside,above,D,0,-1,0,-1,fridge,microwave
A1WJGO38GJ99ZS,cold,blankets,1,a heater,0,-1,1,inside,above,B,-1,-1,-1,-1,blankets,heater
AIZTLQM7HHQN6,cold,a microwave,3,a sink,4,0,0,outside,below,C,0,0,0,0,microwave,sink
AF0W4ZBY7VXOU,cold,a sink,4,tea,2,0,0,inside,above,B,-1,-1,-1,-1,sink,tea
A249LDVPG27XCE,cold,a heater,0,blankets,1,0,0,inside,below,A,-1,0,0,-1,heater,blankets
A1S2NQYJGZ0C5F,cold,a fridge,5,a sink,4,0,0,outside,above,D,0,-1,0,-1,fridge,sink
AWVIOLZUKBNVU,cold,a sink,4,a fridge,5,-1,1,outside,below,C,0,0,0,0,sink,fridge
A1OZPLHNIU1519,cold,a fridge,5,a microwave,3,-1,1,outside,above,D,0,-1,0,-1,fridge,microwave
A27F8Z101YG8OB,cold,a heater,0,blankets,1,-1,1,inside,below,A,-1,0,0,-1,heater,blankets
ADVCIFLB5A9B,cold,a heater,0,blankets,1,-1,1,inside,below,A,-1,0,0,-1,heater,blankets
A1P6LFEAY9MWAY,cold,a fridge,5,a sink,4,-1,1,outside,above,D,0,-1,0,-1,fridge,sink
A4T4577P6JL6R,cold,a heater,0,blankets,1,-1,1,inside,below,A,-1,0,0,-1,heater,blankets
A2T5CROJ0FWIJY,cold,a fridge,5,a microwave,3,0,0,outside,above,D,0,-1,0,-1,fridge,microwave
A1U8RH67FLZW87,cold,a heater,0,tea,2,0,0,inside,below,A,-1,0,0,-1,heater,tea
AARMOB6D5ZZVG,cold,a heater,0,a sink,4,0,0,outside,below,C,0,0,0,0,heater,sink
A1F1BIPJR11LSR,cold,tea,2,a microwave,3,0,0,outside,below,C,0,0,0,0,tea,microwave
AVC78WCC7R01R,cold,blankets,1,a fridge,5,0,0,outside,below,C,0,0,0,0,blankets,fridge
AETIZKQNUSBLB,cold,a fridge,5,a sink,4,0,0,outside,above,D,0,-1,0,-1,fridge,sink
A6OBT1RD68EMZ,cut,keys,2,nail clippers,1,-1,1,inside,above,B,-1,-1,-1,-1,keys,nail clippers
A2YVC1U50H2B4R,cut,a stapler,4,keys,2,0,0,inside,above,B,-1,-1,-1,-1,stapler,keys
A38N2MBXP7IOPS,cut,scissors,0,nail clippers,1,0,0,inside,below,A,-1,0,0,-1,scissors,nail clippers
A38IZLCH8VYVFK,cut,nail clippers,1,a stapler,4,0,0,outside,below,C,0,0,0,0,nail clippers,stapler
A1WDKH2DYOYE8X,cut,scissors,0,keys,2,0,0,inside,below,A,-1,0,0,-1,scissors,keys
A1NDMFN9A5G25G,cut,nail clippers,1,thumb tacks,3,0,0,outside,below,C,0,0,0,0,nail clippers,thumb tacks
A3OPRR8AXT6OSJ,cut,batteries,5,scissors,0,-1,1,inside,above,B,-1,-1,-1,-1,batteries,scissors
A3UQ5DF8VVD975,cut,a stapler,4,thumb tacks,3,0,0,outside,above,D,0,-1,0,-1,stapler,thumb tacks
AOGXFLXT1BNE9,cut,scissors,0,thumb tacks,3,0,0,outside,below,C,0,0,0,0,scissors,thumb tacks
A2JDYN6QM8M5UN,cut,a stapler,4,thumb tacks,3,0,0,outside,above,D,0,-1,0,-1,stapler,thumb tacks
A27F8Z101YG8OB,cut,nail clippers,1,keys,2,0,0,inside,below,A,-1,0,0,-1,nail clippers,keys
AQKC1VIZAZ6VI,cut,batteries,5,thumb tacks,3,0,0,outside,above,D,0,-1,0,-1,batteries,thumb tacks
A28674MVBV4RTR,cut,nail clippers,1,keys,2,0,0,inside,below,A,-1,0,0,-1,nail clippers,keys
A8V0L2YF8U6OX,cut,thumb tacks,3,batteries,5,0,0,outside,below,C,0,0,0,0,thumb tacks,batteries
A39J3Y8YVC6AIZ,cut,batteries,5,thumb tacks,3,0,0,outside,above,D,0,-1,0,-1,batteries,thumb tacks
A3RQN5RZD1N2KP,cut,batteries,5,a stapler,4,-1,1,outside,above,D,0,-1,0,-1,batteries,stapler
A1J6LV7NWDKV9N,cut,a stapler,4,thumb tacks,3,0,0,outside,above,D,0,-1,0,-1,stapler,thumb tacks
A3CGQOJC28OVGN,cut,scissors,0,a stapler,4,0,0,outside,below,C,0,0,0,0,scissors,stapler
A11ILN5YSUDVG8,cut,batteries,5,thumb tacks,3,0,0,outside,above,D,0,-1,0,-1,batteries,thumb tacks
A38240X9B0EBKE,cut,scissors,0,keys,2,-1,1,inside,below,A,-1,0,0,-1,scissors,keys
A18JMMVN3ZOV8R,cut,keys,2,a stapler,4,0,0,outside,below,C,0,0,0,0,keys,stapler
A1OBRF828QDEHP,cut,scissors,0,keys,2,0,0,inside,below,A,-1,0,0,-1,scissors,keys
A2LEBJWW395FST,cut,a stapler,4,thumb tacks,3,-1,1,outside,above,D,0,-1,0,-1,stapler,thumb tacks
A14YQGOZX4KRMA,cut,keys,2,scissors,0,-1,1,inside,above,B,-1,-1,-1,-1,keys,scissors
A3J2T92V25NJ83,cut,keys,2,thumb tacks,3,0,0,outside,below,C,0,0,0,0,keys,thumb tacks
A26B6SWLH19YX6,cut,keys,2,batteries,5,0,0,outside,below,C,0,0,0,0,keys,batteries
ADVCIFLB5A9B,cut,nail clippers,1,keys,2,0,0,inside,below,A,-1,0,0,-1,nail clippers,keys
A1ZVJG3BKYHJWN,cut,a stapler,4,thumb tacks,3,0,0,outside,above,D,0,-1,0,-1,stapler,thumb tacks
A92BS1Y7V15Y2,cut,nail clippers,1,keys,2,0,0,inside,below,A,-1,0,0,-1,nail clippers,keys
AX7WITN5DWW6U,cut,scissors,0,keys,2,0,0,inside,below,A,-1,0,0,-1,scissors,keys
A224EAEEF6Q17H,cut,scissors,0,thumb tacks,3,0,0,outside,below,C,0,0,0,0,scissors,thumb tacks
A1AIMKA54UBYIQ,cut,a stapler,4,thumb tacks,3,-1,1,outside,above,D,0,-1,0,-1,stapler,thumb tacks
A1BIJGB7XA0GME,cut,keys,2,nail clippers,1,-1,1,inside,above,B,-1,-1,-1,-1,keys,nail clippers
A2F1AA15HG0FRU,cut,scissors,0,nail clippers,1,-1,1,inside,below,A,-1,0,0,-1,scissors,nail clippers
AVC78WCC7R01R,cut,thumb tacks,3,batteries,5,0,0,outside,below,C,0,0,0,0,thumb tacks,batteries
A1DUPOUC9RNU4L,cut,batteries,5,nail clippers,1,-1,1,inside,above,B,-1,-1,-1,-1,batteries,nail clippers
A2AAY4VT9L71SY,cut,batteries,5,thumb tacks,3,0,0,outside,above,D,0,-1,0,-1,batteries,thumb tacks
A2I4PRZ9IZMKON,cut,batteries,5,thumb tacks,3,0,0,outside,above,D,0,-1,0,-1,batteries,thumb tacks
A2Y1XQ4UD5VAYH,cut,keys,2,batteries,5,0,0,outside,below,C,0,0,0,0,keys,batteries
A1VAL7L9L79IN0,cut,thumb tacks,3,keys,2,-1,1,inside,above,B,-1,-1,-1,-1,thumb tacks,keys
AN5WGHGM4BTJ2,cut,nail clippers,1,thumb tacks,3,-1,1,outside,below,C,0,0,0,0,nail clippers,thumb tacks
A3EC3OP6U52JYC,cut,nail clippers,1,thumb tacks,3,-1,1,outside,below,C,0,0,0,0,nail clippers,thumb tacks
A195MOXRMNHRVT,cut,nail clippers,1,batteries,5,0,0,outside,below,C,0,0,0,0,nail clippers,batteries
A2LMQ4497NMK3S,cut,thumb tacks,3,a stapler,4,0,0,outside,below,C,0,0,0,0,thumb tacks,stapler
A2QIX7DNN0DZY6,cut,a stapler,4,nail clippers,1,-1,1,inside,above,B,-1,-1,-1,-1,stapler,nail clippers
AKGA0Q9RA4CG8,cut,a stapler,4,thumb tacks,3,0,0,outside,above,D,0,-1,0,-1,stapler,thumb tacks
A1C1A02LRDH4CV,cut,scissors,0,a stapler,4,0,0,outside,below,C,0,0,0,0,scissors,stapler
A2GXE6MIDN8DPR,cut,scissors,0,nail clippers,1,0,0,inside,below,A,-1,0,0,-1,scissors,nail clippers
A1A8E2EU29KFFM,cut,batteries,5,a stapler,4,-1,1,outside,above,D,0,-1,0,-1,batteries,stapler
A8A9DUD87SMQ9,cut,nail clippers,1,batteries,5,0,0,outside,below,C,0,0,0,0,nail clippers,batteries
AVXEDARJC5HLU,cut,keys,2,thumb tacks,3,0,0,outside,below,C,0,0,0,0,keys,thumb tacks
A3PNM68OZPN847,cut,batteries,5,keys,2,0,0,inside,above,B,-1,-1,-1,-1,batteries,keys
ABBP9JASL9AGK,cut,batteries,5,thumb tacks,3,-1,1,outside,above,D,0,-1,0,-1,batteries,thumb tacks
A1RFH0LZHG2C1R,cut,scissors,0,nail clippers,1,0,0,inside,below,A,-1,0,0,-1,scissors,nail clippers
AP8OG80OLCCMC,cut,scissors,0,keys,2,0,0,inside,below,A,-1,0,0,-1,scissors,keys
A258IQXX7F3Z8O,cut,scissors,0,nail clippers,1,-1,1,inside,below,A,-1,0,0,-1,scissors,nail clippers
A2KRWSCXNUNMAJ,cut,batteries,5,thumb tacks,3,0,0,outside,above,D,0,-1,0,-1,batteries,thumb tacks
A204Q4T20BP8V,cut,nail clippers,1,keys,2,0,0,inside,below,A,-1,0,0,-1,nail clippers,keys
A1R8A8BK2VN7RH,cut,batteries,5,keys,2,0,0,inside,above,B,-1,-1,-1,-1,batteries,keys
A2K0L9M1ZZO5C9,cut,scissors,0,nail clippers,1,-1,1,inside,below,A,-1,0,0,-1,scissors,nail clippers
A1RTSWQLSN8FKX,cut,nail clippers,1,keys,2,-1,1,inside,below,A,-1,0,0,-1,nail clippers,keys
A11YS0T8MV3Q7C,cut,nail clippers,1,keys,2,0,0,inside,below,A,-1,0,0,-1,nail clippers,keys
A2CK0OXMPOR9LE,cut,scissors,0,a stapler,4,-1,1,outside,below,C,0,0,0,0,scissors,stapler
AM2KK02JXXW48,cut,a stapler,4,thumb tacks,3,0,0,outside,above,D,0,-1,0,-1,stapler,thumb tacks
AHV4U78TUUDKI,cut,scissors,0,batteries,5,0,0,outside,below,C,0,0,0,0,scissors,batteries
A37JC45Y9GLSA7,cut,batteries,5,a stapler,4,0,0,outside,above,D,0,-1,0,-1,batteries,stapler
A1Y6HGDW6ZAYBY,cut,a stapler,4,thumb tacks,3,0,0,outside,above,D,0,-1,0,-1,stapler,thumb tacks
A2VR9O234UCT9T,cut,keys,2,scissors,0,-1,1,inside,above,B,-1,-1,-1,-1,keys,scissors
A19H6QRCGKBOUH,cut,a stapler,4,keys,2,0,0,inside,above,B,-1,-1,-1,-1,stapler,keys
A3L2XKXABNO0N5,cut,nail clippers,1,scissors,0,-1,1,inside,above,B,-1,-1,-1,-1,nail clippers,scissors
A2BEL77FLYXFJS,cut,a stapler,4,batteries,5,0,0,outside,below,C,0,0,0,0,stapler,batteries
A3GLUDQZGEJL5G,cut,batteries,5,thumb tacks,3,-1,1,outside,above,D,0,-1,0,-1,batteries,thumb tacks
A1GCTKOPKUTW3G,cut,a stapler,4,thumb tacks,3,0,0,outside,above,D,0,-1,0,-1,stapler,thumb tacks
AZTQX7APEZXME,cut,scissors,0,nail clippers,1,-1,1,inside,below,A,-1,0,0,-1,scissors,nail clippers
ADFJOOSM3Q18G,cut,a stapler,4,thumb tacks,3,0,0,outside,above,D,0,-1,0,-1,stapler,thumb tacks
A2M183CETUMR96,cut,scissors,0,a stapler,4,0,0,outside,below,C,0,0,0,0,scissors,stapler
ALJ70B2J04YR7,cut,keys,2,a stapler,4,0,0,outside,below,C,0,0,0,0,keys,stapler
A2PAAKWSQISAO8,cut,batteries,5,thumb tacks,3,-1,1,outside,above,D,0,-1,0,-1,batteries,thumb tacks
A1GWYEIX5S6JU4,cut,thumb tacks,3,scissors,0,0,0,inside,above,B,-1,-1,-1,-1,thumb tacks,scissors
AFFXVHHBUWW4D,cut,thumb tacks,3,batteries,5,0,0,outside,below,C,0,0,0,0,thumb tacks,batteries
A2SWQM5X54P1O5,cut,thumb tacks,3,scissors,0,-1,1,inside,above,B,-1,-1,-1,-1,thumb tacks,scissors
A183WYXN12P2TJ,cut,nail clippers,1,scissors,0,-1,1,inside,above,B,-1,-1,-1,-1,nail clippers,scissors
A1IOE79K3G3VQD,cut,nail clippers,1,keys,2,-1,1,inside,below,A,-1,0,0,-1,nail clippers,keys
A1WJGO38GJ99ZS,cut,nail clippers,1,a stapler,4,-1,1,outside,below,C,0,0,0,0,nail clippers,stapler
A197FECF831H95,cut,nail clippers,1,keys,2,-1,1,inside,below,A,-1,0,0,-1,nail clippers,keys
A4T4577P6JL6R,cut,batteries,5,scissors,0,-1,1,inside,above,B,-1,-1,-1,-1,batteries,scissors
A1KET5Z038NMWD,cut,keys,2,a stapler,4,0,0,outside,below,C,0,0,0,0,keys,stapler
A1710X6OIQP62Q,cut,keys,2,nail clippers,1,-1,1,inside,above,B,-1,-1,-1,-1,keys,nail clippers
A2XS49LRNX8PD4,cut,scissors,0,keys,2,0,0,inside,below,A,-1,0,0,-1,scissors,keys
A32YT7XWI6B81S,cut,batteries,5,thumb tacks,3,0,0,outside,above,D,0,-1,0,-1,batteries,thumb tacks
A31A1PVXLJBISZ,cut,scissors,0,nail clippers,1,-1,1,inside,below,A,-1,0,0,-1,scissors,nail clippers
AMLE1FC3SQVL8,cut,batteries,5,a stapler,4,0,0,outside,above,D,0,-1,0,-1,batteries,stapler
A3PZFJZ8Q17O33,cut,nail clippers,1,keys,2,0,0,inside,below,A,-1,0,0,-1,nail clippers,keys
A1FHC4Z6QXDQSS,cut,scissors,0,keys,2,0,0,inside,below,A,-1,0,0,-1,scissors,keys
A3STYPRAMUU88P,cut,a stapler,4,keys,2,-1,1,inside,above,B,-1,-1,-1,-1,stapler,keys
AL51KTD0WITH9,cut,a stapler,4,batteries,5,0,0,outside,below,C,0,0,0,0,stapler,batteries
A1W2G1N4BDF2DW,cut,batteries,5,a stapler,4,0,0,outside,above,D,0,-1,0,-1,batteries,stapler
A5P12YJP805RG,cut,scissors,0,batteries,5,0,0,outside,below,C,0,0,0,0,scissors,batteries
A24M9OW53CLT94,cut,batteries,5,thumb tacks,3,-1,1,outside,above,D,0,-1,0,-1,batteries,thumb tacks
A2RRK8SV0VBLTJ,cut,nail clippers,1,keys,2,0,0,inside,below,A,-1,0,0,-1,nail clippers,keys
A248QG4DPULP46,cut,nail clippers,1,batteries,5,0,0,outside,below,C,0,0,0,0,nail clippers,batteries
A1F1BIPJR11LSR,cut,a stapler,4,thumb tacks,3,0,0,outside,above,D,0,-1,0,-1,stapler,thumb tacks
A1W7QLLENVP2AE,cut,a stapler,4,thumb tacks,3,0,0,outside,above,D,0,-1,0,-1,stapler,thumb tacks
A2T675UCHNTSSW,cut,keys,2,thumb tacks,3,0,0,outside,below,C,0,0,0,0,keys,thumb tacks
ANVAFB99K5RKP,cut,batteries,5,scissors,0,-1,1,inside,above,B,-1,-1,-1,-1,batteries,scissors
A187JK1IGZGHNQ,cut,batteries,5,keys,2,-1,1,inside,above,B,-1,-1,-1,-1,batteries,keys
A33X52IN60MSOE,cut,scissors,0,a stapler,4,0,0,outside,below,C,0,0,0,0,scissors,stapler
A2ZDEERVRN5AMC,cut,keys,2,a stapler,4,-1,1,outside,below,C,0,0,0,0,keys,stapler
A1BKFYRSWMWZ1Y,cut,thumb tacks,3,scissors,0,-1,1,inside,above,B,-1,-1,-1,-1,thumb tacks,scissors
AIEKCWYZTS41V,cut,a stapler,4,scissors,0,-1,1,inside,above,B,-1,-1,-1,-1,stapler,scissors
A25VPV47HCP6DX,cut,scissors,0,thumb tacks,3,0,0,outside,below,C,0,0,0,0,scissors,thumb tacks
A32VX00M6VQZTS,cut,scissors,0,keys,2,0,0,inside,below,A,-1,0,0,-1,scissors,keys
A2ML0070M8FDK1,cut,batteries,5,a stapler,4,0,0,outside,above,D,0,-1,0,-1,batteries,stapler
A16Z9FSSF1X74O,cut,a stapler,4,scissors,0,-1,1,inside,above,B,-1,-1,-1,-1,stapler,scissors
A2CEGS0NVDBCPT,cut,a stapler,4,nail clippers,1,0,0,inside,above,B,-1,-1,-1,-1,stapler,nail clippers
A2S64AUN7JI7ZS,cut,batteries,5,keys,2,0,0,inside,above,B,-1,-1,-1,-1,batteries,keys
A277V4SHQB8JRS,cut,a stapler,4,thumb tacks,3,0,0,outside,above,D,0,-1,0,-1,stapler,thumb tacks
A16335MOISDG1F,cut,scissors,0,keys,2,0,0,inside,below,A,-1,0,0,-1,scissors,keys
A2VLK57ZQ2YI28,cut,a stapler,4,thumb tacks,3,0,0,outside,above,D,0,-1,0,-1,stapler,thumb tacks
A12FTSX85NQ8N9,cut,a stapler,4,keys,2,0,0,inside,above,B,-1,-1,-1,-1,stapler,keys
A2QCQGZD7T1QNL,cut,a stapler,4,batteries,5,0,0,outside,below,C,0,0,0,0,stapler,batteries
AZ69TBTDH7AZS,cut,nail clippers,1,keys,2,0,0,inside,below,A,-1,0,0,-1,nail clippers,keys
A1R0DIJHIE1LOC,cut,thumb tacks,3,scissors,0,-1,1,inside,above,B,-1,-1,-1,-1,thumb tacks,scissors
A3HNEYFOIJWPH1,cut,batteries,5,scissors,0,0,0,inside,above,B,-1,-1,-1,-1,batteries,scissors
A2T5CROJ0FWIJY,cut,scissors,0,nail clippers,1,0,0,inside,below,A,-1,0,0,-1,scissors,nail clippers
A1S2NQYJGZ0C5F,cut,scissors,0,keys,2,0,0,inside,below,A,-1,0,0,-1,scissors,keys
A3IJ7SO3Z5PGT1,cut,thumb tacks,3,a stapler,4,0,0,outside,below,C,0,0,0,0,thumb tacks,stapler
AF0W4ZBY7VXOU,cut,thumb tacks,3,a stapler,4,0,0,outside,below,C,0,0,0,0,thumb tacks,stapler
A1NWXL4QO30M8U,cut,nail clippers,1,batteries,5,0,0,outside,below,C,0,0,0,0,nail clippers,batteries
A2PQDK3MLDFXYM,cut,a stapler,4,nail clippers,1,-1,1,inside,above,B,-1,-1,-1,-1,stapler,nail clippers
A2EKR2ZFO10VMV,cut,batteries,5,nail clippers,1,-1,1,inside,above,B,-1,-1,-1,-1,batteries,nail clippers
A374VGT4KMZFGB,cut,batteries,5,a stapler,4,-1,1,outside,above,D,0,-1,0,-1,batteries,stapler
A34FFFROPR98NA,cut,nail clippers,1,keys,2,-1,1,inside,below,A,-1,0,0,-1,nail clippers,keys
A1OOCYEFLAJD98,cut,a stapler,4,nail clippers,1,-1,1,inside,above,B,-1,-1,-1,-1,stapler,nail clippers
A1JVO7FLPATHUB,cut,thumb tacks,3,scissors,0,-1,1,inside,above,B,-1,-1,-1,-1,thumb tacks,scissors
A1S5SPI4NQPGSI,cut,batteries,5,keys,2,0,0,inside,above,B,-1,-1,-1,-1,batteries,keys
A35Z5I09VVHKNS,cut,batteries,5,a stapler,4,0,0,outside,above,D,0,-1,0,-1,batteries,stapler
A136K4YZY2OFTV,cut,scissors,0,keys,2,-1,1,inside,below,A,-1,0,0,-1,scissors,keys
AHKOMKJ1HGJLM,cut,nail clippers,1,scissors,0,-1,1,inside,above,B,-1,-1,-1,-1,nail clippers,scissors
AFCMHQWCV6N02,cut,batteries,5,a stapler,4,0,0,outside,above,D,0,-1,0,-1,batteries,stapler
ANCIB6B6EBBIJ,cut,thumb tacks,3,batteries,5,0,0,outside,below,C,0,0,0,0,thumb tacks,batteries
A2VUF0V7HT51Q3,cut,thumb tacks,3,keys,2,0,0,inside,above,B,-1,-1,-1,-1,thumb tacks,keys
A14W0AXTJ3R19V,cut,scissors,0,thumb tacks,3,0,0,outside,below,C,0,0,0,0,scissors,thumb tacks
A3ROADR7T6811,cut,batteries,5,thumb tacks,3,0,0,outside,above,D,0,-1,0,-1,batteries,thumb tacks
A3JWOB5IEJCDZC,cut,a stapler,4,nail clippers,1,0,0,inside,above,B,-1,-1,-1,-1,stapler,nail clippers
ATIVK9XUANIUE,cut,batteries,5,thumb tacks,3,0,0,outside,above,D,0,-1,0,-1,batteries,thumb tacks
AWVIOLZUKBNVU,cut,batteries,5,thumb tacks,3,-1,1,outside,above,D,0,-1,0,-1,batteries,thumb tacks
A2O2Q0LVWOWJ1G,cut,scissors,0,batteries,5,0,0,outside,below,C,0,0,0,0,scissors,batteries
AARMOB6D5ZZVG,cut,a stapler,4,batteries,5,0,0,outside,below,C,0,0,0,0,stapler,batteries
A3KF6O09H04SP7,cut,batteries,5,nail clippers,1,-1,1,inside,above,B,-1,-1,-1,-1,batteries,nail clippers
A27W025UEXS1G0,cut,batteries,5,a stapler,4,0,0,outside,above,D,0,-1,0,-1,batteries,stapler
A1S56RBP0Q3BT,cut,thumb tacks,3,a stapler,4,0,0,outside,below,C,0,0,0,0,thumb tacks,stapler
A36HFMF9Z4BGS8,cut,nail clippers,1,keys,2,0,0,inside,below,A,-1,0,0,-1,nail clippers,keys
AK1GE19RT3PK6,cut,thumb tacks,3,nail clippers,1,0,0,inside,above,B,-1,-1,-1,-1,thumb tacks,nail clippers
A2DBEOMKCBQSPJ,cut,batteries,5,a stapler,4,-1,1,outside,above,D,0,-1,0,-1,batteries,stapler
A1U8RH67FLZW87,cut,thumb tacks,3,nail clippers,1,0,0,inside,above,B,-1,-1,-1,-1,thumb tacks,nail clippers
A25PFSORDO3SWQ,cut,batteries,5,a stapler,4,0,0,outside,above,D,0,-1,0,-1,batteries,stapler
A1CPJ9Q4UQ0FZ3,cut,nail clippers,1,keys,2,-1,1,inside,below,A,-1,0,0,-1,nail clippers,keys
A31Z5TPD8QKE26,cut,batteries,5,keys,2,0,0,inside,above,B,-1,-1,-1,-1,batteries,keys
AETIZKQNUSBLB,cut,scissors,0,keys,2,0,0,inside,below,A,-1,0,0,-1,scissors,keys
A3JUPCWYN6N6H4,cut,nail clippers,1,scissors,0,-1,1,inside,above,B,-1,-1,-1,-1,nail clippers,scissors
A19CB2C4GY4C60,cut,batteries,5,nail clippers,1,0,0,inside,above,B,-1,-1,-1,-1,batteries,nail clippers
ADPNI115MW4RP,cut,thumb tacks,3,nail clippers,1,-1,1,inside,above,B,-1,-1,-1,-1,thumb tacks,nail clippers
A3CTXNQ2GXIQSP,cut,keys,2,nail clippers,1,-1,1,inside,above,B,-1,-1,-1,-1,keys,nail clippers
A2BW6WD7LZ9EGV,cut,nail clippers,1,keys,2,0,0,inside,below,A,-1,0,0,-1,nail clippers,keys
A3NKNOE5HIXXL,cut,a stapler,4,nail clippers,1,-1,1,inside,above,B,-1,-1,-1,-1,stapler,nail clippers
AMNYICW3K2JNE,cut,a stapler,4,keys,2,0,0,inside,above,B,-1,-1,-1,-1,stapler,keys
A249LDVPG27XCE,cut,batteries,5,scissors,0,-1,1,inside,above,B,-1,-1,-1,-1,batteries,scissors
AJD3JOWNVDZD1,cut,keys,2,a stapler,4,0,0,outside,below,C,0,0,0,0,keys,stapler
A1ZPIPHM272LO8,cut,nail clippers,1,batteries,5,0,0,outside,below,C,0,0,0,0,nail clippers,batteries
A1P6LFEAY9MWAY,cut,batteries,5,thumb tacks,3,-1,1,outside,above,D,0,-1,0,-1,batteries,thumb tacks
AR8O1107OAW4V,cut,keys,2,thumb tacks,3,-1,1,outside,below,C,0,0,0,0,keys,thumb tacks
A17PAE30BGBO1T,cut,batteries,5,a stapler,4,-1,1,outside,above,D,0,-1,0,-1,batteries,stapler
A3E8SXH0BAYG85,cut,scissors,0,keys,2,0,0,inside,below,A,-1,0,0,-1,scissors,keys
AERUGBNS48Z4N,cut,a stapler,4,scissors,0,-1,1,inside,above,B,-1,-1,-1,-1,stapler,scissors
ALDQRWYZ8KQ9A,cut,batteries,5,thumb tacks,3,-1,1,outside,above,D,0,-1,0,-1,batteries,thumb tacks
A2VQBOJJ8HD6W9,cut,scissors,0,a stapler,4,0,0,outside,below,C,0,0,0,0,scissors,stapler
A2IP3ZAFYGV8M9,cut,thumb tacks,3,keys,2,0,0,inside,above,B,-1,-1,-1,-1,thumb tacks,keys
A2JWAD9JQNA5ON,cut,keys,2,thumb tacks,3,0,0,outside,below,C,0,0,0,0,keys,thumb tacks
A1E3JQKS4PASBU,cut,scissors,0,nail clippers,1,-1,1,inside,below,A,-1,0,0,-1,scissors,nail clippers
A1OZPLHNIU1519,cut,a stapler,4,thumb tacks,3,0,0,outside,above,D,0,-1,0,-1,stapler,thumb tacks
A2MUCL20GTQJA0,cut,thumb tacks,3,nail clippers,1,-1,1,inside,above,B,-1,-1,-1,-1,thumb tacks,nail clippers
AIZTLQM7HHQN6,cut,keys,2,batteries,5,0,0,outside,below,C,0,0,0,0,keys,batteries
A399GYOD60WD7M,cut,a stapler,4,scissors,0,-1,1,inside,above,B,-1,-1,-1,-1,stapler,scissors
A1VR49TB3Q4BV8,cut,keys,2,scissors,0,-1,1,inside,above,B,-1,-1,-1,-1,keys,scissors
A2C94QY2JYWLWX,cut,batteries,5,thumb tacks,3,0,0,outside,above,D,0,-1,0,-1,batteries,thumb tacks
A2TZAXWOB3JMNV,cut,batteries,5,a stapler,4,-1,1,outside,above,D,0,-1,0,-1,batteries,stapler
A11F3MA5FWH6SJ,cut,scissors,0,keys,2,0,0,inside,below,A,-1,0,0,-1,scissors,keys
A3VICGAIVOTX4U,cut,batteries,5,a stapler,4,0,0,outside,above,D,0,-1,0,-1,batteries,stapler
A2T1LNI80EPOQR,cut,thumb tacks,3,a stapler,4,0,0,outside,below,C,0,0,0,0,thumb tacks,stapler
A2PTABUVOUYAH5,cut,scissors,0,keys,2,0,0,inside,below,A,-1,0,0,-1,scissors,keys
A1GQRJVWSIT2RC,cut,batteries,5,a stapler,4,-1,1,outside,above,D,0,-1,0,-1,batteries,stapler
A36470UBRH28GO,cut,batteries,5,thumb tacks,3,-1,1,outside,above,D,0,-1,0,-1,batteries,thumb tacks
