NextWordPredictionModelRaw,AlternativeStructure,context,trigger,query,model_negation_probability,observed_rows,observed_boundaries,human_negation_probability,human_trial_count
qwen,set,salad,dressing,chips,0.04862626262626263,198,99,0.0,2
qwen,set,salad,dressing,cigarettes,0.0014141414141414144,495,99,0.0,5
qwen,set,salad,dressing,lettuce,0.9732929292929292,297,99,1.0,3
qwen,set,salad,dressing,meat,0.12232323232323232,297,99,0.3333333333333333,3
qwen,set,salad,dressing,tuna,0.03323232323232323,1584,99,0.4375,16
qwen,set,salad,lettuce,chips,0.04862626262626263,198,99,0.0,2
qwen,set,salad,lettuce,cigarettes,0.0014141414141414141,594,99,0.0,6
qwen,set,salad,lettuce,dressing,0.01903030303030303,1782,99,0.6111111111111112,18
qwen,set,salad,lettuce,meat,0.12232323232323232,396,99,0.75,4
qwen,set,salad,lettuce,tuna,0.03323232323232323,1782,99,0.3888888888888889,18
qwen,set,salad,meat,chips,0.04862626262626263,198,99,0.0,2
qwen,set,salad,meat,cigarettes,0.0014141414141414144,495,99,0.0,5
qwen,set,salad,meat,dressing,0.01903030303030303,297,99,0.0,3
qwen,set,salad,meat,lettuce,0.9732929292929292,594,99,1.0,6
qwen,set,salad,meat,tuna,0.03323232323232324,297,99,0.3333333333333333,3
qwen,set,salad,tuna,chips,0.04862626262626263,495,99,0.0,5
qwen,set,salad,tuna,cigarettes,0.0014141414141414144,495,99,0.0,5
qwen,set,salad,tuna,dressing,0.01903030303030303,495,99,0.6,5
qwen,set,salad,tuna,lettuce,0.9732929292929292,495,99,1.0,5
qwen,set,salad,tuna,meat,0.12232323232323232,495,99,0.8,5
qwen,set,science,art,geology,0.7351919191919193,396,99,1.0,4
qwen,set,science,art,math,0.5558585858585858,1980,99,0.7,20
qwen,set,science,art,philosophy,0.048767676767676765,1782,99,0.6111111111111112,18
qwen,set,science,art,physics,0.9702222222222222,495,99,1.0,5
qwen,set,science,art,zoology,0.19088888888888889,495,99,0.8,5
qwen,set,science,geology,art,0.016181818181818183,495,99,0.6,5
qwen,set,science,geology,math,0.5558585858585858,594,99,0.8333333333333334,6
qwen,set,science,geology,philosophy,0.048767676767676765,297,99,0.6666666666666666,3
qwen,set,science,geology,physics,0.9702222222222223,396,99,1.0,4
qwen,set,science,geology,zoology,0.19088888888888889,1287,99,1.0,13
qwen,set,science,math,art,0.016181818181818183,198,99,0.5,2
qwen,set,science,math,geology,0.7351919191919193,396,99,0.75,4
qwen,set,science,math,philosophy,0.04876767676767677,495,99,0.4,5
qwen,set,science,math,physics,0.9702222222222223,396,99,0.5,4
qwen,set,science,math,zoology,0.19088888888888889,495,99,0.8,5
qwen,set,science,philosophy,art,0.016181818181818183,495,99,1.0,5
qwen,set,science,philosophy,geology,0.7351919191919192,495,99,0.8,5
qwen,set,science,philosophy,math,0.5558585858585858,1584,99,0.6875,16
qwen,set,science,philosophy,physics,0.9702222222222223,396,99,1.0,4
qwen,set,science,philosophy,zoology,0.19088888888888889,594,99,0.8333333333333334,6
qwen,set,science,physics,art,0.016181818181818183,495,99,0.4,5
qwen,set,science,physics,geology,0.7351919191919192,2079,99,0.8571428571428571,21
qwen,set,science,physics,math,0.5558585858585858,297,99,0.3333333333333333,3
qwen,set,science,physics,philosophy,0.048767676767676765,297,99,0.3333333333333333,3
qwen,set,science,physics,zoology,0.19088888888888889,1980,99,0.65,20
qwen,set,science,zoology,art,0.016181818181818183,297,99,0.6666666666666666,3
qwen,set,science,zoology,geology,0.7351919191919193,396,99,0.75,4
qwen,set,science,zoology,math,0.5558585858585858,495,99,0.4,5
qwen,set,science,zoology,philosophy,0.048767676767676765,594,99,0.6666666666666666,6
qwen,set,science,zoology,physics,0.9702222222222223,396,99,1.0,4
qwen,set,throw,beach ball,boomerang,0.03654545454545455,1881,99,0.631578947368421,19
qwen,set,throw,beach ball,football,0.9899393939393939,495,99,1.0,5
qwen,set,throw,beach ball,lawnmower,0.02723232323232323,297,99,0.0,3
qwen,set,throw,beach ball,shovel,0.0073737373737373735,594,99,0.0,6
qwen,set,throw,beach ball,tires,0.001595959595959596,594,99,0.0,6
qwen,set,throw,boomerang,beach ball,0.5789898989898989,396,99,0.75,4
qwen,set,throw,boomerang,football,0.989939393939394,396,99,1.0,4
qwen,set,throw,boomerang,lawnmower,0.027232323232323233,495,99,0.0,5
qwen,set,throw,boomerang,shovel,0.0073737373737373735,396,99,0.0,4
qwen,set,throw,boomerang,tires,0.001595959595959596,495,99,0.0,5
qwen,set,throw,football,beach ball,0.5789898989898989,1584,99,0.875,16
qwen,set,throw,football,boomerang,0.03654545454545454,2079,99,0.6190476190476191,21
qwen,set,throw,football,lawnmower,0.02723232323232323,297,99,0.0,3
qwen,set,throw,football,shovel,0.0073737373737373735,396,99,0.0,4
qwen,set,throw,football,tires,0.001595959595959596,297,99,0.0,3
qwen,set,throw,lawnmower,beach ball,0.5789898989898989,198,99,1.0,2
qwen,set,throw,lawnmower,boomerang,0.03654545454545455,495,99,0.8,5
qwen,set,throw,lawnmower,football,0.9899393939393939,495,99,1.0,5
qwen,set,throw,lawnmower,shovel,0.0073737373737373735,2079,99,0.3333333333333333,21
qwen,set,throw,lawnmower,tires,0.0015959595959595958,1287,99,0.07692307692307693,13
qwen,set,throw,shovel,beach ball,0.5789898989898989,396,99,0.75,4
qwen,set,throw,shovel,boomerang,0.03654545454545455,495,99,0.6,5
qwen,set,throw,shovel,football,0.989939393939394,396,99,1.0,4
qwen,set,throw,shovel,lawnmower,0.027232323232323233,495,99,0.0,5
qwen,set,throw,shovel,tires,0.001595959595959596,1584,99,0.125,16
qwen,set,throw,tires,beach ball,0.578989898989899,495,99,0.6,5
qwen,set,throw,tires,boomerang,0.03654545454545455,396,99,1.0,4
qwen,set,throw,tires,football,0.9899393939393939,495,99,0.8,5
qwen,set,throw,tires,lawnmower,0.027232323232323233,495,99,0.8,5
qwen,set,throw,tires,shovel,0.0073737373737373735,594,99,0.3333333333333333,6
qwen,set,transport,car,chairs,0.0,495,99,0.0,5
qwen,set,transport,car,hammer,0.012707070707070707,495,99,0.2,5
qwen,set,transport,car,lawnmower,0.23616161616161616,396,99,0.25,4
qwen,set,transport,car,motorcycle,0.8968686868686868,2079,99,0.9047619047619048,21
qwen,set,transport,car,roller blades,0.014727272727272728,1584,99,0.5625,16
qwen,set,transport,chairs,car,0.9813939393939394,297,99,1.0,3
qwen,set,transport,chairs,hammer,0.012707070707070707,396,99,0.0,4
qwen,set,transport,chairs,lawnmower,0.23616161616161616,2178,99,0.09090909090909091,22
qwen,set,transport,chairs,motorcycle,0.8968686868686868,495,99,0.6,5
qwen,set,transport,chairs,roller blades,0.014727272727272726,297,99,0.6666666666666666,3
qwen,set,transport,hammer,car,0.9813939393939395,495,99,0.6,5
qwen,set,transport,hammer,chairs,0.0,1485,99,0.06666666666666667,15
qwen,set,transport,hammer,lawnmower,0.23616161616161616,1782,99,0.5555555555555556,18
qwen,set,transport,hammer,motorcycle,0.8968686868686869,396,99,0.5,4
qwen,set,transport,hammer,roller blades,0.014727272727272728,495,99,0.8,5
qwen,set,transport,lawnmower,car,0.9813939393939394,594,99,1.0,6
qwen,set,transport,lawnmower,chairs,0.0,495,99,0.2,5
qwen,set,transport,lawnmower,hammer,0.012707070707070707,396,99,0.25,4
qwen,set,transport,lawnmower,motorcycle,0.8968686868686868,495,99,1.0,5
qwen,set,transport,lawnmower,roller blades,0.014727272727272728,396,99,0.5,4
qwen,set,transport,motorcycle,car,0.9813939393939395,495,99,0.8,5
qwen,set,transport,motorcycle,chairs,0.0,396,99,0.0,4
qwen,set,transport,motorcycle,hammer,0.012707070707070707,495,99,0.0,5
qwen,set,transport,motorcycle,lawnmower,0.23616161616161618,495,99,0.0,5
qwen,set,transport,motorcycle,roller blades,0.014727272727272728,1287,99,0.5384615384615384,13
qwen,set,transport,roller blades,car,0.9813939393939395,495,99,1.0,5
qwen,set,transport,roller blades,chairs,0.0,198,99,0.5,2
qwen,set,transport,roller blades,hammer,0.012707070707070707,495,99,0.2,5
qwen,set,transport,roller blades,lawnmower,0.23616161616161616,396,99,0.0,4
qwen,set,transport,roller blades,motorcycle,0.8968686868686869,594,99,1.0,6
qwen,ordering,bag,cash,chalk,0.9899864293768268,495,99,1.0,5
qwen,ordering,bag,cash,crayons,0.9959639623642108,198,99,1.0,2
qwen,ordering,bag,cash,headphones,0.4843800842769844,297,99,0.0,3
qwen,ordering,bag,cash,makeup,0.9343951625409306,1881,99,0.10526315789473684,19
qwen,ordering,bag,cash,pen,0.9993121488449448,495,99,1.0,5
qwen,ordering,bag,chalk,cash,0.0100135706231731,594,99,0.0,6
qwen,ordering,bag,chalk,crayons,0.7139604839861634,594,99,1.0,6
qwen,ordering,bag,chalk,headphones,0.0094125895876098,495,99,0.2,5
qwen,ordering,bag,chalk,makeup,0.1259227648351323,495,99,0.2,5
qwen,ordering,bag,chalk,pen,0.9362850057480346,495,99,1.0,5
qwen,ordering,bag,crayons,cash,0.0040360376357893,495,99,0.0,5
qwen,ordering,bag,crayons,chalk,0.2860395160138365,1782,99,0.8888888888888888,18
qwen,ordering,bag,crayons,headphones,0.0037924338453099,396,99,0.25,4
qwen,ordering,bag,crayons,makeup,0.0545678291560657,495,99,0.0,5
qwen,ordering,bag,crayons,pen,0.8548058249416758,396,99,1.0,4
qwen,ordering,bag,headphones,cash,0.5156199157230156,1386,99,0.14285714285714285,14
qwen,ordering,bag,headphones,chalk,0.99058741041239,495,99,0.4,5
qwen,ordering,bag,headphones,crayons,0.9962075661546899,297,99,1.0,3
qwen,ordering,bag,headphones,makeup,0.9381240142763572,1881,99,0.21052631578947367,19
qwen,ordering,bag,headphones,pen,0.9993537967092805,495,99,1.0,5
qwen,ordering,bag,makeup,cash,0.0656048374590693,495,99,0.2,5
qwen,ordering,bag,makeup,chalk,0.8740772351648678,198,99,1.0,2
qwen,ordering,bag,makeup,crayons,0.9454321708439344,198,99,1.0,2
qwen,ordering,bag,makeup,headphones,0.0618759857236427,396,99,0.0,4
qwen,ordering,bag,makeup,pen,0.9902915235185259,297,99,1.0,3
qwen,ordering,bag,pen,cash,0.0006878511550552,495,99,0.0,5
qwen,ordering,bag,pen,chalk,0.0637149942519653,2079,99,0.8571428571428571,21
qwen,ordering,bag,pen,crayons,0.1451941750583242,1683,99,0.8823529411764706,17
qwen,ordering,bag,pen,headphones,0.0006462032907197,495,99,0.0,5
qwen,ordering,bag,pen,makeup,0.009708476481474,594,99,0.16666666666666666,6
qwen,ordering,bakery,cakes,ice cream,0.3782060782689255,1881,99,0.8421052631578947,19
qwen,ordering,bakery,cakes,muffins,0.031996097009276,1782,99,0.8888888888888888,18
qwen,ordering,bakery,cakes,pretzels,0.0319475729220027,594,99,0.5,6
qwen,ordering,bakery,cakes,sandwiches,0.0066928509242848,495,99,0.4,5
qwen,ordering,bakery,cakes,water,0.0191240367508889,495,99,0.0,5
qwen,ordering,bakery,ice cream,cakes,0.6217939217310744,495,99,1.0,5
qwen,ordering,bakery,ice cream,muffins,0.0515414036458327,1683,99,0.5882352941176471,17
qwen,ordering,bakery,ice cream,pretzels,0.0514648138027691,198,99,0.5,2
qwen,ordering,bakery,ice cream,sandwiches,0.010956228242952303,396,99,0.25,4
qwen,ordering,bakery,ice cream,water,0.031058536421159,594,99,0.16666666666666666,6
qwen,ordering,bakery,muffins,cakes,0.968003902990724,495,99,1.0,5
qwen,ordering,bakery,muffins,ice cream,0.9484585963541674,198,99,1.0,2
qwen,ordering,bakery,muffins,pretzels,0.4996080399362476,495,99,0.4,5
qwen,ordering,bakery,muffins,sandwiches,0.1693307486891488,198,99,0.0,2
qwen,ordering,bakery,muffins,water,0.3710119915760982,495,99,0.0,5
qwen,ordering,bakery,pretzels,cakes,0.9680524270779972,495,99,1.0,5
qwen,ordering,bakery,pretzels,ice cream,0.9485351861972308,495,99,1.0,5
qwen,ordering,bakery,pretzels,muffins,0.5003919600637524,297,99,1.0,3
qwen,ordering,bakery,pretzels,sandwiches,0.169551392112281,495,99,0.4,5
qwen,ordering,bakery,pretzels,water,0.3713779400672793,396,99,0.0,4
qwen,ordering,bakery,sandwiches,cakes,0.9933071490757153,297,99,1.0,3
qwen,ordering,bakery,sandwiches,ice cream,0.9890437717570476,495,99,1.0,5
qwen,ordering,bakery,sandwiches,muffins,0.8306692513108511,297,99,0.6666666666666666,3
qwen,ordering,bakery,sandwiches,pretzels,0.830448607887719,1980,99,0.55,20
qwen,ordering,bakery,sandwiches,water,0.7431680086124811,495,99,0.0,5
qwen,ordering,bakery,water,cakes,0.9808759632491112,297,99,0.6666666666666666,3
qwen,ordering,bakery,water,ice cream,0.968941463578841,594,99,0.6666666666666666,6
qwen,ordering,bakery,water,muffins,0.6289880084239018,594,99,0.5,6
qwen,ordering,bakery,water,pretzels,0.6286220599327206,1287,99,0.5384615384615384,13
qwen,ordering,bakery,water,sandwiches,0.2568319913875188,2079,99,0.42857142857142855,21
qwen,ordering,beach,bikini,coat,0.0670861238934705,297,99,0.3333333333333333,3
qwen,ordering,beach,bikini,jacket,0.1722398205570425,396,99,0.25,4
qwen,ordering,beach,bikini,jeans,0.5603701284442886,594,99,0.5,6
qwen,ordering,beach,bikini,shorts,0.929982094931008,1980,99,0.7,20
qwen,ordering,beach,bikini,sunglasses,0.4360187737081495,1782,99,0.16666666666666666,18
qwen,ordering,beach,coat,bikini,0.9329138761065293,594,99,1.0,6
qwen,ordering,beach,coat,jacket,0.7431680086124811,1089,99,0.5454545454545454,11
qwen,ordering,beach,coat,jeans,0.9465966702001756,1584,99,0.5,16
qwen,ordering,beach,coat,shorts,0.994615062038222,495,99,1.0,5
qwen,ordering,beach,coat,sunglasses,0.9149009549929796,297,99,0.0,3
qwen,ordering,beach,jacket,bikini,0.8277601794429574,198,99,1.0,2
qwen,ordering,beach,jacket,coat,0.2568319913875188,297,99,1.0,3
qwen,ordering,beach,jacket,jeans,0.8596637505099167,1980,99,0.45,20
qwen,ordering,beach,jacket,shorts,0.9845754479181588,495,99,0.6,5
qwen,ordering,beach,jacket,sunglasses,0.7879311956428947,396,99,0.5,4
qwen,ordering,beach,jeans,bikini,0.4396298715557114,495,99,1.0,5
qwen,ordering,beach,jeans,coat,0.0534033297998242,495,99,0.6,5
qwen,ordering,beach,jeans,jacket,0.1403362494900832,594,99,0.0,6
qwen,ordering,beach,jeans,shorts,0.9124361604769414,495,99,1.0,5
qwen,ordering,beach,jeans,sunglasses,0.3775406687981454,396,99,0.25,4
qwen,ordering,beach,shorts,bikini,0.070017905068992,396,99,0.75,4
qwen,ordering,beach,shorts,coat,0.0053849379617779,396,99,0.75,4
qwen,ordering,beach,shorts,jacket,0.0154245520818411,396,99,0.25,4
qwen,ordering,beach,shorts,jeans,0.0875638395230586,495,99,0.6,5
qwen,ordering,beach,shorts,sunglasses,0.055005288293454094,1980,99,0.15,20
qwen,ordering,beach,sunglasses,bikini,0.5639812262918504,495,99,1.0,5
qwen,ordering,beach,sunglasses,coat,0.0850990450070202,495,99,0.0,5
qwen,ordering,beach,sunglasses,jacket,0.2120688043571053,495,99,0.8,5
qwen,ordering,beach,sunglasses,jeans,0.6224593312018546,594,99,0.5,6
qwen,ordering,beach,sunglasses,shorts,0.944994711706546,396,99,0.5,4
qwen,ordering,cold,blankets,fridge,0.947666792395069,396,99,0.0,4
qwen,ordering,cold,blankets,heater,0.9998390690982877,198,99,1.0,2
qwen,ordering,cold,blankets,microwave,0.992767236196521,495,99,0.0,5
qwen,ordering,cold,blankets,sink,0.8976952921073469,396,99,0.0,4
qwen,ordering,cold,blankets,tea,0.6688802603710086,1980,99,0.2,20
qwen,ordering,cold,fridge,blankets,0.0523332076049309,297,99,0.3333333333333333,3
qwen,ordering,cold,fridge,heater,0.9970938122280716,495,99,0.8,5
qwen,ordering,cold,fridge,microwave,0.8834488495536738,1287,99,0.6923076923076923,13
qwen,ordering,cold,fridge,sink,0.3264035174682774,2079,99,0.23809523809523808,21
qwen,ordering,cold,fridge,tea,0.100358566271492,594,99,0.5,6
qwen,ordering,cold,heater,blankets,0.0001609309017123,1782,99,0.8333333333333334,18
qwen,ordering,cold,heater,fridge,0.0029061877719282,396,99,0.0,4
qwen,ordering,cold,heater,microwave,0.0216153428468547,495,99,0.2,5
qwen,ordering,cold,heater,sink,0.0014103591681810003,495,99,0.0,5
qwen,ordering,cold,heater,tea,0.0003250360001753,1584,99,0.125,16
qwen,ordering,cold,microwave,blankets,0.007232763803479,495,99,0.6,5
qwen,ordering,cold,microwave,fridge,0.11655115044632611,396,99,0.5,4
qwen,ordering,cold,microwave,heater,0.9783846571531452,495,99,1.0,5
qwen,ordering,cold,microwave,sink,0.0600866501740076,396,99,0.0,4
qwen,ordering,cold,microwave,tea,0.0145035796913819,495,99,0.2,5
qwen,ordering,cold,sink,blankets,0.102304707892653,297,99,0.3333333333333333,3
qwen,ordering,cold,sink,fridge,0.6735964825317226,396,99,0.25,4
qwen,ordering,cold,sink,heater,0.998589640831819,396,99,1.0,4
qwen,ordering,cold,sink,microwave,0.9399133498259924,1683,99,0.5294117647058824,17
qwen,ordering,cold,sink,tea,0.1871326821624265,495,99,0.0,5
qwen,ordering,cold,tea,blankets,0.3311197396289915,495,99,0.6,5
qwen,ordering,cold,tea,fridge,0.8996414337285078,594,99,0.0,6
qwen,ordering,cold,tea,heater,0.9996749639998246,594,99,0.5,6
qwen,ordering,cold,tea,microwave,0.985496420308618,495,99,0.0,5
qwen,ordering,cold,tea,sink,0.8128673178375735,396,99,0.0,4
qwen,ordering,cut,batteries,keys,0.9334308110294984,594,99,0.16666666666666666,6
qwen,ordering,cut,batteries,nail clippers,0.9676962217433313,495,99,0.8,5
qwen,ordering,cut,batteries,scissors,0.9991573576912436,495,99,0.8,5
qwen,ordering,cut,batteries,stapler,0.8841149302585196,1782,99,0.4444444444444444,18
qwen,ordering,cut,batteries,thumb tacks,0.0195375218822276,2079,99,0.38095238095238093,21
qwen,ordering,cut,keys,batteries,0.0665691889705016,396,99,0.25,4
qwen,ordering,cut,keys,nail clippers,0.6811602611893659,495,99,0.8,5
qwen,ordering,cut,keys,scissors,0.9883127420043056,495,99,1.0,5
qwen,ordering,cut,keys,stapler,0.3523702121485602,495,99,0.2,5
qwen,ordering,cut,keys,thumb tacks,0.001419099634693,495,99,0.2,5
qwen,ordering,cut,nail clippers,batteries,0.0323037782566687,495,99,0.0,5
qwen,ordering,cut,nail clippers,keys,0.318839738810634,1584,99,0.3125,16
qwen,ordering,cut,nail clippers,scissors,0.9753589301496653,396,99,1.0,4
qwen,ordering,cut,nail clippers,stapler,0.2029842781603289,198,99,0.5,2
qwen,ordering,cut,nail clippers,thumb tacks,0.0006647586198046,297,99,0.6666666666666666,3
qwen,ordering,cut,scissors,batteries,0.0008426423087564,396,99,0.0,4
qwen,ordering,cut,scissors,keys,0.0116872579956944,1980,99,0.15,20
qwen,ordering,cut,scissors,nail clippers,0.0246410698503347,1089,99,0.6363636363636364,11
qwen,ordering,cut,scissors,stapler,0.0063930079933931,594,99,0.16666666666666666,6
qwen,ordering,cut,scissors,thumb tacks,1.6805079496767285e-05,396,99,0.0,4
qwen,ordering,cut,stapler,batteries,0.11588506974148038,495,99,0.0,5
qwen,ordering,cut,stapler,keys,0.6476297878514399,495,99,0.2,5
qwen,ordering,cut,stapler,nail clippers,0.7970157218396711,594,99,0.6666666666666666,6
qwen,ordering,cut,stapler,scissors,0.9936069920066067,396,99,1.0,4
qwen,ordering,cut,stapler,thumb tacks,0.0026051000329046,1683,99,0.11764705882352941,17
qwen,ordering,cut,thumb tacks,batteries,0.9804624781177725,396,99,0.0,4
qwen,ordering,cut,thumb tacks,keys,0.9985809003653067,297,99,0.3333333333333333,3
qwen,ordering,cut,thumb tacks,nail clippers,0.9993352413801952,495,99,0.6,5
qwen,ordering,cut,thumb tacks,scissors,0.9999831949205032,495,99,0.8,5
qwen,ordering,cut,thumb tacks,stapler,0.9973948999670952,495,99,0.0,5
qwen,ordering,fridge,juice,ketchup,0.0060218119710359,594,99,0.3333333333333333,6
qwen,ordering,fridge,juice,meat,0.0203323533426587,297,99,0.0,3
qwen,ordering,fridge,juice,milk,0.679178699175393,1485,99,1.0,15
qwen,ordering,fridge,juice,water,0.9796676371592441,594,99,1.0,6
qwen,ordering,fridge,juice,yogurt,0.0373268873441294,495,99,0.0,5
qwen,ordering,fridge,ketchup,juice,0.993978188028964,495,99,1.0,5
qwen,ordering,fridge,ketchup,meat,0.7740507558594508,396,99,0.0,4
qwen,ordering,fridge,ketchup,milk,0.9971464307656096,495,99,1.0,5
qwen,ordering,fridge,ketchup,water,0.9998742798695084,198,99,1.0,2
qwen,ordering,fridge,ketchup,yogurt,0.864868261938452,1782,99,0.2222222222222222,18
qwen,ordering,fridge,meat,juice,0.9796676466573412,495,99,1.0,5
qwen,ordering,fridge,meat,ketchup,0.2259492441405491,1782,99,0.16666666666666666,18
qwen,ordering,fridge,meat,milk,0.9902915235185259,297,99,0.6666666666666666,3
qwen,ordering,fridge,meat,water,0.9995694427134582,198,99,1.0,2
qwen,ordering,fridge,meat,yogurt,0.6513548646660542,1584,99,0.625,16
qwen,ordering,fridge,milk,juice,0.3208213008246071,495,99,1.0,5
qwen,ordering,fridge,milk,ketchup,0.0028535692343905,495,99,0.0,5
qwen,ordering,fridge,milk,meat,0.009708476481474,594,99,0.0,6
qwen,ordering,fridge,milk,water,0.9579122528600428,594,99,0.8333333333333334,6
qwen,ordering,fridge,milk,yogurt,0.0179862099620915,495,99,0.2,5
qwen,ordering,fridge,water,juice,0.0203323628407558,2178,99,1.0,22
qwen,ordering,fridge,water,ketchup,0.0001257201304915,396,99,0.0,4
qwen,ordering,fridge,water,meat,0.0004305572865418,297,99,0.0,3
qwen,ordering,fridge,water,milk,0.0420877471399573,1782,99,0.9444444444444444,18
qwen,ordering,fridge,water,yogurt,0.000804086318739,495,99,0.0,5
qwen,ordering,fridge,yogurt,juice,0.9626731126558706,495,99,1.0,5
qwen,ordering,fridge,yogurt,ketchup,0.135131738061548,495,99,0.2,5
qwen,ordering,fridge,yogurt,meat,0.34864513533394575,495,99,0.4,5
qwen,ordering,fridge,yogurt,milk,0.9820137900379085,396,99,0.75,4
qwen,ordering,fridge,yogurt,water,0.999195913681261,198,99,1.0,2
qwen,ordering,gym,basketball,lacrosse,0.0062753358545867,1485,99,0.9333333333333333,15
qwen,ordering,gym,basketball,meditation,9.02803471051631e-05,198,99,0.0,2
qwen,ordering,gym,basketball,softball,0.2227001388253088,1980,99,0.9,20
qwen,ordering,gym,basketball,swimming,0.0124316449990073,495,99,0.4,5
qwen,ordering,gym,basketball,weightlifting,0.0136283779668849,495,99,0.8,5
qwen,ordering,gym,lacrosse,basketball,0.9937246641454132,396,99,1.0,4
qwen,ordering,gym,lacrosse,meditation,0.0140960084073631,198,99,0.0,2
qwen,ordering,gym,lacrosse,softball,0.978433954217156,297,99,1.0,3
qwen,ordering,gym,lacrosse,swimming,0.6659297061924865,297,99,0.3333333333333333,3
qwen,ordering,gym,lacrosse,weightlifting,0.6863164655980012,297,99,0.6666666666666666,3
qwen,ordering,gym,meditation,basketball,0.9999097196528948,396,99,0.75,4
qwen,ordering,gym,meditation,lacrosse,0.9859039915926366,396,99,1.0,4
qwen,ordering,gym,meditation,softball,0.9996849614560934,396,99,1.0,4
qwen,ordering,gym,meditation,swimming,0.9928785712542648,1881,99,0.7894736842105263,19
qwen,ordering,gym,meditation,weightlifting,0.9935076779120156,1980,99,0.55,20
qwen,ordering,gym,softball,basketball,0.7772998611746911,594,99,1.0,6
qwen,ordering,gym,softball,lacrosse,0.021566045782844,1881,99,0.9473684210526315,19
qwen,ordering,gym,softball,meditation,0.0003150385439065,495,99,0.6,5
qwen,ordering,gym,softball,swimming,0.0420877086912887,495,99,0.8,5
qwen,ordering,gym,softball,weightlifting,0.0460062901602803,297,99,0.3333333333333333,3
qwen,ordering,gym,swimming,basketball,0.9875683550009928,495,99,1.0,5
qwen,ordering,gym,swimming,lacrosse,0.3340702938075134,396,99,1.0,4
qwen,ordering,gym,swimming,meditation,0.0071214287457351,495,99,0.0,5
qwen,ordering,gym,swimming,softball,0.9579122913087113,396,99,0.75,4
qwen,ordering,gym,swimming,weightlifting,0.5232635735148343,495,99,0.4,5
qwen,ordering,gym,weightlifting,basketball,0.9863716220331152,495,99,1.0,5
qwen,ordering,gym,weightlifting,lacrosse,0.3136835344019987,594,99,1.0,6
qwen,ordering,gym,weightlifting,meditation,0.006492322087984301,198,99,1.0,2
qwen,ordering,gym,weightlifting,softball,0.9539937098397197,594,99,0.8333333333333334,6
qwen,ordering,gym,weightlifting,swimming,0.4767364264851657,1980,99,0.85,20
qwen,ordering,hot,blankets,couch,0.8633916099737806,1188,99,0.0,12
qwen,ordering,hot,blankets,fan,0.999808895593014,495,99,0.2,5
qwen,ordering,hot,blankets,heater,0.9992445940073372,396,99,0.75,4
qwen,ordering,hot,blankets,pool,0.9755769099458927,495,99,0.0,5
qwen,ordering,hot,blankets,shower,0.9669140216112958,495,99,0.2,5
qwen,ordering,hot,couch,blankets,0.1366083900262193,495,99,0.2,5
qwen,ordering,hot,couch,fan,0.9987934097131008,297,99,0.0,3
qwen,ordering,hot,couch,heater,0.9952447978334927,297,99,0.0,3
qwen,ordering,hot,couch,pool,0.8633916099737806,594,99,0.5,6
qwen,ordering,hot,couch,shower,0.8221891305219505,198,99,1.0,2
qwen,ordering,hot,fan,blankets,0.000191104406986,396,99,0.0,4
qwen,ordering,hot,fan,couch,0.0012065902868991,396,99,0.0,4
qwen,ordering,hot,fan,heater,0.2018132222603788,594,99,0.16666666666666666,6
qwen,ordering,hot,fan,pool,0.0075772448535944,1980,99,0.55,20
qwen,ordering,hot,fan,shower,0.0055549273377723,1980,99,0.05,20
qwen,ordering,hot,heater,blankets,0.0007554059926629,1287,99,0.23076923076923078,13
qwen,ordering,hot,heater,couch,0.0047552021665073,1980,99,0.0,20
qwen,ordering,hot,heater,fan,0.7981867777396212,495,99,1.0,5
qwen,ordering,hot,heater,pool,0.029312244318818396,396,99,0.25,4
qwen,ordering,hot,heater,shower,0.0216153428468547,495,99,0.0,5
qwen,ordering,hot,pool,blankets,0.0244230900541072,495,99,0.4,5
qwen,ordering,hot,pool,couch,0.1366083900262193,396,99,0.0,4
qwen,ordering,hot,pool,fan,0.9924227551464057,396,99,0.25,4
qwen,ordering,hot,pool,heater,0.9706877556811815,396,99,0.0,4
qwen,ordering,hot,pool,shower,0.4225046348141883,1881,99,0.2631578947368421,19
qwen,ordering,hot,shower,blankets,0.0330859783887041,396,99,0.0,4
qwen,ordering,hot,shower,couch,0.1778108694780495,594,99,0.0,6
qwen,ordering,hot,shower,fan,0.9944450726622276,495,99,0.8,5
qwen,ordering,hot,shower,heater,0.9783846571531452,594,99,0.3333333333333333,6
qwen,ordering,hot,shower,pool,0.5774953651858117,495,99,1.0,5
qwen,ordering,mall,burger joint,coffee shop,0.7506279185533031,1584,99,0.625,16
qwen,ordering,mall,burger joint,electronics store,6.287528800204372e-05,594,99,0.0,6
qwen,ordering,mall,burger joint,gift shop,0.0037779161636312,594,99,0.16666666666666666,6
qwen,ordering,mall,burger joint,grocery store,0.5036019655811748,495,99,0.8,5
qwen,ordering,mall,burger joint,pretzel stand,0.0002625808290758,1881,99,0.8421052631578947,19
qwen,ordering,mall,coffee shop,burger joint,0.2493720814466968,198,99,0.5,2
qwen,ordering,mall,coffee shop,electronics store,2.0889177459329996e-05,495,99,0.4,5
qwen,ordering,mall,coffee shop,gift shop,0.0012582660136175,396,99,0.0,4
qwen,ordering,mall,coffee shop,grocery store,0.2520788004661233,495,99,0.6,5
qwen,ordering,mall,coffee shop,pretzel stand,8.724936823270803e-05,495,99,1.0,5
