context,trigger,word,resnik_score
cut,keys,agglomerator,4.076481475394825
cut,keys,aileron,4.076481475394825
cut,keys,air_bag,4.076481475394825
cut,keys,airbrake,4.076481475394825
cut,keys,airbrake,4.076481475394825
cut,keys,air_compressor,4.076481475394825
cut,keys,air_conditioner,4.076481475394825
cut,keys,aircraft_engine,4.076481475394825
cut,keys,air_cushion,4.076481475394825
cut,keys,air_filter,4.076481475394825
cut,keys,airfoil,4.076481475394825
cut,keys,air_gun,4.076481475394825
cut,keys,air_hammer,4.076481475394825
cut,keys,air_horn,4.076481475394825
cut,keys,airplane_propeller,4.076481475394825
cut,keys,air_pump,4.076481475394825
cut,keys,air-to-air_missile,4.076481475394825
cut,keys,air-to-ground_missile,4.076481475394825
cut,keys,aladdin's_lamp,4.076481475394825
cut,keys,alarm,4.076481475394825
cut,keys,alarm_clock,4.076481475394825
cut,keys,alcohol_thermometer,4.076481475394825
cut,keys,algometer,4.076481475394825
cut,keys,alidade,4.076481475394825
cut,keys,alidade,4.076481475394825
cut,keys,allen_screw,4.076481475394825
cut,keys,altazimuth,4.076481475394825
cut,keys,alternator,4.076481475394825
cut,keys,altimeter,4.076481475394825
cut,keys,amati,4.076481475394825
cut,keys,american_organ,4.076481475394825
cut,keys,ammeter,4.076481475394825
cut,keys,ammonia_clock,4.076481475394825
cut,keys,analog_clock,4.076481475394825
cut,keys,analog_computer,4.076481475394825
cut,keys,analog_watch,4.076481475394825
cut,keys,analytical_balance,4.076481475394825
cut,keys,analyzer,4.076481475394825
cut,keys,anastigmat,4.076481475394825
cut,keys,anastigmatic_lens,4.076481475394825
cut,keys,anchor,4.076481475394825
cut,keys,anchor_light,4.076481475394825
cut,keys,and_circuit,4.076481475394825
cut,keys,andiron,4.076481475394825
cut,keys,android,4.076481475394825
cut,keys,anemometer,4.076481475394825
cut,keys,aneroid_barometer,4.076481475394825
cut,keys,angioscope,4.076481475394825
cut,keys,angle_bracket,4.076481475394825
cut,keys,ankle_brace,4.076481475394825
cut,keys,ankus,4.076481475394825
cut,keys,annunciator,4.076481475394825
cut,keys,anode,4.076481475394825
cut,keys,answering_machine,4.076481475394825
cut,keys,antenna,4.076481475394825
cut,keys,antiaircraft,4.076481475394825
cut,keys,antiballistic_missile,4.076481475394825
cut,keys,aperture,4.076481475394825
cut,keys,appliance,4.076481475394825
cut,keys,applicator,4.076481475394825
cut,keys,aqualung,4.076481475394825
cut,keys,arch_support,4.076481475394825
cut,keys,arc_lamp,4.076481475394825
cut,keys,arm,4.076481475394825
cut,keys,armature,4.076481475394825
cut,keys,armrest,4.076481475394825
cut,stapler,stapler,1e+300
cut,stapler,abacus,6.926572857238393
cut,stapler,adder,6.926572857238393
cut,stapler,adding_machine,6.926572857238393
cut,stapler,addressing_machine,6.926572857238393
cut,stapler,aircraft_engine,6.926572857238393
cut,stapler,air_hammer,6.926572857238393
cut,stapler,alternator,6.926572857238393
cut,stapler,analog_computer,6.926572857238393
cut,stapler,assembly,6.926572857238393
cut,stapler,automat,6.926572857238393
cut,stapler,automobile_engine,6.926572857238393
cut,stapler,auxiliary_engine,6.926572857238393
cut,stapler,backhoe,6.926572857238393
cut,stapler,bagger,6.926572857238393
cut,stapler,bandsaw,6.926572857238393
cut,stapler,bar_printer,6.926572857238393
cut,stapler,bench_lathe,6.926572857238393
cut,stapler,bench_press,6.926572857238393
cut,stapler,binder,6.926572857238393
cut,stapler,booster,6.926572857238393
cut,stapler,briefcase_computer,6.926572857238393
cut,stapler,bubble_jet_printer,6.926572857238393
cut,stapler,buffer,6.926572857238393
cut,stapler,bulletin_board_system,6.926572857238393
cut,stapler,burr,6.926572857238393
cut,stapler,calculator,6.926572857238393
cut,stapler,calender,6.926572857238393
cut,stapler,carpet_loom,6.926572857238393
cut,stapler,cash_machine,6.926572857238393
cut,stapler,chain_printer,6.926572857238393
cut,stapler,chain_saw,6.926572857238393
cut,stapler,character_printer,6.926572857238393
cut,stapler,cheese_press,6.926572857238393
cut,stapler,cider_mill,6.926572857238393
cut,stapler,ciderpress,6.926572857238393
cut,stapler,circular_saw,6.926572857238393
cut,stapler,coffee_mill,6.926572857238393
cut,stapler,comber,6.926572857238393
cut,stapler,combine,6.926572857238393
cut,stapler,computer,6.926572857238393
cut,stapler,concrete_mixer,6.926572857238393
cut,stapler,corker,6.926572857238393
cut,stapler,cotton_gin,6.926572857238393
cut,stapler,counter,6.926572857238393
cut,stapler,cultivator,6.926572857238393
cut,stapler,daisywheel_printer,6.926572857238393
cut,stapler,decoder,6.926572857238393
cut,stapler,dedicated_file_server,6.926572857238393
cut,stapler,desktop_computer,6.926572857238393
cut,stapler,diesel,6.926572857238393
cut,stapler,differential_analyzer,6.926572857238393
cut,stapler,digital_computer,6.926572857238393
cut,stapler,disk_harrow,6.926572857238393
cut,stapler,dot_matrix_printer,6.926572857238393
cut,stapler,dredge,6.926572857238393
cut,stapler,electric_drill,6.926572857238393
cut,stapler,drill_press,6.926572857238393
cut,stapler,drum_printer,6.926572857238393
cut,stapler,drum_sander,6.926572857238393
cut,stapler,dynamo,6.926572857238393
cut,stapler,electric_hammer,6.926572857238393
cut,stapler,electric_motor,6.926572857238393
cut,stapler,electric_typewriter,6.926572857238393
cut,stapler,electrostatic_printer,6.926572857238393
cut,stapler,engine,6.926572857238393
cut,stapler,enginery,6.926572857238393
cut,stapler,external-combustion_engine,6.926572857238393
cut,stapler,fanjet,6.926572857238393
cut,stapler,farm_machine,6.926572857238393
cut,stapler,figure_loom,6.926572857238393
cut,stapler,file_server,6.926572857238393
cut,stapler,flatbed_press,6.926572857238393
cut,stapler,flight_simulator,6.926572857238393
cut,stapler,flour_mill,6.926572857238393
cut,stapler,four-stroke_engine,6.926572857238393
cut,stapler,francis_turbine,6.926572857238393
cut,stapler,franking_machine,6.926572857238393
cut,stapler,fruit_machine,6.926572857238393
cut,stapler,gangsaw,6.926572857238393
cut,stapler,garlic_press,6.926572857238393
cut,stapler,gas_engine,6.926572857238393
cut,stapler,gasoline_engine,6.926572857238393
cut,stapler,gas_turbine,6.926572857238393
cut,stapler,generator,6.926572857238393
cut,stapler,gramophone,6.926572857238393
cut,stapler,grinder,6.926572857238393
cut,stapler,gristmill,6.926572857238393
cut,stapler,hammer,6.926572857238393
cut,stapler,hand_calculator,6.926572857238393
cut,stapler,hand-held_computer,6.926572857238393
cut,stapler,handloom,6.926572857238393
cut,stapler,harrow,6.926572857238393
cut,stapler,harvester,6.926572857238393
cut,stapler,haymaker,6.926572857238393
cut,stapler,header,6.926572857238393
cut,stapler,heat_engine,6.926572857238393
cut,stapler,high-warp_loom,6.926572857238393
cut,stapler,home_computer,6.926572857238393
cut,stapler,hop-picker,6.926572857238393
cut,scissors,clipper,13.079305551942497
cut,scissors,clipper,13.079305551942497
cut,scissors,pruning_shears,13.079305551942497
cut,scissors,scissors,13.079305551942497
cut,scissors,secateurs,13.079305551942497
cut,scissors,shears,13.079305551942497
cut,scissors,snips,13.079305551942497
cut,scissors,snuffers,13.079305551942497
cut,scissors,thinning_shears,13.079305551942497
cut,scissors,compound_lever,12.386158371382551
cut,scissors,locking_pliers,12.386158371382551
cut,scissors,needlenose_pliers,12.386158371382551
cut,scissors,nutcracker,12.386158371382551
cut,scissors,pliers,12.386158371382551
cut,scissors,pump-type_pliers,12.386158371382551
cut,scissors,rib_joint_pliers,12.386158371382551
cut,scissors,slip-joint_pliers,12.386158371382551
cut,scissors,adz,8.387957669713353
cut,scissors,ax,8.387957669713353
cut,scissors,barong,8.387957669713353
cut,scissors,battle-ax,8.387957669713353
cut,scissors,beading_plane,8.387957669713353
cut,scissors,block_plane,8.387957669713353
cut,scissors,bolo,8.387957669713353
cut,scissors,bowie_knife,8.387957669713353
cut,scissors,bread_knife,8.387957669713353
cut,scissors,broadax,8.387957669713353
cut,scissors,broad_hatchet,8.387957669713353
cut,scissors,bullnose,8.387957669713353
cut,scissors,burin,8.387957669713353
cut,scissors,butcher_knife,8.387957669713353
cut,scissors,butter_knife,8.387957669713353
cut,scissors,carving_knife,8.387957669713353
cut,scissors,case_knife,8.387957669713353
cut,scissors,case_knife,8.387957669713353
cut,scissors,catling,8.387957669713353
cut,scissors,chamfer_plane,8.387957669713353
cut,scissors,chisel,8.387957669713353
cut,scissors,circular_plane,8.387957669713353
cut,scissors,clasp_knife,8.387957669713353
cut,scissors,claw_hatchet,8.387957669713353
cut,scissors,cleaver,8.387957669713353
cut,scissors,cold_chisel,8.387957669713353
cut,scissors,combination_plane,8.387957669713353
cut,scissors,common_ax,8.387957669713353
cut,scissors,dado_plane,8.387957669713353
cut,scissors,double-bitted_ax,8.387957669713353
cut,scissors,dovetail_plane,8.387957669713353
cut,scissors,drawknife,8.387957669713353
cut,scissors,drove,8.387957669713353
cut,scissors,edge_tool,8.387957669713353
cut,scissors,fireman's_ax,8.387957669713353
cut,scissors,firmer_chisel,8.387957669713353
cut,scissors,fish_knife,8.387957669713353
cut,scissors,fore_plane,8.387957669713353
cut,scissors,gouge,8.387957669713353
cut,scissors,half_hatchet,8.387957669713353
cut,scissors,hand_ax,8.387957669713353
cut,scissors,hatchet,8.387957669713353
cut,scissors,hob,8.387957669713353
cut,scissors,hunting_knife,8.387957669713353
cut,scissors,ice_ax,8.387957669713353
cut,scissors,jack_plane,8.387957669713353
cut,scissors,jointer,8.387957669713353
cut,scissors,knife,8.387957669713353
cut,scissors,lancet,8.387957669713353
cut,scissors,letter_opener,8.387957669713353
cut,scissors,linoleum_knife,8.387957669713353
cut,scissors,lochaber_ax,8.387957669713353
cut,scissors,match_plane,8.387957669713353
cut,scissors,mattock,8.387957669713353
cut,scissors,openside_plane,8.387957669713353
cut,scissors,parang,8.387957669713353
cut,scissors,parer,8.387957669713353
cut,scissors,penknife,8.387957669713353
cut,scissors,pick,8.387957669713353
cut,scissors,plane,8.387957669713353
cut,scissors,pocketknife,8.387957669713353
cut,scissors,poleax,8.387957669713353
cut,scissors,poleax,8.387957669713353
cut,scissors,pruning_knife,8.387957669713353
cut,scissors,razor,8.387957669713353
cut,scissors,ripping_chisel,8.387957669713353
cut,scissors,router_plane,8.387957669713353
cut,scissors,safety_razor,8.387957669713353
cut,scissors,scalpel,8.387957669713353
cut,scissors,scrub_plane,8.387957669713353
cut,scissors,scythe,8.387957669713353
cut,scissors,shaver,8.387957669713353
cut,scissors,shear,8.387957669713353
cut,scissors,sickle,8.387957669713353
cut,scissors,slicer,8.387957669713353
cut,scissors,smooth_plane,8.387957669713353
cut,scissors,spokeshave,8.387957669713353
cut,scissors,steak_knife,8.387957669713353
cut,scissors,straight_razor,8.387957669713353
cut,scissors,surgical_knife,8.387957669713353
cut,scissors,switchblade,8.387957669713353
cut,scissors,table_knife,8.387957669713353
cut,scissors,wire_cutter,8.387957669713353
cut,batteries,battery,11.826542583447129
cut,batteries,artillery,11.287546082714442
cut,batteries,army_unit,7.147060364494487
cut,batteries,corps,7.147060364494487
cut,batteries,women's_army_corps,7.147060364494487
cut,batteries,reserve_officers_training_corps,7.147060364494487
cut,batteries,division,7.147060364494487
cut,batteries,special_forces,7.147060364494487
cut,batteries,battle_group,7.147060364494487
cut,batteries,regiment,7.147060364494487
cut,batteries,brigade,7.147060364494487
cut,batteries,battalion,7.147060364494487
cut,batteries,company,7.147060364494487
cut,batteries,platoon,7.147060364494487
cut,batteries,detachment,7.147060364494487
cut,batteries,vanguard,7.147060364494487
cut,batteries,bodyguard,7.147060364494487
cut,batteries,patrol,7.147060364494487
cut,batteries,picket,7.147060364494487
cut,batteries,press_gang,7.147060364494487
cut,batteries,provost_guard,7.147060364494487
cut,batteries,rearguard,7.147060364494487
cut,batteries,section,7.147060364494487
cut,batteries,squad,7.147060364494487
cut,batteries,squadron,7.147060364494487
cut,batteries,shock_troops,7.147060364494487
cut,batteries,troop,7.147060364494487
cut,batteries,troop,7.147060364494487
cut,batteries,trainband,7.147060364494487
cut,batteries,musketry,7.147060364494487
cut,batteries,cavalry,7.147060364494487
cut,batteries,horse_cavalry,7.147060364494487
cut,batteries,mechanized_cavalry,7.147060364494487
cut,batteries,infantry,7.147060364494487
cut,batteries,paratroops,7.147060364494487
cut,batteries,united_states_army_rangers,7.147060364494487
cut,batteries,firing_squad,7.147060364494487
cut,batteries,praetorian_guard,7.147060364494487
cut,batteries,trip_wire,6.559052680694352
cut,batteries,allied_command_atlantic,6.559052680694352
cut,batteries,allied_command_europe,6.559052680694352
cut,batteries,command,6.559052680694352
cut,batteries,enemy,6.559052680694352
cut,batteries,task_force,6.559052680694352
cut,batteries,naval_unit,6.559052680694352
cut,batteries,air_unit,6.559052680694352
cut,batteries,air_combat_command,6.559052680694352
cut,batteries,air_force_space_command,6.559052680694352
cut,batteries,air_national_guard,6.559052680694352
cut,batteries,armor,6.559052680694352
cut,batteries,military_unit,6.559052680694352
cut,batteries,mujahidin,6.559052680694352
cut,batteries,mujahedeen_khalq,6.559052680694352
cut,batteries,sa,6.559052680694352
cut,batteries,guard,6.559052680694352
cut,batteries,yeomanry,6.559052680694352
cut,batteries,division,6.559052680694352
cut,batteries,division,6.559052680694352
cut,batteries,wing,6.559052680694352
cut,batteries,air_group,6.559052680694352
cut,batteries,squadron,6.559052680694352
cut,batteries,escadrille,6.559052680694352
cut,batteries,squadron,6.559052680694352
cut,batteries,escadrille,6.559052680694352
cut,batteries,flight,6.559052680694352
cut,batteries,legion,6.559052680694352
cut,batteries,foreign_legion,6.559052680694352
cut,batteries,french_foreign_legion,6.559052680694352
cut,batteries,echelon,6.559052680694352
cut,batteries,phalanx,6.559052680694352
cut,batteries,republican_guard,6.559052680694352
cut,batteries,haganah,6.559052680694352
cut,batteries,israeli_defense_force,6.559052680694352
cut,batteries,sayeret_matkal,6.559052680694352
cut,batteries,special_air_service,6.559052680694352
cut,batteries,militia,6.559052680694352
cut,batteries,home_guard,6.559052680694352
cut,batteries,territorial,6.559052680694352
cut,batteries,national_guard,6.559052680694352
cut,batteries,territorial_army,6.559052680694352
cut,batteries,army_national_guard,6.559052680694352
cut,batteries,commando,6.559052680694352
cut,batteries,contingent,6.559052680694352
cut,batteries,headquarters,6.559052680694352
cut,batteries,spearhead,6.559052680694352
cut,batteries,air_force_research_laboratory,4.752486250511043
cut,batteries,army_high_performance_computing_research_center,4.752486250511043
cut,batteries,naval_research_laboratory,4.752486250511043
cut,batteries,united_states_army_criminal_investigation_laboratory,4.752486250511043
cut,batteries,broken_home,4.752486250511043
cut,batteries,nuclear_family,4.752486250511043
cut,batteries,extended_family,4.752486250511043
cut,batteries,foster_family,4.752486250511043
cut,batteries,foster_home,4.752486250511043
cut,batteries,klavern,4.752486250511043
cut,batteries,a-team,4.752486250511043
cut,batteries,battery,4.752486250511043
cut,batteries,administrative_unit,4.752486250511043
cut,batteries,company,4.752486250511043
cut,batteries,coronary_care_unit,4.752486250511043
fridge,milk,milk,10.533774280338061
fridge,milk,sour_milk,10.533774280338061
fridge,milk,pasteurized_milk,10.533774280338061
fridge,milk,cows'_milk,10.533774280338061
fridge,milk,yak's_milk,10.533774280338061
fridge,milk,goats'_milk,10.533774280338061
fridge,milk,acidophilus_milk,10.533774280338061
fridge,milk,raw_milk,10.533774280338061
fridge,milk,scalded_milk,10.533774280338061
fridge,milk,homogenized_milk,10.533774280338061
fridge,milk,certified_milk,10.533774280338061
fridge,milk,powdered_milk,10.533774280338061
fridge,milk,nonfat_dry_milk,10.533774280338061
fridge,milk,evaporated_milk,10.533774280338061
fridge,milk,condensed_milk,10.533774280338061
fridge,milk,skim_milk,10.533774280338061
fridge,milk,semi-skimmed_milk,10.533774280338061
fridge,milk,whole_milk,10.533774280338061
fridge,milk,low-fat_milk,10.533774280338061
fridge,milk,buttermilk,10.533774280338061
fridge,milk,chocolate_milk,10.533774280338061
fridge,milk,frozen_yogurt,9.481993291354051
fridge,milk,dairy_product,9.481993291354051
fridge,milk,cream,9.481993291354051
fridge,milk,clotted_cream,9.481993291354051
fridge,milk,double_creme,9.481993291354051
fridge,milk,half-and-half,9.481993291354051
fridge,milk,heavy_cream,9.481993291354051
fridge,milk,light_cream,9.481993291354051
fridge,milk,sour_cream,9.481993291354051
fridge,milk,whipping_cream,9.481993291354051
fridge,milk,butter,9.481993291354051
fridge,milk,stick,9.481993291354051
fridge,milk,clarified_butter,9.481993291354051
fridge,milk,ghee,9.481993291354051
fridge,milk,brown_butter,9.481993291354051
fridge,milk,meuniere_butter,9.481993291354051
fridge,milk,yogurt,9.481993291354051
fridge,milk,blueberry_yogurt,9.481993291354051
fridge,milk,whey,9.481993291354051
fridge,milk,curd,9.481993291354051
fridge,milk,clabber,9.481993291354051
fridge,milk,cheese,9.481993291354051
fridge,milk,cream_cheese,9.481993291354051
fridge,milk,double_cream,9.481993291354051
fridge,milk,mascarpone,9.481993291354051
fridge,milk,triple_cream,9.481993291354051
fridge,milk,cottage_cheese,9.481993291354051
fridge,milk,process_cheese,9.481993291354051
fridge,milk,bleu,9.481993291354051
fridge,milk,stilton,9.481993291354051
fridge,milk,roquefort,9.481993291354051
fridge,milk,gorgonzola,9.481993291354051
fridge,milk,danish_blue,9.481993291354051
fridge,milk,bavarian_blue,9.481993291354051
fridge,milk,brie,9.481993291354051
fridge,milk,brick_cheese,9.481993291354051
fridge,milk,camembert,9.481993291354051
fridge,milk,cheddar,9.481993291354051
fridge,milk,rat_cheese,9.481993291354051
fridge,milk,cheshire_cheese,9.481993291354051
fridge,milk,double_gloucester,9.481993291354051
fridge,milk,edam,9.481993291354051
fridge,milk,goat_cheese,9.481993291354051
fridge,milk,gouda,9.481993291354051
fridge,milk,grated_cheese,9.481993291354051
fridge,milk,hand_cheese,9.481993291354051
fridge,milk,liederkranz,9.481993291354051
fridge,milk,limburger,9.481993291354051
fridge,milk,mozzarella,9.481993291354051
fridge,milk,muenster,9.481993291354051
fridge,milk,parmesan,9.481993291354051
fridge,milk,quark_cheese,9.481993291354051
fridge,milk,ricotta,9.481993291354051
fridge,milk,string_cheese,9.481993291354051
fridge,milk,swiss_cheese,9.481993291354051
fridge,milk,emmenthal,9.481993291354051
fridge,milk,gruyere,9.481993291354051
fridge,milk,sapsago,9.481993291354051
fridge,milk,velveeta,9.481993291354051
fridge,milk,yak_butter,9.481993291354051
fridge,milk,powdered_mustard,6.879811091330354
fridge,milk,foodstuff,6.879811091330354
fridge,milk,starches,6.879811091330354
fridge,milk,breadstuff,6.879811091330354
fridge,milk,coloring,6.879811091330354
fridge,milk,concentrate,6.879811091330354
fridge,milk,tomato_concentrate,6.879811091330354
fridge,milk,meal,6.879811091330354
fridge,milk,kibble,6.879811091330354
fridge,milk,cornmeal,6.879811091330354
fridge,milk,farina,6.879811091330354
fridge,milk,matzo_meal,6.879811091330354
fridge,milk,oatmeal,6.879811091330354
fridge,milk,pea_flour,6.879811091330354
fridge,milk,pinole,6.879811091330354
fridge,milk,roughage,6.879811091330354
fridge,milk,bran,6.879811091330354
fridge,milk,flour,6.879811091330354
fridge,milk,plain_flour,6.879811091330354
fridge,juice,gravy,11.826542583447129
fridge,juice,juice,11.826542583447129
fridge,juice,lemon_juice,11.826542583447129
fridge,juice,lime_juice,11.826542583447129
fridge,juice,papaya_juice,11.826542583447129
fridge,juice,tomato_juice,11.826542583447129
fridge,juice,carrot_juice,11.826542583447129
fridge,juice,v-8_juice,11.826542583447129
fridge,juice,powdered_mustard,6.879811091330354
fridge,juice,foodstuff,6.879811091330354
fridge,juice,starches,6.879811091330354
fridge,juice,breadstuff,6.879811091330354
fridge,juice,coloring,6.879811091330354
fridge,juice,concentrate,6.879811091330354
fridge,juice,tomato_concentrate,6.879811091330354
fridge,juice,meal,6.879811091330354
fridge,juice,kibble,6.879811091330354
fridge,juice,cornmeal,6.879811091330354
fridge,juice,farina,6.879811091330354
fridge,juice,matzo_meal,6.879811091330354
fridge,juice,oatmeal,6.879811091330354
fridge,juice,pea_flour,6.879811091330354
fridge,juice,pinole,6.879811091330354
fridge,juice,roughage,6.879811091330354
fridge,juice,bran,6.879811091330354
fridge,juice,flour,6.879811091330354
fridge,juice,plain_flour,6.879811091330354
fridge,juice,wheat_flour,6.879811091330354
fridge,juice,whole_wheat_flour,6.879811091330354
fridge,juice,soybean_meal,6.879811091330354
fridge,juice,semolina,6.879811091330354
fridge,juice,frozen_food,6.879811091330354
fridge,juice,canned_food,6.879811091330354
fridge,juice,canned_meat,6.879811091330354
fridge,juice,fanny_adams,6.879811091330354
fridge,juice,spam,6.879811091330354
fridge,juice,dehydrated_food,6.879811091330354
fridge,juice,relish,6.879811091330354
fridge,juice,dip,6.879811091330354
fridge,juice,bean_dip,6.879811091330354
fridge,juice,cheese_dip,6.879811091330354
fridge,juice,clam_dip,6.879811091330354
fridge,juice,guacamole,6.879811091330354
fridge,juice,ready-mix,6.879811091330354
fridge,juice,brownie_mix,6.879811091330354
fridge,juice,cake_mix,6.879811091330354
fridge,juice,lemonade_mix,6.879811091330354
fridge,juice,self-rising_flour,6.879811091330354
fridge,juice,caramel,6.879811091330354
fridge,juice,lump_sugar,6.879811091330354
fridge,juice,sugarloaf,6.879811091330354
fridge,juice,cane_sugar,6.879811091330354
fridge,juice,castor_sugar,6.879811091330354
fridge,juice,powdered_sugar,6.879811091330354
fridge,juice,granulated_sugar,6.879811091330354
fridge,juice,icing_sugar,6.879811091330354
fridge,juice,beet_sugar,6.879811091330354
fridge,juice,corn_sugar,6.879811091330354
fridge,juice,brown_sugar,6.879811091330354
fridge,juice,demerara,6.879811091330354
fridge,juice,carob,6.879811091330354
fridge,juice,frozen_yogurt,6.879811091330354
fridge,juice,tapioca,6.879811091330354
fridge,juice,pastry,6.879811091330354
fridge,juice,puff_paste,6.879811091330354
fridge,juice,phyllo,6.879811091330354
fridge,juice,puff_batter,6.879811091330354
fridge,juice,margarine,6.879811091330354
fridge,juice,mincemeat,6.879811091330354
fridge,juice,stuffing,6.879811091330354
fridge,juice,turkey_stuffing,6.879811091330354
fridge,juice,oyster_stuffing,6.879811091330354
fridge,juice,forcemeat,6.879811091330354
fridge,juice,bread,6.879811091330354
fridge,juice,anadama_bread,6.879811091330354
fridge,juice,bap,6.879811091330354
fridge,juice,barmbrack,6.879811091330354
fridge,juice,breadstick,6.879811091330354
fridge,juice,grissino,6.879811091330354
fridge,juice,brown_bread,6.879811091330354
fridge,juice,bun,6.879811091330354
fridge,juice,tea_bread,6.879811091330354
fridge,juice,caraway_seed_bread,6.879811091330354
fridge,juice,challah,6.879811091330354
fridge,juice,cinnamon_bread,6.879811091330354
fridge,juice,cracked-wheat_bread,6.879811091330354
fridge,juice,cracker,6.879811091330354
fridge,juice,crouton,6.879811091330354
fridge,juice,dark_bread,6.879811091330354
fridge,juice,english_muffin,6.879811091330354
fridge,juice,flatbread,6.879811091330354
fridge,juice,garlic_bread,6.879811091330354
fridge,juice,gluten_bread,6.879811091330354
fridge,juice,graham_bread,6.879811091330354
fridge,juice,host,6.879811091330354
fridge,juice,flatbrod,6.879811091330354
fridge,juice,bannock,6.879811091330354
fridge,juice,chapatti,6.879811091330354
fridge,juice,pita,6.879811091330354
fridge,juice,loaf_of_bread,6.879811091330354
fridge,meat,roast,6.725370388299207
fridge,meat,confit,6.725370388299207
fridge,meat,stew_meat,6.725370388299207
fridge,meat,bird,6.725370388299207
fridge,meat,poultry,6.725370388299207
fridge,meat,chicken,6.725370388299207
fridge,meat,broiler,6.725370388299207
fridge,meat,capon,6.725370388299207
fridge,meat,fryer,6.725370388299207
fridge,meat,roaster,6.725370388299207
fridge,meat,oven_stuffer,6.725370388299207
fridge,meat,spatchcock,6.725370388299207
fridge,meat,hen,6.725370388299207
fridge,meat,rock_cornish_hen,6.725370388299207
fridge,meat,guinea_hen,6.725370388299207
fridge,meat,squab,6.725370388299207
fridge,meat,duck,6.725370388299207
fridge,meat,duckling,6.725370388299207
fridge,meat,goose,6.725370388299207
fridge,meat,wildfowl,6.725370388299207
fridge,meat,grouse,6.725370388299207
fridge,meat,quail,6.725370388299207
fridge,meat,partridge,6.725370388299207
fridge,meat,pheasant,6.725370388299207
fridge,meat,turkey,6.725370388299207
fridge,meat,giblet,6.725370388299207
fridge,meat,meat,6.725370388299207
fridge,meat,game,6.725370388299207
fridge,meat,dark_meat,6.725370388299207
fridge,meat,raw_meat,6.725370388299207
fridge,meat,gobbet,6.725370388299207
fridge,meat,red_meat,6.725370388299207
fridge,meat,variety_meat,6.725370388299207
fridge,meat,offal,6.725370388299207
fridge,meat,heart,6.725370388299207
fridge,meat,liver,6.725370388299207
fridge,meat,calves'_liver,6.725370388299207
fridge,meat,chicken_liver,6.725370388299207
fridge,meat,goose_liver,6.725370388299207
fridge,meat,sweetbread,6.725370388299207
fridge,meat,brain,6.725370388299207
fridge,meat,calf's_brain,6.725370388299207
fridge,meat,stomach_sweetbread,6.725370388299207
fridge,meat,neck_sweetbread,6.725370388299207
fridge,meat,tongue,6.725370388299207
fridge,meat,beef_tongue,6.725370388299207
fridge,meat,calf's_tongue,6.725370388299207
fridge,meat,venison,6.725370388299207
fridge,meat,cut,6.725370388299207
fridge,meat,chop,6.725370388299207
fridge,meat,cold_cuts,6.725370388299207
fridge,meat,chine,6.725370388299207
fridge,meat,leg,6.725370388299207
fridge,meat,side,6.725370388299207
fridge,meat,side_of_beef,6.725370388299207
fridge,meat,forequarter,6.725370388299207
fridge,meat,hindquarter,6.725370388299207
fridge,meat,cut_of_beef,6.725370388299207
fridge,meat,chuck,6.725370388299207
fridge,meat,chuck_short_ribs,6.725370388299207
fridge,meat,rib,6.725370388299207
fridge,meat,entrecote,6.725370388299207
fridge,meat,sparerib,6.725370388299207
fridge,meat,shank,6.725370388299207
fridge,meat,foreshank,6.725370388299207
fridge,meat,hindshank,6.725370388299207
fridge,meat,shin,6.725370388299207
fridge,meat,brisket,6.725370388299207
fridge,meat,plate,6.725370388299207
fridge,meat,flank,6.725370388299207
fridge,meat,steak,6.725370388299207
fridge,meat,fish_steak,6.725370388299207
fridge,meat,beefsteak,6.725370388299207
fridge,meat,flank_steak,6.725370388299207
fridge,meat,minute_steak,6.725370388299207
fridge,meat,loin,6.725370388299207
fridge,meat,beef_loin,6.725370388299207
fridge,meat,sirloin,6.725370388299207
fridge,meat,wedge_bone,6.725370388299207
fridge,meat,flat_bone,6.725370388299207
fridge,meat,pin_bone,6.725370388299207
fridge,meat,sirloin_tip,6.725370388299207
fridge,meat,sirloin_steak,6.725370388299207
fridge,meat,tenderloin,6.725370388299207
fridge,meat,beef_tenderloin,6.725370388299207
fridge,meat,fillet,6.725370388299207
fridge,meat,pork_tenderloin,6.725370388299207
fridge,meat,chateaubriand,6.725370388299207
fridge,meat,delmonico_steak,6.725370388299207
fridge,meat,tournedos,6.725370388299207
fridge,meat,filet_mignon,6.725370388299207
fridge,meat,porterhouse,6.725370388299207
fridge,meat,t-bone_steak,6.725370388299207
fridge,meat,blade,6.725370388299207
fridge,meat,blade_roast,6.725370388299207
fridge,meat,neck,6.725370388299207
fridge,meat,beef_neck,6.725370388299207
fridge,meat,shoulder,6.725370388299207
fridge,meat,pot_roast,6.725370388299207
fridge,meat,short_ribs,6.725370388299207
fridge,ketchup,catsup,13.079305551942497
fridge,ketchup,powdered_mustard,8.912640328140771
fridge,ketchup,relish,8.912640328140771
fridge,ketchup,dip,8.912640328140771
fridge,ketchup,bean_dip,8.912640328140771
fridge,ketchup,cheese_dip,8.912640328140771
fridge,ketchup,clam_dip,8.912640328140771
fridge,ketchup,guacamole,8.912640328140771
fridge,ketchup,margarine,8.912640328140771
fridge,ketchup,gherkin,8.912640328140771
fridge,ketchup,olive,8.912640328140771
fridge,ketchup,black_olive,8.912640328140771
fridge,ketchup,green_olive,8.912640328140771
fridge,ketchup,condiment,8.912640328140771
fridge,ketchup,mustard,8.912640328140771
