NextWordPredictionModelRaw,AlternativeStructure,context,trigger,query,model_negation_probability,observed_rows,observed_boundaries,human_negation_probability,human_trial_count
frequency,set,science,physics,philosophy,0.002787878787878788,99,33,0.3333333333333333,3
frequency,set,science,physics,zoology,0.0,660,33,0.65,20
frequency,set,science,zoology,art,0.004363636363636364,99,33,0.6666666666666666,3
frequency,set,science,zoology,geology,0.0,132,33,0.75,4
frequency,set,science,zoology,math,0.0022424242424242424,165,33,0.4,5
frequency,set,science,zoology,philosophy,0.002787878787878788,198,33,0.6666666666666666,6
frequency,set,science,zoology,physics,0.0008484848484848485,132,33,1.0,4
frequency,set,throw,beach ball,boomerang,0.0,627,33,0.631578947368421,19
frequency,set,throw,beach ball,football,0.0,165,33,1.0,5
frequency,set,throw,beach ball,lawnmower,0.0,99,33,0.0,3
frequency,set,throw,beach ball,shovel,0.0,198,33,0.0,6
frequency,set,throw,beach ball,tires,0.0006060606060606061,198,33,0.0,6
frequency,set,throw,boomerang,beach ball,0.0,132,33,0.75,4
frequency,set,throw,boomerang,football,0.0,132,33,1.0,4
frequency,set,throw,boomerang,lawnmower,0.0,165,33,0.0,5
frequency,set,throw,boomerang,shovel,0.0,132,33,0.0,4
frequency,set,throw,boomerang,tires,0.0006060606060606061,165,33,0.0,5
frequency,set,throw,football,beach ball,0.0,528,33,0.875,16
frequency,set,throw,football,boomerang,0.0,693,33,0.6190476190476191,21
frequency,set,throw,football,lawnmower,0.0,99,33,0.0,3
frequency,set,throw,football,shovel,0.0,132,33,0.0,4
frequency,set,throw,football,tires,0.0006060606060606061,99,33,0.0,3
frequency,set,throw,lawnmower,beach ball,0.0,66,33,1.0,2
frequency,set,throw,lawnmower,boomerang,0.0,165,33,0.8,5
frequency,set,throw,lawnmower,football,0.0,165,33,1.0,5
frequency,set,throw,lawnmower,shovel,0.0,693,33,0.3333333333333333,21
frequency,set,throw,lawnmower,tires,0.0006060606060606061,429,33,0.07692307692307693,13
frequency,set,throw,shovel,beach ball,0.0,132,33,0.75,4
frequency,set,throw,shovel,boomerang,0.0,165,33,0.6,5
frequency,set,throw,shovel,football,0.0,132,33,1.0,4
frequency,set,throw,shovel,lawnmower,0.0,165,33,0.0,5
frequency,set,throw,shovel,tires,0.0006060606060606061,528,33,0.125,16
frequency,set,throw,tires,beach ball,0.0,165,33,0.6,5
frequency,set,throw,tires,boomerang,0.0,132,33,1.0,4
frequency,set,throw,tires,football,0.0,165,33,0.8,5
frequency,set,throw,tires,lawnmower,0.0,165,33,0.8,5
frequency,set,throw,tires,shovel,0.0,198,33,0.3333333333333333,6
frequency,set,transport,car,chairs,0.0,165,33,0.0,5
frequency,set,transport,car,hammer,0.0017575757575757575,165,33,0.2,5
frequency,set,transport,car,lawnmower,0.0,132,33,0.25,4
frequency,set,transport,car,motorcycle,0.0,693,33,0.9047619047619048,21
frequency,set,transport,car,roller blades,0.0,528,33,0.5625,16
frequency,set,transport,chairs,car,0.0006060606060606061,99,33,1.0,3
frequency,set,transport,chairs,hammer,0.0017575757575757577,132,33,0.0,4
frequency,set,transport,chairs,lawnmower,0.0,726,33,0.09090909090909091,22
frequency,set,transport,chairs,motorcycle,0.0,165,33,0.6,5
frequency,set,transport,chairs,roller blades,0.0,99,33,0.6666666666666666,3
frequency,set,transport,hammer,car,0.0006060606060606061,165,33,0.6,5
frequency,set,transport,hammer,chairs,0.0,495,33,0.06666666666666667,15
frequency,set,transport,hammer,lawnmower,0.0,594,33,0.5555555555555556,18
frequency,set,transport,hammer,motorcycle,0.0,132,33,0.5,4
frequency,set,transport,hammer,roller blades,0.0,165,33,0.8,5
frequency,set,transport,lawnmower,car,0.0006060606060606061,198,33,1.0,6
frequency,set,transport,lawnmower,chairs,0.0,165,33,0.2,5
frequency,set,transport,lawnmower,hammer,0.0017575757575757577,132,33,0.25,4
frequency,set,transport,lawnmower,motorcycle,0.0,165,33,1.0,5
frequency,set,transport,lawnmower,roller blades,0.0,132,33,0.5,4
frequency,set,transport,motorcycle,car,0.0006060606060606061,165,33,0.8,5
frequency,set,transport,motorcycle,chairs,0.0,132,33,0.0,4
frequency,set,transport,motorcycle,hammer,0.0017575757575757575,165,33,0.0,5
frequency,set,transport,motorcycle,lawnmower,0.0,165,33,0.0,5
frequency,set,transport,motorcycle,roller blades,0.0,429,33,0.5384615384615384,13
frequency,set,transport,roller blades,car,0.0006060606060606061,165,33,1.0,5
frequency,set,transport,roller blades,chairs,0.0,66,33,0.5,2
frequency,set,transport,roller blades,hammer,0.0017575757575757575,165,33,0.2,5
frequency,set,transport,roller blades,lawnmower,0.0,132,33,0.0,4
frequency,set,transport,roller blades,motorcycle,0.0,198,33,1.0,6
frequency,ordering,bag,cash,chalk,0.10395337943166151,165,33,1.0,5
frequency,ordering,bag,cash,crayons,0.0152399054534299,66,33,1.0,2
frequency,ordering,bag,cash,headphones,0.0097830057046937,99,33,0.0,3
frequency,ordering,bag,cash,makeup,0.0750876691139627,627,33,0.10526315789473684,19
frequency,ordering,bag,cash,pen,0.2865602483571423,165,33,1.0,5
frequency,ordering,bag,chalk,cash,0.8960466205683386,198,33,0.0,6
frequency,ordering,bag,chalk,crayons,0.1176960884884706,198,33,1.0,6
frequency,ordering,bag,chalk,headphones,0.0784766189389594,165,33,0.2,5
frequency,ordering,bag,chalk,makeup,0.4116877468681851,165,33,0.2,5
frequency,ordering,bag,chalk,pen,0.7758946908500863,165,33,1.0,5
frequency,ordering,bag,crayons,cash,0.98476009454657,165,33,0.0,5
frequency,ordering,bag,crayons,chalk,0.8823039115115292,594,33,0.8888888888888888,18
frequency,ordering,bag,crayons,headphones,0.389646916019969,132,33,0.25,4
frequency,ordering,bag,crayons,makeup,0.8398937990384638,165,33,0.0,5
frequency,ordering,bag,crayons,pen,0.962899961556812,132,33,1.0,4
frequency,ordering,bag,headphones,cash,0.9902169942953064,462,33,0.14285714285714285,14
frequency,ordering,bag,headphones,chalk,0.9215233810610405,165,33,0.4,5
frequency,ordering,bag,headphones,crayons,0.610353083980031,99,33,1.0,3
frequency,ordering,bag,headphones,makeup,0.8915076866324879,627,33,0.21052631578947367,19
frequency,ordering,bag,headphones,pen,0.9759934261797284,165,33,1.0,5
frequency,ordering,bag,makeup,cash,0.9249123308860373,165,33,0.2,5
frequency,ordering,bag,makeup,chalk,0.5883122531318148,66,33,1.0,2
frequency,ordering,bag,makeup,crayons,0.1601062009615361,66,33,1.0,2
frequency,ordering,bag,makeup,headphones,0.1084923133675121,132,33,0.0,4
frequency,ordering,bag,makeup,pen,0.8318636678501271,99,33,1.0,3
frequency,ordering,bag,pen,cash,0.7134397516428577,165,33,0.0,5
frequency,ordering,bag,pen,chalk,0.2241053091499137,693,33,0.8571428571428571,21
frequency,ordering,bag,pen,crayons,0.0371000384431881,561,33,0.8823529411764706,17
frequency,ordering,bag,pen,headphones,0.0240065738202715,165,33,0.0,5
frequency,ordering,bag,pen,makeup,0.1681363321498729,198,33,0.16666666666666666,6
frequency,ordering,bakery,cakes,ice cream,0.4726516452928579,627,33,0.8421052631578947,19
frequency,ordering,bakery,cakes,muffins,0.1415506104492099,594,33,0.8888888888888888,18
frequency,ordering,bakery,cakes,pretzels,0.04105841272154139,198,33,0.5,6
frequency,ordering,bakery,cakes,sandwiches,0.3653989868203999,165,33,0.4,5
frequency,ordering,bakery,cakes,water,0.9887199962861896,165,33,0.0,5
frequency,ordering,bakery,ice cream,cakes,0.527348354707142,165,33,1.0,5
frequency,ordering,bakery,ice cream,muffins,0.155385957889755,561,33,0.5882352941176471,17
frequency,ordering,bakery,ice cream,pretzels,0.045593187393947,66,33,0.5,2
frequency,ordering,bakery,ice cream,sandwiches,0.39114450256446,132,33,0.25,4
frequency,ordering,bakery,ice cream,water,0.9898781189786764,198,33,0.16666666666666666,6
frequency,ordering,bakery,muffins,cakes,0.85844938955079,165,33,1.0,5
frequency,ordering,bakery,muffins,ice cream,0.844614042110245,66,33,1.0,2
frequency,ordering,bakery,muffins,pretzels,0.2061379652699759,165,33,0.4,5
frequency,ordering,bakery,muffins,sandwiches,0.7773801364502552,66,33,0.0,2
frequency,ordering,bakery,muffins,water,0.9981223408756771,165,33,0.0,5
frequency,ordering,bakery,pretzels,cakes,0.9589415872784586,165,33,1.0,5
frequency,ordering,bakery,pretzels,ice cream,0.9544068126060529,165,33,1.0,5
frequency,ordering,bakery,pretzels,muffins,0.793862034730024,99,33,1.0,3
frequency,ordering,bakery,pretzels,sandwiches,0.9307861010758348,165,33,0.4,5
frequency,ordering,bakery,pretzels,water,0.9995117594619318,132,33,0.0,4
frequency,ordering,bakery,sandwiches,cakes,0.6346010131796,99,33,1.0,3
frequency,ordering,bakery,sandwiches,ice cream,0.6088554974355399,165,33,1.0,5
frequency,ordering,bakery,sandwiches,muffins,0.2226198635497448,99,33,0.6666666666666666,3
frequency,ordering,bakery,sandwiches,pretzels,0.0692138989241652,660,33,0.55,20
frequency,ordering,bakery,sandwiches,water,0.9934738217647929,165,33,0.0,5
frequency,ordering,bakery,water,cakes,0.011280003713810398,99,33,0.6666666666666666,3
frequency,ordering,bakery,water,ice cream,0.0101218810213234,198,33,0.6666666666666666,6
frequency,ordering,bakery,water,muffins,0.001877659124323,198,33,0.5,6
frequency,ordering,bakery,water,pretzels,0.0004882405380682,429,33,0.5384615384615384,13
frequency,ordering,bakery,water,sandwiches,0.0065261782352071,693,33,0.42857142857142855,21
frequency,ordering,beach,bikini,coat,0.9769848161576744,99,33,0.3333333333333333,3
frequency,ordering,beach,bikini,jacket,0.9486633831320616,132,33,0.25,4
frequency,ordering,beach,bikini,jeans,0.8789723530788951,198,33,0.5,6
frequency,ordering,beach,bikini,shorts,0.8254586937250347,660,33,0.7,20
frequency,ordering,beach,bikini,sunglasses,0.6440018902121014,594,33,0.16666666666666666,18
frequency,ordering,beach,coat,bikini,0.0230151838423255,198,33,1.0,6
frequency,ordering,beach,coat,jacket,0.3032926663539561,363,33,0.5454545454545454,11
frequency,ordering,beach,coat,jeans,0.1460925478981584,528,33,0.5,16
frequency,ordering,beach,coat,shorts,0.10024194847525111,165,33,1.0,5
frequency,ordering,beach,coat,sunglasses,0.04087351323593431,99,33,0.0,3
frequency,ordering,beach,jacket,bikini,0.0513366168679384,66,33,1.0,2
frequency,ordering,beach,jacket,coat,0.6967073336460439,99,33,1.0,3
frequency,ordering,beach,jacket,jeans,0.2821310577232213,660,33,0.45,20
frequency,ordering,beach,jacket,shorts,0.203773931020629,165,33,0.6,5
frequency,ordering,beach,jacket,sunglasses,0.0891649726432928,132,33,0.5,4
frequency,ordering,beach,jeans,bikini,0.12102764692110492,165,33,1.0,5
frequency,ordering,beach,jeans,coat,0.8539074521018416,165,33,0.6,5
frequency,ordering,beach,jeans,jacket,0.7178689422767788,198,33,0.0,6
frequency,ordering,beach,jeans,shorts,0.3943755038926072,165,33,1.0,5
frequency,ordering,beach,jeans,sunglasses,0.1994144303700339,132,33,0.25,4
frequency,ordering,beach,shorts,bikini,0.1745413062749654,132,33,0.75,4
frequency,ordering,beach,shorts,coat,0.8997580515247489,132,33,0.75,4
frequency,ordering,beach,shorts,jacket,0.7962260689793709,132,33,0.25,4
frequency,ordering,beach,shorts,jeans,0.6056244961073927,165,33,0.6,5
frequency,ordering,beach,shorts,sunglasses,0.2766777110055712,660,33,0.15,20
frequency,ordering,beach,sunglasses,bikini,0.3559981097878986,165,33,1.0,5
frequency,ordering,beach,sunglasses,coat,0.9591264867640656,165,33,0.0,5
frequency,ordering,beach,sunglasses,jacket,0.9108350273567072,165,33,0.8,5
frequency,ordering,beach,sunglasses,jeans,0.8005855696299661,198,33,0.5,6
frequency,ordering,beach,sunglasses,shorts,0.7233222889944287,132,33,0.5,4
frequency,ordering,cold,blankets,fridge,0.1275524419930384,132,33,0.0,4
frequency,ordering,cold,blankets,heater,0.3631579916502898,66,33,1.0,2
frequency,ordering,cold,blankets,microwave,0.47244985640903797,165,33,0.0,5
frequency,ordering,cold,blankets,sink,0.698927285437303,132,33,0.0,4
frequency,ordering,cold,blankets,tea,0.8596799119711817,660,33,0.2,20
frequency,ordering,cold,fridge,blankets,0.8724475580069616,99,33,0.3333333333333333,3
frequency,ordering,cold,fridge,heater,0.795937011013228,165,33,0.8,5
frequency,ordering,cold,fridge,microwave,0.8596592450235602,429,33,0.6923076923076923,13
frequency,ordering,cold,fridge,sink,0.940753244267796,693,33,0.23809523809523808,21
frequency,ordering,cold,fridge,tea,0.9766927790734228,198,33,0.5,6
frequency,ordering,cold,heater,blankets,0.6368420083497103,594,33,0.8333333333333334,18
frequency,ordering,cold,heater,fridge,0.204062988986772,132,33,0.0,4
frequency,ordering,cold,heater,microwave,0.6109652279324213,165,33,0.2,5
frequency,ordering,cold,heater,sink,0.8027986298485168,165,33,0.0,5
frequency,ordering,cold,heater,tea,0.9148478094623794,528,33,0.125,16
frequency,ordering,cold,microwave,blankets,0.527550143590962,165,33,0.6,5
frequency,ordering,cold,microwave,fridge,0.1403407549764398,132,33,0.5,4
frequency,ordering,cold,microwave,heater,0.38903477206757864,165,33,1.0,5
frequency,ordering,cold,microwave,sink,0.7216191166681737,132,33,0.0,4
frequency,ordering,cold,microwave,tea,0.8724666210992236,165,33,0.2,5
frequency,ordering,cold,sink,blankets,0.301072714562697,99,33,0.3333333333333333,3
frequency,ordering,cold,sink,fridge,0.059246755732204,132,33,0.25,4
frequency,ordering,cold,sink,heater,0.1972013701514832,132,33,1.0,4
frequency,ordering,cold,sink,microwave,0.2783808833318263,561,33,0.5294117647058824,17
frequency,ordering,cold,sink,tea,0.7252070052117283,165,33,0.0,5
frequency,ordering,cold,tea,blankets,0.1403200880288183,165,33,0.6,5
frequency,ordering,cold,tea,fridge,0.0233072209265773,198,33,0.0,6
frequency,ordering,cold,tea,heater,0.0851521905376206,198,33,0.5,6
frequency,ordering,cold,tea,microwave,0.1275333789007765,165,33,0.0,5
frequency,ordering,cold,tea,sink,0.2747929947882717,132,33,0.0,4
frequency,ordering,cut,batteries,keys,0.6493838166531456,198,33,0.16666666666666666,6
frequency,ordering,cut,batteries,nail clippers,0.0030536517853068995,165,33,0.8,5
frequency,ordering,cut,batteries,scissors,0.3112672032580242,165,33,0.8,5
frequency,ordering,cut,batteries,stapler,0.0220069101733042,594,33,0.4444444444444444,18
frequency,ordering,cut,batteries,thumb tacks,0.0030001458031502,693,33,0.38095238095238093,21
frequency,ordering,cut,keys,batteries,0.3506161833468545,132,33,0.25,4
frequency,ordering,cut,keys,nail clippers,0.0016510513724908,165,33,0.8,5
frequency,ordering,cut,keys,scissors,0.1961499272481364,165,33,1.0,5
frequency,ordering,cut,keys,stapler,0.0120035352375118,165,33,0.2,5
frequency,ordering,cut,keys,thumb tacks,0.0016220817199031003,165,33,0.2,5
frequency,ordering,cut,nail clippers,batteries,0.996946348214693,165,33,0.0,5
frequency,ordering,cut,nail clippers,keys,0.9983489486275092,528,33,0.3125,16
frequency,ordering,cut,nail clippers,scissors,0.9932681930336773,132,33,1.0,4
frequency,ordering,cut,nail clippers,stapler,0.8801881053764448,66,33,0.5,2
frequency,ordering,cut,nail clippers,thumb tacks,0.4955673758865248,99,33,0.6666666666666666,3
frequency,ordering,cut,scissors,batteries,0.6887327967419759,132,33,0.0,4
frequency,ordering,cut,scissors,keys,0.8038500727518636,660,33,0.15,20
frequency,ordering,cut,scissors,nail clippers,0.0067318069663225,363,33,0.6363636363636364,11
frequency,ordering,cut,scissors,stapler,0.0474283834058019,198,33,0.16666666666666666,6
frequency,ordering,cut,scissors,thumb tacks,0.0066142800610548,132,33,0.0,4
frequency,ordering,cut,stapler,batteries,0.9779930898266956,165,33,0.0,5
frequency,ordering,cut,stapler,keys,0.9879964647624879,165,33,0.2,5
frequency,ordering,cut,stapler,nail clippers,0.1198118946235552,198,33,0.6666666666666666,6
frequency,ordering,cut,stapler,scissors,0.952571616594198,132,33,1.0,4
frequency,ordering,cut,stapler,thumb tacks,0.1179546093969802,561,33,0.11764705882352941,17
frequency,ordering,cut,thumb tacks,batteries,0.9969998541968497,132,33,0.0,4
frequency,ordering,cut,thumb tacks,keys,0.9983779182800968,99,33,0.3333333333333333,3
frequency,ordering,cut,thumb tacks,nail clippers,0.5044326241134752,165,33,0.6,5
frequency,ordering,cut,thumb tacks,scissors,0.9933857199389451,165,33,0.8,5
frequency,ordering,cut,thumb tacks,stapler,0.8820453906030197,165,33,0.0,5
frequency,ordering,fridge,juice,ketchup,0.031070801002228397,198,33,0.3333333333333333,6
frequency,ordering,fridge,juice,meat,0.7065214762895888,99,33,0.0,3
frequency,ordering,fridge,juice,milk,0.7783456740904237,495,33,1.0,15
frequency,ordering,fridge,juice,water,0.9674844586078236,198,33,1.0,6
frequency,ordering,fridge,juice,yogurt,0.10277197316785142,165,33,0.0,5
frequency,ordering,fridge,ketchup,juice,0.9689291989977717,165,33,1.0,5
frequency,ordering,fridge,ketchup,meat,0.9868548769601683,132,33,0.0,4
frequency,ordering,fridge,ketchup,milk,0.9909506759641222,165,33,1.0,5
frequency,ordering,fridge,ketchup,water,0.9989234366259344,66,33,1.0,2
frequency,ordering,fridge,ketchup,yogurt,0.781277343330569,594,33,0.2222222222222222,18
frequency,ordering,fridge,meat,juice,0.2934785237104111,165,33,1.0,5
frequency,ordering,fridge,meat,ketchup,0.0131451230398317,594,33,0.16666666666666666,18
frequency,ordering,fridge,meat,milk,0.5932706008018659,99,33,0.6666666666666666,3
frequency,ordering,fridge,meat,water,0.9251473877822576,66,33,1.0,2
frequency,ordering,fridge,meat,yogurt,0.0454188042826405,528,33,0.625,16
frequency,ordering,fridge,milk,juice,0.22165432590957632,165,33,1.0,5
frequency,ordering,fridge,milk,ketchup,0.0090493240358778,165,33,0.0,5
frequency,ordering,fridge,milk,meat,0.406729399198134,198,33,0.0,6
frequency,ordering,fridge,milk,water,0.8944410591940583,198,33,0.8333333333333334,6
frequency,ordering,fridge,milk,yogurt,0.0315889573994785,165,33,0.2,5
frequency,ordering,fridge,water,juice,0.0325155413921762,726,33,1.0,22
frequency,ordering,fridge,water,ketchup,0.0010765633740657,132,33,0.0,4
frequency,ordering,fridge,water,meat,0.0748526122177425,99,33,0.0,3
frequency,ordering,fridge,water,milk,0.1055589408059417,594,33,0.9444444444444444,18
frequency,ordering,fridge,water,yogurt,0.0038348659983845,165,33,0.0,5
frequency,ordering,fridge,yogurt,juice,0.8972280268321485,165,33,1.0,5
frequency,ordering,fridge,yogurt,ketchup,0.218722656669431,165,33,0.2,5
frequency,ordering,fridge,yogurt,meat,0.9545811957173594,165,33,0.4,5
frequency,ordering,fridge,yogurt,milk,0.9684110426005216,132,33,0.75,4
frequency,ordering,fridge,yogurt,water,0.9961651340016155,66,33,1.0,2
frequency,ordering,gym,basketball,lacrosse,0.0745483268021196,495,33,0.9333333333333333,15
frequency,ordering,gym,basketball,meditation,0.664519764026481,66,33,0.0,2
frequency,ordering,gym,basketball,softball,0.1284979889829557,660,33,0.9,20
frequency,ordering,gym,basketball,swimming,0.7031948420574553,165,33,0.4,5
frequency,ordering,gym,basketball,weightlifting,0.0198376935769671,165,33,0.8,5
frequency,ordering,gym,lacrosse,basketball,0.9254516731978804,132,33,1.0,4
frequency,ordering,gym,lacrosse,meditation,0.9609220863734114,66,33,0.0,2
frequency,ordering,gym,lacrosse,softball,0.6466918762431887,99,33,1.0,3
frequency,ordering,gym,lacrosse,swimming,0.9671179147457708,99,33,0.3333333333333333,3
frequency,ordering,gym,lacrosse,weightlifting,0.2008002926180057,99,33,0.6666666666666666,3
frequency,ordering,gym,meditation,basketball,0.3354802359735189,132,33,0.75,4
frequency,ordering,gym,meditation,lacrosse,0.0390779136265886,132,33,1.0,4
frequency,ordering,gym,meditation,softball,0.0692797242043147,132,33,1.0,4
frequency,ordering,gym,meditation,swimming,0.5446449194132559,627,33,0.7894736842105263,19
frequency,ordering,gym,meditation,weightlifting,0.0101143331410281,660,33,0.55,20
frequency,ordering,gym,softball,basketball,0.8715020110170443,198,33,1.0,6
frequency,ordering,gym,softball,lacrosse,0.3533081237568113,627,33,0.9473684210526315,19
frequency,ordering,gym,softball,meditation,0.9307202757956852,165,33,0.6,5
frequency,ordering,gym,softball,swimming,0.9414126652564548,165,33,0.8,5
frequency,ordering,gym,softball,weightlifting,0.1206987894360414,99,33,0.3333333333333333,3
frequency,ordering,gym,swimming,basketball,0.2968051579425446,165,33,1.0,5
frequency,ordering,gym,swimming,lacrosse,0.0328820852542291,132,33,1.0,4
frequency,ordering,gym,swimming,meditation,0.45535508058674407,165,33,0.0,5
frequency,ordering,gym,swimming,softball,0.0585873347435452,132,33,0.75,4
frequency,ordering,gym,swimming,weightlifting,0.0084702203855981,165,33,0.4,5
frequency,ordering,gym,weightlifting,basketball,0.9801623064230327,165,33,1.0,5
frequency,ordering,gym,weightlifting,lacrosse,0.7991997073819943,198,33,1.0,6
frequency,ordering,gym,weightlifting,meditation,0.9898856668589718,66,33,1.0,2
frequency,ordering,gym,weightlifting,softball,0.8793012105639585,198,33,0.8333333333333334,6
frequency,ordering,gym,weightlifting,swimming,0.991529779614402,660,33,0.85,20
frequency,ordering,hot,blankets,couch,0.5678188440384794,396,33,0.0,12
frequency,ordering,hot,blankets,fan,0.6922388373626285,165,33,0.2,5
frequency,ordering,hot,blankets,heater,0.3631579916502898,132,33,0.75,4
frequency,ordering,hot,blankets,pool,0.8156241569321782,165,33,0.0,5
frequency,ordering,hot,blankets,shower,0.612955751023971,165,33,0.2,5
frequency,ordering,hot,couch,blankets,0.4321811559615205,165,33,0.2,5
frequency,ordering,hot,couch,fan,0.6312654418703297,99,33,0.0,3
frequency,ordering,hot,couch,heater,0.302664605922137,99,33,0.0,3
frequency,ordering,hot,couch,pool,0.7710094278935081,198,33,0.5,6
frequency,ordering,hot,couch,shower,0.546563717725203,66,33,1.0,2
frequency,ordering,hot,fan,blankets,0.3077611626373715,132,33,0.0,4
frequency,ordering,hot,fan,couch,0.3687345581296702,132,33,0.0,4
frequency,ordering,hot,fan,heater,0.2022500139839278,198,33,0.16666666666666666,6
frequency,ordering,hot,fan,pool,0.6629281177603187,660,33,0.55,20
frequency,ordering,hot,fan,shower,0.4131755190603287,660,33,0.05,20
frequency,ordering,hot,heater,blankets,0.6368420083497103,429,33,0.23076923076923078,13
frequency,ordering,hot,heater,couch,0.6973353940778629,660,33,0.0,20
frequency,ordering,hot,heater,fan,0.7977499860160722,165,33,1.0,5
frequency,ordering,hot,heater,pool,0.8858122481777566,132,33,0.25,4
frequency,ordering,hot,heater,shower,0.7352524824789521,165,33,0.0,5
frequency,ordering,hot,pool,blankets,0.1843758430678218,165,33,0.4,5
frequency,ordering,hot,pool,couch,0.2289905721064918,132,33,0.0,4
frequency,ordering,hot,pool,fan,0.3370718822396813,132,33,0.25,4
frequency,ordering,hot,pool,heater,0.1141877518222434,132,33,0.0,4
frequency,ordering,hot,pool,shower,0.2636227147316193,627,33,0.2631578947368421,19
frequency,ordering,hot,shower,blankets,0.387044248976029,132,33,0.0,4
frequency,ordering,hot,shower,couch,0.453436282274797,198,33,0.0,6
frequency,ordering,hot,shower,fan,0.5868244809396713,165,33,0.8,5
frequency,ordering,hot,shower,heater,0.2647475175210478,198,33,0.3333333333333333,6
frequency,ordering,hot,shower,pool,0.7363772852683808,165,33,1.0,5
frequency,ordering,mall,burger joint,coffee shop,0.9815077853098978,528,33,0.625,16
frequency,ordering,mall,burger joint,electronics store,0.6883190559936461,198,33,0.0,6
frequency,ordering,mall,burger joint,gift shop,0.9732979509312182,198,33,0.16666666666666666,6
frequency,ordering,mall,burger joint,grocery store,0.9911454933720134,165,33,0.8,5
frequency,ordering,mall,burger joint,pretzel stand,0.061496412709258604,627,33,0.8421052631578947,19
frequency,ordering,mall,coffee shop,burger joint,0.0184922146901022,66,33,0.5,2
frequency,ordering,mall,coffee shop,electronics store,0.0399457425338368,165,33,0.4,5
frequency,ordering,mall,coffee shop,gift shop,0.4071426538337989,132,33,0.0,4
frequency,ordering,mall,coffee shop,grocery store,0.6783489689328634,165,33,0.6,5
frequency,ordering,mall,coffee shop,pretzel stand,0.0012330287295693,165,33,1.0,5
frequency,ordering,mall,electronics store,burger joint,0.3116809440063539,165,33,1.0,5
frequency,ordering,mall,electronics store,coffee shop,0.9600542574661632,165,33,0.8,5
frequency,ordering,mall,electronics store,gift shop,0.942874227250684,660,33,0.6,20
frequency,ordering,mall,electronics store,grocery store,0.9806526405087432,627,33,0.8421052631578947,19
frequency,ordering,mall,electronics store,pretzel stand,0.0288161370367405,99,33,0.6666666666666666,3
frequency,ordering,mall,gift shop,burger joint,0.0267020490687818,99,33,1.0,3
frequency,ordering,mall,gift shop,coffee shop,0.5928573461662011,66,33,0.5,2
frequency,ordering,mall,gift shop,electronics store,0.0571257727493161,132,33,0.5,4
frequency,ordering,mall,gift shop,grocery store,0.7543566978517956,495,33,0.8666666666666667,15
frequency,ordering,mall,gift shop,pretzel stand,0.001794455133637,99,33,1.0,3
frequency,ordering,mall,grocery store,burger joint,0.0088545066279866,165,33,1.0,5
frequency,ordering,mall,grocery store,coffee shop,0.3216510310671365,165,33,0.8,5
frequency,ordering,mall,grocery store,electronics store,0.0193473594912567,99,33,0.0,3
frequency,ordering,mall,grocery store,gift shop,0.24564330214820443,165,33,0.2,5
frequency,ordering,mall,grocery store,pretzel stand,0.0005850414648138,165,33,0.8,5
frequency,ordering,mall,pretzel stand,burger joint,0.9385035872907412,66,33,1.0,2
frequency,ordering,mall,pretzel stand,coffee shop,0.9987669712704307,660,33,0.8,20
frequency,ordering,mall,pretzel stand,electronics store,0.9711838629632594,165,33,0.0,5
frequency,ordering,mall,pretzel stand,gift shop,0.9982055448663628,198,33,0.0,6
frequency,ordering,mall,pretzel stand,grocery store,0.9994149585351859,165,33,0.6,5
frequency,ordering,mask,bandana,candy,0.9741788898957698,132,33,0.0,4
frequency,ordering,mask,bandana,gloves,0.9767446206437044,66,33,0.5,2
frequency,ordering,mask,bandana,handkerchief,0.9687248073030549,429,33,0.6153846153846154,13
frequency,ordering,mask,bandana,napkins,0.8527768993281567,396,33,0.16666666666666666,12
frequency,ordering,mask,bandana,wallet,0.9351574618520256,165,33,0.4,5
frequency,ordering,mask,candy,bandana,0.025821110104230098,165,33,0.8,5
frequency,ordering,mask,candy,gloves,0.5267958469165388,528,33,0.0625,16
frequency,ordering,mask,candy,handkerchief,0.45084745533964005,198,33,0.6666666666666666,6
frequency,ordering,mask,candy,napkins,0.1330964425187646,132,33,0.5,4
frequency,ordering,mask,candy,wallet,0.2765480608956551,660,33,0.2,20
frequency,ordering,mask,gloves,bandana,0.0232553793562957,198,33,0.5,6
frequency,ordering,mask,gloves,candy,0.47320415308346103,165,33,0.2,5
frequency,ordering,mask,gloves,handkerchief,0.4244496331593612,165,33,0.4,5
frequency,ordering,mask,gloves,napkins,0.1211973748496054,132,33,0.5,4
frequency,ordering,mask,gloves,wallet,0.2556055432883845,99,33,0.0,3
frequency,ordering,mask,handkerchief,bandana,0.0312751926969452,99,33,1.0,3
frequency,ordering,mask,handkerchief,candy,0.5491525446603599,198,33,0.0,6
frequency,ordering,mask,handkerchief,gloves,0.5755503668406388,165,33,0.4,5
frequency,ordering,mask,handkerchief,napkins,0.1575453446140228,660,33,0.3,20
frequency,ordering,mask,handkerchief,wallet,0.3176912487387612,165,33,0.0,5
frequency,ordering,mask,napkins,bandana,0.1472231006718433,165,33,1.0,5
frequency,ordering,mask,napkins,candy,0.8669035574812354,165,33,0.2,5
frequency,ordering,mask,napkins,gloves,0.8788026251503945,165,33,0.2,5
frequency,ordering,mask,napkins,handkerchief,0.8424546553859772,165,33,0.6,5
frequency,ordering,mask,napkins,wallet,0.7134510077036985,132,33,0.0,4
frequency,ordering,mask,wallet,bandana,0.0648425381479744,165,33,0.8,5
